rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
76,"spotify:track:3UizQJoEShTLDSUUByJLDr","menace Santana","Guapman","FAKE DREAM MUSIC",46,81,12,"562308"
77,"spotify:track:300qyqciMysj4MXc08qCle","Emkal, Lynda","J'la connais, Pt. 1 - Remix","Hyper Focal",77,108,14,"558382"
78,"spotify:track:7AoYApfKZO5jADcj7AmWg2","Lomepal","Maladie moderne","Pinéale",16,44,3,"555893"
79,"spotify:track:17jlkHSNHFu1zUuu8QZyOW","Dinos","Placebo","SPKTAQLR",79,120,9,"548112"
80,"spotify:track:6qvyN6NTUpdfOJRYjtSSd7","Josman","Intro","SIDELINE",23,78,29,"547228"
81,"spotify:track:75FEaRjZTKLhTrFGsfMUXR","Kate Bush","Running Up That Hill (A Deal With God) - 2018 Remaster","Rhino",2,71,19,"542095"
82,"spotify:track:4GCIYE1x1TWJCChPkpy9by","PNL","Onizuka","QLF Records",11,83,154,"535626"
83,"spotify:track:6mh6vp2c7zK00E1jLbcDhA","Dosseh, Momsii","Branché","Universal Music Distribution Deal",83,-1,1,"534470"
84,"spotify:track:1qEmFfgcLObUfQm0j1W2CK","Harry Styles","Late Night Talking","Columbia",52,95,10,"532001"
85,"spotify:track:6hVOBUdubnXycTHmwBjkUO","Keen' V","Outété","Parlophone (France)",48,97,16,"528121"
86,"spotify:track:4BuRrEwP1C4E8NkpUMe6mI","Jul","Superstar","D'Or et de Platine",4,73,20,"526190"
87,"spotify:track:4wNyrbY6B2Okii8VeKo2B2","Tiakola","Meuda","Wati-B",37,93,19,"524218"
88,"spotify:track:3im90dPSC5z1PYJ305kgSy","Gazo, Damso","BODIES (feat. Damso)","BSB PROD",3,75,14,"522653"
89,"spotify:track:656vbT8JKkVx7g1yG12L89","OBOY","Avec Toi","SYNDICATE RECORDS",36,85,66,"518949"
90,"spotify:track:1cgRpYVOkYnxomkDpYLyba","Koba LaD, Naps","Doudou","Universal Music Division Capitol Music France",4,86,43,"514383"
91,"spotify:track:2Hkj54nCgTnGOqJ3DslNQJ","Lomepal","Crystal","Pinéale",22,58,3,"511165"
92,"spotify:track:3wfQEIvOfeVkXgGZogK3gL","RIDSA","Santa Maria","Play Two",14,82,32,"510217"
93,"spotify:track:5jceHfkyTOUMFmcZaxfV8t","Mig","Toujours +","Universal Music Division Virgin Records",93,-1,1,"508776"
94,"spotify:track:2yl8lePeFcQAPJKef8AM93","Lomepal","50°","Pinéale",15,50,3,"506817"
95,"spotify:track:5TJEBoTCDbJXiKMdCN9pd3","Elton John, Britney Spears","Hold Me Closer","EMI",50,98,6,"504792"
96,"spotify:track:1I4dwH7C0jBAEtz5DjlJgQ","Sofia Carson","Come Back Home","Hollywood Records",84,137,9,"493504"
97,"spotify:track:717QGTmZdkemDaCo1vQHG0","13 Organisé, SCH, Kofs, Jul, Naps, Soso Maness, Elams, Solda, Houari","Bande organisée","Rien 100 Rien",1,94,112,"492577"
98,"spotify:track:1oXn8nhl44cH6HXqGQnOgY","Tiakola, Hamza","Atasanté (feat. Hamza)","Wati-B",21,91,19,"487709"
99,"spotify:track:737gzPI5VAmgUGWiJ9yXuu","Sofía Reyes, Jason Derulo, De La Ghetto","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","WEA Latina",99,115,5,"484555"
100,"spotify:track:08Wp4lUKmtyAgX6w9KhTeM","Lujipeka","Poupée Russe","Universal Music Division Romance Musique",99,100,6,"482547"
101,"spotify:track:3qYfcGBdH6Nqe18QTGgfXz","Mentissa","Et Bam","Tôt Ou Tard",72,111,22,"480349"
102,"spotify:track:1O2mX6MrjsJlkCGEF0TVWL","PLK","Émotif (Booska 1H)","Panenka Music",39,136,43,"478652"
103,"spotify:track:1O1EqgvgRyj1ejZPUxI0UX","Ninho","Vérité","Rec. 118 / Mal Luné Music",3,99,44,"476807"
104,"spotify:track:1c2hJSwcCfoPEw1su83Sw0","Lady Gaga","Hold My Hand","Interscope Records",41,147,19,"476128"
105,"spotify:track:46vfSYsDJZaNQcD4YvT8GD","Naps, GIMS","Best life","OK Many Industrie/13ème Art Music",3,96,53,"472651"
106,"spotify:track:1bwhDrXcAtqePp8mNJ0pTe","Naps","La kiffance","OK Many Industrie et 13ème art Music",1,102,84,"471942"
107,"spotify:track:0w6lsLBvhtGcqMYA7MB7r6","Orelsan","La Quête","Wagram Music / 3ème Bureau",2,103,46,"471425"
108,"spotify:track:5hgcfNLhMD81mx1DTJVeXp","Mig, Heuss L'enfoiré","Les frères","Universal Music Division Virgin Records",108,-1,2,"470082"
109,"spotify:track:7fZBQnc0zXwVybgCIrQQil","Imanbek, BYOR","Belly Dancer","Musical Freedom",18,110,24,"467705"
110,"spotify:track:4Gx40GXz92VgLvVTi9ns17","Lomepal","Prends ce que tu veux chez moi","Pinéale",23,64,3,"466526"
111,"spotify:track:1bgL66Umw2xitBzjQnRSMx","Tiakola","Si j'savais","Wati-B",17,106,22,"465633"
112,"spotify:track:0HWSPtqekwwTL142oB71sg","Dosseh","Djamel","Universal Music Distribution Deal",112,-1,1,"461623"
113,"spotify:track:0Kvkx0NcqsdYOhQzYfDuDZ","Ziak","Fixette - Bonus","Universal Music Division Capitol Music France",1,113,56,"460858"
114,"spotify:track:5rf3KdurcBMEOg2LmEHRd7","Dosseh, Werenoi","La vie de Cesar","Universal Music Distribution Deal",114,-1,1,"459952"
115,"spotify:track:5ioieZofgvXQK70RFhVohl","PLK, OBOY","Attentat","Panenka Music",7,104,47,"451587"
116,"spotify:track:1CxtymiucDK0AB9vgGZ6q2","PNL","J’comprends pas","Pnl",116,139,3,"451018"
117,"spotify:track:0hveTnaqO8nXDMwwsJGJI3","SDM, Tiakola","Redescends (feat Tiakola)","92i/Capitol",34,127,12,"444061"
118,"spotify:track:6rBcGDHoonyyNeoRNWzu8d","Mig","Bouge ton boule","Universal Music Division Virgin Records",118,-1,1,"443817"
119,"spotify:track:62u6D0NgRPtFcCdF5rNLeh","Djadja & Dinaz","BONKASA","Carré music",24,124,12,"443159"
120,"spotify:track:0goer5e8B6SJaTV2B51k6f","Jul","La bandite","D'Or et de Platine",11,162,27,"443158"
121,"spotify:track:76OGwb5RA9h4FxQPT33ekc","Rosa Linn","SNAP","Columbia",101,101,4,"442039"
122,"spotify:track:0uSjZhPKuYBcObeetfVlpn","Werenoi","Solitaire","PLR MUSIC & PGP RECORDS",89,89,8,"440230"
123,"spotify:track:5FZYRhf3SNsQuHmP83DldK","Mig","A la mode","Universal Music Division Virgin Records",123,-1,1,"436819"
124,"spotify:track:4RVPmkIVvzcWF27zfn3sap","Fresh","Drama queen","ICB Records",13,176,16,"430685"
125,"spotify:track:5vv0ZW6DSpbVmoXP4VfdL9","Mig","La beuh","Universal Music Division Virgin Records",125,-1,1,"430664"
126,"spotify:track:0ztoHvOaAfkIUQyDvKpRff","Mig","Trafic","Universal Music Division Virgin Records",126,-1,1,"429932"
127,"spotify:track:2gS8lDl64QTXdeIzWxLrJG","Calema, Dj Youcef","Te Amo - DJ Youcef Remix","UME - Global Clearing House",127,131,6,"427576"
128,"spotify:track:6JIC3hbC28JZKZ8AlAqX8h","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",11,125,59,"427371"
129,"spotify:track:73OIG7WFqOyfh0vRZCczu8","Angèle","Amour, Haine & Danger","Angèle VL Records",129,-1,1,"426698"
130,"spotify:track:4kqsT3yDyJr1KZ2AkM9qfD","Nekfeu, Nemir","Elle pleut","Universal Music Division Polydor",4,132,104,"425462"
131,"spotify:track:5yHoANSze7sGzhn9MUarH3","SDM, Maes","Passat","Universal Music Division Capitol Music France",34,90,38,"423795"
132,"spotify:track:4gPVkvBL2TSyk4y4feOkot","Lomepal","Le miel et le vinaigre","Pinéale",20,66,3,"423326"
133,"spotify:track:2rurDawMfoKP4uHyb2kJBt","Shakira, Rauw Alejandro","Te Felicito","Sony Music Latin",41,118,13,"423309"
134,"spotify:track:30d0q6kt1BIfwAQUCAfxVQ","Kerchak","Calme toi","Label Blue Sky",106,142,8,"422684"
135,"spotify:track:181AxLRTyYh9WUxEjmJt1Y","Willy William","Trompeta","Helix Records",20,117,26,"422684"
136,"spotify:track:1RF02Cf80mTaeNXG2P2boR","Nathan Dawe, Ella Henderson","21 Reasons (feat. Ella Henderson)","Atlantic Records UK",92,112,6,"419590"
137,"spotify:track:0z0izoGFPCoPJKFi41azyb","Damso","Ε. Signaler","Universal Music Division Capitol Music France",5,165,87,"417761"
138,"spotify:track:0X5zETsfr8nGAVABRcD4o4","Djadja & Dinaz","Dans le Réseau","Carré music",16,109,57,"416927"
139,"spotify:track:6NCJTDAQsOErJGv7mhdvsB","Aya Nakamura","VIP","Rec. 118",76,76,2,"415139"
140,"spotify:track:5V5enVBzBmxMzq5TNv9AWg","Dosseh, Dinos","Demain j’arrête","Universal Music Distribution Deal",140,-1,1,"414935"
141,"spotify:track:5YoDQgB4j7oBHWXH3DcwFD","OBOY","TDB","SYNDICATE RECORDS",1,133,66,"412177"
142,"spotify:track:3Oj1LNWn6826ugw1fHzUYv","Ed Sheeran, Lil Baby","2step (feat. Lil Baby)","Atlantic Records UK",86,145,13,"411969"
143,"spotify:track:6ySYehW8e6YRC6Cyw453SV","Lomepal","Pour de faux","Pinéale",28,72,3,"411318"
144,"spotify:track:7ELft1cx8anhsXE405kckI","Tiakola","M3lo","Wati-B",31,156,24,"408539"
145,"spotify:track:476Nn5jU0ua9JnrAZcn6Fl","Nekfeu","Galatée","Universal Music Division Polydor",34,116,38,"406090"
146,"spotify:track:7kkqPU6MK4JcPebaDEg9QV","Mig","Dans ma tête","Universal Music Division Virgin Records",146,-1,1,"405782"
147,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",11,128,63,"405381"
148,"spotify:track:2SUxn2O9NHL6GHGQFgwCY0","Ed Sheeran","2step","Atlantic Records UK",148,179,10,"403942"
149,"spotify:track:52UT99qy9z0YfQ0CQLCmAu","Niska, Ninho","N.I","Universal Music Division Capitol Music France",2,121,49,"403632"
150,"spotify:track:1wlksYa0f0F5IXEt4DOXHC","Tiakola","Sans nouvelle","Wati-B",150,-1,1,"403111"
151,"spotify:track:75lUl0IK1bGTtnIdk05Lwz","Mig","Jamais fini","Universal Music Division Virgin Records",151,-1,1,"402048"
152,"spotify:track:4m3X0hcI4dZdZ802yxpm35","Lomepal","Auburn","Pinéale",30,80,5,"401526"
153,"spotify:track:3BFeedrXNebJC3W4QLnuZj","Dosseh, Zed","Smooth Criminel","Universal Music Distribution Deal",153,-1,1,"400995"
154,"spotify:track:0fukO3WYYUHaXOrvEohpEG","Damso","Σ. MOROSE","Trente-quatre Centimes",1,114,76,"400650"
155,"spotify:track:2kg6gav2Y7ceVoZ0s5l3Zz","Niska","44","Universal Music Division Capitol Music France",22,134,34,"398948"
156,"spotify:track:28n4yesf3IGNnsYzg6foRS","Timal, Booba","Caméléon","Universal Music Distribution Deal",23,122,6,"397844"
157,"spotify:track:5HEtuK03ygUzqca6yfgOYZ","Ninho","Lettre à une femme","Rec. 118 / Mal Luné Music",1,150,135,"395356"
158,"spotify:track:7wFK2ReVQpq80IAGs6eI1l","Damso","Γ. Mosaïque solitaire","Universal Music Division Capitol Music France",4,119,96,"393651"
159,"spotify:track:4zQe2lIRL1SCtBNVpbWlDS","Dosseh","Fleur d’Automne","Universal Music Distribution Deal",159,-1,1,"391651"
160,"spotify:track:3mTOTW2KnH9pJlpy5o3cJK","Alonzo","TRAFICANTE","ONLY PRO",12,130,31,"391367"
161,"spotify:track:5gJTFGsEWpjma28XdJbkWP","Ashh","Motel","Universal Music Distribution Deal",154,154,10,"389855"
162,"spotify:track:6UlSVbJrj3wsyxjGM4KPAv","Gazo, Ninho","MAUVAIS 2X (feat. Ninho)","BSB PROD",13,129,46,"389767"
163,"spotify:track:6RXHipTclQenO0vKFeGZYi","Jul","La miss","D'Or et de Platine",19,148,43,"384506"
164,"spotify:track:4IbDTrLxImTJfZePAX2nKB","Koba LaD, Gazo","Daddy chocolat","Grinta Records, en coproduction avec Millenium, un label Universal Music France",2,126,68,"382866"
165,"spotify:track:75UUG6x5zQe0gCVOiQpa6X","Purple Disco Machine, Sophie and the Giants","In The Dark","Positiva",76,146,25,"380976"
166,"spotify:track:1s3XtkdfT3obSCbQVWtvX9","PNL","La misère est si belle","QLF Records",14,149,44,"378555"
167,"spotify:track:2B4GHvToeLTOBB4QLzW3Ni","Farruko","Pepas","Sony Music Latin",2,151,60,"376136"
168,"spotify:track:6jcfITWcR5egvbD4fsGayr","Kungs","Clap Your Hands","Universal Music Division Island Def Jam",19,138,30,"374495"
169,"spotify:track:3t52Hs4LPHYt1OeUSliFpP","Soolking, Kendji Girac","Baila","Universal Music Division Capitol Music France",169,-1,1,"373534"
170,"spotify:track:6x0Rg35cPDLUP1IO9P0zvH","Kendji Girac","Eva","Universal Music Division Island Def Jam",165,169,3,"373149"
171,"spotify:track:7gRFDGEzF9UkBV233yv2dc","BLACKPINK","Shut Down","YG Entertainment/Interscope Records",52,107,3,"372729"
172,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,157,149,"368827"
173,"spotify:track:5h9OvsTeNydBaZp7swQubV","Angèle","Libre","Angèle VL Records",34,161,29,"368615"
174,"spotify:track:3CIyK1V4JEJkg02E4EJnDl","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","Kid Ina Korner / Interscope",6,155,49,"365994"
175,"spotify:track:16qPUnDBqGkzj4SYPMM71o","Mig","La chance","Universal Music Division Virgin Records",175,-1,1,"364075"
176,"spotify:track:0F0KohfOIw0WnqTpsoz8t9","Dosseh","Mode S","Universal Music Distribution Deal",176,-1,1,"364075"
177,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",5,140,83,"360290"
178,"spotify:track:5l6bU8XVnVyiTjZN7QQ2FW","Adé","Tout savoir","Tôt Ou Tard",103,177,9,"356993"
179,"spotify:track:5cqLFudVQryezmVFmmyRJN","Aya Nakamura, Damso","Dégaine (feat. Damso)","Rec. 118",1,141,31,"351864"
180,"spotify:track:6CyIkPh5mRkJg7T5xXynQ8","Hornet La Frappe, Ninho","Gasolina (feat. Ninho)","Rec. 118",11,158,58,"351657"
181,"spotify:track:3gAEAmxdP1GIjgQ3Zud2mE","Angèle, Damso","Démons","Angèle VL Records",5,153,44,"350872"
182,"spotify:track:5c2HadbVTsMKjja4gohEFI","Ninho, Niska","Maman ne le sait pas (feat. Niska)","Rec. 118 / Mal Luné Music",2,160,132,"347261"
183,"spotify:track:3pPN20syOYvbUuEiBpbenI","Ava Max","Million Dollar Baby","Atlantic Records",183,-1,1,"346147"
184,"spotify:track:1RaD2Sz7zQ01nYy668ivcU","Dosseh","RS-28","Universal Music Distribution Deal",184,-1,1,"344583"
185,"spotify:track:3wU34gBKjzcDMxpHlTmihG","Amir","Ce soir","Parlophone (France)",156,192,8,"343207"
186,"spotify:track:6sutxiq0dIw77z0rCB3Ekk","1PLIKÉ140","CANADA","Universal Music Division Capitol Music France",4,135,39,"340952"
187,"spotify:track:4qLJ1WY92vBOQ0EAV6UCHr","Dosseh","Dina Sanichar","Universal Music Distribution Deal",187,-1,1,"339670"
188,"spotify:track:6cWath96kzfqITDd6S0El8","CKay","emiliana","WM South Africa",10,84,39,"339437"
189,"spotify:track:22skzmqfdWrjJylampe0kt","Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton","Can't Hold Us (feat. Ray Dalton)","Macklemore",92,193,74,"337565"
190,"spotify:track:5lCxlSBFyP5g4EhVypAoOu","PNL","Au DD","QLF Records",1,185,158,"337272"
191,"spotify:track:0rQbvQpjQ6QeeCAnVRzokf","Ninho","Goutte d'eau","Rec. 118 / Mal Luné Music",1,188,102,"336547"
192,"spotify:track:6Y46tOTRhkBamosyuWa6YX","ROSALÍA, The Weeknd","LA FAMA","Columbia",5,166,46,"336071"
193,"spotify:track:4cMetBWdY9Gqw6QMprw9BD","Mig","Haut-parleur","Universal Music Division Virgin Records",193,-1,1,"335925"
194,"spotify:track:6VOUfCrjmxH62oijWgbC6O","Orelsan","Jour meilleur","Wagram Music / 3ème Bureau",1,183,46,"334578"
195,"spotify:track:4L0Iwsk1s8cbdBcEgdm8K5","Damso","Feu de bois","Universal Music Division Capitol Music France",2,-1,99,"333892"
196,"spotify:track:2DuTgYkwiaIK6rZ0D34n9g","Dosseh, Lacrim","Amsterdam","Universal Music Distribution Deal",135,-1,2,"333837"
197,"spotify:track:43yYuYeSOOupBHOkH9pRtF","Lomepal","Évidemment","Pineale Prod - Grand Musique Management",11,167,20,"333810"
198,"spotify:track:41DFvj092Ab3wcUJXTCRqG","Prince Waly, Freeze corleone","Balotelli (feat. Freeze Corleone)","BO Y Z",198,-1,1,"332477"
199,"spotify:track:368KS9UNJ8cft7RJ1USwb9","Ziak","Raspoutine","Chrome Castle",29,-1,34,"331884"
200,"spotify:track:0SKNkEMV313mE6oYsgVCgm","Jul","J'oublie tout","Liga One Industry",85,172,19,"331881"
