rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
26,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",2,21,27,"1347842"
27,"spotify:track:4h9wh7iOZ0GGn8QVp4RAOB","OneRepublic","I Ain't Worried","Interscope Records",22,23,17,"1327206"
28,"spotify:track:7BaLRoaLSmnOgmMnQzonGq","Luciano, KALIM","Blue Cheese (feat. KALIM)","URBAN",28,-1,1,"1263864"
29,"spotify:track:76OGwb5RA9h4FxQPT33ekc","Rosa Linn","SNAP","Columbia",21,26,14,"1260020"
30,"spotify:track:38T0tPVZHcPZyhtOcCP7pF","Lil Nas X","STAR WALKIN' (League of Legends Worlds Anthem)","Columbia",20,20,2,"1248763"
31,"spotify:track:2EriVX6pX9RcmMsgU8Hsir","Bonez MC, RAF Camora, Gzuz","Taxi","187 Strassenbande",2,17,5,"1226035"
32,"spotify:track:2XXpLFPZGxgtohTd79DjZO","Luciano","Drill LUV","URBAN",32,-1,1,"1193746"
33,"spotify:track:0j1whACQqbHlGzSZaUh6uR","RIN, Schmyt, Miksu / Macloud","Sternenstaub","GOLD LEAGUE/DIVISION",7,22,4,"1183154"
34,"spotify:track:1W1N3usYjgI3XGQA0iX9Vq","Miksu / Macloud, t-low","Sehnsucht","FUTURA",1,28,31,"1179382"
35,"spotify:track:1DTVCRW8QPPteXXhBlohM2","Kontra K, Sido, Leony","Follow","Letzte Wölfe",4,25,13,"1167138"
36,"spotify:track:3LtpKP5abr2qqjunvjlX5i","Central Cee","Doja","Central Cee",12,27,11,"1166981"
37,"spotify:track:35DkXhxqTMiQB582tfjowU","Ion Miles, SIRA, BHZ","Powerade","Sony Music/BHZ",2,30,24,"1145229"
38,"spotify:track:41KH81gnVWhIESbCRYluOQ","102 Boyz, The Cratez, Chapo102, Kkuba102, Stacks102, Addikt102","Tokyo Drift","JINX Music",38,-1,1,"1110680"
39,"spotify:track:1DIXPcTDzTj8ZMHt3PDt8p","Coolio, L.V.","Gangsta's Paradise","Tommy Boy Music, LLC",39,75,80,"1097508"
40,"spotify:track:5E2JcyolDstvqZ0PNpT3pS","Luciano","SUVs","URBAN",6,114,35,"1091697"
41,"spotify:track:7vkq044gRCCrEhThIHvbI7","Pashanim","Tourlife.mp3","Urban",41,-1,1,"1055489"
42,"spotify:track:7hFw40Ta4n5wwD1Xzdscb5","Luciano","Frozen Tears","URBAN",6,46,10,"1045418"
43,"spotify:track:27ZZdyTSQWI7Cug2d2PkqV","Armani White","BILLIE EILISH.","Legendbound, LLC / Def Jam Recordings",29,34,14,"1023885"
44,"spotify:track:39JofJHEtg8I4fSyo7Imft","Eliza Rose, Interplanetary Criminal","B.O.T.A. (Baddest Of Them All) - Edit","Warner Records",35,35,5,"1004351"
45,"spotify:track:56MDdzieU2dTT3YLpCdpcA","Pashanim","BMW","Urban",45,-1,1,"997304"
46,"spotify:track:1xzi1Jcr7mEi9K2RfzLOqS","Beyoncé","CUFF IT","Parkwood Entertainment/Columbia",46,52,4,"981959"
47,"spotify:track:2yjlYDiNiQkdxVqTlaSrlX","Nicki Minaj","Super Freaky Girl","Republic Records",33,33,8,"981552"
48,"spotify:track:7y2CanQNBGTd7EVJy80hLC","Kontra K","Nur für Dich","Letzte Wölfe",35,39,6,"962074"
49,"spotify:track:1ywM9BP8vzh0Pu1zbnGAfY","Nina Chuba, Juju","Wildberry Lillet (Remix feat. Juju)","Jive",20,32,3,"950410"
50,"spotify:track:6weT0OACEb3e4KLQJInf4I","Die Zipfelbuben, DJ Cashi","Olivia","Xtreme Sound Recordings",4,36,12,"928417"
51,"spotify:track:6GomT970rCOkKAyyrwJeZi","Öwnboss, Sevek","Move Your Body","Musical Freedom",11,40,34,"908031"
52,"spotify:track:6evJ8sysntgtBBBs6WSxqQ","MADE, San Andreas, Dorian","Krankenwagen","MADE Entertainment",52,-1,1,"907563"
53,"spotify:track:01pemiis9ttYA9ZxMaZVg7","Pashanim","Ferragamo","Urban",53,-1,1,"898381"
54,"spotify:track:21MlfDYRjL0DuBbiCS9wlB","Bonez MC, RAF Camora","Eine Idee","187 Strassenbande",5,24,4,"894715"
55,"spotify:track:6hw1Sy9wZ8UCxYGdpKrU6M","Apache 207","Roller","Four Music Local",1,57,163,"880092"
56,"spotify:track:3kcKlOkQQEPVwxwljbGJ5p","Topic, A7S","Kernkraft 400 (A Better Day)","Virgin",27,37,16,"874128"
57,"spotify:track:3iZuI8q4aTMACYxEoq0TaV","Sido","Versager","Urban",18,18,2,"873678"
58,"spotify:track:1LYb6PIZO8jcGztOWI6ymM","Kraftklub","Blaues Licht","Vertigo Berlin",29,29,2,"865258"
59,"spotify:track:4wXJldkJcvxENCYs5ghbNj","Pashanim","Milano","Urban",59,-1,1,"864589"
60,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",1,43,92,"854324"
61,"spotify:track:1IwYW1AOGriTuAS52gUm2i","Pashanim","Marseille","Urban",61,-1,1,"851966"
62,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",45,45,93,"840886"
63,"spotify:track:75cxFn3oHrwMRDUXsLTvUl","Luciano, Headie One","Life Lessons (feat. Headie One)","URBAN",63,-1,1,"838789"
64,"spotify:track:464F2a58LTaitVUFKvEm1J","Glockenbach, ÁSDÍS","Dirty Dancing","WEFOR",59,59,6,"829456"
65,"spotify:track:4FXX4P3dxc1JMBx5wVRJ5N","Tream, treamiboii, HBz","LEBENSLANG - HBz Remix","HBzMusic",16,44,33,"818397"
66,"spotify:track:23EzkJ0gwrAW3mAH1H0vuv","Luciano, RAF Camora","Tattoos (feat. RAF Camora)","URBAN",66,-1,1,"815359"
67,"spotify:track:75FEaRjZTKLhTrFGsfMUXR","Kate Bush","Running Up That Hill (A Deal With God) - 2018 Remaster","Rhino",3,42,19,"805097"
68,"spotify:track:3tclrcMq55RBexbs0hg77O","Luciano, Sophie Hunger","Everywhere (feat. Sophie Hunger)","URBAN",68,-1,1,"796224"
69,"spotify:track:6sS77FZh2eJfYBsFUW6hjI","Julian Sommer","Dicht im Flieger","Electrola",10,49,28,"787144"
70,"spotify:track:5hnGrTBaEsdukpDF6aZg8a","Dean Lewis","How Do I Say Goodbye","Universal Music Australia Pty. Ltd.",70,110,4,"786931"
71,"spotify:track:6q11kvJWt4SYHiNembjnaU","Rowli, Hank, Asterio","Nur ein Wort","Rowli, Hank, Asterio",71,-1,1,"780012"
72,"spotify:track:2iQMBtjizpJ6d5bSXb9USL","Pashanim","sme (sei ma ehrlich)","Urban",72,-1,1,"778213"
73,"spotify:track:6xukxpR18uEv9CpNQ0d0ll","Luciano","Magic","URBAN",73,-1,1,"757533"
74,"spotify:track:3a0F2N6rXJSibQTp77xH4f","Domiziana","Ohne Benzin","Four Music Local",3,53,20,"756982"
75,"spotify:track:0npHflJzLWZ6svbq5Abnfo","Luciano, Paula Hartmann","Passion (feat. Paula Hartmann)","URBAN",75,-1,1,"744954"
76,"spotify:track:0dRS4EqKNaWgLBXju3eSbJ","Brasco, Lucio101","WWW","biddz records",76,-1,1,"725148"
77,"spotify:track:2kx5sQgmjYug0GiDh1a4sU","Cheriimoya, Sierra Kidd","Living Life, In The Night","Arista Records",36,51,32,"724079"
78,"spotify:track:4h4QlmocP3IuwYEj2j14p8","Nicky Youre, dazy","Sunroof","Thirty Knots/Columbia",44,64,21,"719888"
79,"spotify:track:7nhRvNTtuNPWvJuEnmNJYb","Luciano, Gzuz","Voyage Skit (feat. Gzuz)","URBAN",79,-1,1,"702455"
80,"spotify:track:3rb0tMq42WfggucPm0HHkA","MEDUZA, James Carter, Elley Duhé, FAST BOY","Bad Memories (feat. Elley Duhé & FAST BOY)","Universal-Island Records Ltd.",72,76,9,"700247"
81,"spotify:track:3iYjUEMXpxiXUzKsLFuSNi","Bonez MC, RAF Camora","Diamant","187 Strassenbande",8,38,4,"699248"
82,"spotify:track:43SgbfsWPm8aqBAQngA1vv","Pashanim","21","Urban",82,-1,1,"699175"
83,"spotify:track:3JXdzlvJJrKlmfBfoCLsOo","t-low, Miksu / Macloud","We Made It","Spinnup",1,48,24,"692359"
84,"spotify:track:41ZYUGtRGAi3SEx23AZXfB","Bonez MC, RAF Camora","Sommer","187 Strassenbande",3,41,9,"691752"
85,"spotify:track:2e9GFQn2nNXTbnTl02U7YJ","southstar","We Are The People - Southstar Remix","recordJet",65,74,6,"689871"
86,"spotify:track:6A3SB2C4U6JtCavQOXLYNN","Benzz","Je M'appelle","Universal-Island Records Ltd.",11,70,22,"680991"
87,"spotify:track:2J0r4Ekv7TYMgXakOtTjt7","LEA, 01099, Zachi, Gustav","Eigentlich","Sony Music/Treppenhaus Records",19,67,12,"677981"
88,"spotify:track:7wdwIaXUuzlu1grzWMFRJm","Ghost","Mary On A Cross","UME - Global Clearing House",36,55,8,"672555"
89,"spotify:track:6qyS9qBy0mEk3qYaH8mPss","Kordhell","Murder In My Mind","Kordhell",73,73,10,"671101"
90,"spotify:track:54ipXppHLA8U4yqpOFTUhr","Imagine Dragons","Bones","Kid Ina Korner / Interscope",63,78,17,"659563"
91,"spotify:track:7xTDT7gyIrv0xWpwwXExxU","Ed Sheeran","Celestial","Atlantic Records UK",91,-1,1,"656014"
92,"spotify:track:0WtM2NBVQNNJLh6scP13H8","Rema, Selena Gomez","Calm Down (with Selena Gomez)","Mavin Records / Jonzing World",87,87,5,"635251"
93,"spotify:track:6i58R8JVtETb8PMkVOhM65","K.I.Z, Tarek K.I.Z, Mehnersmoos","Oktoberfest","recordJet",93,-1,1,"634538"
94,"spotify:track:5gRXyFtArVXYk8OOSWIXBO","Endzone, TM","61 Grad (Deep House RMX)","2Live Entertainment",36,71,31,"633308"
95,"spotify:track:2ptG9ihX35aWmz7EnsYXBe","Bonez MC, RAF Camora","Letztes Mal","187 Strassenbande",2,54,12,"627302"
96,"spotify:track:10R2O2G7E42x3l8GKRf4an","Luciano","Majestic","URBAN",3,-1,12,"627231"
97,"spotify:track:2Oi1IJ6JEUX1aya9VUAA1Z","RAF Camora, Bonez MC","Blaues Licht","Indipendenza",1,81,63,"627186"
98,"spotify:track:7gRFDGEzF9UkBV233yv2dc","BLACKPINK","Shut Down","YG Entertainment/Interscope Records",30,47,3,"625536"
99,"spotify:track:2B4GHvToeLTOBB4QLzW3Ni","Farruko","Pepas","Sony Music Latin",9,80,60,"624247"
100,"spotify:track:3uUuGVFu1V7jTQL60S1r8z","Lost Frequencies, Calum Scott","Where Are You Now","Epic Amsterdam",4,79,62,"623385"
101,"spotify:track:4k6yZRw7M04gZE2uW12Cw6","Makar","Mood","Virgin",9,61,9,"620853"
102,"spotify:track:76SBSmc38qQQSpkgBenb8U","Samra, TOPIC42","Kiss Me","Cataleya Edition",7,66,6,"620176"
103,"spotify:track:2sFsvaMRe8PKo5AFdBE9qC","Montez","Auf & Ab","Vertigo Berlin",1,58,62,"619858"
104,"spotify:track:71ywdfz0txggn6i6hiFST3","AJÉ, Olexesh, O.G.","6AM","Siskat",104,-1,1,"613388"
105,"spotify:track:2CewvqbfMOcnvYE3yayAJV","KAMRAD","I Believe","Epic Local",34,72,36,"611777"
106,"spotify:track:1RUp6d887zj0N9CrTwYb1j","Tom Twers","Falle Für Dich","Tom Twers",77,82,7,"609541"
107,"spotify:track:3xWGA8pa0IKFI7IMPri4P0","Ed Sheeran","Shivers","Atlantic Records UK",2,69,56,"604592"
108,"spotify:track:0JTz8ZeBJtnjRIWiJnHFdO","AYLIVA, Mudi","Was Besseres","Whiteheart Records/WM Germany",51,88,11,"594245"
109,"spotify:track:2H7jZg2HliuQhZjfBblLrZ","Pashanim","Sommergewitter","Urban",1,100,67,"582385"
110,"spotify:track:22skzmqfdWrjJylampe0kt","Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton","Can't Hold Us (feat. Ray Dalton)","Macklemore",52,103,102,"575934"
111,"spotify:track:5TJEBoTCDbJXiKMdCN9pd3","Elton John, Britney Spears","Hold Me Closer","EMI",76,86,6,"575625"
112,"spotify:track:6nghFixNnWi6Rp3Rm6AfP7","Luciano, Yung Hurn","London (feat. Yung Hurn)","URBAN",112,-1,1,"569199"
113,"spotify:track:4C5aQRcvdKfoWKCigcxgDS","Ramo, Gzuz","DICKA WAS","Knast Oder Palast",113,-1,1,"568257"
114,"spotify:track:7vmxzqidBt7y4FxRtsJBVV","AnnenMayKantereit","3 Tage am Meer","AnnenMayKantereit Records",47,62,3,"565936"
115,"spotify:track:1Fid2jjqsHViMX6xNH70hE","Seafret","Atlantis","Sweet Jane Recordings",89,89,6,"564697"
116,"spotify:track:3tjoq1CMR4YtSUegC5sbU8","RIN","Commitment Issues","GOLD LEAGUE/DIVISION",5,90,12,"558612"
117,"spotify:track:2WigMwGJysIh9fRnSJvpjn","Oxlade","KU LO SA - A COLORS SHOW","Epic",72,92,5,"558079"
118,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,96,65,"556614"
119,"spotify:track:0y8lwLPXBsenbF5WAZhlbL","Pashanim","Kleiner Prinz","Urban",3,84,13,"555055"
120,"spotify:track:1xK59OXxi2TAAAbmZK0kBL","d4vd","Romantic Homicide","Darkroom/Interscope Records",113,113,4,"548593"
121,"spotify:track:58HvfVOeJY7lUuCqF0m3ly","Elley Duhé","MIDDLE OF THE NIGHT","Not Fit For Society/RCA Records",13,95,46,"547625"
122,"spotify:track:6WebNoyy2Z4EvmCCPr7vPM","Julien Bam, ELIF, Jay-C","Bunny Bars (Osterhase)","vincentleemusic.com",48,60,5,"547383"
123,"spotify:track:6JIC3hbC28JZKZ8AlAqX8h","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",8,91,60,"547109"
124,"spotify:track:7KWwQ8SokgUDO7es6Q4ZGW","ARY, Liaze","Ticket nach Ketama (feat. Liaze)","Good Kid Records & VENTURA Records",8,85,11,"546403"
125,"spotify:track:4k6Uh1HXdhtusDW5y8Gbvy","Steve Lacy","Bad Habit","L-M Records/RCA Records",111,111,11,"544145"
126,"spotify:track:3T4DdPVqWeaC4U7vrIxlKz","Mia Julia, Lorenz Büffel, Malle Anja","Der Zug hat keine Bremse - Mallorcastyle Edition","Electrola",29,115,15,"543372"
127,"spotify:track:18asYwWugKjjsihZ0YvRxO","Tiësto, Ava Max","The Motto","Atlantic Records",8,104,48,"541553"
128,"spotify:track:7lQ8MOhq6IN2w8EYcFNSUk","Eminem","Without Me","Aftermath",37,112,70,"538233"
129,"spotify:track:7DbdUf8aHSYoliSjO6LZv6","Beach Weather","Sex, Drugs, Etc.","8123 / Arista Records",122,123,8,"536246"
130,"spotify:track:2PGA1AsJal6cyMNmKyE56q","Apache 207","200 km/h","Four Music Local",2,176,81,"531451"
131,"spotify:track:1cKHdTo9u0ZymJdPGSh6nq","The Weeknd, Gesaffelstein","I Was Never There","Universal Republic Records",78,107,13,"530837"
132,"spotify:track:6a3kNt1UlUOapDKmEr3JzZ","Bausa, Apache 207","Madonna","WM Germany",1,135,67,"530744"
133,"spotify:track:0h14I7cPYi1RZG6GmVpMso","CIVO","Weg von mir","Good Kid Records & VENTURA Records",1,99,36,"524893"
134,"spotify:track:3BnDvpeuGOj21Ir2aVEtQo","Rema","Calm Down","Mavin Records / Jonzing World",82,94,8,"524873"
135,"spotify:track:1CceISBSTQIqybOeTwc7dH","O.G.","Jede Träne","Epic/DOPE",52,98,8,"521267"
136,"spotify:track:2DB4DdfCFMw1iaR6JaR03a","Camila Cabello, Ed Sheeran","Bam Bam (feat. Ed Sheeran)","Epic",13,93,31,"519698"
137,"spotify:track:1rEdhvoQOUXQTPRAKkYxb9","Luciano","Intro","URBAN",137,-1,1,"518774"
138,"spotify:track:7mykoq6R3BArsSpNDjFQTm","Rosa Walton, Hallie Coggins","I Really Want to Stay at Your House","Lakeshore Records",138,145,2,"515813"
139,"spotify:track:2KqVUrATmCbFWODOGJji2n","Luciano, Gazo","Moonlight (feat. Gazo)","URBAN",139,-1,1,"514663"
140,"spotify:track:6sDfeHgrQvvBFdg88Qq8TM","Emilio","AUSMACHT","Jive",4,117,18,"514484"
141,"spotify:track:5443vprqDLYYwDUyBLkU9H","Kraftklub, Tokio Hotel","Fahr mit mir (4x4) (feat. Tokio Hotel)","Vertigo Berlin",46,63,5,"513217"
142,"spotify:track:1LIvdWNdKmHvU0FJvw2diN","Luude, Mattafix","Big City Life","Warner Records",53,102,15,"510016"
143,"spotify:track:5C3J3C5nzBclrE8xuW5UQ7","Leony","Remedy","Casablanca new/Republic Records",5,108,35,"506358"
144,"spotify:track:3QDTkuRdB56wfnZbLgsUbI","Montez","Starlight Express","Vertigo Berlin",42,83,4,"503713"
145,"spotify:track:5dj7Il9BkdU1gMfIveNrVH","Dhurata Dora, Luciano","Adrenalina","Epic/Ilir Balija",15,147,11,"502360"
146,"spotify:track:5YdnOm5990Kfq1Jodws98B","Felix Jaehn, Ray Dalton","Call It Love","Virgin",146,-1,2,"499113"
147,"spotify:track:3Z7CaxQkqbIs1rewKi6v4W","Tiësto, Charli XCX","Hot In It","Atlantic Records",79,125,14,"492943"
148,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",54,143,145,"492865"
149,"spotify:track:2LtD83L2gaZxvAqTaNw7EO","Haftbefehl","RADW","Urban",26,177,5,"485332"
150,"spotify:track:0sb8ClU3CLoNblxkpmOKzA","Ava Max","Maybe You’re The Problem","Atlantic Records",138,181,5,"483239"
151,"spotify:track:0skgJbXMM4sPRwSKXvO2id","YouNotUs, Louis III","Samba","Guesstimate",91,118,12,"475667"
152,"spotify:track:1FEiijYPJtyswChfcpv3p0","Lana Del Rey","Summertime Sadness","Urban",110,120,11,"475607"
153,"spotify:track:4pJRESJio6ws27SYGXEAd0","Luciano","Push It","URBAN",14,-1,5,"475577"
154,"spotify:track:1jrQCsm4kN8ImpsASJnyhC","Luciano","Bottega Glasses","URBAN",154,-1,1,"473589"
155,"spotify:track:2DgdHcjWmO3qd50RzuBLgZ","Panic! At The Disco","House of Memories","Decaydance/Fueled By Ramen",7,130,25,"469375"
156,"spotify:track:4KoSb4nqOjLMptbDaTbOJv","CRO, Claudia Valentina","HIGH (feat. Claudia Valentina)","Urban",18,138,16,"469358"
157,"spotify:track:3sa06xVNmLLYIxdNNmVQN8","Jax Jones, MNEK","Where Did You Go? (feat. MNEK)","Polydor Records",25,129,29,"469145"
158,"spotify:track:0zCgWGmDF0aih5qexATyBn","Mr.Kitty","After Dark","Negative Gain Productions",123,142,17,"465923"
159,"spotify:track:6fuO9uk9wbjCHvQJqk2Qpx","Pashanim, skrilla","paris freestyle - skrilla remix","Urban",1,183,50,"464389"
160,"spotify:track:5ewhpp17f3pUSx9xCwC6b1","Apache 207","Sport","Four Music/Two Sides",6,-1,18,"464334"
161,"spotify:track:3wOfTyr0VCDkWkTJlt8wPR","PA Sports","HEAVEN","Life Is Pain",14,126,11,"464161"
162,"spotify:track:3eJH2nAjvNXdmPfBkALiPZ","Jason Derulo","Acapulco","Atlantic Records",24,136,57,"462943"
163,"spotify:track:2FQRZLR31e3423Nmrgv0Pv","KUMMER, Fred Rabe","DER LETZTE SONG (ALLES WIRD GUT) (feat. Fred Rabe)","Eklat Tonträger",2,150,41,"462146"
164,"spotify:track:10xV5l9nhLvFpR8mqzs0bL","Marshmello, Khalid","Numb","Joytime Collective/RCA Records",126,132,12,"460934"
165,"spotify:track:4IBK0s9QPphO37DPcYhsAO","Kraftklub","Ein Song reicht","Vertigo Berlin",7,68,9,"459452"
166,"spotify:track:6oGnFxltTet4MD3yuT5WvX","SAIM x CAN","Tattoos","GOLD LEAGUE/RBK",35,124,8,"459307"
167,"spotify:track:2u8AXJyk8pICzj2wyPBL0b","Sido, Apache 207","2002","Urban",5,-1,85,"458477"
168,"spotify:track:0FKw2vfEDxDuRisr4kU8Ok","RAF Camora, Luciano","2CB","Indipendenza",1,168,56,"457382"
169,"spotify:track:2wGSgTmgSF3xjRrHkTc25R","The Game, 50 Cent","Hate It Or Love It","Geffen",156,169,3,"456144"
170,"spotify:track:01kfSdF9zfcDLri5sSWEoL","Dxrk ダーク","RAVE","Dxrk",130,144,25,"455919"
171,"spotify:track:05Mp2UJulSttxQ4E6hQPH3","Bonez MC, RAF Camora, Maxwell","Ohne mein Team","UME - Global Clearing House",9,152,275,"454438"
172,"spotify:track:4UyVCLbNG8yhrqbzeSmdho","Black Eyed Peas, Shakira, David Guetta","DON'T YOU WORRY","Epic",122,140,8,"452007"
173,"spotify:track:3RM5RpRDDdST1njqOMG141","Culcha Candela","Monsta","Sony Music/CULCHA SOUND",93,163,39,"450492"
174,"spotify:track:2pLeoBNJiGlbZkyf84z5hJ","01099, Gustav, Zachi, AVO","Durstlöscher","01099",13,137,72,"449957"
175,"spotify:track:02AnxXaXzxredcMjjb26U0","Bierkapitän, Andy Luxx, Dj Aaron","Lea","Electrola",29,134,8,"448845"
176,"spotify:track:6xGruZOHLs39ZbVccQTuPZ","Joji","Glimpse of Us","88rising Music/Warner Records",17,131,17,"446878"
177,"spotify:track:20on25jryn53hWghthWWW3","ACRAZE, Cherish","Do It To It","Thrive Music, LLC",2,139,51,"446726"
178,"spotify:track:3CIyK1V4JEJkg02E4EJnDl","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","Kid Ina Korner / Interscope",4,155,49,"445454"
179,"spotify:track:0C3shWEOObGT5IxApC7Mkg","Henry Moodie","you were there for me","Robots & Humans",179,196,4,"444135"
180,"spotify:track:60a0Rd6pjrkxjPbaKzXjfq","Linkin Park","In the End","Warner Records",15,158,188,"443693"
181,"spotify:track:0QjjaCaXE45mvhCnV3C0TA","Apache 207","Fame","Four Music Local",1,-1,56,"442221"
182,"spotify:track:6ex1Pz3pntgy4NPtxHXN2V","Ed Sheeran","Bad Habits","Atlantic Records UK",3,121,67,"441071"
183,"spotify:track:1v7L65Lzy0j0vdpRjJewt1","Eminem","Lose Yourself - From ""8 Mile"" Soundtrack","Aftermath",53,162,117,"439681"
184,"spotify:track:3F5CgOj3wFlRv51JsHbxhe","Drake, 21 Savage","Jimmy Cooks (feat. 21 Savage)","OVO",16,141,16,"434493"
185,"spotify:track:3yfqSUWxFvZELEM4PmlwIR","Eminem","The Real Slim Shady","Interscope",65,167,49,"434050"
186,"spotify:track:73VyQVMNGbCM7RAAsWSrnM","Kraftklub","Teil dieser Band","Vertigo Berlin",65,65,3,"432977"
187,"spotify:track:1kKvfCmzXzRcfszwQrXFPM","AYLIVA","Bei Nacht","Whiteheart Records/WM Germany",143,-1,2,"432969"
188,"spotify:track:2ERn9fVsix3AyuVv7UN6RC","SDP, Clueso","Die schönsten Tage","Nur Musik Ist Schöner",15,174,23,"432128"
189,"spotify:track:0JzG1wJuB4v9UPkSE7LMXi","Montell Fish","Hotel","Lord’s Child, LLC",78,101,3,"432015"
190,"spotify:track:285pBltuF7vW8TeWk8hdRR","Juice WRLD","Lucid Dreams","Juice WRLD Mixtape / ISR P&D",28,165,152,"431448"
191,"spotify:track:5zwwW9Oq7ubSxoCGyW1nbY","BLACKPINK","Pink Venom","YG Entertainment/Interscope Records",34,116,7,"430983"
192,"spotify:track:2WRTnY0slmFgWcrmEr8dPj","Apache 207","Bläulich","Four Music Local",1,-1,54,"429777"
193,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",2,170,149,"429671"
194,"spotify:track:5ZduaRci3iNUiDfJbBfAaf","Matt Sassari","Give It To Me - Full Vocal Mix","Cr2 Records",131,189,12,"426769"
195,"spotify:track:2YbbuEi3lGH1NhbUTXBj3j","Luciano","Sweet Dreams","URBAN",13,-1,14,"425322"
196,"spotify:track:78xy2KmJ9LzgLltj3eO0aq","HoodBlaq","Barrio","Columbia/BE.ELA.QU GmbH",20,149,15,"422406"
