rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
31,"spotify:track:5jt25aFjW2kNoBqaEVaz5W","Mora, Feid","LA INOCENTE","Rimas Entertainment LLC",29,31,27,"64774"
32,"spotify:track:44XjoNvtwevktFKjvVe1vH","Bad Bunny, Buscabulla","Andrea","Rimas Entertainment LLC",14,30,22,"64308"
33,"spotify:track:1UdzJEpgJxtuXAlCOvD4S0","Danny Ocean","Fuera del mercado","Atlantic Records",3,34,32,"64193"
34,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",3,35,27,"62572"
35,"spotify:track:3nqQXoyQOWXiESFLlDF1hG","Sam Smith, Kim Petras","Unholy (feat. Kim Petras)","EMI",35,40,2,"61966"
36,"spotify:track:1sbNEFiURUYfy024cJX8JG","Feid","Ferxxo 100","UMLE - Latino",31,37,18,"61043"
37,"spotify:track:4R8BJggjosTswLxtkw8V7P","Jhayco, J Balvin, Bad Bunny","No Me Conoce - Remix","N&E Entertainment LLC",3,36,177,"60972"
38,"spotify:track:3PpWCS95gDUDRPko3u1MZ9","Feid","Prohibidox","UMLE - Latino",34,38,3,"60548"
39,"spotify:track:5YJ4BVvTFmVCxUyhKejHfR","Tego Calderón","Pa' Que Retozen","Jiggiri Records, Inc.",39,46,101,"59575"
40,"spotify:track:0R7DSnSibvuE4PEHqUayqf","Plan B","Es un Secreto","Pina Records",37,43,76,"58937"
41,"spotify:track:69vlMrzHwATKzupwNcUPyK","Bad Bunny, Daddy Yankee","La Santa","Rimas Entertainment LLC",4,41,136,"58087"
42,"spotify:track:6wtZPYBIXUvCpXwVjMCJBf","Polimá Westcoast, Pailita, Feid, Paloma Mami, De La Ghetto","ULTRA SOLO REMIX","Sony Music Entertainment Chile S.A",25,33,16,"57897"
43,"spotify:track:0E0DRHf5PfMeor0ZCwB3oT","Bad Bunny, The Marías","Otro Atardecer","Rimas Entertainment LLC",19,39,22,"57895"
44,"spotify:track:0UXlu64mDLvfzR8IXMz06J","Christian Nodal","Ya No Somos Ni Seremos","Producciones Ladon, S.A de C.V.",5,44,33,"57040"
45,"spotify:track:71wFwRo8xGc4lrcyKwsvba","Bad Bunny, Tainy","Callaita","Rimas Entertainment LLC",1,42,175,"56891"
46,"spotify:track:2uflssWlCaJ6CbTMOsUpNI","Bad Bunny","Aguacero","Rimas Entertainment LLC",13,45,22,"54178"
47,"spotify:track:7hynhxDoDpgMIV12JuVtNa","J Balvin, Bad Bunny, Marciano Cantero","UN PESO","Universal Music Latino / Rimas",13,48,150,"54142"
48,"spotify:track:28GCbKgjlVD9eDmasGbe0T","Bad Bunny","Me Fui de Vacaciones","Rimas Entertainment LLC",9,47,22,"53703"
49,"spotify:track:1O2pcBJGej0pmH2Y9XZMs6","Cris Mj","Una Noche en Medellín","Nabru Records LLC",10,51,33,"52787"
50,"spotify:track:6C1RD7YQVvt3YQj0CmuTeu","Bad Bunny, Ozuna, Farruko, Arcangel, Ñengo Flow, DJ Luian, Mambo Kingz","Diles","Rimas Entertainment LLC",16,52,203,"52333"
51,"spotify:track:5fhcuVxuBWfgNXGuyAtLmr","Piso 21, Manuel Turizo","Los Cachos","WM Mexico",51,66,12,"51329"
52,"spotify:track:74WROFXsox6wkeUrEK2DS6","Eden Muñoz","Chale","Lizos Music",34,107,31,"51313"
53,"spotify:track:5kVZxyMY1gfdCLiChsfjn1","Bad Bunny","Yo No Soy Celoso","Rimas Entertainment LLC",12,49,22,"51170"
54,"spotify:track:6jjYDGxVJsWS0a5wlVF5vS","BTS","Butter","BIGHIT MUSIC",5,-1,32,"50246"
55,"spotify:track:4MzXwWMhyBbmu6hOcLVD49","Bad Bunny, Jhay Cortez","DÁKITI","Rimas Entertainment LLC",1,54,101,"49839"
56,"spotify:track:6i1g5ZRmJZAkDwBaUZ3f2i","Luar La L","Caile","La Mafia Urbana Corp.",42,53,8,"49791"
57,"spotify:track:0kTMK4gNFfLXaTb62w1UaJ","Pablo Pesadilla, Polimá Westcoast, Nickoog Clk, Fran C","BABY OTAKU","BZR Music",57,78,2,"49575"
58,"spotify:track:18HOjcvTVV7W8YzBuOsAPS","Bad Bunny","Un Verano Sin Ti","Rimas Entertainment LLC",15,55,22,"49148"
59,"spotify:track:69Ej1xrGjOcHvIMtMKxK0G","Don Omar","Dile","UMLE - Machete",59,75,113,"47741"
60,"spotify:track:2vmfvSoZBFAt9hhRoEByLi","Aventura, Bad Bunny","Volví","Rimas Entertainment LLC",2,58,62,"46644"
61,"spotify:track:4r9jkMEnArtWGH2rL2FZl0","Bad Bunny","A Tu Merced","Rimas Entertainment LLC",5,57,136,"45769"
62,"spotify:track:0G2zPzWqVjR68iNPmx2TBe","Mora, Bad Bunny, Sech","Volando - Remix","Rimas Entertainment LLC",4,61,65,"45743"
63,"spotify:track:3fjN3y5x4hN53rykAN2LHQ","Rels B","cómo dormiste?","Flakk Team / DALE PLAY Records",34,62,9,"45407"
64,"spotify:track:4khWEpnaijN0G1x019Uzdr","Morat","No Se Va","Universal Music Spain S.L.",50,65,46,"45024"
65,"spotify:track:35wvL50xvKpCHEJPxLOLPI","Bad Bunny","Si Estuviésemos Juntos","Rimas Entertainment LLC",12,59,198,"44578"
66,"spotify:track:0wihfILRNOwE2156Shezc8","Bad Bunny","Agosto","Rimas Entertainment LLC",22,63,22,"43162"
67,"spotify:track:6y8z28epOv5FlaxDv1Lo5B","Ryan Castro","Jordan","King Records",7,67,35,"42636"
68,"spotify:track:6NSMQFKgjpQb0KkjMDYIK0","Arcangel, Bad Bunny, Mambo Kingz, DJ Luian","Tu No Vive Asi (feat. Mambo Kingz & DJ Luian)","Hear This Music",58,73,94,"42194"
69,"spotify:track:2NMjggapJcXXM7WccGEBUO","Bad Bunny","Enséñame a Bailar","Rimas Entertainment LLC",20,69,22,"42157"
70,"spotify:track:2vsoD8S1OyrWSVIA43hjaU","Feid","Si Te La Encuentras Por Ahí","UMLE - Latino",41,60,9,"42143"
71,"spotify:track:6nAlJuLlRlpAcq30xIqKJs","Plan B","¿Por Que Te Demoras?","Pina Records",65,71,13,"40793"
72,"spotify:track:3rdAz1fbUfZxYgaCviYhRo","Rauw Alejandro","Todo De Ti","Sony Music Latin/Duars Entertainment",1,77,72,"40330"
73,"spotify:track:6ifUES3keWjwXgae8pXI3o","Danny Ocean","Me Rehúso","Atlantic Records",1,83,302,"39543"
74,"spotify:track:4hceSKjrkDTO0nMKFcb3sj","Bizarrap, Villano Antillano","Villano Antillano: Bzrp Music Sessions, Vol. 51","DALE PLAY Records",23,74,17,"39202"
75,"spotify:track:4srcMdbm2qzVG98tJajHxp","Alejo, Feid, ROBI","Pantysito","UMLE - Latino",19,72,29,"38993"
76,"spotify:track:5J7teKIJGtqVypgYI6sqXj","Bad Bunny, Mora","Una Vez","Rimas Entertainment LLC",11,81,135,"38852"
77,"spotify:track:75UMtPC77vqKRwfSuYuNPO","Kevin Kaarl","San Lucas","Kevin Kaarl",21,68,29,"38813"
78,"spotify:track:2tFwfmceQa1Y6nRPhYbEtC","Jhayco, Bad Bunny","CÓMO SE SIENTE - Remix","N&E Entertainment LLC",8,56,126,"37818"
79,"spotify:track:0HINQFSerZ6iMfSsaTO3G5","DEKKO","12x3","HIA Ent./Interscope Records",32,87,38,"37455"
80,"spotify:track:2n7ohqg1s68ToAHh4u9mcW","Bad Bunny","Vete","Rimas Entertainment LLC",1,80,151,"37137"
81,"spotify:track:4w273WCBXwM4P3jTX5HkB2","Grupo Marca Registrada, Junior H","El Rescate","RB Music",77,93,11,"36837"
82,"spotify:track:5gflgO9EPbIBf16n5TKnQS","Zion & Lennox","Yo Voy (feat. Daddy Yankee)","Baby Records Inc",25,79,32,"36656"
83,"spotify:track:3HgvO4B5LLmdPOT2d8cSZd","LAGOS, Danny Ocean","Mónaco","WM Mexico",29,92,66,"36324"
84,"spotify:track:1VauUM5CBX7nkLcgafQL2B","Bizarrap, Eladio Carrion","Eladio Carrion: Bzrp Music Sessions, Vol. 40","DALE PLAY Records",40,82,20,"36183"
85,"spotify:track:5q2JbCNi4FcnglgPfxcV65","Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin","Sola (Remix)","Spiff TV, LLC / Real Hasta La Muerte, Inc.",6,90,299,"35679"
86,"spotify:track:41wtwzCZkXwpnakmwJ239F","Bad Bunny","Si Veo a Tu Mamá","Rimas Entertainment LLC",1,88,136,"35662"
87,"spotify:track:0gCPvo1GkbtPhMqg5Gbx1K","Daddy Yankee, Bad Bunny","Vuelve","El Cartel Records (EC3)",7,96,76,"35605"
88,"spotify:track:5clFSlfkCRlhnH1cAQjSBi","De La Ghetto","Sensacion Del Bloque","Capitol Latin",84,111,77,"35353"
89,"spotify:track:6srBp90EwADKAF7PorGiUC","Adolescent's Orquesta","Virgen","KORTA RECORDS",55,95,81,"35147"
90,"spotify:track:4f49sFQko7jHLEFd3tCf5p","Don Omar","Ojitos Chiquitos","UMLE - Machete",80,85,62,"34838"
91,"spotify:track:1F205Nl2feOSYSztLNOJAL","Eladio Carrion, Brytiago","3 Am","Rimas Entertainment LLC",71,84,8,"34830"
92,"spotify:track:7gRFDGEzF9UkBV233yv2dc","BLACKPINK","Shut Down","YG Entertainment/Interscope Records",30,64,3,"34176"
93,"spotify:track:4SSbtLDkepeOHAckM1FCBP","El Alfa, Noriel, Trueno","LOS APARATOS","EL JEFE RECORDS",71,94,9,"34148"
94,"spotify:track:6TsVhM8qIkWN5cJVDIVbbz","Wisin & Yandel, ROSALÍA","Besos Moja2","Sony Music Latin",94,-1,1,"34092"
95,"spotify:track:6ylDpki1VpIsc525KC1ojF","Sebastian Yatra","Tacones Rojos","UMLE - Latino",14,99,50,"33676"
96,"spotify:track:0UvZcEfpzVyx47QsRbjyBz","Bad Bunny","El Apagón","Rimas Entertainment LLC",21,91,22,"33643"
97,"spotify:track:5RubKOuDoPn5Kj5TLVxSxY","Bad Bunny","TE MUDASTE","Rimas Entertainment LLC",3,98,97,"33521"
98,"spotify:track:7iwJOi3hlMqZt6pj1sQOBj","Quevedo","Vista Al Mar","Quevedo",98,109,4,"33429"
99,"spotify:track:0vHfVsEe6Ps0d8cZ9PGzSw","De La Ghetto, Rauw Alejandro","Loco Por Perrearte - Remix","Latin Nation Entertainment, LLC",75,97,16,"33399"
100,"spotify:track:6G4U9avyBNEfP0fAIduev3","Aventura, Don Omar","Ella Y Yo - Featuring Don Omar","Premium Latin Music",100,100,107,"32922"
101,"spotify:track:5JhUm1v5AbI5Yu6jLKCPRO","Grupo Frontera","No Se Va - En Vivo","Grupo Frontera",101,-1,1,"32833"
102,"spotify:track:5zwwW9Oq7ubSxoCGyW1nbY","BLACKPINK","Pink Venom","YG Entertainment/Interscope Records",29,76,7,"32767"
103,"spotify:track:4jhHaLksdP8DJZzxYAjOSz","Eladio Carrion, Bad Bunny","Kemba Walker","Rimas Entertainment LLC",78,103,15,"32182"
104,"spotify:track:2MnLkFqY9Rpg9s3Zv6ZJdK","Gera MX, Christian Nodal","Botella Tras Botella","Virgin Music México",1,89,76,"32071"
105,"spotify:track:6lX6l7OuA3qrnIRfdsr0dw","Blessd, Justin Quiles, Lenny Tavárez","Medallo","WEA Latina",6,102,49,"31813"
106,"spotify:track:25ZAibhr3bdlMCLmubZDVt","J Balvin, Bad Bunny","QUE PRETENDES","Universal Music Latino / Rimas",5,104,171,"30826"
107,"spotify:track:3p6eieHX6oEOzJStPtEsLu","Calibre 50","Si Te Pudiera Mentir","Calibre",51,101,48,"30738"
108,"spotify:track:6Pur3hWy6Nzc27ilmsp5HA","Los Enanitos Verdes","Lamento Boliviano","EMI Latin",70,106,209,"30731"
109,"spotify:track:0bI5WRiDfU5BY38ufOJtGu","Maluma, Chencho Corleone","Nos Comemos Vivos","Sony Music Latin",55,110,17,"30147"
110,"spotify:track:4bF2y8rR7GUjrd5LNEvej3","Ingratax","París","Room28",10,127,65,"29999"
111,"spotify:track:5QDLhrAOJJdNAmCTJ8xMyW","BTS","Dynamite","BIGHIT MUSIC",10,50,63,"29924"
112,"spotify:track:0OTNHGKcqQbk51bOYe462Y","Polimá Westcoast, Pailita","ULTRA SOLO","Sony Music Entertainment Chile S.A",33,108,24,"29907"
113,"spotify:track:3FkeNbs9Zeiqkr3WkbOiGp","Anitta","Envolver","Warner Records",12,115,31,"29689"
114,"spotify:track:2TDyyEBasw10wu5Uh94bR1","Rauw Alejandro, Baby Rasta","PUNTO 40","Sony Music Latin/Duars Entertainment",114,156,2,"29582"
115,"spotify:track:6HIIuuUIEzH1meVdGbMXyf","Grupo Firme","Ya Supérame (En Vivo)","Music VIP Entertainment Inc",51,188,50,"29253"
116,"spotify:track:0MEZYGMSPxNwUO4nAdQRBW","Eladio Carrion","Hola Como Vas","Rimas Entertainment LLC",92,119,4,"29246"
117,"spotify:track:7dT9D6117e5DbhnKxDLNW9","Kevin Kaarl","Colapso","Kevin Kaarl",36,113,66,"29035"
118,"spotify:track:655JkvIwu2rDCaD1hPf04g","Sebastian Yatra, Myke Towers","Pareja Del Año","UMLE - Latino",3,105,77,"28929"
119,"spotify:track:6e9Ew4AECYwY5Xgs2ZKMgp","Anuel AA","Mercedes Tintia","Real Hasta La Muerte, LLC",33,120,6,"28881"
120,"spotify:track:5PfFHceiEv61KldMOuVrv8","Peso Pluma, Luis R Conriquez","Siempre Pendientes","Prajin Records",120,136,6,"28868"
121,"spotify:track:5GF0X7GdNmnouKcdhhRmtm","Paulo Londra, Duki","Party en el Barrio (feat. Duki)","WEA Latina",55,86,3,"28847"
122,"spotify:track:71iAechwVKGu26pahzFL0k","Morat","Cuando Nadie Ve","Universal Music Spain S.L.",21,128,135,"28786"
123,"spotify:track:5aucVLKiumD89mxVCB4zvS","Crush, j-hope","Rush Hour (Feat. j-hope of BTS)","피네이션",70,70,2,"28678"
124,"spotify:track:0WtM2NBVQNNJLh6scP13H8","Rema, Selena Gomez","Calm Down (with Selena Gomez)","Mavin Records / Jonzing World",124,139,4,"28670"
125,"spotify:track:6JIC3hbC28JZKZ8AlAqX8h","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",19,112,58,"28630"
126,"spotify:track:0mBP9X2gPCuapvpZ7TGDk3","Charlie Puth, Jung Kook, BTS","Left and Right (Feat. Jung Kook of BTS)","Atlantic Records",35,130,15,"28572"
127,"spotify:track:5kpxVMDvYGRmNqawPqDTYR","La Adictiva, Luis R Conriquez","JGL","Anval Music",127,132,11,"28564"
128,"spotify:track:54ipXppHLA8U4yqpOFTUhr","Imagine Dragons","Bones","Kid Ina Korner / Interscope",108,122,14,"28506"
129,"spotify:track:4HYDUMY0xSpeBr0AMY9cUz","Jay Wheeler, DJ Nelson, Myke Towers","La Curiosidad","Linked Music / Dynamic Records / EMPIRE",2,125,120,"28373"
130,"spotify:track:4vCAzANUWDE24URV6wQ4ra","Bad Bunny","Otra Noche en Miami","Rimas Entertainment LLC",24,117,186,"28348"
131,"spotify:track:2DEZmgHKAvm41k4J3R2E9Y","Bad Bunny, Jowell & Randy, Ñengo Flow","Safaera","Rimas Entertainment LLC",1,129,136,"28269"
132,"spotify:track:05bfbizlM5AX6Mf1RRyMho","Nio Garcia, J Balvin, Bad Bunny","AM Remix","Flow La Movie",3,123,67,"28161"
133,"spotify:track:4HzqWEdAbzcVFDv0pvxV4w","Maluma","Sobrio","Sony Music Latin",6,144,65,"28121"
134,"spotify:track:4OwhwvKESFtuu06dTgct7i","Marc Seguí, Rauw Alejandro, Pol Granch","Tiroteo - Remix","WEA Latina",22,131,67,"27900"
135,"spotify:track:6yLqoieklk9gwabLaUDJ4s","La Factoria, Eddy Lover","Perdóname","PanamaMusic",112,118,54,"27861"
136,"spotify:track:0X5jHsNHshuHNfAWs1sxQ5","Tony Dize, Yandel","Permitame","WY Records",93,140,43,"27809"
137,"spotify:track:2XIc1pqjXV3Cr2BQUGNBck","Bad Bunny, ROSALÍA","LA NOCHE DE ANOCHE","Rimas Entertainment LLC",2,126,97,"27752"
138,"spotify:track:7d7aPD2oxuzjhOZnu4Dj23","Natti Natasha, Daddy Yankee, Wisin & Yandel","Mayor Que Usted","Pina Records",60,143,15,"27555"
139,"spotify:track:1Sym1HsTqsa2pYKhYL1j15","Eladio Carrion, Rels B","Me Gustas Natural","Rimas Entertainment LLC",94,116,9,"27477"
140,"spotify:track:3KJ3opyV29269SXkPrc19l","Bad Bunny","120","Rimas Entertainment LLC",20,158,76,"27420"
141,"spotify:track:0uBcoM4zxRXk7kmsmxoiFS","Grupo Firme, Luis Mexia","Calidad","Music VIP Entertainment Inc",141,-1,1,"27376"
142,"spotify:track:0akyEssGRVHstqCSWXusJL","Ed Maverick","Fuentes de Ortiz","Universal Music Mexico",60,152,136,"27365"
143,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",137,137,71,"27081"
144,"spotify:track:2bbwjxA68m9PHZFWgF1fze","Duki","GIVENCHY","DALE PLAY Records / SSJ Records",30,124,11,"26749"
145,"spotify:track:4XqXNU8MwPHwbgZmNXmAdc","Maluma","Junio","Sony Music Latin",145,-1,1,"26726"
146,"spotify:track:4scwMEdlKi8qWJzzyDB8Z3","Morat, Juanes","506","Universal Music Spain S.L.",55,121,5,"26525"
147,"spotify:track:3gOVQmGQcg8djqU044liT1","Anuel AA","La 2blea","Real Hasta La Muerte, LLC",147,-1,1,"26419"
148,"spotify:track:2TzkIzgzIHhewMxyh1u4hh","Kevin Kaarl","Vámonos a Marte","Kevin Kaarl",54,135,93,"26322"
149,"spotify:track:6NfrH0ANGmgBXyxgV2PeXt","Bad Bunny","La Difícil","Rimas Entertainment LLC",2,142,136,"26249"
150,"spotify:track:5nZYc9ZDMhlXv6iWahZTU8","Angel Y Khriz","Ven Bailalo - Reggaeton Mix","Planet Records Italy",128,141,31,"26156"
151,"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","The Police","Every Breath You Take","Polydor Records",126,138,201,"26125"
152,"spotify:track:26w9NTiE9NGjW1ZvIOd1So","Bad Bunny","BOOKER T","Rimas Entertainment LLC",8,155,97,"25793"
153,"spotify:track:2FNqnsX74ZlwduUAcnmzee","Daddy Yankee, Zion & Lennox","Tu Príncipe","Gasolina Recording Co.",153,161,15,"25495"
154,"spotify:track:4t9a07PAghtQMRAIP9FQ7Z","Lunay, Daddy Yankee, Bad Bunny","Soltera - Remix","La Familia",2,114,167,"25488"
155,"spotify:track:3nDNXKBb5fRTuQXpeowWTT","Wisin & Yandel","Algo Me Gusta De Ti","UMLE - Machete",134,134,8,"25451"
156,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",147,147,6,"25444"
157,"spotify:track:2sXWMdn0bNEwWYQ2UrTi0X","Daddy Yankee, Wisin & Yandel, Zion, Hector, Tonny Tun Tun","Noche De Entierro","Cinq Recordings",129,167,3,"25390"
158,"spotify:track:2ctjDCCg1wHoQSjIJ8p6U4","Plan B","Candy","Pina Records",138,195,17,"25317"
159,"spotify:track:1j6xOGusnyXq3l6IryKF3G","Piso 21, Manuel Turizo","Déjala Que Vuelva (feat. Manuel Turizo)","WM Mexico",1,-1,131,"25031"
160,"spotify:track:3XaWuYsTtnkzCSBr0RmROc","Plan B","Si No Le Contesto","Pina Records",160,170,11,"24994"
161,"spotify:track:1BYZxKSf0aTxp8ZFoeyM3d","girl in red","we fell in love in october","world in red",161,-1,1,"24743"
162,"spotify:track:7rwX0O3RlxqqIjQM8evm5E","Ozuna, Mambo Kingz, DJ Luian, Bad Bunny, Wisin, Almighty","Solita","Hear This Music",5,146,89,"24681"
163,"spotify:track:1TMxv8sfUhU55AC6Ul1PU5","Eddie Santiago","Que Locura Enamorarme De Ti","National Own",148,163,11,"24569"
164,"spotify:track:1mlGScrDQqHqmhdIqE8MmA","Morat, Juanes","Besos En Guerra","Universal Music Spain S.L.",32,162,153,"24369"
165,"spotify:track:7MmrcXVA7A5zZ2CbDuGHNa","Rels B","A Mí","ILoveRibs! / MÉCÈN Ent.",69,175,90,"24309"
166,"spotify:track:3lR4O0vtkhCAvVEUEWUL0S","Piso 21, Christian Nodal","Pa' Olvidarme De Ella","WM Mexico",13,182,154,"24297"
167,"spotify:track:7a8GawTVgHZvBLQOh46he7","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",167,174,2,"24240"
168,"spotify:track:704LUEih663hiE3CnyUrFW","KAROL G","SEJODIOTO","UMLE - Latino",33,183,54,"24225"
169,"spotify:track:3AJwUDP919kvQ9QcozQPxg","Coldplay","Yellow","Parlophone UK",75,148,39,"24127"
170,"spotify:track:0xzI1KAr0Yd9tv8jlIk3sn","benny blanco, BTS, Snoop Dogg","Bad Decisions (with BTS & Snoop Dogg)","Friends Keep Secrets/Interscope Records",49,151,8,"24071"
171,"spotify:track:5kqNIqFjijuzvVLhuY9B8j","Bad Bunny","La Zona","Rimas Entertainment LLC",12,172,48,"23826"
172,"spotify:track:2NWaWZZLFMcr5P4uI2KvWy","Victor Cibrian","En El Radio Un Cochinero","Rancho Humilde",136,176,15,"23803"
173,"spotify:track:5LazbgCsa2IskJbPMnI8Qd","Tiago PZK, LIT killah","Entre Nosotros","WEA Latina",12,192,65,"23730"
174,"spotify:track:2FSGUA0gFgGeQdprjtGM2M","KAROL G, Mariah Angeliq","EL MAKINON","UMLE - Latino",7,150,80,"23689"
175,"spotify:track:2GQclWZHwE4fMdqShvOPWU","Lasso, Sebastian Yatra","Ojos Marrones - Con Sebastián Yatra","Universal Music Mexico",73,186,4,"23589"
176,"spotify:track:6eRmG7DPom2FfRNAoCmjqb","Frankie Ruiz","Deseándote","National Own",145,181,12,"23539"
177,"spotify:track:6j5LtifAnuTjTYvml61yFZ","Vicente Fernández","Un Millón de Primaveras","Columbia",21,-1,25,"23535"
178,"spotify:track:30W8VKHrAZmHzObnwAoc1u","Mora, Sech","TUS LÁGRIMAS","Rimas Entertainment LLC",24,164,27,"23509"
179,"spotify:track:1yoMvmasuxZfqHEipJhRbp","Maluma","Hawái","Sony Music Latin",1,-1,110,"23503"
180,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",159,159,2,"23444"
181,"spotify:track:1qfoq1qvZT7VwDVeekCJ97","Christian Nodal","De Los Besos Que Te Di","Universal Music Mexico",36,-1,142,"23413"
182,"spotify:track:614NVFo5csQqRnryl4jXs2","Héctor ""El Father"", Wisin & Yandel","El Telefono","Machete Music",115,-1,11,"23404"
183,"spotify:track:6lV9cTvioGWqRXSgfjAUGL","Maluma, Feid","Mojando Asientos (feat. Feid)","Sony Music Latin",120,173,27,"23365"
184,"spotify:track:3pm4XtcsRIFFtH2UErk62R","Yandel, Bad Bunny","CANCIÓN CON YANDEL","Rimas Entertainment LLC",2,198,126,"23316"
185,"spotify:track:7DcJXd2xxVcohwehWahFJJ","Frankie Ruiz","Tú Con Él","UMLE - Latino",141,191,11,"23124"
186,"spotify:track:6xGruZOHLs39ZbVccQTuPZ","Joji","Glimpse of Us","88rising Music/Warner Records",35,160,17,"23062"
