rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
20,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",9,21,86,"316212"
21,"spotify:track:668RcB1nFGf6Sn4XNzCLp6","Ramón","jeg elsker deg, men","Universal Music AS",8,37,7,"309558"
22,"spotify:track:34r5BGAd9Fc297M3MoIhmX","Broiler, Papito MIERDA","åtte shots","Sky Music",2,19,7,"295799"
23,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",2,26,27,"292068"
24,"spotify:track:2kPukYbkTVuvaNn4HhIPBW","Ballinciaga, Kris Winther","Beklager (Guttaklubben)","Virgin Music Label And Artist Services",2,24,27,"286590"
25,"spotify:track:1RwQZNgaXl01krZHuSUlE8","Elov & Beny, Sofie Svensson & Dom Där","BUBBEL PÅ BALKONGEN","REP9",3,22,15,"282908"
26,"spotify:track:6ZzEb8FQadW2FQBK2E0n7x","Oven","Ensom","Playground Music",8,20,6,"281593"
27,"spotify:track:4olmG0sFJ6L0LVI8ssiZFz","vinni","glorie","MER Recordings AS",4,31,43,"267812"
28,"spotify:track:1ei3hzQmrgealgRKFxIcWn","Benson Boone","In The Stars","Warner Records",4,30,23,"267508"
29,"spotify:track:5PTYydUwfxM8Q7KuqjmPxu","Selma Ibrahim","BlimE! - Den Ene","Triplet Studios AS",17,35,18,"258952"
30,"spotify:track:5uSFGgIfHMT3osrAd9n9ym","Lewis Capaldi","Forget Me","Vertigo Berlin",13,25,4,"253538"
31,"spotify:track:1leQBt3X85aFCucHi4CEYt","Broiler, Sofiloud","OMG","Sky Music",5,32,17,"248684"
32,"spotify:track:5IgjP7X4th6nMNDh4akUHb","Chris Brown","Under The Influence","Chris Brown Entertainment/RCA Records",29,33,11,"247700"
33,"spotify:track:38T0tPVZHcPZyhtOcCP7pF","Lil Nas X","STAR WALKIN' (League of Legends Worlds Anthem)","Columbia",29,29,2,"246147"
34,"spotify:track:0SxQZ81RX3icOvVCrLDszO","Broiler, Kamelen, Emma Steinbakken","BAP","KingPin Records",5,28,10,"243916"
35,"spotify:track:2Ah0Z0ZFAhmfyJAakATMCR","Roc Boyz","Creem","Kiil Records",2,34,31,"242602"
36,"spotify:track:60deDJnxH7G68DwxfbN9aQ","Rike Venner","Tenerife Tapes","Virgin Music Label And Artist Services",29,47,5,"230749"
37,"spotify:track:2spp2skQYNYiNCak7DxOTN","Erika Norwich","Til lillebror","RCA Records Label",23,23,3,"228237"
38,"spotify:track:1bgKMxPQU7JIZEhNsM1vFs","Alesso, Zara Larsson","Words (feat. Zara Larsson)","10:22PM",15,36,24,"223015"
39,"spotify:track:7xTDT7gyIrv0xWpwwXExxU","Ed Sheeran","Celestial","Atlantic Records UK",39,-1,1,"217993"
40,"spotify:track:43gksmfbXOwCUYGlUVMB3I","Ramón","ok jeg lover","Universal Music AS",1,69,33,"216707"
41,"spotify:track:70KdADbxWK0MAVXj0YvWDi","Roc Boyz, Greekazo","Bonanza (feat. Greekazo)","Virgin Music Label And Artist Services",2,27,28,"213708"
42,"spotify:track:0LOCSZsi6mwN14aWHi8VCI","Kevin Lauren, BEK & Moberg","HAALAND","Universal Music AS Distributed Labels",18,40,7,"211991"
43,"spotify:track:1beuDJXaekLPtvX1jQe0yx","Kamelen","Creme De La Creme","KingPin Records",23,42,76,"205215"
44,"spotify:track:2922dygRXuK1EuWRv7YLby","Karpe, Jonas Benyoub","BigPapaGoat_v4_4130422.wav","Mikeithappen",4,39,9,"199422"
45,"spotify:track:6qmvAJSUfVGMubvI2awW7p","Tate McRae","uh oh","RCA Records Label",45,-1,1,"198169"
46,"spotify:track:6xGruZOHLs39ZbVccQTuPZ","Joji","Glimpse of Us","88rising Music/Warner Records",5,44,17,"196468"
47,"spotify:track:5nkkVqGi9YgFOwdbn4BYFM","Alan Walker, Trevor Daniel","Extremes","MER Recordings",47,-1,1,"193468"
48,"spotify:track:5ZvbkHsbj4KE2TKiOhmdxy","b.G, Blond Juan, Bølla, Draken, Slim Shahin","All Night (BAR 2023) [feat. Draken & Slim Shahin]","WM Norway",24,43,6,"193253"
49,"spotify:track:5TJEBoTCDbJXiKMdCN9pd3","Elton John, Britney Spears","Hold Me Closer","EMI",26,46,6,"189462"
50,"spotify:track:56oWBEoaWwiyaPLe0PqB0k","Kevin Lauren, Ballinciaga","TANTE","Universal Music AS Distributed Labels",3,45,31,"179657"
51,"spotify:track:17I9catbBYBzPs8QnEUds4","Synne Vo","st.hanshaugen","WM Norway",51,-1,1,"162739"
52,"spotify:track:5PnY5zibauLwrMFIBfmwM3","BELL, Roc Boyz","MISSFÖRSTÅTT - Roc Boyz Remix","Universal Music AB",16,49,12,"158133"
53,"spotify:track:5aaz7Q04d09DQ3GXyabxqw","Ramón","popstjerner","Universal Music AS",53,-1,1,"154689"
54,"spotify:track:6D2Hxj0e7gZojlFBV1fKBx","rOlfFa","Hjerteknuser","Riverwoods Records",12,41,6,"151177"
55,"spotify:track:5X1i9b6bJ18WR4NcZfZuEW","Marstein","La Bohème","Def Jam Recordings Norway",38,38,2,"144619"
56,"spotify:track:7DbdUf8aHSYoliSjO6LZv6","Beach Weather","Sex, Drugs, Etc.","8123 / Arista Records",56,65,9,"140436"
57,"spotify:track:05tLudzJAr4iHnDiWWdA59","Thrife","SEVILLA","Good Kid Records & VENTURA Records",35,48,4,"137394"
58,"spotify:track:2TktkzfozZifbQhXjT6I33","Omar Apollo","Evergreen (You Didn’t Deserve Me At All)","Warner Records",57,57,3,"135364"
59,"spotify:track:3nG8AgNEqt9icT5unQBl1a","UNDERGRUNN","Peroni & Perignon","UG Records",19,50,29,"134632"
60,"spotify:track:3LtpKP5abr2qqjunvjlX5i","Central Cee","Doja","Central Cee",12,55,11,"134557"
61,"spotify:track:49LvD3xCNUitKp7ex86B3P","Karpe, Omar Sheriff","KENYA - Live from DY Patil Stadium, Mumbai","A & K",3,52,36,"133987"
62,"spotify:track:50JIJWXNfJYU2clG8oMoeF","Soppgirobygget","KJØPE HELE SVERIGE","Soppgiro inc.",5,54,16,"133767"
63,"spotify:track:7wdwIaXUuzlu1grzWMFRJm","Ghost","Mary On A Cross","UME - Global Clearing House",40,53,8,"131929"
64,"spotify:track:7aRCAByC8ktZVKhVhDS4la","Alawee","Aktiverad","WM Sweden",52,56,4,"131547"
65,"spotify:track:4k6Uh1HXdhtusDW5y8Gbvy","Steve Lacy","Bad Habit","L-M Records/RCA Records",41,66,12,"130291"
66,"spotify:track:6mDcLPGVCmdhMN4gBzNb7s","1.Cuz, Greekazo, Yei Gonzalez","FÖRSENT","1.Cuz",60,75,34,"129496"
67,"spotify:track:1xzi1Jcr7mEi9K2RfzLOqS","Beyoncé","CUFF IT","Parkwood Entertainment/Columbia",67,78,4,"129213"
68,"spotify:track:1DIXPcTDzTj8ZMHt3PDt8p","Coolio, L.V.","Gangsta's Paradise","Tommy Boy Music, LLC",68,136,14,"128563"
69,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",1,67,98,"127686"
70,"spotify:track:25DxQM0bG7kbj2js8NCO9v","Beathoven, Henrik von Grogg","STAY KEEG","WM Norway",1,61,24,"125164"
71,"spotify:track:2yjlYDiNiQkdxVqTlaSrlX","Nicki Minaj","Super Freaky Girl","Republic Records",46,68,8,"117732"
72,"spotify:track:2wGSgTmgSF3xjRrHkTc25R","The Game, 50 Cent","Hate It Or Love It","Geffen",54,80,15,"114511"
73,"spotify:track:4zN21mbAuaD0WqtmaTZZeP","James Hype, Miggy Dela Rosa","Ferrari","Universal-Island Records Ltd.",46,71,13,"113957"
74,"spotify:track:6qMf3eqbmToDXj7LixyK1w","Chris Holsten","Slå hjerte, slå","WM Norway",7,77,29,"113356"
75,"spotify:track:32hLvnDqApSoBADUoiECiH","Ruben","Cry You a River","Universal Music AS",62,62,2,"113187"
76,"spotify:track:5CgJ6tOeqXBAAN5KGcYXKI","Jon Ranes","Tusen tanker","Def Jam Recordings Norway",58,58,2,"112798"
77,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",77,84,71,"112531"
78,"spotify:track:39JofJHEtg8I4fSyo7Imft","Eliza Rose, Interplanetary Criminal","B.O.T.A. (Baddest Of Them All) - Edit","Warner Records",48,60,5,"110449"
79,"spotify:track:26d3s0266f5EwHuRr5CxPi","Ballinciaga, ADAAM","Block Party","Virgin Music Label And Artist Services",11,85,17,"109168"
80,"spotify:track:5vtRUF1yqzWWwZe5rN901j","Karpe, Omar Sheriff","IBOPROFEN","A & K",2,72,36,"109012"
81,"spotify:track:2Y7npn076wSZJgH8HVr2B2","Halva Priset, Maria Mena","Den fineste Chevy'n","All In/GG Music",1,83,84,"108728"
82,"spotify:track:0JzG1wJuB4v9UPkSE7LMXi","Montell Fish","Hotel","Lord’s Child, LLC",53,74,3,"108244"
83,"spotify:track:02rRXYZOFbesXri5qH818P","Ramón","så klart","Universal Music AS",83,-1,1,"108089"
84,"spotify:track:77ieCIDnBJewDpWbKCwomV","Ramón","reprise","Universal Music AS",84,-1,1,"107112"
85,"spotify:track:5WCksBebNJWqdsDQnHHf71","Donzo x Mitchi","Club Banger","Donzo x Mitchi",30,87,19,"106834"
86,"spotify:track:3A2djbI77IwjOLpB0HXyvj","Ramón","noen sa de dro fra festen","Universal Music AS",86,-1,1,"106103"
87,"spotify:track:1zu2GKHPJIsUu80SUJX4H4","Alec Benjamin","Devil Doesn’t Bargain","Elektra (NEK)",28,82,18,"105131"
88,"spotify:track:75FEaRjZTKLhTrFGsfMUXR","Kate Bush","Running Up That Hill (A Deal With God) - 2018 Remaster","Rhino",3,70,19,"104242"
89,"spotify:track:7iKUMPi3CcDLLNF4pU1vND","Olivia Lobato","Syrener","Universal Music AB",5,64,23,"103605"
90,"spotify:track:78nvT4euebtCsEigaNt4aa","KSI","Summer Is Over","Atlantic Records UK",90,-1,1,"103132"
91,"spotify:track:7oodjYvd9RYhRjUufF2QTW","Ramón","17.mai","Universal Music AS",7,-1,17,"102124"
92,"spotify:track:6JIC3hbC28JZKZ8AlAqX8h","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",8,89,60,"101893"
93,"spotify:track:7a8GawTVgHZvBLQOh46he7","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",93,107,5,"101083"
94,"spotify:track:3WMj8moIAXJhHsyLaqIIHI","Zach Bryan","Something in the Orange","Warner Records",74,86,4,"100067"
95,"spotify:track:1Fid2jjqsHViMX6xNH70hE","Seafret","Atlantis","Sweet Jane Recordings",65,92,8,"98725"
96,"spotify:track:7fZBQnc0zXwVybgCIrQQil","Imanbek, BYOR","Belly Dancer","Musical Freedom",36,95,20,"98634"
97,"spotify:track:6NSkEJkizMph9GJSqjNhFW","Chris Holsten","Smilet i ditt eget speil","WM Norway",5,109,82,"98399"
98,"spotify:track:135Lf4Q0CzlMNfOxbEUsLH","Benson Boone","GHOST TOWN","Night Street Records, Inc./Warner Records Inc.",1,96,51,"98353"
99,"spotify:track:1C91ck4JPfKYr2vbYJuPBd","Ramón","egg & bacon","Universal Music AS",99,-1,1,"98148"
100,"spotify:track:2J2Z1SkXYghSajLibnQHOa","Sia","Unstoppable","Monkey Puzzle Records/RCA Records",74,100,52,"97970"
101,"spotify:track:35Wj4BI93AUX20ZIXsKJHy","Ballinciaga, Roc Boyz","Kjære Alkohol feat. Roc Boyz (Hall of Fame)","Virgin Music Label And Artist Services",2,99,18,"97932"
102,"spotify:track:3sNVsP50132BTNlImLx70i","Kanye West","Bound 2","Rock The World/IDJ/Kanye/LP6",67,90,5,"97312"
103,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,101,65,"96623"
104,"spotify:track:0C3shWEOObGT5IxApC7Mkg","Henry Moodie","you were there for me","Robots & Humans",88,94,5,"95691"
105,"spotify:track:2WigMwGJysIh9fRnSJvpjn","Oxlade","KU LO SA - A COLORS SHOW","Epic",57,91,6,"94981"
106,"spotify:track:1mea3bSkSGXuIRvnydlB5b","Coldplay","Viva La Vida","Parlophone UK",92,105,7,"93443"
107,"spotify:track:2USlegnFJLrVLpoVfPimKB","Gabry Ponte, LUM!X, Prezioso","Thunder","Spinnin' Records",5,102,69,"93208"
108,"spotify:track:54ipXppHLA8U4yqpOFTUhr","Imagine Dragons","Bones","Kid Ina Korner / Interscope",78,122,14,"92222"
109,"spotify:track:77CbBhyQwjWgF5EWT76cPY","Karpe, Omar Sheriff","SALMALAKS","A & K",4,88,36,"91316"
110,"spotify:track:1oKXshzJtz3zDA6dJY8VlZ","Emma Steinbakken","Jeg glemmer deg aldri (fra Rådebank)","Epic Local",1,112,86,"91193"
111,"spotify:track:6VhuP99TE6gYNQRJIlAWFD","Stephen Sanchez","Until I Found You","Republic Records",52,129,20,"90952"
112,"spotify:track:2wklUkI6nr4uurf5w0AyPz","Karpe","Spis din syvende sans","Apen & Kjeften AS",42,103,85,"90313"
113,"spotify:track:3xWGA8pa0IKFI7IMPri4P0","Ed Sheeran","Shivers","Atlantic Records UK",3,116,56,"89383"
114,"spotify:track:3uUuGVFu1V7jTQL60S1r8z","Lost Frequencies, Calum Scott","Where Are You Now","Epic Amsterdam",8,108,62,"89360"
115,"spotify:track:40SBS57su9xLiE1WqkXOVr","LF SYSTEM","Afraid To Feel","Warner Records",74,98,14,"87638"
116,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",3,114,201,"87346"
117,"spotify:track:3IhR0OCASlmyMHAx8HAKdr","Ringnes-Ronny","Raggen måste gå","MAJOR",51,51,2,"87342"
118,"spotify:track:1xK59OXxi2TAAAbmZK0kBL","d4vd","Romantic Homicide","Darkroom/Interscope Records",118,119,4,"87185"
119,"spotify:track:46IZ0fSY2mpAiktS3KOqds","Adele","Easy On Me","Columbia",1,118,51,"86901"
120,"spotify:track:6M51NPgawQYMfPM03kuYQt","Arif Murakami","Hellig","Nora Streams",22,121,18,"86815"
121,"spotify:track:6JYd07wViPEocd5V4fchXJ","Problembarn, Iron Mæn, Roc Meiniac, PASTILLE","Gelato","Beros",121,156,14,"85589"
122,"spotify:track:3QK2bbLCTGoFXFt64e5TBY","Tove Lo","2 Die 4","Pretty Swede Records / mtheory",38,115,10,"85526"
123,"spotify:track:5MerDTfOT66fpAufF0aFVe","Tyr","Drinks","TYR1",123,-1,1,"85486"
124,"spotify:track:21H0pUV2uPIPcFnFhgTBjo","Kygo, Gryffin, Calum Scott","Woke Up in Love","Kygo/RCA Records",31,79,4,"85345"
125,"spotify:track:0VJddJ3CwYfjT67HXS4CEr","Dagny","Brightsider","Little Daggers Records",25,106,18,"84988"
126,"spotify:track:3IVkcYvMiqvRKa4ip0E7a8","Ballinciaga, Kevin Lauren","Loud Luxury 2022","Virgin Music Label And Artist Services",3,97,52,"84905"
127,"spotify:track:13Irp51zj01BZu2XtDrnAg","Lizzo","2 Be Loved (Am I Ready)","Nice Life/Atlantic",67,141,8,"84857"
128,"spotify:track:0WtM2NBVQNNJLh6scP13H8","Rema, Selena Gomez","Calm Down (with Selena Gomez)","Mavin Records / Jonzing World",71,111,6,"84759"
129,"spotify:track:3hRV0jL3vUpRrcy398teAU","Lord Huron","The Night We Met","IAMSOUND",37,123,164,"84435"
130,"spotify:track:2DB4DdfCFMw1iaR6JaR03a","Camila Cabello, Ed Sheeran","Bam Bam (feat. Ed Sheeran)","Epic",18,126,31,"83836"
131,"spotify:track:4RAR8g8fZNB106ezUurnE0","Kygo, DNCE","Dancing Feet (feat. DNCE)","Kygo/RCA Records",8,120,32,"83658"
132,"spotify:track:1GGk3Q73VX2eBLQ2Yp5Kr2","Martine Lunde, Norges Nye Megahit","Fuckboy","All In/GG Music",3,135,44,"83629"
133,"spotify:track:58HvfVOeJY7lUuCqF0m3ly","Elley Duhé","MIDDLE OF THE NIGHT","Not Fit For Society/RCA Records",22,125,38,"82851"
134,"spotify:track:1cb0J9fgwlnQtESfcRV0XJ","TIX, El Papi","Livet Er Herlig","Universal Music AS",7,117,18,"82536"
135,"spotify:track:4vXBW2z1uXXyMvCkDG6c5Z","Synne Vo","Lykke te","WM Norway",30,144,19,"82487"
136,"spotify:track:4rU71m6Drus4eG3S4AQu3e","Ballinciaga","Hot Boy Summer (Daydream 2022)","Ballin' Records",17,127,34,"81735"
137,"spotify:track:1fl1aY5bCIv0cin4a2YadF","Hagle, ZadeKing, Blåsemafian","Høl i potta","Universal Music AS",13,133,20,"81691"
138,"spotify:track:74xfr2lyWfi2qZjWtqovBg","Rasmus Gozzi, FRÖKEN SNUSK","RID MIG SOM EN DALAHÄST","Gozzi Records",138,-1,3,"81426"
139,"spotify:track:1R0a2iXumgCiFb7HEZ7gUE","Taylor Swift","Don’t Blame Me","Big Machine Records, LLC",17,175,21,"80583"
140,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,145,149,"80103"
141,"spotify:track:6qyS9qBy0mEk3qYaH8mPss","Kordhell","Murder In My Mind","Kordhell",129,131,7,"79919"
142,"spotify:track:1MpCvOlkM8VbH50AL7mAUm","Hagle, Staysman","Bøgda","Universal Music AS",6,152,81,"79870"
143,"spotify:track:4O51j1JHKDmKYeADlxIaty","Marstein","Clarissa","Def Jam Recordings Norway",59,59,2,"79490"
144,"spotify:track:2LBqCSwhJGcFQeTHMVGwy3","The Weeknd","Die For You","Universal Republic Records",112,138,5,"79277"
145,"spotify:track:1cKHdTo9u0ZymJdPGSh6nq","The Weeknd, Gesaffelstein","I Was Never There","Universal Republic Records",42,140,14,"79255"
146,"spotify:track:68Dni7IE4VyPkTOH9mRWHr","J. Cole","No Role Modelz","Roc Nation Records LLC",121,155,99,"79052"
147,"spotify:track:7yRrAsBprcsSDtiENWVQds","Stavangerkameratene","Bare så du vett det","daWorks Records",79,-1,272,"78773"
148,"spotify:track:6ex1Pz3pntgy4NPtxHXN2V","Ed Sheeran","Bad Habits","Atlantic Records UK",1,147,67,"77999"
149,"spotify:track:1FEiijYPJtyswChfcpv3p0","Lana Del Rey","Summertime Sadness","Urban",99,132,12,"77331"
150,"spotify:track:3AVrVz5rK8Hrqo9YGiVGN5","Cigarettes After Sex","Apocalypse","PTKF",146,150,8,"76978"
151,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",34,170,208,"75862"
152,"spotify:track:5QM0SsyzmBM0pbFY52Xj1X","Sam Smith","I'm Not The Only One","Capitol",110,151,7,"75242"
153,"spotify:track:6HMtHNpW6YPi1hrw9tgF8P","Lizzo","About Damn Time","Nice Life/Atlantic",13,168,25,"75240"
154,"spotify:track:7qw15DWeopLnZpDRQxinBw","Norwegian House Mafia","Alt Er Lov (Junta)","Globoid Records",154,-1,1,"75146"
155,"spotify:track:6hCGVqheUBzymvfA7IB4Y9","Dagny","Somebody","Little Daggers Records",8,143,125,"75126"
156,"spotify:track:7ENFti6ICx6fqFREDIJz49","Marstein","Santo Spirito","Def Jam Recordings Norway",73,73,2,"75083"
157,"spotify:track:1qEmFfgcLObUfQm0j1W2CK","Harry Styles","Late Night Talking","Columbia",9,149,20,"74727"
158,"spotify:track:4qfRVjN1pI0LrKRNxQ1JwQ","Brannbamsen Bjørnis","Her kommer Bjørnis","587781 Records DK",128,128,3,"74712"
159,"spotify:track:66VDSp4xuQElxDVxaapiVG","Beathoven, DJ Black, Jaannybravo, Solguden","BACK TO REALITY","WM Norway",46,146,38,"74618"
160,"spotify:track:7lQ8MOhq6IN2w8EYcFNSUk","Eminem","Without Me","Aftermath",95,160,37,"74592"
161,"spotify:track:18asYwWugKjjsihZ0YvRxO","Tiësto, Ava Max","The Motto","Atlantic Records",10,157,48,"74434"
162,"spotify:track:3AJwUDP919kvQ9QcozQPxg","Coldplay","Yellow","Parlophone UK",68,154,26,"74405"
163,"spotify:track:7ef4DlsgrMEH11cDZd32M6","Calvin Harris, Dua Lipa","One Kiss (with Dua Lipa)","Sony Music UK",7,173,52,"74236"
164,"spotify:track:1fIeKG6eI8FZzVL9mhlz8t","Bolaget","Kan Inte Gå","Valley Music Dalapop",74,153,15,"74080"
165,"spotify:track:0e5UZadoZ5me957hKsxRYh","JVKE","golden hour","JVKE",153,-1,4,"73313"
166,"spotify:track:3F5CgOj3wFlRv51JsHbxhe","Drake, 21 Savage","Jimmy Cooks (feat. 21 Savage)","OVO",42,163,16,"72899"
167,"spotify:track:3EiZk9cT9CX8NdoJV0ZI0Q","Marstein","Lorenzo","Def Jam Recordings Norway",63,63,2,"72851"
168,"spotify:track:3pPN20syOYvbUuEiBpbenI","Ava Max","Million Dollar Baby","Atlantic Records",49,124,5,"72605"
169,"spotify:track:4h4QlmocP3IuwYEj2j14p8","Nicky Youre, dazy","Sunroof","Thirty Knots/Columbia",109,179,21,"72410"
170,"spotify:track:5qrSlOut2rNAWv3ubArkNy","Dean Lewis","Be Alright","Universal Music Australia Pty. Ltd.",2,177,184,"72282"
171,"spotify:track:2B4GHvToeLTOBB4QLzW3Ni","Farruko","Pepas","Sony Music Latin",19,161,59,"71967"
172,"spotify:track:4tRhRLBxIZ34Iw0eCuiC03","southstar","Miss You","Columbia/B1 Recordings",172,-1,1,"71671"
173,"spotify:track:0ll8uFnc0nANY35E0Lfxvg","Keane","Somewhere Only We Know","Interscope",173,183,4,"71512"
174,"spotify:track:2LDCsm2XTRKJCfPaTDVVlg","UNDERGRUNN","Medisin","UG Records",55,139,26,"71499"
175,"spotify:track:4OmfWzukSVD140NiAIEjem","Steve Lacy","Static","L-M Records/RCA Records",94,130,4,"70859"
176,"spotify:track:1jDJFeK9x3OZboIAHsY9k2","Elton John","I'm Still Standing","EMI",172,182,3,"70578"
177,"spotify:track:4qkchijBTUVzbQt9jbPv9k","Kris Winther, SuperJonny, Rapposaurus Rex, LamboLaz","Blitzkrieg 2022 - Drammen","Winther Records",55,162,47,"70200"
178,"spotify:track:1HziGKVJGsKxfjwWFzztrH","Marstein, Arif","Paradiso","Def Jam Recordings Norway",76,76,2,"70109"
179,"spotify:track:3NQDZSM47zCMao3GFkcqaV","Hellbillies","Den finast eg veit","WM Norway",101,200,236,"69961"
180,"spotify:track:5IXdkgrT4lb9sKIb8tbOQ3","BoyWithUke, Oliver Tree","Sick of U (with Oliver Tree)","Mercury Records/Republic Records",180,-1,1,"69836"
181,"spotify:track:27ZZdyTSQWI7Cug2d2PkqV","Armani White","BILLIE EILISH.","Legendbound, LLC / Def Jam Recordings",124,159,4,"69289"
182,"spotify:track:22skzmqfdWrjJylampe0kt","Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton","Can't Hold Us (feat. Ray Dalton)","Macklemore",135,-1,52,"69162"
183,"spotify:track:1ugQtcwmKOXvKAYzhjncmv","Dean Lewis","Half A Man","Universal Music Australia Pty. Ltd.",89,169,14,"69023"
184,"spotify:track:7yq4Qj7cqayVTp3FF9CWbm","Vance Joy","Riptide","Atlantic Records",133,193,77,"68139"
185,"spotify:track:2XAup2iHm6t3UK4Hsjkkwy","Aiba","Sympati","RCA Records Label",2,176,31,"68106"
186,"spotify:track:2RiTWMRi5xEoVsWO2kdvX3","Maria Mena","It Was Love","Columbia",110,110,2,"68043"
187,"spotify:track:4SS4YfDAEQG0fZAe1xfgn3","Victor Leksell","Svag","Columbia",1,189,140,"67724"
188,"spotify:track:3yfqSUWxFvZELEM4PmlwIR","Eminem","The Real Slim Shady","Interscope",112,188,33,"67721"
189,"spotify:track:0gG0dF1yexUsE8OO7mq8Kn","Sportsalleen, gangCBang","Suksé 2022 (Hjemmesmæck)","Blue Balls Records",18,196,43,"67575"
190,"spotify:track:7MXVkk9YMctZqd1Srtv4MB","The Weeknd, Daft Punk","Starboy","Universal Republic Records",11,180,51,"67476"
191,"spotify:track:3dYD57lRAUcMHufyqn9GcI","Hozier","Take Me to Church","Columbia",119,192,37,"67312"
192,"spotify:track:7iL6o9tox1zgHpKUfh9vuC","50 Cent","In Da Club","Shady Records",166,-1,3,"67076"
193,"spotify:track:4jn6SZicy9j5JzaipvZnaC","Brannbamsen Bjørnis","Hele Norges Bjørnis","Touchdown Music",171,171,2,"66910"
194,"spotify:track:2TLVUAQzq9FnzSxFYGOF7Y","Henric Edström","Hot Girls (dricker hotshots)","WM Sweden",194,-1,1,"66887"
195,"spotify:track:1KKqiE7UtShqsjZwYvWpm8","Hagle","Ærbeskær","Universal Music AS",8,197,75,"66277"
196,"spotify:track:2VxeLyX666F8uXCJ0dZF8B","Lady Gaga, Bradley Cooper","Shallow","A Star is Born OST",2,190,203,"66170"
197,"spotify:track:5M0gziuzBmYit7vVhWqnVi","Chris Holsten","Bare når det regner","WM Norway",9,-1,67,"66046"
198,"spotify:track:7HCcEullkcdRYzq2HAGMl3","Jon Ranes","Blåmann","Def Jam Recordings Norway",93,93,2,"66000"
