rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
17,"spotify:track:7a8GawTVgHZvBLQOh46he7","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",17,22,18,"51123"
18,"spotify:track:1xK59OXxi2TAAAbmZK0kBL","d4vd","Romantic Homicide","Darkroom/Interscope Records",18,24,6,"47426"
19,"spotify:track:2kR9jxjX7j6wuHc3eaJhCq","سجاد حقي","جرح الخيانة","Rotana , Sajjad Haqi , Rotana Music , BMI , Rotana Publishing",9,20,5,"45482"
20,"spotify:track:6qyS9qBy0mEk3qYaH8mPss","Kordhell","Murder In My Mind","Kordhell",10,17,13,"45358"
21,"spotify:track:3CLSHJv5aUROAN2vfOyCOh","DVRST","Close Eyes","DVRST",6,16,53,"44447"
22,"spotify:track:3ZCTVFBt2Brf31RLEnCkWJ","Billie Eilish","everything i wanted","Darkroom/Interscope Records",3,21,104,"43460"
23,"spotify:track:58HvfVOeJY7lUuCqF0m3ly","Elley Duhé","MIDDLE OF THE NIGHT","Not Fit For Society/RCA Records",2,23,45,"42450"
24,"spotify:track:58ge6dfP91o9oXMzq3XkIS","Arctic Monkeys","505","Domino/Warner Records",19,26,42,"41849"
25,"spotify:track:7DFNE7NO0raLIUbgzY2rzm","Passenger","Let Her Go","Nettwerk Music Group",14,31,40,"41791"
26,"spotify:track:0HYAsQwJIO6FLqpyTeD3l6","Fujii Kaze","Shinunoga E-Wa","Universal Music LLC",19,19,6,"41665"
27,"spotify:track:1cKHdTo9u0ZymJdPGSh6nq","The Weeknd, Gesaffelstein","I Was Never There","Universal Republic Records",24,25,20,"39420"
28,"spotify:track:1ABd3bWsG4FCKePjXeVfJG","Meiko","Leave The Lights On","Fantasy Records",8,27,32,"39168"
29,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",5,29,94,"38313"
30,"spotify:track:6VhuP99TE6gYNQRJIlAWFD","Stephen Sanchez","Until I Found You","Republic Records",30,32,21,"38054"
31,"spotify:track:7MXVkk9YMctZqd1Srtv4MB","The Weeknd, Daft Punk","Starboy","Universal Republic Records",25,28,86,"37394"
32,"spotify:track:0L8LOav65XwLjCLS11gNPD","BLACKPINK","Typa Girl","YG Entertainment/Interscope Records",7,18,3,"37099"
33,"spotify:track:38T0tPVZHcPZyhtOcCP7pF","Lil Nas X","STAR WALKIN' (League of Legends Worlds Anthem)","Columbia",33,46,2,"36188"
34,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",34,35,6,"35883"
35,"spotify:track:7DbdUf8aHSYoliSjO6LZv6","Beach Weather","Sex, Drugs, Etc.","8123 / Arista Records",35,50,15,"35765"
36,"spotify:track:5O2P9iiztwhomNh8xkR9lJ","One Direction","Night Changes","Syco Music",27,51,68,"34965"
37,"spotify:track:7j4OmvkjRz0PrjFADlHfQx","Adele","Set Fire to the Rain","XL Recordings",32,39,34,"34515"
38,"spotify:track:1FEiijYPJtyswChfcpv3p0","Lana Del Rey","Summertime Sadness","Urban",38,44,11,"34186"
39,"spotify:track:75FEaRjZTKLhTrFGsfMUXR","Kate Bush","Running Up That Hill (A Deal With God) - 2018 Remaster","Rhino",1,42,19,"34127"
40,"spotify:track:62ke5zFUJN6RvtXZgVH0F8","Paloma Faith","Only Love Can Hurt Like This","RCA Records Label",10,38,23,"33845"
41,"spotify:track:0mBP9X2gPCuapvpZ7TGDk3","Charlie Puth, Jung Kook, BTS","Left and Right (Feat. Jung Kook of BTS)","Atlantic Records",2,30,15,"33727"
42,"spotify:track:2kx5sQgmjYug0GiDh1a4sU","Cheriimoya, Sierra Kidd","Living Life, In The Night","Arista Records",9,34,66,"33684"
43,"spotify:track:54ipXppHLA8U4yqpOFTUhr","Imagine Dragons","Bones","Kid Ina Korner / Interscope",28,43,19,"33422"
44,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",2,40,81,"33135"
45,"spotify:track:0ll8uFnc0nANY35E0Lfxvg","Keane","Somewhere Only We Know","Interscope",45,49,6,"33085"
46,"spotify:track:2LBqCSwhJGcFQeTHMVGwy3","The Weeknd","Die For You","Universal Republic Records",43,45,45,"32206"
47,"spotify:track:7wdwIaXUuzlu1grzWMFRJm","Ghost","Mary On A Cross","UME - Global Clearing House",29,37,8,"32193"
48,"spotify:track:0a4MMyCrzT0En247IhqZbD","NewJeans","Hype Boy","ADOR",48,68,8,"31316"
49,"spotify:track:6xGruZOHLs39ZbVccQTuPZ","Joji","Glimpse of Us","88rising Music/Warner Records",3,48,17,"31084"
50,"spotify:track:01kfSdF9zfcDLri5sSWEoL","Dxrk ダーク","RAVE","Dxrk",20,36,25,"30717"
51,"spotify:track:1DIXPcTDzTj8ZMHt3PDt8p","Coolio, L.V.","Gangsta's Paradise","Tommy Boy Music, LLC",16,130,77,"30677"
52,"spotify:track:2eAvDnpXP5W0cVtiI0PUxV","Ruth B.","Dandelions","Columbia",11,52,56,"30634"
53,"spotify:track:5VOgXIIDg9cyQ3VMXgH3a3","ريفو شو","انا نجم - من مسلسل ريفو","Watch iT",39,54,11,"30357"
54,"spotify:track:2K7xn816oNHJZ0aVqdQsha","The Neighbourhood","Softcore","Columbia",8,53,40,"30262"
55,"spotify:track:2gYj9lubBorOPIVWsTXugG","IVE","After LIKE","Starship Entertainment",38,47,7,"29988"
56,"spotify:track:2WigMwGJysIh9fRnSJvpjn","Oxlade","KU LO SA - A COLORS SHOW","Epic",56,59,4,"29922"
57,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,55,65,"29210"
58,"spotify:track:2ksyzVfU0WJoBpu8otr4pz","INTERWORLD","METAMORPHOSIS","INTERWORLD",58,60,5,"27578"
59,"spotify:track:3CIyK1V4JEJkg02E4EJnDl","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","Kid Ina Korner / Interscope",1,57,49,"27067"
60,"spotify:track:4a7wboYJARS69GtWJL0Szy","C-BooL","Never Go Away","C-Wave Records",46,63,23,"26373"
61,"spotify:track:4h9wh7iOZ0GGn8QVp4RAOB","OneRepublic","I Ain't Worried","Interscope Records",54,61,12,"26043"
62,"spotify:track:6IAZHEBUIGJ6NJKxxOBIEr","Adele","Rolling in the Deep","XL Recordings",2,64,54,"25942"
63,"spotify:track:3MJhPqL2IgGs7gHEB2M35q","BLACKPINK","Hard to Love","YG Entertainment/Interscope Records",12,33,3,"25761"
64,"spotify:track:4xqrdfXkTW4T0RauPLv3WA","Conan Gray","Heather","Republic Records",29,70,83,"25661"
65,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",6,65,149,"25518"
66,"spotify:track:2yjlYDiNiQkdxVqTlaSrlX","Nicki Minaj","Super Freaky Girl","Republic Records",48,56,8,"25404"
67,"spotify:track:7ef4DlsgrMEH11cDZd32M6","Calvin Harris, Dua Lipa","One Kiss (with Dua Lipa)","Sony Music UK",16,69,65,"25387"
68,"spotify:track:0Qr61NXlyAeQaADO5xn3rI","Cigarettes After Sex","Cry","PTKF",68,71,16,"25360"
69,"spotify:track:7LX4aXtvImhdgUHQBlo8Kp","Cigarettes After Sex","K.","PTKF",67,67,19,"25107"
70,"spotify:track:2pIUpMhHL6L9Z5lnKxJJr9","NewJeans","Attention","ADOR",70,96,8,"24910"
71,"spotify:track:63mdJr3NMY3wReOkNE6c6W","Selena Gomez","People You Know","Interscope Records",71,89,5,"24849"
72,"spotify:track:0yhOyrOioPxKGn80JJOMg5","BLACK CHAIN","Saka Saka Saka","4397028 Records DK",71,111,4,"24759"
73,"spotify:track:3azJifCSqg9fRij2yKIbWz","Tory Lanez","The Color Violet","One Umbrella Records",62,62,6,"24649"
74,"spotify:track:7AdGloF1UHKe1vAZPbqIXH","BLACKPINK","The Happiest Girl","YG Entertainment/Interscope Records",10,41,3,"24349"
75,"spotify:track:0kqTXMHiQiB7IECD0WwcPq","TWICE","Talk that Talk","Republic Records - TWICE",33,58,6,"24273"
76,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",7,73,204,"24230"
77,"spotify:track:4h4QlmocP3IuwYEj2j14p8","Nicky Youre, dazy","Sunroof","Thirty Knots/Columbia",41,102,19,"23147"
78,"spotify:track:3LtpKP5abr2qqjunvjlX5i","Central Cee","Doja","Central Cee",51,66,11,"22941"
79,"spotify:track:3u6PxWema1snbjLbFEyjkJ","Seafret","Atlantis - Extra Sped Up Version","Sweet Jane Recordings",72,82,5,"22748"
80,"spotify:track:09mEdoA6zrmBPgTEN5qXmN","The Weeknd","Call Out My Name","Universal Republic Records",61,75,16,"22586"
81,"spotify:track:7rUchbZxrhF29Q0vYjKEU0","2Pac","Can't C Me","Amaru Entertainment, Inc./Interscope Records",68,80,13,"22507"
82,"spotify:track:6wfb4nI2Vih263JqC8WSoW","Anıl Emre Daldal","M.","Avrupa Müzik Yapim",44,77,9,"22168"
83,"spotify:track:5E30LdtzQTGqRvNd7l6kG5","The Neighbourhood","Daddy Issues","Columbia",62,86,82,"22043"
84,"spotify:track:69UqtTHfUKAJweQwEStRzC","Cigarettes After Sex","Sunsetz","PTKF",84,99,23,"21753"
85,"spotify:track:2WzAAerBvZvvFXgUpSwHZ9","PLAYAMANE, Nateki","MIDNIGHT","PLAYAMANE",19,74,20,"21685"
86,"spotify:track:0SbObewB36qKLWcaxMntej","Farid","بأمارة مين","New Era",86,152,2,"21540"
87,"spotify:track:7crSbQ5sZmLWx9aKqdReXa","Ghostly Kisses","Heartbeat","Akira Records",7,78,28,"21438"
88,"spotify:track:7BhmwvCdQZNwuQXSHw5TzP","Alok, Alan Walker, KIDDO","Headlights (feat. KIDDO)","CONTROVERSIA",20,79,10,"21436"
89,"spotify:track:4xF4ZBGPZKxECeDFrqSAG4","Øneheart, reidenshi","snowfall","Øneheart & reidenshi / dreamscape",89,104,5,"21271"
90,"spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW","XXXTENTACION","Revenge","Bad Vibes Forever / EMPIRE",33,81,30,"21149"
91,"spotify:track:3F5CgOj3wFlRv51JsHbxhe","Drake, 21 Savage","Jimmy Cooks (feat. 21 Savage)","OVO",22,85,16,"21110"
92,"spotify:track:7lQ8MOhq6IN2w8EYcFNSUk","Eminem","Without Me","Aftermath",32,91,52,"20746"
93,"spotify:track:4woTEX1wYOTGDqNXuavlRC","Eminem, Dina Rae","Superman","Aftermath",93,112,10,"20725"
94,"spotify:track:1R0a2iXumgCiFb7HEZ7gUE","Taylor Swift","Don’t Blame Me","Big Machine Records, LLC",56,115,19,"20523"
95,"spotify:track:4SqWKzw0CbA05TGszDgMlc","The Walters","I Love You So","Warner Records",16,113,51,"20309"
96,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",1,94,63,"20247"
97,"spotify:track:7kUljt0NM5sISL3OGNVxYd","Egzod, Maestro Chives, Neoni","Royalty","NCS",66,90,24,"20215"
98,"spotify:track:7mE7qSqqq7Bv5lm7r7ObMf","Shela","Akhsamna Tandas - Remix","Rock records",33,87,77,"19799"
99,"spotify:track:5EKVL6XHsGCWeMik7XBMh8","Abdul Majeed Abdullah","Ghazal Ma Yensady","Abdul Majeed Abdullah EST",19,97,40,"19765"
100,"spotify:track:2HbrI0oakRE7qNXoK74zNR","Ahmed Saad","El Youm El Helw Dah","Sony Music Entertainment",72,128,8,"19417"
101,"spotify:track:2J2Z1SkXYghSajLibnQHOa","Sia","Unstoppable","Monkey Puzzle Records/RCA Records",29,105,79,"19334"
102,"spotify:track:37y7iDayfwm3WXn5BiAoRk","Steve Lacy","Dark Red","Three Quarter",61,109,61,"19182"
103,"spotify:track:5kdlxZ5skOYY3VK8RlfEIZ","Wegz","البخت","Takwene",15,110,32,"18970"
104,"spotify:track:0F66LkXiihhVNKpWSqKgjy","بدر العزي","كلمني","Alfan Music",12,134,45,"18948"
105,"spotify:track:5rJ7bdPmr8nfmm2JQ8xHOz","NAYEON","POP!","Republic Records – NAYEON (TWICE)",10,88,15,"18942"
106,"spotify:track:7cZ78cbz662BOqm7AVz2yy","Abdulrahman Mohammed, Khalid Barzanji","Kolo Laha","Kolo Laha",52,103,14,"18767"
107,"spotify:track:49eccJME4fYJnOwCmJMXfV","DVRST, OBLXKQ","Endless Love","DVRST",68,93,11,"18670"
108,"spotify:track:5CZ40GBx1sQ9agT82CLQCT","Olivia Rodrigo","traitor","Olivia Rodrigo PS",45,95,72,"18572"
109,"spotify:track:4RVwu0g32PAqgUiJoXsdF8","Billie Eilish","Happier Than Ever","Darkroom/Interscope Records",24,101,62,"18545"
110,"spotify:track:1lyfIKSaiuKqY9eFdpx1rH","Assala Nasri","أشكرهم","Star Gate",29,107,18,"18383"
111,"spotify:track:2tpWsVSb9UEmDRxAl1zhX1","OneRepublic","Counting Stars","Mosley / Interscope",25,117,59,"18335"
112,"spotify:track:1oFAF1hdPOickyHgbuRjyX","The Weeknd, Ariana Grande","Save Your Tears (Remix) (with Ariana Grande) - Bonus Track","XO / Republic Records",18,124,76,"18217"
113,"spotify:track:1VDFqucFhHuldAZGNYrNt1","Bodyykhaledd, Farid","لو جاي في رجوع انساني (بأماره مين)","3458739 Records DK",113,-1,1,"18146"
114,"spotify:track:1SOClUWhOi8vHZYMz3GluK","Jaymes Young","Infinity","Atlantic Records",13,114,52,"17911"
115,"spotify:track:6LHFVWgI10dKOJJXpxA5Bk","Ghostly Kisses","Heaven, Wait","Akira Records",96,118,20,"17909"
116,"spotify:track:27ZZdyTSQWI7Cug2d2PkqV","Armani White","BILLIE EILISH.","Legendbound, LLC / Def Jam Recordings",101,122,7,"17786"
117,"spotify:track:04sN26COy28wTXYj3dMoiZ","Billie Eilish","Bored","Darkroom",61,119,55,"17526"
118,"spotify:track:1aXV8GrmQLvgoFtBPERP7E","Eyedress","Jealous","Lex Records",37,121,40,"17466"
119,"spotify:track:6Uj1ctrBOjOas8xZXGqKk4","Doja Cat","Woman","Kemosabe Records/RCA Records",4,127,63,"17333"
120,"spotify:track:3BnDvpeuGOj21Ir2aVEtQo","Rema","Calm Down","Mavin Records / Jonzing World",56,106,6,"17229"
121,"spotify:track:6DdXM6uwl9XuGIVwP7bXOx","Abu","Malek El Fabraka","Digital Sound",4,108,18,"17170"
122,"spotify:track:5KnVP62QZhBeViSV0JUVmU","Ayed","Tejene (2)","Luxury Ksa",122,-1,1,"16821"
123,"spotify:track:4pTkDIlpFNoeWbahu8pVXW","Izzamuzzic, Julien Marchal","Shootout","Izzamuzzic",59,126,13,"16797"
124,"spotify:track:2qxmye6gAegTMjLKEBoR3d","Alec Benjamin","Let Me Down Slowly","2018",4,136,203,"16695"
125,"spotify:track:7mykoq6R3BArsSpNDjFQTm","Rosa Walton, Hallie Coggins","I Really Want to Stay at Your House","Lakeshore Records",125,133,2,"16668"
126,"spotify:track:0tgVpDi06FyKpA1z0VMD4v","Ed Sheeran","Perfect","Atlantic Records UK",104,172,30,"16654"
127,"spotify:track:0e5UZadoZ5me957hKsxRYh","JVKE","golden hour","JVKE",117,120,6,"16641"
128,"spotify:track:2xU7NuKi2pUyvylMOf37EK","Nasrat Al Bader, قائد حلمي, غصين سبيروس","ويلي","Nasrat AlBadr Studio",87,151,13,"16288"
129,"spotify:track:6I3mqTwhRpn34SLVafSH7G","Justin Bieber","Ghost","RBMG/Def Jam",48,116,52,"16277"
130,"spotify:track:5hiQSNo6jQbQ2m2gBZs7bU","Muslim - مُسلِم","Etnaset","Digital Sound",1,138,49,"16273"
131,"spotify:track:1u8c2t2Cy7UBoG4ArRcF5g","Taylor Swift","Blank Space","Big Machine Records, LLC",125,135,34,"16238"
132,"spotify:track:3n5yK0gzfuQ1lcF1XRosS7","Ghinwa","Erhamly Qalby Alwalhan","PAX Records Platinum USA ©",9,168,20,"16147"
133,"spotify:track:0iUrxveyNUBfj0cqjYEijt","MoonDeity","NEON BLADE","MoonDeity",77,132,14,"15973"
134,"spotify:track:46IZ0fSY2mpAiktS3KOqds","Adele","Easy On Me","Columbia",1,147,51,"15855"
135,"spotify:track:0bYVPJvXr8ACmw313cVvhB","BLACKPINK","Tally","YG Entertainment/Interscope Records",19,72,3,"15818"
136,"spotify:track:3M214U0mwSm041GsQR3nrO","BoyWithUke","Toxic","Republic Records",2,131,52,"15794"
137,"spotify:track:5UXJzLFdBn6u9FJTCnoHrH","Conan Gray","Memories","Republic Records",75,139,17,"15776"
138,"spotify:track:2vXKRlJBXyOcvZYTdNeckS","Gesaffelstein, The Weeknd","Lost in the Fire (feat. The Weeknd)","Columbia",7,143,54,"15599"
139,"spotify:track:5kQCI3faUHASM28R91ksUY","Ahmed Saad","Aleky Eyoun","Mazzika Group",3,140,27,"15580"
140,"spotify:track:2m6Ko3CY1qXNNja8AlugNc","Troye Sivan","Angel Baby","EMI Recorded Music Australia Pty Ltd",118,141,23,"15539"
141,"spotify:track:5Sk39LuvdwuvL84jD01Dum","MUPP, Sadfriendd","vendetta!","Sadfriendd x MUPP",97,129,13,"15460"
142,"spotify:track:21szgNA72iLwvBxHQLgwBh","Nessa Barrett","die first","Warner Records",45,145,13,"15433"
143,"spotify:track:3VSYkAf6f46i5ZkXOHORq1","Cigarettes After Sex","Sweet","PTKF",143,163,6,"15391"
144,"spotify:track:3SPxrgsmCxj11dMzJw9TgF","Mohammed Abdu","Ashofak Kil Youm","SALNA Production",30,169,45,"15383"
145,"spotify:track:7uoFMmxln0GPXQ0AcCBXRq","Sia","Snowman","Monkey Puzzle/Atlantic",5,183,58,"15271"
146,"spotify:track:3GYlZ7tbxLOxe6ewMNVTkw","Billie Eilish","TV","Darkroom/Interscope Records",46,166,6,"15253"
147,"spotify:track:0O6u0VJ46W86TxN9wgyqDj","Post Malone, Doja Cat","I Like You (A Happier Song) (with Doja Cat)","Mercury Records/Republic Records",23,123,18,"15207"
148,"spotify:track:2ZRo7axmMPeSVUvDbGkJah","XXXTENTACION","Hope","Bad Vibes Forever, LLC",69,156,189,"15091"
149,"spotify:track:56BKiOjSJuW3F7CHrKkMfn","Abdulaziz Elmuanna","Agal Haja","Jded Music",26,170,17,"15052"
150,"spotify:track:4OmfWzukSVD140NiAIEjem","Steve Lacy","Static","L-M Records/RCA Records",150,-1,1,"15030"
151,"spotify:track:0Q5VnK2DYzRyfqQRJuUtvi","IVE","LOVE DIVE","STARSHIP Entertainment",51,149,26,"14958"
152,"spotify:track:3hUxzQpSfdDqwM3ZTFQY0K","Taylor Swift","august","Taylor Swift",27,144,11,"14945"
153,"spotify:track:0MnTkIEP4zZN1IUSu8MvIz","Cafuné","Tek It - Sped Up","Elektra (NEK)",130,161,19,"14941"
154,"spotify:track:7EkWXAI1wn8Ii883ecd9xr","Surf Curse","Freaks","Surf Curse",26,154,76,"14695"
155,"spotify:track:5y4WmuvFX1t3NdSId0MFOh","BLACKPINK","Yeah Yeah Yeah","YG Entertainment/Interscope Records",18,84,3,"14585"
156,"spotify:track:5nujrmhLynf4yMoMtj8AQF","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","Warner Records",7,155,104,"14573"
157,"spotify:track:0xzI1KAr0Yd9tv8jlIk3sn","benny blanco, BTS, Snoop Dogg","Bad Decisions (with BTS & Snoop Dogg)","Friends Keep Secrets/Interscope Records",18,125,9,"14504"
158,"spotify:track:0Oqc0kKFsQ6MhFOLBNZIGX","Lana Del Rey","Doin' Time","Polydor Records",33,160,13,"14355"
159,"spotify:track:6C734SmqoIYuRWo2qSCnpC","NMIXX","DICE","JYP Entertainment",159,-1,1,"14284"
160,"spotify:track:4R2kfaDFhslZEMJqAFNpdd","Taylor Swift","cardigan","Taylor Swift",37,-1,6,"14234"
161,"spotify:track:1Bh0UzthW8pKEnYg7v40Oa","Cigarettes After Sex","Heavenly","PTKF",161,195,2,"14136"
162,"spotify:track:2qOm7ukLyHUXWyR4ZWLwxA","Ice Cube","It Was A Good Day","Priority Records",115,177,33,"14135"
163,"spotify:track:5gDWsRxpJ2lZAffh5p7K0w","The Weeknd, Lana Del Rey","Stargirl Interlude","Universal Republic Records",159,164,8,"14067"
164,"spotify:track:3yfqSUWxFvZELEM4PmlwIR","Eminem","The Real Slim Shady","Interscope",84,162,78,"14065"
165,"spotify:track:46cdw28EXOhDPnD1emDC6T","Rosa Linn","SNAP - High and Fast","Columbia",44,150,10,"14044"
166,"spotify:track:3r44Otr6SVUja3SYsCuhVY","Izzamuzzic, Julien Marchal","Shootout (Sped Up)","Izzamuzzic",100,159,12,"13983"
167,"spotify:track:48q0vSHcJdhK3IiXH8C5WJ","Arctic Monkeys","Why'd You Only Call Me When You're High?","Domino Recording Co",167,187,2,"13860"
168,"spotify:track:6HMtHNpW6YPi1hrw9tgF8P","Lizzo","About Damn Time","Nice Life/Atlantic",25,176,22,"13767"
169,"spotify:track:7H0ya83CMmgFcOhw0UB6ow","Beach House","Space Song","Sub Pop Records",130,199,42,"13759"
170,"spotify:track:48SdtsEKujibZPrd6UMfAr","Lana Del Rey","Diet Mountain Dew","Urban",33,200,51,"13757"
171,"spotify:track:4ZtFanR9U6ndgddUvNcjcG","Olivia Rodrigo","good 4 u","Olivia Rodrigo PS",9,165,73,"13739"
172,"spotify:track:5wANPM4fQCJwkGd4rN57mH","Olivia Rodrigo","drivers license","Olivia Rodrigo PS",5,153,89,"13724"
173,"spotify:track:0otRX6Z89qKkHkQ9OqJpKt","James Arthur","Car's Outside","Columbia Local",153,198,6,"13722"
174,"spotify:track:1Wwh6gmMeolwzbRzfZMY5b","BLACKPINK","Ready For Love","YG Entertainment/Interscope Records",30,100,3,"13658"
175,"spotify:track:6FZDfxM3a3UCqtzo5pxSLZ","Halsey","Without Me","Capitol Records",1,185,191,"13652"
176,"spotify:track:3T56drS7FjnZgGcOAHlXzx","Kordhell","Murder In My Mind - Sped Up","Kordhell",116,137,7,"13641"
177,"spotify:track:5aucVLKiumD89mxVCB4zvS","Crush, j-hope","Rush Hour (Feat. j-hope of BTS)","피네이션",92,92,2,"13570"
178,"spotify:track:7zwn1eykZtZ5LODrf7c0tS","The Neighbourhood","You Get Me So High","Columbia",153,188,10,"13538"
179,"spotify:track:6MlIIJwO4FxnOlrpOrS4hU","INTERWORLD","METAMORPHOSIS - Sped Up","INTERWORLD",171,171,2,"13481"
180,"spotify:track:2DgdHcjWmO3qd50RzuBLgZ","Panic! At The Disco","House of Memories","Decaydance/Fueled By Ramen",47,175,24,"13469"
181,"spotify:track:39JofJHEtg8I4fSyo7Imft","Eliza Rose, Interplanetary Criminal","B.O.T.A. (Baddest Of Them All) - Edit","Warner Records",146,146,2,"13465"
182,"spotify:track:0mL82sxCRjrs3br407IdJh","The Weeknd","Is There Someone Else?","XO / Republic Records",19,186,14,"13271"
183,"spotify:track:3UmaczJpikHgJFyBTAJVoz","Eminem, Dido","Stan","Interscope",64,191,58,"13266"
184,"spotify:track:3QGsuHI8jO1Rx4JWLUh9jd","Shawn Mendes","Treat You Better","Island Records",44,-1,37,"13234"
185,"spotify:track:2Y8BkRBgG3sGQlNHi98P8Y","Talal Madah","مقادير","Horus Music Limited",154,-1,7,"13216"
186,"spotify:track:3DarAbFujv6eYNliUTyqtz","Doja Cat, SZA","Kiss Me More (feat. SZA)","Kemosabe Records/RCA Records",1,181,77,"13205"
187,"spotify:track:0iNZGC211wst3VjtobNnC5","Conan Gray","Family Line","Republic Records",165,174,8,"13189"
188,"spotify:track:5Qnrgqy1pAm9GyNQOgyVFz","Sufjan Stevens","Fourth of July","Asthmatic Kitty",100,182,4,"13168"
189,"spotify:track:3B4etxytImrRKQgV3XHjnR","Katy Perry","Harleys In Hawaii","Capitol Records",56,167,37,"13094"
190,"spotify:track:6QNphn62YKaHG1hrnPSoHi","Ms Krazie, Chino Grande","A Gangster's Wife","Ms Krazie",190,-1,1,"13083"
191,"spotify:track:3M0lSi5WW79CXQamgSBIjx","Chase Atlantic","Swim","Warner Records",51,196,23,"13052"
192,"spotify:track:4wx0IYEDJhN0ghC1QtqocW","Assala Nasri","Al Sourah","Asala Nasri",8,-1,43,"12979"
193,"spotify:track:1qEmFfgcLObUfQm0j1W2CK","Harry Styles","Late Night Talking","Columbia",14,-1,12,"12962"
194,"spotify:track:2tulJGa40a9Uw2aZlxoSrX","Abdelmoula","Wahchagh Cham","Yein France & Disco Melillia",14,189,45,"12934"
195,"spotify:track:69xohKu8C1fsflYAiSNbwM","BTS","Run BTS","BIGHIT MUSIC",3,157,17,"12927"
196,"spotify:track:0VO8gYVDSwM1Qdd2GsMoYK","Swedish House Mafia, The Weeknd","Moth To A Flame (with The Weeknd)","Republic Records",11,173,39,"12900"
197,"spotify:track:0pqnGHJpmpxLKifKRmU6WP","Imagine Dragons","Believer","Kid Ina Korner / Interscope",4,-1,200,"12801"
198,"spotify:track:1v1oIWf2Xgh54kIWuKsDf6","AURORA","Runaway","Glassnote Entertainment Group LLC",3,-1,82,"12789"
199,"spotify:track:1xzi1Jcr7mEi9K2RfzLOqS","Beyoncé","CUFF IT","Parkwood Entertainment/Columbia",199,-1,1,"12776"
200,"spotify:track:0Qw2eL45SZkglxhnb1R0m9","Ayed","Ashan Al Eshrah (6)","Luxury Ksa",133,-1,2,"12739"
