rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
16,"spotify:track:53tfEupEzQRtVFOeZvk7xq","ROSALÍA","DESPECHÁ","Columbia",7,14,10,"1280947"
17,"spotify:track:6wtZPYBIXUvCpXwVjMCJBf","Polimá Westcoast, Pailita, Feid, Paloma Mami, De La Ghetto","ULTRA SOLO REMIX","Sony Music Entertainment Chile S.A",1,12,16,"1250516"
18,"spotify:track:1cZqrdhWL6f3EiY23zpnTe","Pailita, Young Cister","Caminemos de la Mano","Pailita",3,17,8,"1185434"
19,"spotify:track:6i1g5ZRmJZAkDwBaUZ3f2i","Luar La L","Caile","La Mafia Urbana Corp.",17,20,24,"1149867"
20,"spotify:track:4yG3Pgc8McT71M6jwRE9Hf","Standly","Panamera","Standly",17,21,25,"1143052"
21,"spotify:track:2B9tPbnFANp0TTyX1C8tgz","Ak4:20","SE ENDIABLA","Ak4:20",21,26,2,"1132219"
22,"spotify:track:31i56LZnwE6uSu3exoHjtB","Bad Bunny","Neverita","Rimas Entertainment LLC",18,22,22,"1110282"
23,"spotify:track:4ovp1Q6WURMBWgw3cOHbxz","El Jordan 23","Bakanisimo","Los Patos Feos Inc.",23,86,2,"1097226"
24,"spotify:track:1ga4PztXOIw1yBbdUt2X8v","KAROL G, Maldy","GATÚBELA","UMLE - Latino",16,24,6,"1077913"
25,"spotify:track:1AFcJGVt4enuH1gqGw2axN","Polimá Westcoast, J Balvin","KAWAII","Sony Music Entertainment Chile S.A",19,19,2,"1035816"
26,"spotify:track:1iatbSLJGSR9wYz3knoCF2","Martinwhite","V16","martinwhite",9,23,11,"1019203"
27,"spotify:track:6TsVhM8qIkWN5cJVDIVbbz","Wisin & Yandel, ROSALÍA","Besos Moja2","Sony Music Latin",27,-1,1,"981543"
28,"spotify:track:40w8JmvwYUP2HUiXPxjy99","Ak4:20, Pailita, Cris Mj","Me Arrepentí","Ak4:20",1,28,28,"962577"
29,"spotify:track:1797zYiX4cKosMH836X9Gt","Bad Bunny, Tony Dize","La Corriente","Rimas Entertainment LLC",11,30,22,"932485"
30,"spotify:track:1O2pcBJGej0pmH2Y9XZMs6","Cris Mj","Una Noche en Medellín","Nabru Records LLC",1,25,37,"928205"
31,"spotify:track:7dSZ6zGTQx66c2GF91xCrb","KAROL G","PROVENZA","UMLE - Latino",8,27,24,"927277"
32,"spotify:track:41oY4WCTj5kccfesTVFnvN","Bad Bunny, Jhay Cortez","Tarot","Rimas Entertainment LLC",8,35,22,"874331"
33,"spotify:track:5jt25aFjW2kNoBqaEVaz5W","Mora, Feid","LA INOCENTE","Rimas Entertainment LLC",28,32,27,"868156"
34,"spotify:track:0km3c8Qiwi9kicTSTt9Ld1","Cris Mj, El BAI","Pensandote","Farandula Records",29,29,6,"865134"
35,"spotify:track:0kRJ3rwE3rTDJGnGO4HmoD","El Jordan 23, Standly","Bailando","Los Patos Feos Inc.",3,34,34,"843630"
36,"spotify:track:4gWqIR7bGRk9oLoYRgSUKN","Pailita","Parcera","Pailita",36,-1,1,"834288"
37,"spotify:track:0T2pB7P1VdXPhLdQZ488uH","Feid","Normal","UMLE - Latino",22,42,13,"817365"
38,"spotify:track:3PpWCS95gDUDRPko3u1MZ9","Feid","Prohibidox","UMLE - Latino",37,37,3,"798483"
39,"spotify:track:3E8xyYdIPpiH2wNEozE68I","Standly","Pégate","Standly",1,60,40,"791160"
40,"spotify:track:6DoL1yYIwEW7VZMRaJhoJI","Chris Jedi, Anuel AA, Chencho Corleone, Ñengo Flow","La Llevo Al Cielo (Ft. Ñengo Flow)","UMLE - Latino",10,31,20,"782846"
41,"spotify:track:5N2lj5JJwYP5ggwYcESoHp","Cris Mj, Jory Boy","Suburban","Sonar",33,33,3,"767925"
42,"spotify:track:4tYFy8ALRjIZvnvSLw5lxN","Bad Bunny, Rauw Alejandro","Party","Rimas Entertainment LLC",7,43,22,"760246"
43,"spotify:track:6QxjQa0Kdf7a1oRrGCQqEX","Brytiago, Polimá Westcoast","S.O.S.","Business Music, bajo licencia exclusiva a ONErpm",23,44,10,"755786"
44,"spotify:track:4lLl2TEcaKFcP6m9Xzx3rI","Pailita, Cris Mj, Big Cvyu","Dime Tú","Pailita",4,45,34,"749100"
45,"spotify:track:0HsI8dYRVnVGpzppNThv1e","Sayian Jimmy, Standly, Yishark, Nysix Music, Tobal Mj, Benji La Maldita Escritura De Oro","Flotao","sayian jimmy",21,36,23,"746738"
46,"spotify:track:6bK2pgaYV5XAilxpDLRfnA","El Jordan 23","Pato Feo Soy Yo","Los Patos Feos Inc.",30,40,7,"738349"
47,"spotify:track:4nwwtB3VG12feSnOGv9Ogc","Standly, Yilberking","Tequila y Limón","Standly",19,41,13,"730329"
48,"spotify:track:01EzG8Qg7oQqYMTNV5YkOW","Julianno Sosa, King Savagge","Cochinae","Sosa Mafia Records",3,46,24,"729022"
49,"spotify:track:0OTNHGKcqQbk51bOYe462Y","Polimá Westcoast, Pailita","ULTRA SOLO","Sony Music Entertainment Chile S.A",1,38,34,"725678"
50,"spotify:track:48AJSd42lXpicsGqcgopof","Daddy Yankee, Bad Bunny","X ÚLTIMA VEZ","Republic Records",5,49,28,"710861"
51,"spotify:track:2KxfFzjyd5mpJu66s66w2S","Standly","Baila para Mi","Standly",51,56,7,"695661"
52,"spotify:track:2kEuOngY5Td8iGxnzl8vPr","Polimá Westcoast, Young Cister, Cris Mj","SEXTIME","Sony Music Entertainment Chile S.A",6,47,27,"690748"
53,"spotify:track:46YrvybgPpjBL13f0uc8Oc","King Savagge, Noriel","Tra Tra","Nabru Records LLC",32,48,7,"659739"
54,"spotify:track:2qrEyFnx2XaKmMFtLZ00xg","Pailita, Big Cvyu","Na Na Na","Pailita",26,59,12,"659155"
55,"spotify:track:02wijRhOIJdJ8VKM8N9voP","Cris Mj, Fran C","Bellakera","Nabru Records LLC",52,52,3,"650674"
56,"spotify:track:5oIDyDmPYEzEOBIcZqfJ4C","Nickoog Clk, Standly","Que se hace","Nickoog Clk under exclusive license of UnitedMasters",21,50,18,"643197"
57,"spotify:track:3nqQXoyQOWXiESFLlDF1hG","Sam Smith, Kim Petras","Unholy (feat. Kim Petras)","EMI",54,54,2,"630637"
58,"spotify:track:3XjN0mvFkQp1FMVM9Ro5hm","Daddy Yankee","RUMBATÓN","Republic Records",9,67,26,"620231"
59,"spotify:track:3fjN3y5x4hN53rykAN2LHQ","Rels B","cómo dormiste?","Flakk Team / DALE PLAY Records",24,51,9,"617214"
60,"spotify:track:6mmPpaltUZK7xjNlBPQQ0p","Rauw Alejandro, Chencho Corleone","Desesperados","Sony Music Latin/Duars Entertainment",2,53,43,"605007"
61,"spotify:track:2rurDawMfoKP4uHyb2kJBt","Shakira, Rauw Alejandro","Te Felicito","Sony Music Latin",10,58,24,"593069"
62,"spotify:track:2vsoD8S1OyrWSVIA43hjaU","Feid","Si Te La Encuentras Por Ahí","UMLE - Latino",35,55,9,"581785"
63,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",11,57,27,"572959"
64,"spotify:track:7FlQk2gJ6TBrHHiidvdR2O","Becky G, KAROL G","MAMIII","Kemosabe Records/RCA Records",2,62,34,"559902"
65,"spotify:track:5yNlgsdQ7LsysOVhxYn5yk","Jairo Vera","Tarima","Fly with music / Eyey Networks",63,63,11,"556917"
66,"spotify:track:5CzixCxDkRXX9mScCmah8O","Bad Bunny","Un Ratito","Rimas Entertainment LLC",9,65,22,"553368"
67,"spotify:track:2TDyyEBasw10wu5Uh94bR1","Rauw Alejandro, Baby Rasta","PUNTO 40","Sony Music Latin/Duars Entertainment",67,91,2,"519565"
68,"spotify:track:1otBTx2rWzwH0UsvyxLAfy","Cris Mj","Paz Mental","Nabru Records LLC",6,70,17,"519075"
69,"spotify:track:2JPLbjOn0wPCngEot2STUS","Bad Bunny","Yonaguni","Rimas Entertainment LLC",1,71,70,"500786"
70,"spotify:track:2wobyrg2plnNYY9Qy8ZPBK","Gino Mella, King Savagge, Best","TAY PAPO","WM Chile",36,66,15,"489804"
71,"spotify:track:0YRgRpM2bdmQEkiI8bWDBA","Standly","Bailemos Reggaeton","Standly",21,68,28,"486167"
72,"spotify:track:3AJwUDP919kvQ9QcozQPxg","Coldplay","Yellow","Parlophone UK",39,39,19,"474086"
73,"spotify:track:27toenwtHpZ7fn0QjehRl2","El Jordan 23, Big Cvyu","Noche Loca","Los Patos Feos Inc.",25,78,23,"469171"
74,"spotify:track:3hK7qOPSyva12t0ldBvPqg","Ak4:20, King Savagge, KEVVO","NO ERES SANTA","Ak4:20",27,69,8,"468280"
75,"spotify:track:6e9Ew4AECYwY5Xgs2ZKMgp","Anuel AA","Mercedes Tintia","Real Hasta La Muerte, LLC",22,79,6,"458351"
76,"spotify:track:5lRF8YZjaXMjy6R5fDSDZN","El Jordan 23, Big Cvyu","Si Sako La 40","Los Patos Feos Inc.",22,72,19,"451658"
77,"spotify:track:6nAlJuLlRlpAcq30xIqKJs","Plan B","¿Por Que Te Demoras?","Pina Records",75,81,16,"450672"
78,"spotify:track:0pVFw0LHdpjAWI2xwoUXQZ","Jairo Vera, Darkiel, Gino Mella, Best, Bayriton","ADICTO (feat. Best, Bayriton)","WM Chile",78,-1,1,"445641"
79,"spotify:track:1dm6z1fWB0cErMszU25dy2","Bad Bunny","Después de la Playa","Rimas Entertainment LLC",10,83,22,"443904"
80,"spotify:track:69vlMrzHwATKzupwNcUPyK","Bad Bunny, Daddy Yankee","La Santa","Rimas Entertainment LLC",3,74,136,"443471"
81,"spotify:track:5prjQ7QCWQXH84EUwIckgB","Nio Garcia, Pailita","Yo Quiero","Pailita",23,96,22,"426813"
82,"spotify:track:65MqlYPOWReasKWcuCaOCW","Daddy Yankee","REMIX","Republic Records",12,107,14,"422189"
83,"spotify:track:2vZS65RIoFXGF4FpWqpMIR","Pailita, El Casti","Par de Veces","Pailita",9,94,27,"419860"
84,"spotify:track:0fea68AdmYNygeTGI4RC18","J Balvin, Bad Bunny","LA CANCIÓN","Universal Music Latino / Rimas",5,102,171,"419564"
85,"spotify:track:0R7DSnSibvuE4PEHqUayqf","Plan B","Es un Secreto","Pina Records",71,97,31,"419421"
86,"spotify:track:6VrQTLzzuyGIYjUDe4kAZk","Bad Bunny","Un Coco","Rimas Entertainment LLC",23,90,22,"417146"
87,"spotify:track:5fhcuVxuBWfgNXGuyAtLmr","Piso 21, Manuel Turizo","Los Cachos","WM Mexico",80,106,12,"414632"
88,"spotify:track:5gflgO9EPbIBf16n5TKnQS","Zion & Lennox","Yo Voy (feat. Daddy Yankee)","Baby Records Inc",48,77,33,"412487"
89,"spotify:track:1sbNEFiURUYfy024cJX8JG","Feid","Ferxxo 100","UMLE - Latino",65,92,18,"410857"
90,"spotify:track:7d7aPD2oxuzjhOZnu4Dj23","Natti Natasha, Daddy Yankee, Wisin & Yandel","Mayor Que Usted","Pina Records",66,87,16,"404373"
91,"spotify:track:5YJ4BVvTFmVCxUyhKejHfR","Tego Calderón","Pa' Que Retozen","Jiggiri Records, Inc.",91,101,25,"404337"
92,"spotify:track:2dx4GBIrGZdgOpJW1H5hzg","Nickoog Clk","Callate Perro","Nickoog Clk under exclusive license of UnitedMasters",62,129,9,"402333"
93,"spotify:track:2k7S3I1y0pYfkxeFSgkuBa","Nickoog Clk","En El Jacuzzi","Nickoog Clk under exclusive license of UnitedMasters",8,93,26,"398529"
94,"spotify:track:6JIC3hbC28JZKZ8AlAqX8h","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",11,85,58,"396853"
95,"spotify:track:0vHfVsEe6Ps0d8cZ9PGzSw","De La Ghetto, Rauw Alejandro","Loco Por Perrearte - Remix","Latin Nation Entertainment, LLC",72,99,18,"395975"
96,"spotify:track:7gRFDGEzF9UkBV233yv2dc","BLACKPINK","Shut Down","YG Entertainment/Interscope Records",55,73,3,"394873"
97,"spotify:track:228BxWXUYQPJrJYHDLOHkj","Daddy Yankee","Gasolina","Gasolina Recording Co.",84,84,7,"393583"
98,"spotify:track:4gzsuuZypVbxs0Af1LSZyB","Tainy, Bad Bunny, Julieta Venegas","Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)","Neon16",1,82,53,"378664"
99,"spotify:track:2dG8CDU9UBem2ReYcLafDt","Cris Mj","Locura y Maldad","Nabru Records LLC",20,115,51,"375474"
100,"spotify:track:4d4ZXH4dr5bYfgErHiZCX2","Bad Bunny","Dos Mil 16","Rimas Entertainment LLC",21,109,22,"375084"
101,"spotify:track:1sDvWQbVj3anRUpONsubM9","King Savagge, L-Gante, El Jordan 23, Cris Mj, Marcianeke, Drakomafia","Pantano - Remix","Nabru Records LLC",35,100,10,"373378"
102,"spotify:track:4khWEpnaijN0G1x019Uzdr","Morat","No Se Va","Universal Music Spain S.L.",96,123,27,"366147"
103,"spotify:track:4o5DgFbeHH6kG84MrP85Ly","Gino Mella, Balbi El Chamako, El Futuro Fuera De Orbita, Lleflight, Best","Olvidona (feat. Lleflight, Best)","WM Chile",49,111,10,"360016"
104,"spotify:track:4r9jkMEnArtWGH2rL2FZl0","Bad Bunny","A Tu Merced","Rimas Entertainment LLC",10,113,136,"359640"
105,"spotify:track:0hzC5kZ6qKZJ9ybyW75VV8","Chris Lebron, Sech, Jay Wheeler","Desde Mis Ojos - Remix","2022 SONAR",50,110,21,"358460"
106,"spotify:track:6GiPJ61pvbekGilrzztD7n","ITHAN NY, Galee Galee, Piero 47","X5","FNY",106,-1,1,"358293"
107,"spotify:track:26QKsGW4hMuwiEE1ftUMHe","Daddy Yankee","Lo Que Pasó, Pasó","Gasolina Recording Co.",105,105,3,"358215"
108,"spotify:track:3Ne5uYDFzHEFYAPbaBMIck","Maria Becerra","AUTOMÁTICO","300 Entertainment",86,116,4,"354535"
109,"spotify:track:46HNZY1i7O6jwTA7Slo2PI","Coldplay, BTS","My Universe","Parlophone UK",45,64,41,"354454"
110,"spotify:track:3y0h34yThCG2qGO4vR0oi5","Cris Mj","Como Te Va","Nabru Records LLC",13,114,32,"341240"
111,"spotify:track:75JFxkI2RXiU7L9VXzMkle","Coldplay","The Scientist","Parlophone Records Limited",61,61,75,"339184"
112,"spotify:track:44XjoNvtwevktFKjvVe1vH","Bad Bunny, Buscabulla","Andrea","Rimas Entertainment LLC",27,122,22,"335351"
113,"spotify:track:1Zjdt705TM2Hr26YDKgnyc","El Jordan 23","Anti Rana","Los Patos Feos Inc.",7,125,37,"335060"
114,"spotify:track:69Ej1xrGjOcHvIMtMKxK0G","Don Omar","Dile","UMLE - Machete",114,161,98,"331834"
115,"spotify:track:2FNqnsX74ZlwduUAcnmzee","Daddy Yankee, Zion & Lennox","Tu Príncipe","Gasolina Recording Co.",108,108,13,"330198"
116,"spotify:track:7GXTxO3A5c5NfblodP5FuG","El Jordan 23, Pipo Beatz","Ando","Los Patos Feos Inc.",40,126,32,"329143"
117,"spotify:track:4MzXwWMhyBbmu6hOcLVD49","Bad Bunny, Jhay Cortez","DÁKITI","Rimas Entertainment LLC",1,130,101,"328987"
118,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",118,133,3,"328670"
119,"spotify:track:7a8GawTVgHZvBLQOh46he7","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",119,132,17,"328451"
120,"spotify:track:2bbwjxA68m9PHZFWgF1fze","Duki","GIVENCHY","DALE PLAY Records / SSJ Records",13,118,12,"328217"
121,"spotify:track:5qCMJTlteDY9BBpmoQnP0l","Jairo Vera","Mirador","Fly with music / Eyey Networks",114,124,15,"326886"
122,"spotify:track:28GCbKgjlVD9eDmasGbe0T","Bad Bunny","Me Fui de Vacaciones","Rimas Entertainment LLC",16,131,22,"326085"
123,"spotify:track:5zwwW9Oq7ubSxoCGyW1nbY","BLACKPINK","Pink Venom","YG Entertainment/Interscope Records",47,103,7,"321689"
124,"spotify:track:31HpWOxG7AxOF99ZnaxprO","Cris Mj","Matemos las Ganas","Nabru Records LLC",117,117,3,"321310"
125,"spotify:track:7t4AkWpph5JlIOOyMC6NTn","Cris Mj, Juanka","Víbora","Nabru Records LLC",83,98,3,"320030"
126,"spotify:track:5GF0X7GdNmnouKcdhhRmtm","Paulo Londra, Duki","Party en el Barrio (feat. Duki)","WEA Latina",59,95,3,"318666"
127,"spotify:track:6J8lLpZoRCmB5pTrnB5jpV","Standly, El Barto","Mi Gata","Standly",1,128,45,"318603"
128,"spotify:track:0yc0Cewx8JTFPjiOVLfzkS","Nickoog Clk, Simon la Letra, Standly, Pailita","Phillie y Botella (Remix)","UnitedMasters LLC",17,138,33,"316800"
129,"spotify:track:7gwT3HGL84vF7bgtwL1N88","Lasso","Ojos Marrones","Universal Music Mexico",65,136,15,"314231"
130,"spotify:track:18HOjcvTVV7W8YzBuOsAPS","Bad Bunny","Un Verano Sin Ti","Rimas Entertainment LLC",20,142,22,"310196"
131,"spotify:track:4SSbtLDkepeOHAckM1FCBP","El Alfa, Noriel, Trueno","LOS APARATOS","EL JEFE RECORDS",74,127,9,"308770"
132,"spotify:track:4yXBfJAPsDZjpjMEp9NyjT","Wisin & Yandel, Rauw Alejandro","Vapor","Sony Music Latin",132,-1,1,"308176"
133,"spotify:track:0WtM2NBVQNNJLh6scP13H8","Rema, Selena Gomez","Calm Down (with Selena Gomez)","Mavin Records / Jonzing World",133,153,3,"306583"
134,"spotify:track:4hceSKjrkDTO0nMKFcb3sj","Bizarrap, Villano Antillano","Villano Antillano: Bzrp Music Sessions, Vol. 51","DALE PLAY Records",40,134,17,"305101"
135,"spotify:track:7DsotsIcNLWL4O9kwPtMu0","Cris Mj, Marcianeke, Simon la Letra, Stars Music Chile","Los Malvekes","Virgin Music Chile",1,146,49,"300769"
136,"spotify:track:5kVZxyMY1gfdCLiChsfjn1","Bad Bunny","Yo No Soy Celoso","Rimas Entertainment LLC",15,144,22,"299952"
137,"spotify:track:6VAS7m73rDopQe7BdrFMpD","Bizarrap, Tiago PZK","Tiago PZK: Bzrp Music Sessions, Vol. 48","DALE PLAY Records",11,121,41,"297165"
138,"spotify:track:2uflssWlCaJ6CbTMOsUpNI","Bad Bunny","Aguacero","Rimas Entertainment LLC",25,140,22,"295816"
139,"spotify:track:2V1gkU11cDoJJHmDUYGbTG","Nickoog Clk","Por Ella","Nickoog Clk under exclusive license of UnitedMasters",89,141,14,"294681"
140,"spotify:track:5YhEoEA8OdwNYiFIBPh6nt","Pailita, El Casti, Bigcvyu","Hooka","Pailita",41,152,42,"294554"
141,"spotify:track:3FkeNbs9Zeiqkr3WkbOiGp","Anitta","Envolver","Warner Records",18,149,31,"294355"
142,"spotify:track:1UdzJEpgJxtuXAlCOvD4S0","Danny Ocean","Fuera del mercado","Atlantic Records",22,148,30,"293733"
143,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Warner Records",24,147,151,"289677"
144,"spotify:track:3HSVuIkPGY4rdtifvEU3xz","Young Cister","Casi Amor De Verano","Sony Music Entertainment Chile S.A",5,187,40,"288132"
145,"spotify:track:3rdAz1fbUfZxYgaCviYhRo","Rauw Alejandro","Todo De Ti","Sony Music Latin/Duars Entertainment",1,163,72,"287649"
146,"spotify:track:7LVHVU3tWfcxj5aiPFEW4Q","Coldplay","Fix You","Parlophone Records Limited",76,76,3,"287467"
147,"spotify:track:5VSAcJtB7PlXO3cwC4vjom","Standly, Polimá Westcoast","Me Voy Contigo","Standly",34,135,32,"287405"
148,"spotify:track:71wFwRo8xGc4lrcyKwsvba","Bad Bunny, Tainy","Callaita","Rimas Entertainment LLC",1,154,169,"287067"
149,"spotify:track:0G2zPzWqVjR68iNPmx2TBe","Mora, Bad Bunny, Sech","Volando - Remix","Rimas Entertainment LLC",3,162,65,"285959"
150,"spotify:track:2NMjggapJcXXM7WccGEBUO","Bad Bunny","Enséñame a Bailar","Rimas Entertainment LLC",26,156,22,"284380"
151,"spotify:track:7o2CTH4ctstm8TNelqjb51","Guns N' Roses","Sweet Child O' Mine","Guns N Roses P&D",151,-1,28,"281550"
152,"spotify:track:0bI5WRiDfU5BY38ufOJtGu","Maluma, Chencho Corleone","Nos Comemos Vivos","Sony Music Latin",72,151,17,"280763"
153,"spotify:track:7D0RhFcb3CrfPuTJ0obrod","Coldplay","Sparks","Parlophone UK",88,88,3,"278757"
154,"spotify:track:3VjCEyc0bHfa4Ie34kbWyb","ROSALÍA, Chencho Corleone","CANDY - Remix","Columbia",114,150,4,"278074"
155,"spotify:track:7wBrglFVTNCcW6IhdgBkm1","Coldplay","Paradise","Parlophone UK",75,75,3,"277726"
156,"spotify:track:0E0DRHf5PfMeor0ZCwB3oT","Bad Bunny, The Marías","Otro Atardecer","Rimas Entertainment LLC",28,164,22,"277658"
157,"spotify:track:6RUKPb4LETWmmr3iAEQktW","The Chainsmokers, Coldplay","Something Just Like This","Disruptor Records/Columbia",55,80,49,"276918"
158,"spotify:track:5THQOgMI2EIIWiCiRu6Ltj","Gino Mella, Sayian Jimmy, Best","Quiero Pelarme","WM Chile",92,145,6,"276432"
159,"spotify:track:6lX6l7OuA3qrnIRfdsr0dw","Blessd, Justin Quiles, Lenny Tavárez","Medallo","WEA Latina",3,159,49,"275183"
160,"spotify:track:2hLXUbsOU9cDb9RFva9FYr","Mora, Jhay Cortez","MEMORIAS","Rimas Entertainment LLC",78,189,8,"274978"
161,"spotify:track:1Y62KpDaP5MEL43ZcI6IaG","Quevedo, Ovy On The Drums","Sin Señal","Quevedo",161,183,4,"274704"
162,"spotify:track:7ccoyhNAr3OY5IQsvpQnck","El Barto, El Jordan 23, Standly, Drakomafia, Gabo El Chamaquito","Flaytiando","El Barto Chile",11,157,40,"272841"
163,"spotify:track:4R8BJggjosTswLxtkw8V7P","Jhayco, J Balvin, Bad Bunny","No Me Conoce - Remix","N&E Entertainment LLC",2,165,175,"272810"
164,"spotify:track:7ef4DlsgrMEH11cDZd32M6","Calvin Harris, Dua Lipa","One Kiss (with Dua Lipa)","Sony Music UK",35,166,95,"267839"
165,"spotify:track:0cOa970mzTWAxKtltpkpLc","TINI, Maria Becerra","Miénteme","Sony Music Latin",9,167,75,"267284"
166,"spotify:track:2jnZUvhw2LTvDI6YidRVcO","Daddy Yankee","Llamado de Emergencia","Gasolina Recording Co.",166,186,3,"267179"
167,"spotify:track:6C1RD7YQVvt3YQj0CmuTeu","Bad Bunny, Ozuna, Farruko, Arcangel, Ñengo Flow, DJ Luian, Mambo Kingz","Diles","Rimas Entertainment LLC",28,182,150,"265068"
168,"spotify:track:1xzi1Jcr7mEi9K2RfzLOqS","Beyoncé","CUFF IT","Parkwood Entertainment/Columbia",168,-1,1,"264884"
169,"spotify:track:62aT1Uk0pCl1QG4LLBMVUn","Lleflight, Pablo Chill-E, Gino Mella, Julianno Sosa, El Jordan 23, King Savagge, Polimá Westcoast, Drago200, Jairo Vera, Galee Galee, Best","FULL PIOLI 2.O (feat. Julianno Sosa, El Jordan 23, King Savagge, Polima West Coast, Drago200, Jairo Vera, Galee Galee, Best)","WM Chile",16,158,30,"264573"
170,"spotify:track:3RiPr603aXAoi4GHyXx0uy","Coldplay","Hymn for the Weekend","Parlophone UK",89,89,4,"264104"
171,"spotify:track:6y8z28epOv5FlaxDv1Lo5B","Ryan Castro","Jordan","King Records",33,173,33,"262927"
172,"spotify:track:4srcMdbm2qzVG98tJajHxp","Alejo, Feid, ROBI","Pantysito","UMLE - Latino",18,155,29,"262593"
173,"spotify:track:4YQieyZIxrHaDiAPQosmoP","Ceaese, Utopiko, Polimá Westcoast, Young Cister","Te Quiero Ver (feat. Polimá Westcoast y Young Cister)","WM Chile",33,-1,133,"261124"
174,"spotify:track:54ipXppHLA8U4yqpOFTUhr","Imagine Dragons","Bones","Kid Ina Korner / Interscope",150,175,6,"260244"
175,"spotify:track:2vmfvSoZBFAt9hhRoEByLi","Aventura, Bad Bunny","Volví","Rimas Entertainment LLC",1,180,61,"259931"
176,"spotify:track:5clFSlfkCRlhnH1cAQjSBi","De La Ghetto","Sensacion Del Bloque","Capitol Latin",151,-1,57,"257254"
177,"spotify:track:0wihfILRNOwE2156Shezc8","Bad Bunny","Agosto","Rimas Entertainment LLC",29,191,22,"256610"
178,"spotify:track:6ojZtz3sZr6ynvejLOqgCj","Tiago PZK, Ozuna","Nos Comemos (feat. Ozuna)","WEA Latina",59,192,17,"256274"
179,"spotify:track:6AizmGCrFRQHru1Qf8WKoJ","Myke Towers, Jhay Cortez","Ande Con Quien Ande","WEA Latina",76,160,7,"256239"
180,"spotify:track:4TGwERXRlyQtBdggYTHo6j","Tiago PZK, LIT killah, Maria Becerra, Nicki Nicole","Entre Nosotros (Remix) [con Nicki Nicole]","WEA Latina",8,188,39,"256134"
181,"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","The Police","Every Breath You Take","Polydor Records",100,172,145,"253991"
182,"spotify:track:5q2JbCNi4FcnglgPfxcV65","Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin","Sola (Remix)","Spiff TV, LLC / Real Hasta La Muerte, Inc.",5,170,170,"253619"
183,"spotify:track:5dtNrI6WMGCTBbK8499242","Mora","CALENTÓN","Rimas Entertainment LLC",183,-1,1,"250565"
