rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
42,"spotify:track:7DbdUf8aHSYoliSjO6LZv6","Beach Weather","Sex, Drugs, Etc.","8123 / Arista Records",35,38,18,"58156"
43,"spotify:track:4zN21mbAuaD0WqtmaTZZeP","James Hype, Miggy Dela Rosa","Ferrari","Universal-Island Records Ltd.",10,34,19,"57403"
44,"spotify:track:2q6T5nQmycnhnBDh7BmOec","IDK, Berechet","Promite-mi","IDK",10,39,17,"56891"
45,"spotify:track:51v9SiSHL3DVrEC8QRxQN8","Tzanca Uraganu","Hai ca m-ai sedus","Tzanca Uraganu",43,68,13,"56853"
46,"spotify:track:1xK59OXxi2TAAAbmZK0kBL","d4vd","Romantic Homicide","Darkroom/Interscope Records",42,46,5,"56586"
47,"spotify:track:6sOyrZvYjDeZ781vZomWXT","Ian, Amuly","60 De Zile","Ocult Records",13,55,174,"56576"
48,"spotify:track:5vVcl5Uni8HJPDTEQSTeN2","Pikone, Raul Ws, Akboi","VROOM","WS GANG",48,111,2,"56192"
49,"spotify:track:4BLAVEh9PKN0dKbAvntYP6","Mgk666, Nutu","Bani, Putere, Respect","M6",49,-1,1,"55805"
50,"spotify:track:7l1amnUcwOBdJQtLEmMKNi","Tzanca Uraganu, Manele Mentolate","Banii","Manele Mentolate",2,49,63,"55586"
51,"spotify:track:3bVBGChrqnNOHADKIDVdxC","Iuly Neamtu, Manele Mentolate","Țigancă de București","Manele Mentolate",31,50,8,"55472"
52,"spotify:track:1cKHdTo9u0ZymJdPGSh6nq","The Weeknd, Gesaffelstein","I Was Never There","Universal Republic Records",11,43,26,"55462"
53,"spotify:track:7FnJTkhJlH9DnRoa73SvNq","Ian, Aerozen","Piramida","New World Order",45,48,33,"55364"
54,"spotify:track:2RmoYkORyEAtEi66LY9eG6","Oscar","Is U Mad","OSKY",4,40,8,"55210"
55,"spotify:track:25RnRcfNPMBiBTscTWzMsO","RAVA, Ravisval","LINIUTZE","Seek Music",55,-1,1,"54818"
56,"spotify:track:6qyS9qBy0mEk3qYaH8mPss","Kordhell","Murder In My Mind","Kordhell",34,44,14,"54327"
57,"spotify:track:7cqBCPSg3gGx5WLcThHq0c","Azteca, Ian","Nefiu","(C) & (P) Azteca 2022",24,69,137,"53854"
58,"spotify:track:33F9lzZpNsz2lg3lOrLsh2","Beach, Please!, Ian","Folclor","BEACH, PLEASE! Festival",5,45,6,"52981"
59,"spotify:track:7a8GawTVgHZvBLQOh46he7","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",52,56,64,"52642"
60,"spotify:track:2QDm64H7SGJj9RNR4e68zx","Tzanca Uraganu","Fa spagatu","Boss Music",51,51,8,"52118"
61,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",5,57,84,"50923"
62,"spotify:track:21lvS2OJlPSNjJNBx3nwJV","Oscar, Ian","Ok Okey","Universal Music Romania Distributed Labels",52,52,105,"49439"
63,"spotify:track:0HQrHYghOsf7UVcBdSFRa2","Tussin, Azteca, Amuly","Sensibil La Lumina","Young G / Krack House Studio",18,58,35,"48471"
64,"spotify:track:4uW2VwxS4K9D22JLJd38ym","Killa Fonic","Niciun Glonț Nu Doare Cât Dragostea","KHK",5,54,56,"48274"
65,"spotify:track:5EobwU4UjwhNb43Ja7tAiB","Mgk666","El Dios Del Trap","M6",40,94,10,"48079"
66,"spotify:track:7MXVkk9YMctZqd1Srtv4MB","The Weeknd, Daft Punk","Starboy","Universal Republic Records",47,62,94,"47985"
67,"spotify:track:6ATqZFNmkf3njuq6zH9XaF","Cristi Mega, Marinica Namol","Vorbeste lumea","Cristi Mega Music",44,116,10,"47941"
68,"spotify:track:4FG6TOqiQprPinFIAY3Zr5","Tzanca Uraganu","Te-am vazut fara inel","Boss Music",63,63,10,"47880"
69,"spotify:track:5hlKmxQyK8TXVsuUBY0ZLo","Alex Botea","Papusa Barbie","X-pert Production Official",48,74,19,"47734"
70,"spotify:track:3fUQ92lbWyhEQZMZYK1Qss","Ian","Slayer 2","New World Order",4,66,12,"46388"
71,"spotify:track:2HtMuOtkOxibDrnRRGzpNS","Tussin, RAVA, Amuly, Dafiend, XENO","Ora 6","Young G / Krack House Studio",8,61,48,"45937"
72,"spotify:track:4h9wh7iOZ0GGn8QVp4RAOB","OneRepublic","I Ain't Worried","Interscope Records",71,73,14,"45710"
73,"spotify:track:58ge6dfP91o9oXMzq3XkIS","Arctic Monkeys","505","Domino/Warner Records",40,71,79,"45659"
74,"spotify:track:2deGrtVvQ3nXLqWrZPLHyn","Jador, Camelia Dumitrache","Pasiunea pentru tine","Jador Music",74,160,2,"45600"
75,"spotify:track:2zpalTjcoLJRodRLpptzP7","Aerozen, Ian","Alerg într-una","New World Order",3,67,14,"45527"
76,"spotify:track:54ipXppHLA8U4yqpOFTUhr","Imagine Dragons","Bones","Kid Ina Korner / Interscope",67,79,18,"45413"
77,"spotify:track:1DIXPcTDzTj8ZMHt3PDt8p","Coolio, L.V.","Gangsta's Paradise","Tommy Boy Music, LLC",77,179,63,"44973"
78,"spotify:track:0qC8tL3ICDQ0q1v5xu6fs6","RANDI, Azteca","Carina","Global Records & Famous Production",78,103,2,"44770"
79,"spotify:track:7gRFDGEzF9UkBV233yv2dc","BLACKPINK","Shut Down","YG Entertainment/Interscope Records",18,47,3,"44678"
80,"spotify:track:2LBqCSwhJGcFQeTHMVGwy3","The Weeknd","Die For You","Universal Republic Records",58,65,48,"44554"
81,"spotify:track:3rb0tMq42WfggucPm0HHkA","MEDUZA, James Carter, Elley Duhé, FAST BOY","Bad Memories (feat. Elley Duhé & FAST BOY)","Universal-Island Records Ltd.",80,80,6,"43525"
82,"spotify:track:0yZK9HToR4GCZIRpliiQku","Bvcovia, Marko Glass, IDK","Cadou","BANDOSCOPE Records",23,78,11,"43218"
83,"spotify:track:38T0tPVZHcPZyhtOcCP7pF","Lil Nas X","STAR WALKIN' (League of Legends Worlds Anthem)","Columbia",53,53,2,"43214"
84,"spotify:track:09mEdoA6zrmBPgTEN5qXmN","The Weeknd","Call Out My Name","Universal Republic Records",1,72,112,"42947"
85,"spotify:track:1HWGnsNTDgkmefYwMcMSqi","Nane, Delia","ÎN RAI","Global Records, nopartyboys, Roka Music",4,64,80,"42101"
86,"spotify:track:2daDEsJ0IztRdLzUSLss6f","Tzanca Uraganu","Buzele Cu Rosu Inchis","NEK MUSIC PRODUCTION",12,75,68,"42075"
87,"spotify:track:3LtpKP5abr2qqjunvjlX5i","Central Cee","Doja","Central Cee",11,77,11,"41917"
88,"spotify:track:58HvfVOeJY7lUuCqF0m3ly","Elley Duhé","MIDDLE OF THE NIGHT","Not Fit For Society/RCA Records",5,82,48,"41500"
89,"spotify:track:5sIwSZndmAG67GjgquvaHz","Petre Stefan, KARLA","Hai să uităm de tot","Global Records",32,98,31,"41394"
90,"spotify:track:5IqPGGvekdnZis9XhcyXeh","M.G.L., ZIOAN","CONTACT FATAL","M.G.L.",1,81,32,"40906"
91,"spotify:track:47tCxLN1HZQZ31pOwwp9bf","Mgk666","Verificat","M6",20,107,17,"40903"
92,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",3,76,90,"40621"
93,"spotify:track:1jvQCRhmmZX5hUCj3jBZxL","Ian","Waka waka","New World Order",62,93,10,"40613"
94,"spotify:track:6XYMIIUwcX78OVdqnjKSAk","Ian","Evantai","Ocult Records",49,112,39,"40581"
95,"spotify:track:6jQhGtWbiQGFbaDOCnSCu0","Narcisa, Lele","Ce N-as Da","Big UP Music",89,122,19,"39948"
96,"spotify:track:0sZ2NzGyCvQEwHS7yKaW3u","Bogdan DLP, YNY Sebi","COLA","Big UP Music",35,88,20,"39773"
97,"spotify:track:2K7xn816oNHJZ0aVqdQsha","The Neighbourhood","Softcore","Columbia",10,84,41,"39695"
98,"spotify:track:667WZUNLKbsaNtxtkqP9yo","Luis Gabriel","Toate Diamantele","IC Music Production",56,150,104,"39692"
99,"spotify:track:6Q5PGWKWR2u4WjO1CX8I5r","RAVA","$aMAN","Seek Music",56,102,38,"39365"
100,"spotify:track:0d0cWBpOR0GXdz7iDShLQQ","Smiley, Juno","Scumpa foc","HaHaHa Production | Cat Music",41,89,18,"39163"
101,"spotify:track:1i0Wf9NG9KmyFcl1eKtPvm","M.G.L.","POP SMOKE","M.G.L.",60,60,2,"39015"
102,"spotify:track:2tlv0vI8Ge1s9il2KfiJMi","IDK","NR 1","IDK",77,85,12,"38889"
103,"spotify:track:5hHq6NZy0DBfOHC5CFuxUa","Ian","Teancuri","Ocult Records",45,114,10,"38650"
104,"spotify:track:03ZF2JgMqMc6nNkYIZCJtc","Beach, Please!, Gheboasă","CAGULAT","Global Records",50,59,8,"38631"
105,"spotify:track:5JoQmAMQPbf47qGsw3nQFL","Tussin, DaDon, Kiv-U","Ce Intrari Avem","Young G / Krack House Studio",59,86,40,"38105"
106,"spotify:track:0t3xTX8FAJlnkwguvXTnca","Ian","Scuze Mama","Ocult Records",27,128,52,"37937"
107,"spotify:track:5E30LdtzQTGqRvNd7l6kG5","The Neighbourhood","Daddy Issues","Columbia",27,96,110,"37875"
108,"spotify:track:0hquQWY3xvYqN4qtiquniF","Doja Cat","Vegas (From the Original Motion Picture Soundtrack ELVIS)","Kemosabe Records/RCA Records",44,99,18,"37608"
109,"spotify:track:0zCgWGmDF0aih5qexATyBn","Mr.Kitty","After Dark","Negative Gain Productions",50,101,56,"37326"
110,"spotify:track:0WQzsuv2NE9FJCwSAze4v6","Oscar, Ian","Oriunde Ma Duc","OSKY / nopartyboys",27,90,86,"37296"
111,"spotify:track:5zwwW9Oq7ubSxoCGyW1nbY","BLACKPINK","Pink Venom","YG Entertainment/Interscope Records",16,70,7,"37179"
112,"spotify:track:1bmTUiDwnXqzlOfdxUZTek","Mgk666","Femeia Mea","M6",44,139,60,"37071"
113,"spotify:track:3OB4p09aI3QvXreC8WSIfx","Alina Eremia, Connect-R","Supertare","Global Records",30,106,18,"37066"
114,"spotify:track:3F3oVrPtFHxNC61kTD33P1","Ian, Amtilb, Simiz","Mili","Ocult Records",3,115,132,"37017"
115,"spotify:track:3CoEgSGqBtBTMuRp7aGzbf","Marko Glass","TIpa Noua","R2 Records",13,97,62,"36690"
116,"spotify:track:4k6Uh1HXdhtusDW5y8Gbvy","Steve Lacy","Bad Habit","L-M Records/RCA Records",83,108,12,"36284"
117,"spotify:track:2ix7hMK7NMeHAFVsm5dlfK","Bogdan De La Ploiesti, Zanni","Obsesia","Trapanele All Stars",80,110,62,"35995"
118,"spotify:track:6yyI6ktZQUfRSoXX4wZyCo","LilCagula, NL Moxxie","Frate, ce faci?","Beach, Please!",118,-1,1,"35850"
119,"spotify:track:46DsHSqrMxCtIe7bQFrid3","Cristi Mega","Janes Romanes","Cristi Mega Music",19,83,53,"35826"
120,"spotify:track:7wdwIaXUuzlu1grzWMFRJm","Ghost","Mary On A Cross","UME - Global Clearing House",61,92,8,"35566"
121,"spotify:track:7IVJ8i0TczqOXlhg6YjkQB","Oscar","Prophet","OSKY",9,95,18,"35474"
122,"spotify:track:1p9CPvNeESJXe02jmcX305","Sapte, Oscar","3Z3N","777 / FTL",20,91,6,"35439"
123,"spotify:track:5RyD3GeqG1YfpQk194mB8C","Oscar","DMT","OSKY",5,100,8,"35270"
124,"spotify:track:2ImUhKIUGCekDQ8FbFIR7e","Denis Nuca","Wella, Wella","Next Studio by Rudi",13,105,16,"35129"
125,"spotify:track:4X1KfuOJRRDOZi1JgfxbN9","Bvcovia, Marko Glass, Alberto Grasu","Praf","YOYOYO Music",20,104,50,"34816"
126,"spotify:track:48q0vSHcJdhK3IiXH8C5WJ","Arctic Monkeys","Why'd You Only Call Me When You're High?","Domino Recording Co",27,124,99,"34782"
127,"spotify:track:16izGV2Tw6tDtbJHCQmKWG","Iuly Neamtu, Costel Biju, Manele Mentolate","Noapte bună","Manele Mentolate",67,168,33,"34750"
128,"spotify:track:3yZRQkgxHkFQ6fSjMFNtwy","RAVA, Azteca, Dj Sfera","Champs-Élysées","Seek Music",16,87,41,"34637"
129,"spotify:track:4Snp2BNipwxS79snXd4LTw","RAVA","MA$ON","Seek Music",129,170,8,"34436"
130,"spotify:track:5NHDaqCwCB8Y8szybhWrS6","Mgk666","Da Don","M6",10,155,40,"34380"
131,"spotify:track:3AVrVz5rK8Hrqo9YGiVGN5","Cigarettes After Sex","Apocalypse","PTKF",115,117,14,"34196"
132,"spotify:track:0xJrW2G7u0r5SsPgEDf9rJ","Oscar, Amuly","Aripi","OSKY / nopartyboys",78,113,24,"34092"
133,"spotify:track:76OGwb5RA9h4FxQPT33ekc","Rosa Linn","SNAP","Columbia",70,118,12,"33511"
134,"spotify:track:26i4jKBlWSrlzpiB9V9gDB","Iuly Neamtu, Manele Mentolate","Fata cu paharul","Manele Mentolate",134,194,4,"33401"
135,"spotify:track:1pz0PbBAD4TMqeiiyHvd9f","Tzanca Uraganu, Manele Mentolate","Susținem Ucraina","Manele Mentolate",19,134,25,"33391"
136,"spotify:track:3rq5w4bQGigXOfdN30ATJt","Arctic Monkeys","Do I Wanna Know?","Domino Recording Co",51,120,106,"33365"
137,"spotify:track:7cIfvmnvV0hiB1Jka4xsYU","Ian, Azteca","Bag Un Blunt","Ocult Records",17,146,150,"33250"
138,"spotify:track:3avrl1KuaDGW285e7PTHNH","Azteca","Enzo (Outro)","(C) & (P) Azteca 2022",22,174,22,"33081"
139,"spotify:track:4SHz259q8YCPVGqqFkySGq","Aerozen","Atent la detalii","New World Order",112,148,23,"32813"
140,"spotify:track:3uUuGVFu1V7jTQL60S1r8z","Lost Frequencies, Calum Scott","Where Are You Now","Epic Amsterdam",21,121,57,"32769"
141,"spotify:track:3w0zgo6MI4BQUQBlKn258R","Bvcovia","Doua Lumi","YOYOYO Music",26,123,32,"32602"
142,"spotify:track:2J6DWKflRPtVl4FtUpWSOS","Florin Salam, YNY Sebi, Mgk666, Leo de la Kuweit, Petre Stefan","Iubit de Dumnezeu","Big UP Music",48,164,11,"32254"
143,"spotify:track:1bQVPUUy0VMcqpIRtByrpN","Bvcovia, Petre Stefan","Bonsai","YOYOYO Music",6,132,28,"32228"
144,"spotify:track:6xGruZOHLs39ZbVccQTuPZ","Joji","Glimpse of Us","88rising Music/Warner Records",1,127,17,"32218"
145,"spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW","XXXTENTACION","Revenge","Bad Vibes Forever / EMPIRE",24,131,53,"32149"
146,"spotify:track:3h0SNJ9BbALBnDvqUJ6YSE","Nicole Cherry","Florile Tale","Global Records",81,133,26,"31807"
147,"spotify:track:4lC2rmlMug4B4FeaeZ2Ya1","Juno, MIRA","Toata noaptea","HaHaHa Production | Cat Music, MIRA",116,138,5,"31806"
148,"spotify:track:5AE0pXOUeBM4HfTb3Bqk3p","LilCagula, NL Moxxie","Biliard","1958387 Records DK",3,130,46,"31743"
149,"spotify:track:1dMR1ltIgyYRq5vmFXvu07","Iuly Neamtu, Manele Mentolate","Kawasaki","Manele Mentolate",44,171,38,"31688"
150,"spotify:track:4L1kxyFHMFQKZWskp2XIDe","Beach, Please!, Gheboasă, Killa Fonic","Ce-am făcut Șefu? (cu Gheboasa & Killa Fonic) - From “TEAMBUILDING” The Movie","Beach, Please!",150,158,2,"31616"
151,"spotify:track:01kfSdF9zfcDLri5sSWEoL","Dxrk ダーク","RAVE","Dxrk",54,119,26,"31504"
152,"spotify:track:3eXWapRjBtvw284PFbOU2C","M.G.L.","KRAKEN","M.G.L.",30,136,17,"31347"
153,"spotify:track:5Sk39LuvdwuvL84jD01Dum","MUPP, Sadfriendd","vendetta!","Sadfriendd x MUPP",80,125,16,"31115"
154,"spotify:track:3sUYXrTxaiX1iZehE4OP6b","IDK","Intro","IDK",27,143,17,"31034"
155,"spotify:track:2yjlYDiNiQkdxVqTlaSrlX","Nicki Minaj","Super Freaky Girl","Republic Records",108,109,8,"31013"
156,"spotify:track:23k2lKT8J8vq3jxIiAXzHf","Oscar","Big Moves","OSKY",7,135,8,"30688"
157,"spotify:track:3doVrLRkbLOBQUosLxiw9S","Marko Glass","Audemars","R2 Records",1,129,36,"30596"
158,"spotify:track:3M0lSi5WW79CXQamgSBIjx","Chase Atlantic","Swim","Warner Records",35,140,66,"30504"
159,"spotify:track:1GvAEveXYX53btltb0QCxm","Ian, Azteca","Sigur Dar Incet","Ocult Records",15,-1,80,"30295"
160,"spotify:track:5hY8BlmdGo1z72mwHBPvOf","Tzanca Uraganu","S-Au Unit Legendele","NEK MUSIC PRODUCTION",21,159,63,"30290"
161,"spotify:track:1BYZxKSf0aTxp8ZFoeyM3d","girl in red","we fell in love in october","world in red",131,-1,5,"30113"
162,"spotify:track:4woTEX1wYOTGDqNXuavlRC","Eminem, Dina Rae","Superman","Aftermath",142,166,7,"29982"
163,"spotify:track:18asYwWugKjjsihZ0YvRxO","Tiësto, Ava Max","The Motto","Atlantic Records",18,157,48,"29868"
164,"spotify:track:2jQiSYrwJehQAcuaaQrXnS","Chase Atlantic","Friends","Chase Atlantic Records",47,142,86,"29866"
165,"spotify:track:5W6T5Z2l3uvF4aeKpJ3wbS","YNY Sebi, Niku X Aron","CEF 2","M6MAFIARECORDS S.R.L.",17,144,47,"29668"
166,"spotify:track:1Fid2jjqsHViMX6xNH70hE","Seafret","Atlantis","Sweet Jane Recordings",149,152,5,"29554"
167,"spotify:track:4li3bu2BbCyLJVrXIJnkgg","Azteca, Ian","Pala Mande","(C) & (P) 616 Records 2022",1,183,107,"29502"
168,"spotify:track:2vXKRlJBXyOcvZYTdNeckS","Gesaffelstein, The Weeknd","Lost in the Fire (feat. The Weeknd)","Columbia",1,149,63,"29476"
169,"spotify:track:0D9QzwiLEaHQy8gEy2d4g6","Oscar","Totul Sau Nimic","OSKY",8,126,8,"29452"
170,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",3,147,96,"29444"
171,"spotify:track:7fBv7CLKzipRk6EC6TWHOB","The Weeknd","The Hills","Universal Republic Records",70,153,100,"29409"
172,"spotify:track:4yviWbdSyx5bRXWlygTF2h","Ian","Slayer","Ocult Records",35,180,19,"29392"
173,"spotify:track:6h2cPfB92PlTCPkajb9Jrg","Tzanca Uraganu","Fac Deranj","NEK MUSIC PRODUCTION",56,151,28,"29245"
174,"spotify:track:7jDlzn91zWtBINLx1jKmQP","Mgk666, Berechet, Nutu","Tropical","M6",15,181,11,"29185"
175,"spotify:track:3hEBdbvIUIDgu6uvt4ZMSP","Mgk666","Mi Vida","M6",45,-1,18,"29177"
176,"spotify:track:3OcsljnjSiIznpneOMlN6f","Oscar","Viața De Apoi","OSKY",10,141,8,"29119"
177,"spotify:track:5TL2ui5tdet8DSvZTaHZbe","Iuly Neamtu, Manele Mentolate","Cum O Dai Tu","Manele Mentolate",10,193,55,"29009"
178,"spotify:track:2WzAAerBvZvvFXgUpSwHZ9","PLAYAMANE, Nateki","MIDNIGHT","PLAYAMANE",109,163,15,"28957"
179,"spotify:track:5gDWsRxpJ2lZAffh5p7K0w","The Weeknd, Lana Del Rey","Stargirl Interlude","Universal Republic Records",138,167,15,"28832"
180,"spotify:track:19sabig1utocg27L2pE1dj","YNY Sebi, Petre Stefan","LUX","Global Records & Weather Way",1,184,35,"28770"
181,"spotify:track:37y7iDayfwm3WXn5BiAoRk","Steve Lacy","Dark Red","Three Quarter",42,169,46,"28705"
182,"spotify:track:3GnaBdypJyLiVMMfAe6J7L","Lele","O Noapte in Medellin","Florin Peste Records",24,154,14,"28482"
183,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",2,162,149,"28466"
184,"spotify:track:6Ifo0FUKrPXe81vly6sXFq","Alex Botea","Mana stanga sus","X-pert Production Official",79,187,21,"28454"
185,"spotify:track:2bakxWAXvOoyKSAOMA9eI4","Oscar, Ian, Nane, Super Ed","Ce Suntem?","OSKY / nopartyboys",7,156,22,"28117"
186,"spotify:track:3fRmwopVwhXQ1iAGLmkQZZ","Leo de la Kuweit","Sunteti ultimele locuri","S.C. 2-10 Production by Susanu S.R.L",186,-1,1,"27694"
187,"spotify:track:2kcTEXbaZd9i066DApclMC","rares, Arkanian","Nașpa","Global Records & Golden Boy Society",20,165,10,"27647"
188,"spotify:track:5gUFPS1c5ZocQtFxftuqCo","RAVA, Azteca","URLA","Seek Music",77,172,39,"27614"
189,"spotify:track:62Jb8Mf6gLYAcM4rmdoNAB","Oscar","Waterboy Freestyle","OSKY",57,173,11,"27519"
190,"spotify:track:6FAFErwebDMbysyXRPg6AA","Ian","Biznis","Ocult Records",62,-1,23,"27459"
191,"spotify:track:2ksyzVfU0WJoBpu8otr4pz","INTERWORLD","METAMORPHOSIS","INTERWORLD",191,-1,1,"27451"
192,"spotify:track:7lQ8MOhq6IN2w8EYcFNSUk","Eminem","Without Me","Aftermath",97,190,43,"27391"
193,"spotify:track:3dMaa8LnQC8CVUkUjAHXxv","Mgk666","Hubba Bubba","M6",95,-1,7,"27276"
194,"spotify:track:75FEaRjZTKLhTrFGsfMUXR","Kate Bush","Running Up That Hill (A Deal With God) - 2018 Remaster","Rhino",3,137,19,"27231"
195,"spotify:track:1TwnWP6wrWAMHjgrNSfwHx","Puya","Fresh","Universal Music Romania Distributed Labels",52,185,66,"27145"
196,"spotify:track:7LOJJmbFWioeffKyamfuw1","Dragonu AKA 47, Cedry2k","Intro - Mai Mult Ca Sigur","47Records",141,-1,5,"26983"
197,"spotify:track:0rD5BeejnMt3Ld6n83YDvu","Ian","Palmat","Ocult Records",39,200,29,"26799"
198,"spotify:track:3yfqSUWxFvZELEM4PmlwIR","Eminem","The Real Slim Shady","Interscope",75,192,81,"26582"
199,"spotify:track:2YnlCx3zvM6ipTjL1GcaM6","Ian","Vvs","New World Order",22,-1,9,"26553"
200,"spotify:track:5QYEfN1yrpk5XjUHLSvnIq","IDK","HARAM","3202214 Records DK",123,177,13,"26542"
