rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
140,"spotify:track:0n6Cn6pByPTwBkMTw7KQkX","Crispy脆樂團","黑暗的盡頭","何樂音樂有限公司",101,148,40,"64045"
141,"spotify:track:04TshWXkhV1qkqHzf31Hn6","Kenshi Yonezu","Lemon","Sony Music Labels Inc.",20,137,224,"63960"
142,"spotify:track:2MJz8BxxMsERULatmBikDH","Pink Sweat$","At My Worst","Atlantic Records",79,131,98,"63825"
143,"spotify:track:6MCjmGYlw6mQVWRFVgBRvB","YOASOBI","夜に駆ける","YOASOBI",43,147,103,"63611"
144,"spotify:track:6I2tqFhk8tq69iursYxuxd","SEVENTEEN","HOT","PLEDIS Entertainment",22,121,19,"63223"
145,"spotify:track:5nQCxF5H1f0XcEWeaRVUED","Abin Fang","遺憾","喜歡唱片股份有限公司",145,-1,1,"62789"
146,"spotify:track:18skUiI0cqgeceCykNtK6r","TRASH","重感情的廢物","WM Taiwan",87,144,57,"62231"
147,"spotify:track:0bYVPJvXr8ACmw313cVvhB","BLACKPINK","Tally","YG Entertainment/Interscope Records",19,68,3,"62009"
148,"spotify:track:6mO5fCJKvB9tr5RAFvBO7z","Jia Jia","家家酒","Bin Music International Limited",15,142,269,"61414"
149,"spotify:track:7q4QI51i0qedJfEwO9CQHd","Shadya Lan","倫敦的愛情","泡耳音樂工作室",96,151,50,"60685"
150,"spotify:track:2WTHLEVjfefbGoW7F3dXIg","aespa","Girls","Warner Records",17,133,13,"60347"
151,"spotify:track:3xJK8ywApYVEYIDhymYMC6","Stefanie Sun","遇見","WM Taiwan",109,189,105,"60306"
152,"spotify:track:396FqjKmViUZ92Wmm4rx3i","aespa","Illusion","Warner Records",68,136,18,"60286"
153,"spotify:track:2bkrZWJ7JRXPOal7pWiyDO","LaLa Hsu","你敢不敢","AsiaMuse",80,163,165,"60238"
154,"spotify:track:07DWACsD58aEdq6XnDadLh","JJ Lin, G.E.M.","手心的薔薇","WM Taiwan",149,149,41,"60220"
155,"spotify:track:5SMCxRA6hB2jEhroaYfw6N","MAX, keshi","IT'S YOU (feat. keshi)","Warner Records",85,123,4,"60141"
156,"spotify:track:11DUHbs4Vu8M7ppePmszse","Yo Lee","誰","HIM International Music Inc.",19,160,185,"59697"
157,"spotify:track:1bkvGbgK4HU8B7Ue4k7O7I","G.E.M.","光年之外 (電影 《Passengers》 中國區主題曲)","Hummingbird Music Ltd.",17,146,301,"59507"
158,"spotify:track:1ZSleGniKMWNrWvK5cGALO","Yisa Yu","路過人間","HIM International Music Inc.",4,156,184,"59226"
159,"spotify:track:1aK3V9OCM8GUuMR6GxXhyf","NICKTHEREAL","我做的是愛不是夢","Universal Music Taiwan",33,96,6,"59015"
160,"spotify:track:31RIphTQ9y4zStkH5xRWgW","Jay Chou","一路向北","JVR",88,159,41,"58764"
161,"spotify:track:1pbb71pOKB5iqfkju4NmPj","space x","0321","北京千和世纪文化传播有限公司",14,154,46,"58464"
162,"spotify:track:5QDLhrAOJJdNAmCTJ8xMyW","BTS","Dynamite","BIGHIT MUSIC",1,141,111,"58070"
163,"spotify:track:5WNwfAXkEE9FXpvdq7PSDs","唐貓 SUGARCAT","Lonely","摩登天空",159,-1,5,"58047"
164,"spotify:track:09io3vVKFutG8rzdjjQYfM","yccc","满天星辰不及你","北京看见文娱文化有限公司",153,153,5,"57885"
165,"spotify:track:4ctSTDHcpW4bz90mDvjJcv","Della","女字旁 (《台北女子圖鑑》戲劇片尾曲)","Bin Music International Limited",165,172,2,"57813"
166,"spotify:track:0zru06eFVhTcexrcnjnQAj","PA PUN BAND","魚","歪的音樂有限公司YDer Music Ltd.",147,162,6,"57750"
167,"spotify:track:25pWemriUQVrZ3yIiS2IBf","Eason Chan","十年","EEG",66,170,132,"57687"
168,"spotify:track:5y4WmuvFX1t3NdSId0MFOh","BLACKPINK","Yeah Yeah Yeah","YG Entertainment/Interscope Records",17,72,3,"57514"
169,"spotify:track:73mPm5Drtp0hDsyio1vPWE","Jane Huang","途中","Universal Music Taiwan",169,-1,1,"56799"
170,"spotify:track:5kZDxLcbqglZ2yYXg4Mkjc","JJ Lin","那些你很冒險的夢","WM Taiwan",76,174,230,"56446"
171,"spotify:track:3rSZRMIfccgJxd1TvQLa7v","Cyndi Wang","大眠","Universal Music Taiwan",32,181,88,"56242"
172,"spotify:track:5YQNjKZofFhlBCIzTVY6rW","Ado","I’m invincible","Universal Music LLC",34,130,7,"56089"
173,"spotify:track:4Bk3BgijYqulnENTBLVBTo","OHMYMEITING","住在天狼星的那個人","黃美婷 Meiting",116,-1,14,"55796"
174,"spotify:track:3TYzES2lL8BTPE4uudj0Hj","Will Pan, Xian Zi","不得不愛","Universal Music Taiwan",136,155,30,"55793"
175,"spotify:track:5mdWIwsJAzR97ShGkt8gcR","ZICO, HOMIES","New thing (Prod. ZICO) (Feat. Homies)","Genie Music Corporation",175,183,2,"55623"
176,"spotify:track:1zd35Y44Blc1CwwVbW3Qnk","YOASOBI","群青","YOASOBI",83,177,86,"55578"
177,"spotify:track:3ieXD6cGP25CKLPexbAic9","Ann Bai","剛好 (《台北女子圖鑑》戲劇插曲)","Bin Music International Limited",177,186,2,"54785"
178,"spotify:track:2BgEsaKNfHUdlh97KmvFyo","Anne-Marie","2002","Atlantic Records UK",4,180,215,"54657"
179,"spotify:track:4FOydQ5IdqmdeBgG9vFbPg","Jay Chou","安靜","JVR",90,161,45,"54656"
180,"spotify:track:1Wwh6gmMeolwzbRzfZMY5b","BLACKPINK","Ready For Love","YG Entertainment/Interscope Records",24,86,3,"54598"
181,"spotify:track:4fw4NwYVD8nLWLtKtlN8df","高爾宣 OSN","最後一次","史科特音樂股份有限公司 SKR Co., Ltd.",10,-1,132,"54574"
182,"spotify:track:50kpGaPAhYJ3sGmk6vplg0","Justin Bieber","Love Yourself","RBMG/Def Jam",71,199,79,"54499"
183,"spotify:track:6V2ycd5EqUqAl9r6NHqjNN","井朧","不刪","SHENYANG XINGCHAOXIAOSHENG CULTURE SPREADING CO.,LTD",51,179,85,"54243"
184,"spotify:track:5ISwrjD9HDFTgB77UpRwDj","Vicky Chen","煙幕","史科特音樂股份有限公司 SKR Co., Ltd.",60,175,112,"54221"
185,"spotify:track:0HYAsQwJIO6FLqpyTeD3l6","Fujii Kaze","Shinunoga E-Wa","Universal Music LLC",185,-1,1,"54103"
186,"spotify:track:7zyYmIdjqqiX6kLryb7QBx","Eric Chou","以後別做朋友","Sony Music Entertainment",43,195,277,"53359"
187,"spotify:track:6RUKPb4LETWmmr3iAEQktW","The Chainsmokers, Coldplay","Something Just Like This","Disruptor Records/Columbia",1,198,288,"52955"
188,"spotify:track:5aucVLKiumD89mxVCB4zvS","Crush, j-hope","Rush Hour (Feat. j-hope of BTS)","피네이션",125,125,2,"52593"
189,"spotify:track:1JqaW41fDKBFyVPQwmsoar","Janice Yan","也可以","HIM International Music Inc.",110,165,135,"52553"
190,"spotify:track:5jbC5gnLRAafNuadQU0QB8","大籽","白月光与朱砂痣","鲸鱼向海",13,190,72,"52530"
191,"spotify:track:0q1FMCm6hZhyPomad3LQES","高爾宣 OSN","So Bad","史科特音樂股份有限公司 SKR Co., Ltd.",5,-1,88,"52109"
192,"spotify:track:0e5UZadoZ5me957hKsxRYh","JVKE","golden hour","JVKE",192,200,2,"51982"
193,"spotify:track:0pYacDCZuRhcrwGUA5nTBe","IU, SUGA","eight(Prod.&Feat. SUGA of BTS)","EDAM Entertainment",1,-1,79,"51914"
194,"spotify:track:1ivCIgrYZyE0BvItL4Z8lk","Jay Chou","告白氣球","JVR",69,192,156,"51574"
195,"spotify:track:0tgVpDi06FyKpA1z0VMD4v","Ed Sheeran","Perfect","Atlantic Records UK",4,-1,172,"51553"
196,"spotify:track:4BGkSCrjiLao1bpibNptTD","程響","四季予你","金翼龙唱片",10,197,86,"51470"
