rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
175,"spotify:track:4cG7HUWYHBV6R6tHn1gxrl","Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine","Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit","Ministry of Sound Recordings",2,148,86,"46213"
176,"spotify:track:1DTVCRW8QPPteXXhBlohM2","Kontra K, Sido, Leony","Follow","Letzte Wölfe",22,145,13,"46134"
177,"spotify:track:5qaEfEh1AtSdrdrByCP7qR","Imagine Dragons","Demons","Kid Ina Korner / Interscope",89,153,35,"45838"
178,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",3,160,136,"45833"
179,"spotify:track:1wCF9rSgapk3yiFv9NoF4h","Xen, EAZ","Motivé","Universal Music GmbH",1,182,15,"45803"
180,"spotify:track:2iQMBtjizpJ6d5bSXb9USL","Pashanim","sme (sei ma ehrlich)","Urban",180,-1,1,"45639"
181,"spotify:track:1jDJFeK9x3OZboIAHsY9k2","Elton John","I'm Still Standing","EMI",154,164,7,"45614"
182,"spotify:track:3UmaczJpikHgJFyBTAJVoz","Eminem, Dido","Stan","Interscope",117,155,20,"45236"
183,"spotify:track:2DgdHcjWmO3qd50RzuBLgZ","Panic! At The Disco","House of Memories","Decaydance/Fueled By Ramen",19,166,25,"45230"
184,"spotify:track:2Oi1IJ6JEUX1aya9VUAA1Z","RAF Camora, Bonez MC","Blaues Licht","Indipendenza",2,162,63,"45070"
185,"spotify:track:10xV5l9nhLvFpR8mqzs0bL","Marshmello, Khalid","Numb","Joytime Collective/RCA Records",116,177,16,"45032"
186,"spotify:track:3U4isOIWM3VvDubwSI3y7a","John Legend","All of Me","G.O.O.D. Music/Columbia",99,157,121,"44996"
187,"spotify:track:21MlfDYRjL0DuBbiCS9wlB","Bonez MC, RAF Camora","Eine Idee","187 Strassenbande",15,83,4,"44778"
188,"spotify:track:5zwwW9Oq7ubSxoCGyW1nbY","BLACKPINK","Pink Venom","YG Entertainment/Interscope Records",37,129,7,"44617"
189,"spotify:track:038awuS65sn5GQxlpJGkqj","Rosc","Sternzeichen Arrogant","Rosc x VENTURA Records",189,-1,1,"44596"
190,"spotify:track:7IXQrRgmHxWYWitSlyFY7z","Kerchak, Ziak","Peur (feat. Ziak)","Label Blue Sky",76,76,2,"44574"
191,"spotify:track:6VhuP99TE6gYNQRJIlAWFD","Stephen Sanchez","Until I Found You","Republic Records",183,183,4,"44525"
192,"spotify:track:0nrRP2bk19rLc0orkWPQk2","Avicii","Wake Me Up","Universal Music AB",10,168,113,"44377"
193,"spotify:track:7DFNE7NO0raLIUbgzY2rzm","Passenger","Let Her Go","Nettwerk Music Group",135,167,90,"44116"
194,"spotify:track:3sgzxVe4NjuezbZ8CiPlLP","Kalash, Damso","Malpolis","Play Two",45,45,2,"43963"
195,"spotify:track:5YdnOm5990Kfq1Jodws98B","Felix Jaehn, Ray Dalton","Call It Love","Virgin",195,-1,1,"43916"
196,"spotify:track:2ptG9ihX35aWmz7EnsYXBe","Bonez MC, RAF Camora","Letztes Mal","187 Strassenbande",2,113,12,"43777"
197,"spotify:track:2N8m6CYs74qQO4mjVcXO30","Tones And I","Dance Monkey","Elektra (NEK)",1,181,167,"43651"
