rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
53,"spotify:track:1dQGmnno40COegmQtoStwb","CKay, Focalistic, Davido, Abidoza","WATAWI (feat. Davido, Focalistic & Abidoza)","WM South Africa",8,43,16,"47731"
54,"spotify:track:2jZ2MrAk8iNZk1dsI0Vr5z","Timaya, BNXN fka Buju","Cold Outside","DM Records Limited",5,51,34,"46060"
55,"spotify:track:54q1vzK5sUXvNtxJCDrXGT","Show Dem Camp, Victony","Head Over Heels","Show Dem Records / Tems appears courtesy of Since 93/RCA Records / TOBi appears courtesy of Same Plate/RCA Records",55,-1,1,"45995"
56,"spotify:track:0ApflIvLLPwEZuS36WYlh6","Camidoh, Mayorkun, Darkoo, King Promise","Sugarcane (Remix) [feat. King Promise, Mayorkun & Darkoo]","Crux Global / MOVES Recordings",10,64,26,"45269"
57,"spotify:track:59nOXPmaKlBfGMDeOVGrIK","Future, Drake, Tems","WAIT FOR U (feat. Drake & Tems)","Epic/Freebandz",5,55,23,"44526"
58,"spotify:track:3IzBeYT0GyvpPMTlppy5qr","CKay","mmadu","WM South Africa",37,37,2,"44489"
59,"spotify:track:2sOj9vyd6yiss9W1IK6chU","DJ Khaled, Rick Ross, Lil Wayne, JAY-Z, John Legend, Fridayy","GOD DID (feat. Rick Ross, Lil Wayne, Jay-Z, John Legend & Fridayy)","Epic/We The Best",13,53,6,"42849"
60,"spotify:track:5v8Fxy6Zw8gOzi802lpDOt","Omah Lay","woman","Sire",7,56,20,"42427"
61,"spotify:track:4G11wDzAKuCFqApL4g3ixC","Adekunle Gold, Davido","High","Afro Urban Records",10,69,34,"41797"
62,"spotify:track:3BnDvpeuGOj21Ir2aVEtQo","Rema","Calm Down","Mavin Records / Jonzing World",1,62,34,"41640"
63,"spotify:track:0BgmidEk74t9YNwGGt77Jl","Show Dem Camp, Boj","Kele","Show Dem Records / Tems appears courtesy of Since 93/RCA Records / TOBi appears courtesy of Same Plate/RCA Records",63,-1,1,"40525"
64,"spotify:track:1wADwLSkYhrSmy4vdy6BRn","Omah Lay","soso","Sire",31,57,12,"39975"
65,"spotify:track:0hW02S9ACVYANz1ica10jH","Magixx, Ayra Starr","Love Don't Cost A Dime (Re-Up)","Mavin Records",21,58,34,"39688"
66,"spotify:track:3nTzEDC9sTD0YsC9C7osnN","Poco Lee, Hotkid","Otilo (Izz Gone)","Poco Lee distributed by Inglemind Digital",66,-1,1,"39116"
67,"spotify:track:7EG6jjb43ggH49wY5AlKYR","Carterefe, Berri-Tiga","Machala","NEVILLE RECORDS",4,68,8,"38601"
68,"spotify:track:3K6KPwVBpyzje1UaHh5N1i","S high, Zinoleesky, Victony","Hypnotize","Bang Mewsic Ent / Dvpper Music",68,-1,1,"37527"
69,"spotify:track:6PojTTCNlz3qo3qBKuUyaO","Mayorkun, Victony","Holy Father","SM Entertainment West Africa Limited",5,72,34,"36850"
70,"spotify:track:0cE68B5sCz9f3snJ5ueTGZ","Burna Boy, J Hus","Cloak & Dagger (feat. J Hus)","Spaceship/ Bad Habit/Atlantic Records",4,59,13,"36773"
71,"spotify:track:6cWath96kzfqITDd6S0El8","CKay","emiliana","WM South Africa",21,65,34,"36268"
72,"spotify:track:1QrbmrAxaoKlngNZ9XbeWw","Young Jonn","Normally","Chocolate City Music",42,71,14,"36218"
73,"spotify:track:3baPniPXS0iEII8rDUJdYP","Lojay, Sarz, Chris Brown","Monalisa","Metallic Music/1789",12,61,20,"35990"
74,"spotify:track:4wG7xubJwUdjvdVJvAV1d9","LADIPOE","Big Energy","Mavin Records",17,63,17,"35599"
75,"spotify:track:1OoPhcM78evXIxjmSzCnmf","Ayra Starr","Bloody Samaritan","Mavin Records",28,66,34,"35434"
76,"spotify:track:5p8e2CxX9frZepKoc8E9Z4","T.I BLAZE","Try","Dvpper Music",33,99,33,"35140"
77,"spotify:track:3UBwjsItovCGMfcCDQZhS0","Show Dem Camp, Bellah","WYW","Show Dem Records / Tems appears courtesy of Since 93/RCA Records / TOBi appears courtesy of Same Plate/RCA Records",77,-1,1,"35053"
78,"spotify:track:0RGGAP5gpvToJyUZbiEcXO","Ayra Starr, Kelly Rowland","Bloody Samaritan (with Kelly Rowland) - Remix","Mavin Records",78,-1,1,"34869"
79,"spotify:track:6mM8gri8d2abYYomjOV4ut","Roddy Ricch","Stop Breathing","Atlantic Records",79,-1,1,"34830"
80,"spotify:track:0ESoMa1oGHddkMeNodec7u","Mohbad","Peace","Marlian Music",73,77,5,"34133"
81,"spotify:track:2oOr7XZmuqYTdmCnC5qQsC","Ajebo Hustlers","Loyalty","The Plug Entertainment",11,83,34,"33145"
82,"spotify:track:4tr4oHjFijp0EgISHYDIXe","Joeboy","Sip (Alcohol)","emPawa Africa Limited",24,94,34,"32592"
83,"spotify:track:6rDbIKxHWteL6TnhLtj634","T.I BLAZE, Olamide","Sometimes - Remix","Bailey Music World / Dvpper Music",8,75,34,"32560"
84,"spotify:track:3OsZkVwyJhGLJ0KrdUx23o","Victony","Apollo","The Plug Entertainment",10,78,30,"31913"
85,"spotify:track:3nqQXoyQOWXiESFLlDF1hG","Sam Smith, Kim Petras","Unholy (feat. Kim Petras)","EMI",74,74,2,"31532"
86,"spotify:track:7szNMacKC6zFcfz3XGdNjx","Show Dem Camp, Tim Lyre","Feel Something","Show Dem Records / Tems appears courtesy of Since 93/RCA Records / TOBi appears courtesy of Same Plate/RCA Records",86,-1,1,"31521"
87,"spotify:track:5OBtqiT5Zg1BqXPx4bBo6T","Joeboy","Contour","emPawa Africa Limited",40,110,7,"31476"
88,"spotify:track:1ZstlX8hkteGGl1KMspCfK","Show Dem Camp, Lojay","Your Love","Show Dem Records / Tems appears courtesy of Since 93/RCA Records / TOBi appears courtesy of Same Plate/RCA Records",88,-1,1,"31463"
89,"spotify:track:3yifENCc2SkxVfpfnuCwas","Bella Shmurda","New Born Fela","Dangbana Republik",24,82,10,"30928"
90,"spotify:track:60VJ0CZ1bV5Ln2n3H1Xo1F","Lojay","LEADER!","KORATORI",43,67,3,"30580"
91,"spotify:track:3iRKwxW8ZDjmL9nKk3nisz","Tiwa Savage, Zinoleesky","Jaiye Foreign","222 Ent. / Everything Savage",20,70,8,"30551"
92,"spotify:track:2mYSF2leIAYixKN97HmYog","Show Dem Camp, Nsikak David, Folu Storms","Intro","Show Dem Records / Tems appears courtesy of Since 93/RCA Records / TOBi appears courtesy of Same Plate/RCA Records",92,-1,1,"30183"
93,"spotify:track:77eZIuMTB9HrQ86L4ljqEX","Fave","Baby Riddim","TUMBLAR under exclusive license to emPawa Africa Limited",16,80,34,"30158"
94,"spotify:track:0NJCCqpQB9i3wmgyp7GGri","Show Dem Camp, Mannywellz","Freaky","Show Dem Records / Tems appears courtesy of Since 93/RCA Records / TOBi appears courtesy of Same Plate/RCA Records",94,-1,1,"30097"
95,"spotify:track:5t5oLw5209yleTnJSqM097","BNXN fka Buju","Bad Since '97","T.Y.E. / EMPIRE",14,73,7,"29744"
96,"spotify:track:5UxteIFIjRtwHf5Wqj3Y1m","Show Dem Camp","First Time Caller (Skit)","Show Dem Records / Tems appears courtesy of Since 93/RCA Records / TOBi appears courtesy of Same Plate/RCA Records",96,-1,1,"29717"
97,"spotify:track:6jdTkoEaer7XNGSblczoSu","Wizkid, BNXN fka Buju","Mood (feat. BNXN)","Starboy/RCA Records",29,79,34,"29334"
98,"spotify:track:2XuLnQELesgnkCGZbSJHO0","Lil Kesh, Zinoleesky","Don't Call Me (feat. Zinoleesky)","Ziiki Media",6,87,34,"28737"
99,"spotify:track:1XUf5lpeTQbrohZWdx6Sbz","Davido, Sunday Service Choir","Stand Strong (feat. Sunday Service Choir)","Columbia",3,86,22,"28634"
100,"spotify:track:1zwZ26A7OA5wTrA3FejCLL","Lojay, Sarz","Monalisa","Metallic Music/1789",6,92,34,"27978"
101,"spotify:track:3q9OiLZVS3Om7uI6cBfaOZ","Vector, GoodGirl LA","Early Momo","GRAP Entertainment Limited",90,90,14,"27915"
102,"spotify:track:394IT4yrYjwT65ePqKLFbq","Magixx","All Over","Mavin Records",63,88,11,"27491"
103,"spotify:track:3z4CGd63tpUn9a6oQSG0CI","Dave, Burna Boy","Location (feat. Burna Boy)","Neighbourhood",48,93,34,"27240"
104,"spotify:track:5l6ZVWdSdot8a1FjPBiXvz","Adekunle Gold","5 Star","Afro Urban Records",49,81,12,"27118"
105,"spotify:track:0hM8sp03CyYE0KzFcLd65I","Show Dem Camp, TOBi","Rolling","Show Dem Records / Tems appears courtesy of Since 93/RCA Records / TOBi appears courtesy of Same Plate/RCA Records",105,-1,1,"26948"
106,"spotify:track:3Ry6M5to0EblssBg3pfJt8","Mr Eazi, DJ Tarico, Joey B","Patek","emPawa Africa Limited",97,97,2,"26764"
107,"spotify:track:0jjH8vwVEENKNpDPWWOwuK","Burna Boy","Vanilla","Spaceship/ Bad Habit/Atlantic Records",12,89,13,"26734"
108,"spotify:track:2eVbbAnigX4QdvpceP0VU6","DJ Tunez, Wande Coal, Victony","Bad Girl (feat. Wande Coal & Victony)","BT Music Worldwide",21,85,10,"26079"
109,"spotify:track:4cL6ewTK0FjZKtbajym8zp","Reminisce, BNXN fka Buju, D Smoke","Hustle","LESROSESROUGE ENTERTAINMENT",20,95,33,"25760"
110,"spotify:track:2Ydj7wgn4ZrFFQsfFBTTYJ","Kizz Daniel","Eh God (Barnabas)","FlyBoy INC / EMPIRE",16,91,34,"25748"
111,"spotify:track:59objLMBYSkKbyoWd4u1oz","Show Dem Camp, Tay Iwar","Apollo","Show Dem Records / Tems appears courtesy of Since 93/RCA Records / TOBi appears courtesy of Same Plate/RCA Records",111,-1,1,"25741"
112,"spotify:track:78QR3Wp35dqAhFEc2qAGjE","Lil Baby, Gunna","Drip Too Hard (Lil Baby & Gunna)","Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",75,102,12,"25701"
113,"spotify:track:0WtM2NBVQNNJLh6scP13H8","Rema, Selena Gomez","Calm Down (with Selena Gomez)","Mavin Records / Jonzing World",26,84,6,"25668"
114,"spotify:track:10m1yYuud3w7bb43srjbWi","Ruger","Snapchat","Columbia",15,100,34,"25292"
115,"spotify:track:4ucXeGcKKzubgHb932T6sl","AV","Confession","AV",67,109,34,"25162"
116,"spotify:track:1hLplgIIWp1Tkvh4IX8ZKQ","Show Dem Camp, LADIPOE, Nesta","OldFlame","Show Dem Records / Tems appears courtesy of Since 93/RCA Records / TOBi appears courtesy of Same Plate/RCA Records",116,-1,1,"25067"
117,"spotify:track:3LtpKP5abr2qqjunvjlX5i","Central Cee","Doja","Central Cee",57,108,11,"24469"
118,"spotify:track:4pR4oQJULf7FDB54TleMyH","Limoblaze, Lecrae, Happi","Jireh (My Provider)","Limoblaze Music",95,96,4,"24396"
119,"spotify:track:3PnkEOvEKu7s2qQJ5mHpNl","Wande Coal","Come My Way","Starstruck Management / EMPIRE",32,128,34,"24128"
120,"spotify:track:3Xfwu3xtPqmJ4nM4jpBm8O","Tems","Damages","Leading Vibe Ltd",87,104,34,"23915"
121,"spotify:track:4lDghGd035xrzGp6Yec2j1","Skiibii, Davido","Baddest Boy - Remix","More Grace Entertainment, Distributed by Dvpper",3,101,34,"23814"
122,"spotify:track:6bZ9RWQGYr7XKQhxs9XT6a","BNXN fka Buju","Kilometer","T.Y.E. / EMPIRE",6,103,34,"23763"
123,"spotify:track:3ovSaVUTDOtxfDw5xh9qJ4","Falz, Chike","Knee Down","B.A.H.D Guys Entertainment Limited",90,114,13,"23633"
124,"spotify:track:77d2unihXnydqo5vWeFGEo","Show Dem Camp, M.anifest, WurlD","Bad Design","Show Dem Records / Tems appears courtesy of Since 93/RCA Records / TOBi appears courtesy of Same Plate/RCA Records",124,-1,1,"23381"
125,"spotify:track:5SoDaPgXA4C2BuTPPInaV2","Burna Boy","Science","Spaceship/ Bad Habit/Atlantic Records",8,98,13,"23290"
126,"spotify:track:1Dv2XVRbsgjdvGVqFSVYUE","M.I. Abaga, Wande Coal","The Love Song (feat. Wande Coal)","Chocolate City Music",21,115,7,"22983"
127,"spotify:track:2yjlYDiNiQkdxVqTlaSrlX","Nicki Minaj","Super Freaky Girl","Republic Records",45,126,8,"22537"
128,"spotify:track:3ketN3dth18vSJ1T3HIztN","Burna Boy, Wizkid","B. D’OR (feat. Wizkid)","Spaceship/ Bad Habit/Atlantic Records",13,106,34,"22502"
129,"spotify:track:1iM0xHlmZPGZ8gdbPXtUgN","T.I BLAZE, Skiibii","Kilo","Dvpper Music",42,112,23,"22175"
130,"spotify:track:5FG7Tl93LdH117jEKYl3Cm","Wizkid, Tems","Essence (feat. Tems)","Starboy/RCA Records",95,119,34,"22007"
131,"spotify:track:7Ddk8FhoYKdsVoX9AOCPMm","DJ Khaled, Drake, Lil Baby","STAYING ALIVE (feat. Drake & Lil Baby)","Epic/We The Best",43,113,9,"21591"
132,"spotify:track:1DrfpnLvbwndPScRLwbUE0","Kizz Daniel","Pour Me Water","FlyBoy INC / EMPIRE",42,137,34,"21505"
133,"spotify:track:2dG1cXdbEPKEOyUq96R9xz","Fireboy DML, Rema","Compromise (feat. Rema)","YBNL Nation / EMPIRE",11,124,9,"21122"
134,"spotify:track:4NG1th0egF9bbKOGUKvca7","Mohbad","Backside","Marlian Music",31,138,34,"21059"
135,"spotify:track:3dwPwEMABYeF7KLOHUN5a4","Show Dem Camp, Moelogo","No Regrets","Show Dem Records / Tems appears courtesy of Since 93/RCA Records / TOBi appears courtesy of Same Plate/RCA Records",135,-1,1,"20973"
136,"spotify:track:2dGE7HMvZEjuNxzz4IDLyL","Burna Boy","Jagele","Spaceship/ Bad Habit/Atlantic Records",9,120,13,"20935"
137,"spotify:track:3F5CgOj3wFlRv51JsHbxhe","Drake, 21 Savage","Jimmy Cooks (feat. 21 Savage)","OVO",31,136,16,"20855"
138,"spotify:track:0int0g8dikLn0uhd1b1iZu","Mohbad","Feel Good","Marlian Music",44,148,34,"20682"
139,"spotify:track:1Px7fs75casFjjk6T1sCEg","Berri-Tiga","God","Dvpper Music",139,193,2,"20502"
140,"spotify:track:7sSpKoxxtecQry1wxVmpIz","BNXN fka Buju","For Days","T.Y.E. / EMPIRE",12,135,27,"20496"
141,"spotify:track:36K05kVkROaAvURHCGJyYb","BNXN fka Buju, Olamide","Modupe","T.Y.E. / EMPIRE",23,118,7,"20322"
142,"spotify:track:4DdaGKeVkjQbPHzpoHGafk","Black Sherif, Burna Boy","Second Sermon - Remix","Blacko Management / EMPIRE",14,133,34,"20286"
143,"spotify:track:4upQnh3K5k1xbVOr97fdG7","Kizz Daniel, The Cavemen.","Oshe (feat. The Cavemen.)","FlyBoy INC / EMPIRE",27,132,34,"20276"
144,"spotify:track:3KO1322zrWwGa8TWQDBFvg","Asake","Sungba","YBNL 2022",3,116,34,"20267"
145,"spotify:track:6SLhDU3r8FLmESRyWZypjT","Young Jonn","Dada","Chocolate City Music",17,157,29,"20189"
146,"spotify:track:3vTW0qXIitjhZW5kfTwBTv","Davido, Focalistic","Champion Sound","Columbia",19,125,34,"19973"
147,"spotify:track:3N3PWNgtiqsdLY5PQTKw6w","Olamide","Rock","YBNL Nation / EMPIRE",65,154,34,"19964"
148,"spotify:track:16vqEDaCZpq5zdgop8U9uM","Costa Titch, C'buda M, Alfa Kat, Banaba Des, Sdida, Man T","Big Flexa","Titch Gang Records",64,158,16,"19964"
149,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",67,134,27,"19837"
150,"spotify:track:2cgamRofJ1iWxAHD801DNu","Burna Boy, Khalid","Wild Dreams (feat. Khalid)","Spaceship/ Bad Habit/Atlantic Records",13,122,13,"19744"
151,"spotify:track:65NAMIdsZkxYIM5ui8SJSw","K.O, Young Stunna, Blxckie","SETE (feat. Young Stunna & Blxckie)","Sound African Recordings",151,-1,2,"19729"
152,"spotify:track:30TB0QBspX5NVGzWmmCaQO","Show Dem Camp","Bad Breakup (Skit)","Show Dem Records / Tems appears courtesy of Since 93/RCA Records / TOBi appears courtesy of Same Plate/RCA Records",152,-1,1,"19679"
153,"spotify:track:4yEBIww3wVoiT7A5v9kQj1","CKay","you","WM South Africa",37,60,6,"19514"
154,"spotify:track:5lLwFE3fCAQllnPLsKtFP9","Peruzzi","Hypertension","Peruzzi",49,151,8,"19461"
155,"spotify:track:6nLdg1lpE3dHLmNam1aoA6","Ruger","Dior","Columbia",22,129,34,"19431"
156,"spotify:track:1s2FsIDYlX6nhQ6UXF4V2w","Gyakie","SOMETHING","SM Entertainment West Africa Limited",101,141,17,"19196"
157,"spotify:track:2gxWAxc2LE4nRITsYOoGP6","Show Dem Camp, Twelve XII","If It's Love","Show Dem Records / Tems appears courtesy of Since 93/RCA Records / TOBi appears courtesy of Same Plate/RCA Records",157,-1,1,"19030"
158,"spotify:track:6azpaZYOCLhhWr2amkJ1tQ","Ladé","Adulthood Anthem","Independent",35,139,18,"18987"
159,"spotify:track:50FX5UhHPAZQCL0rm0cZm6","Zinoleesky","Gone Far","Marlian Music",43,142,34,"18878"
160,"spotify:track:6g8vNyogMW32lhHlNcDiwX","Fireboy DML, Chris Brown, Shenseea","Diana","YBNL Nation / EMPIRE",12,146,9,"18826"
161,"spotify:track:00ZYd7GYdFrNZFQP5O5T5m","Ajebo Hustlers, Fave","In Love","The Plug Entertainment",50,164,19,"18645"
162,"spotify:track:5Zez1biAREA2C8706kdlIb","Iyanya, Davido, Kizz Daniel","Like (feat. Kizz Daniel)","Ziiki Media",60,130,12,"18533"
163,"spotify:track:0z0hrjBtCLS8WnQXWtKOWP","Zinoleesky","Rocking","Marlian Music",10,143,33,"18362"
164,"spotify:track:2LqvzGaZniHiZ9CXhzkclD","Black Sherif","Kwaku The Traveller","Blacko Management / EMPIRE",1,181,27,"18292"
165,"spotify:track:1echqVmMoUZE22trTEqfL5","BNXN fka Buju","In My Mind - A COLORS SHOW","COLORSxSTUDIOS",51,167,7,"18156"
166,"spotify:track:51mLQ3w7yR7vjdSTFLWaY5","Wizkid, Burna Boy","Ginger (feat. Burna Boy)","Starboy/RCA Records",64,149,34,"18095"
167,"spotify:track:7e9FvhmqibLIhZ6x8bKyT4","Adekunle Gold, Lucky Daye","Sinner","Afro Urban Records",51,175,34,"18056"
168,"spotify:track:3vXFxsPqMgw4SYP7fkWicM","melvitto, Wande Coal","Gentility","melvitto under exclusive license to Amuseio AB",12,121,25,"18017"
169,"spotify:track:7FMQObjJyy8iEOnhgrjRyb","BNXN fka Buju","Bad Man Wicked","T.Y.E. / EMPIRE",24,127,7,"18016"
170,"spotify:track:6PAHjYMVquDNSYAA8nvgkd","BNXN fka Buju","Loose Emotions","T.Y.E. / EMPIRE",29,131,7,"17853"
171,"spotify:track:6PqdJb18ssWDcROvnsEqy6","AKA, Nasty C","Lemons (Lemonade)","Sound African Recordings",171,-1,1,"17792"
172,"spotify:track:3FskQrDXcY24ur2fCvz35O","Burna Boy","Ye","Bad Habit/On A Spaceship/Atlantic",58,159,34,"17624"
173,"spotify:track:1PoJXULCvl03b1fiZmMxmd","Burna Boy","On the Low","Spaceship/ Bad Habit/Atlantic Records",66,162,28,"17565"
174,"spotify:track:73QcmfEnoLv3pKt0aXKdOG","Olamide","We Outside","YBNL Nation / EMPIRE",31,152,6,"17552"
175,"spotify:track:5DS9LiyEdw2zY8bM6kjjgM","Olamide, Omah Lay","Infinity (feat. Omah Lay)","YBNL Nation / EMPIRE",47,140,34,"17498"
176,"spotify:track:38T0tPVZHcPZyhtOcCP7pF","Lil Nas X","STAR WALKIN' (League of Legends Worlds Anthem)","Columbia",111,111,2,"17297"
177,"spotify:track:4yaPPFIafaVaMRHZ5IHkbA","1da Banton, Kizz Daniel, Tiwa Savage","No Wahala - Remix","Squareball Ent. Limited",38,168,31,"17084"
178,"spotify:track:4hJhHbkhZFnxmWbAkZRoe0","Fireboy DML, Ed Sheeran","Peru","YBNL Nation / EMPIRE",23,177,34,"16992"
