rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
40,"spotify:track:2K7xn816oNHJZ0aVqdQsha","The Neighbourhood","Softcore","Columbia",3,41,40,"13795"
41,"spotify:track:5Sk39LuvdwuvL84jD01Dum","MUPP, Sadfriendd","vendetta!","Sadfriendd x MUPP",29,35,18,"13748"
42,"spotify:track:01kfSdF9zfcDLri5sSWEoL","Dxrk ダーク","RAVE","Dxrk",6,42,26,"12972"
43,"spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW","XXXTENTACION","Revenge","Bad Vibes Forever / EMPIRE",17,46,72,"12961"
44,"spotify:track:7lQ8MOhq6IN2w8EYcFNSUk","Eminem","Without Me","Aftermath",26,54,86,"12948"
45,"spotify:track:3LtpKP5abr2qqjunvjlX5i","Central Cee","Doja","Central Cee",9,44,11,"12853"
46,"spotify:track:3sNVsP50132BTNlImLx70i","Kanye West","Bound 2","Rock The World/IDJ/Kanye/LP6",40,40,28,"12819"
47,"spotify:track:1BYZxKSf0aTxp8ZFoeyM3d","girl in red","we fell in love in october","world in red",47,129,21,"12711"
48,"spotify:track:5E30LdtzQTGqRvNd7l6kG5","The Neighbourhood","Daddy Issues","Columbia",19,51,116,"12654"
49,"spotify:track:3uUuGVFu1V7jTQL60S1r8z","Lost Frequencies, Calum Scott","Where Are You Now","Epic Amsterdam",5,45,57,"12626"
50,"spotify:track:4woTEX1wYOTGDqNXuavlRC","Eminem, Dina Rae","Superman","Aftermath",50,56,12,"12547"
51,"spotify:track:3F5CgOj3wFlRv51JsHbxhe","Drake, 21 Savage","Jimmy Cooks (feat. 21 Savage)","OVO",5,49,16,"12315"
52,"spotify:track:4OmfWzukSVD140NiAIEjem","Steve Lacy","Static","L-M Records/RCA Records",33,37,6,"11959"
53,"spotify:track:6JIC3hbC28JZKZ8AlAqX8h","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",3,48,60,"11875"
54,"spotify:track:30bqVoKjX479ab90a8Pafp","Lil Peep","Star Shopping","Lil Peep",25,63,167,"11707"
55,"spotify:track:75FEaRjZTKLhTrFGsfMUXR","Kate Bush","Running Up That Hill (A Deal With God) - 2018 Remaster","Rhino",1,36,19,"11664"
56,"spotify:track:48q0vSHcJdhK3IiXH8C5WJ","Arctic Monkeys","Why'd You Only Call Me When You're High?","Domino Recording Co",25,76,101,"11656"
57,"spotify:track:58HvfVOeJY7lUuCqF0m3ly","Elley Duhé","MIDDLE OF THE NIGHT","Not Fit For Society/RCA Records",2,57,47,"11567"
58,"spotify:track:2WzAAerBvZvvFXgUpSwHZ9","PLAYAMANE, Nateki","MIDNIGHT","PLAYAMANE",42,60,20,"11425"
59,"spotify:track:6GomT970rCOkKAyyrwJeZi","Öwnboss, Sevek","Move Your Body","Musical Freedom",26,59,43,"11300"
60,"spotify:track:3rq5w4bQGigXOfdN30ATJt","Arctic Monkeys","Do I Wanna Know?","Domino Recording Co",43,75,209,"11269"
61,"spotify:track:3HsWEpUnpzEITFJnbTyLTM","Singapūras Satīns, A-Europa","Uz Seen","Universal Music Oy",29,47,14,"11227"
62,"spotify:track:73vIOb4Q7YN6HeJTbscRx5","Oliver Tree, Robin Schulz","Miss You","Atlantic Records",62,184,2,"11118"
63,"spotify:track:0hquQWY3xvYqN4qtiquniF","Doja Cat","Vegas (From the Original Motion Picture Soundtrack ELVIS)","Kemosabe Records/RCA Records",7,53,19,"11011"
64,"spotify:track:3yfqSUWxFvZELEM4PmlwIR","Eminem","The Real Slim Shady","Interscope",45,78,80,"10956"
65,"spotify:track:3pzr7iKQpV9QjLGcLcd2ic","uglystephan, Scally Milano","Заберу","Mansion Music",16,58,10,"10929"
66,"spotify:track:1qEmFfgcLObUfQm0j1W2CK","Harry Styles","Late Night Talking","Columbia",3,62,20,"10900"
67,"spotify:track:7ycWLEP1GsNjVvcjawXz3z","A$AP Rocky, Skepta","Praise The Lord (Da Shine) (feat. Skepta)","A$AP Worldwide/Polo Grounds Music/RCA Records",4,66,227,"10887"
68,"spotify:track:73LHQpKsDoDg4GbNzMKFQN","Arut, MORGENSHTERN","BUGATTI","Bugatti Music",36,50,4,"10873"
69,"spotify:track:5gDWsRxpJ2lZAffh5p7K0w","The Weeknd, Lana Del Rey","Stargirl Interlude","Universal Republic Records",55,72,18,"10658"
70,"spotify:track:4h4QlmocP3IuwYEj2j14p8","Nicky Youre, dazy","Sunroof","Thirty Knots/Columbia",50,61,19,"10649"
71,"spotify:track:0uo7p6JtXF7U8x0ktN0Vty","Funk Tribu","Phonky Tribu","SpeedMaster Records",71,112,2,"10646"
72,"spotify:track:6NFRX7D4Dnh1dRUPstj3ij","Канги, Galust","Голова","Legacy Music",72,-1,1,"10607"
73,"spotify:track:2HbKqm4o0w5wEeEFXm2sD4","Kendrick Lamar, Jay Rock","Money Trees","Aftermath",31,74,114,"10598"
74,"spotify:track:18asYwWugKjjsihZ0YvRxO","Tiësto, Ava Max","The Motto","Atlantic Records",12,84,48,"10564"
75,"spotify:track:27ZZdyTSQWI7Cug2d2PkqV","Armani White","BILLIE EILISH.","Legendbound, LLC / Def Jam Recordings",67,68,13,"10412"
76,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,77,65,"10391"
77,"spotify:track:3CIyK1V4JEJkg02E4EJnDl","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","Kid Ina Korner / Interscope",2,73,49,"10354"
78,"spotify:track:7gRFDGEzF9UkBV233yv2dc","BLACKPINK","Shut Down","YG Entertainment/Interscope Records",16,39,3,"10339"
79,"spotify:track:7MXVkk9YMctZqd1Srtv4MB","The Weeknd, Daft Punk","Starboy","Universal Republic Records",1,69,62,"10336"
80,"spotify:track:7mykoq6R3BArsSpNDjFQTm","Rosa Walton, Hallie Coggins","I Really Want to Stay at Your House","Lakeshore Records",65,65,2,"10333"
81,"spotify:track:40SBS57su9xLiE1WqkXOVr","LF SYSTEM","Afraid To Feel","Warner Records",27,70,12,"10249"
82,"spotify:track:3CLSHJv5aUROAN2vfOyCOh","DVRST","Close Eyes","DVRST",24,79,67,"10236"
83,"spotify:track:5TJEBoTCDbJXiKMdCN9pd3","Elton John, Britney Spears","Hold Me Closer","EMI",55,67,6,"10171"
84,"spotify:track:0wGbyS1tExQSwOYu6UceyE","ONIMXRU, SMITHMANE","SHADOW","ONIMXRU x SMITHMANE",84,101,4,"10050"
85,"spotify:track:2LBqCSwhJGcFQeTHMVGwy3","The Weeknd","Die For You","Universal Republic Records",78,86,12,"9962"
86,"spotify:track:1FEiijYPJtyswChfcpv3p0","Lana Del Rey","Summertime Sadness","Urban",63,83,13,"9856"
87,"spotify:track:7EkWXAI1wn8Ii883ecd9xr","Surf Curse","Freaks","Surf Curse",14,92,78,"9838"
88,"spotify:track:1aXV8GrmQLvgoFtBPERP7E","Eyedress","Jealous","Lex Records",85,107,84,"9731"
89,"spotify:track:7yq4Qj7cqayVTp3FF9CWbm","Vance Joy","Riptide","Atlantic Records",54,94,270,"9719"
90,"spotify:track:2aPTvyE09vUCRwVvj0I8WK","A$AP Rocky","Sundress","A$AP Worldwide/Polo Grounds Music/RCA Records",5,85,147,"9714"
91,"spotify:track:7wCmS9TTVUcIhRalDYFgPy","Pixies","Where Is My Mind? - Remastered","4AD",74,90,6,"9706"
92,"spotify:track:7fZBQnc0zXwVybgCIrQQil","Imanbek, BYOR","Belly Dancer","Musical Freedom",47,96,19,"9660"
93,"spotify:track:3hxIUxnT27p5WcmjGUXNwx","Hotel Ugly","Shut up My Moms Calling","Hotel Ugly, under exclusive license to Amuseio AB",92,103,3,"9623"
94,"spotify:track:6BfnNid8w0UyZqzR2mx1HB","Молодой Платон, Poshlaya Molly, Yanix","DON'T PLAY, BAE","ZBV",94,122,2,"9616"
95,"spotify:track:10xV5l9nhLvFpR8mqzs0bL","Marshmello, Khalid","Numb","Joytime Collective/RCA Records",68,89,17,"9588"
96,"spotify:track:1Fid2jjqsHViMX6xNH70hE","Seafret","Atlantis","Sweet Jane Recordings",88,91,6,"9580"
97,"spotify:track:4Li2WHPkuyCdtmokzW2007","JAY-Z, Kanye West","Ni**as In Paris","Roc Nation/RocAFella/IDJ",73,95,70,"9482"
98,"spotify:track:3Oww84xrmgjyr5J1ilOmAf","Luude, Colin Hay","Down Under (feat. Colin Hay)","Sweat It Out",4,100,39,"9443"
99,"spotify:track:1a1bBwZMDwZwAlPq2YhePE","Kreisais Krasts, Ivans Baigais, marcways, Cepums, Pionieris","Stundiņu, Divas","kreisais krasts",73,98,28,"9441"
100,"spotify:track:2DgdHcjWmO3qd50RzuBLgZ","Panic! At The Disco","House of Memories","Decaydance/Fueled By Ramen",18,97,25,"9427"
101,"spotify:track:6HMtHNpW6YPi1hrw9tgF8P","Lizzo","About Damn Time","Nice Life/Atlantic",4,80,23,"9368"
102,"spotify:track:4EWCNWgDS8707fNSZ1oaA5","Kanye West","Heartless","Roc-A-Fella",66,93,20,"9307"
103,"spotify:track:5TRPicyLGbAF2LGBFbHGvO","Kanye West, Dwele","Flashing Lights","Roc-A-Fella",103,106,32,"9305"
104,"spotify:track:0oO1AbL92F6329z13C2qQH","Yeat","Talk","Field Trip Recordings/Geffen Records",23,82,5,"9145"
105,"spotify:track:5zwwW9Oq7ubSxoCGyW1nbY","BLACKPINK","Pink Venom","YG Entertainment/Interscope Records",11,64,7,"9137"
106,"spotify:track:6vECYJHxYmm3Ydt3fF01pE","Milky Chance","Stolen Dance","Neon",87,105,69,"9101"
107,"spotify:track:0O6u0VJ46W86TxN9wgyqDj","Post Malone, Doja Cat","I Like You (A Happier Song) (with Doja Cat)","Mercury Records/Republic Records",17,87,18,"9038"
108,"spotify:track:6VhuP99TE6gYNQRJIlAWFD","Stephen Sanchez","Until I Found You","Republic Records",87,109,19,"9003"
109,"spotify:track:2vXKRlJBXyOcvZYTdNeckS","Gesaffelstein, The Weeknd","Lost in the Fire (feat. The Weeknd)","Columbia",11,99,57,"8853"
110,"spotify:track:0wHFktze2PHC5jDt3B17DC","Jack Harlow","First Class","Generation Now/Atlantic",2,88,26,"8821"
111,"spotify:track:43wgyQXc2M9KmTDUqVzugM","MiyaGi & Endspiel, Rem Digga","I Got Love","Hajime Records",13,102,273,"8791"
112,"spotify:track:7fBv7CLKzipRk6EC6TWHOB","The Weeknd","The Hills","Universal Republic Records",96,110,73,"8733"
113,"spotify:track:7ef4DlsgrMEH11cDZd32M6","Calvin Harris, Dua Lipa","One Kiss (with Dua Lipa)","Sony Music UK",1,115,76,"8680"
114,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,104,149,"8630"
115,"spotify:track:4SA3hKVvIbnDWjwH1Hnp1C","dj nevykele","aerobika","4023789 Records DK",61,114,5,"8590"
116,"spotify:track:42tD9J0KCPFSc1d2hFTvAf","Destroy Lonely","NOSTYLIST","Opium",116,150,2,"8543"
117,"spotify:track:09mEdoA6zrmBPgTEN5qXmN","The Weeknd","Call Out My Name","Universal Republic Records",2,108,33,"8490"
118,"spotify:track:5mmWXDatUx0Kjcb7d1YY61","Mauku Sencis, Grandmasters Neons","3D","Pis Pa Skapi Records",13,111,62,"8484"
119,"spotify:track:3UmaczJpikHgJFyBTAJVoz","Eminem, Dido","Stan","Interscope",65,135,40,"8342"
120,"spotify:track:0WtM2NBVQNNJLh6scP13H8","Rema, Selena Gomez","Calm Down (with Selena Gomez)","Mavin Records / Jonzing World",112,121,5,"8335"
121,"spotify:track:0gucTLf7trAf37Ua1uAyAu","Nirvana","Smells Like Teen Spirit","Geffen",60,118,95,"8334"
122,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",2,119,96,"8330"
123,"spotify:track:5QM0SsyzmBM0pbFY52Xj1X","Sam Smith","I'm Not The Only One","Capitol",116,116,8,"8286"
124,"spotify:track:0iUrxveyNUBfj0cqjYEijt","MoonDeity","NEON BLADE","MoonDeity",95,113,13,"8184"
125,"spotify:track:2xKA5mKz7swl48YzRsw6d3","Markul, Тося Чайкина","Стрелы","FRWRD MUSIC / Markul Music",17,124,9,"8128"
126,"spotify:track:2kx5sQgmjYug0GiDh1a4sU","Cheriimoya, Sierra Kidd","Living Life, In The Night","Arista Records",66,123,28,"8089"
127,"spotify:track:3pBpX15YF0hdlRz2ddfSh2","Fred again.., Swedish House Mafia, Future","Turn On The Lights again.. (feat. Future)","Atlantic Records UK",55,117,10,"8070"
128,"spotify:track:3xWGA8pa0IKFI7IMPri4P0","Ed Sheeran","Shivers","Atlantic Records UK",10,130,56,"8050"
129,"spotify:track:1R0a2iXumgCiFb7HEZ7gUE","Taylor Swift","Don’t Blame Me","Big Machine Records, LLC",25,174,21,"8032"
130,"spotify:track:4oMyggIzClkOcCTvotFLkP","Ghostface Playa","Why Not","Ghostface Playa",117,132,6,"7991"
131,"spotify:track:22skzmqfdWrjJylampe0kt","Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton","Can't Hold Us (feat. Ray Dalton)","Macklemore",86,152,122,"7925"
132,"spotify:track:4qbEaaJ29p32GI8EWQmm6R","mazie","dumb dumb","Good Boy Records",81,81,2,"7922"
133,"spotify:track:5RBOcBpJXaNnHCGViJmYhh","Mareux","The Perfect Girl","Revolution Records",133,136,24,"7821"
134,"spotify:track:6nqdgUTiWt4JbABDurkxMI","Hensonn","Sahara","Hensonn",134,153,16,"7811"
135,"spotify:track:29TPjc8wxfz4XMn21O7VsZ","Playboi Carti","Sky","AWGE/Interscope Records",34,120,55,"7666"
136,"spotify:track:34lfu3S4fIcKZRNXzbdbo7","Kordhell","Live Another Day","Kordhell",130,134,9,"7633"
137,"spotify:track:2DB4DdfCFMw1iaR6JaR03a","Camila Cabello, Ed Sheeran","Bam Bam (feat. Ed Sheeran)","Epic",18,137,31,"7608"
138,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",14,183,181,"7532"
139,"spotify:track:0EPK3XVvgbe8q0KrS7nEiY","АДЛИН","Dead Inside","Союз Мьюзик",139,-1,1,"7511"
140,"spotify:track:21LIoC4ZxT3F8xq9gidNbX","xxxmanera","Never Broke Again","CandyFlip Music",125,147,11,"7496"
141,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",2,139,148,"7473"
142,"spotify:track:4AMCdODHG4ZZ1BiErHt0VI","Egor Kreed","We Gotta Get Love","ЕГОР КРИД",8,125,11,"7463"
143,"spotify:track:5K9tfeoiztw94dyWzF39jq","Vierre Cloud","moment","RCA Records Label",121,149,36,"7450"
144,"spotify:track:7xTDT7gyIrv0xWpwwXExxU","Ed Sheeran","Celestial","Atlantic Records UK",144,-1,1,"7371"
145,"spotify:track:4tqcoej1zPvwePZCzuAjJd","J. Cole","Wet Dreamz","Roc Nation Records LLC",132,144,30,"7371"
146,"spotify:track:4cacyP5c3PMlfnyjpg13xW","Yung Gravy","Betty (Get Money)","Republic Records",35,126,14,"7318"
147,"spotify:track:58k32my5lKofeZRtIvBDg9","Baby Keem","HONEST","Baby Keem LLC",54,143,11,"7313"
148,"spotify:track:7I4ibsZgwuf46g0xHuTC8s","BONES","HDMI","TeamSESH",15,138,47,"7309"
149,"spotify:track:6EtKlIQmGPB9SX8UjDJG5s","Labrinth","Formula","Masterworks",11,161,64,"7296"
150,"spotify:track:6Uj1ctrBOjOas8xZXGqKk4","Doja Cat","Woman","Kemosabe Records/RCA Records",5,141,63,"7288"
151,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",1,146,63,"7233"
152,"spotify:track:2DHX9faMGUQQTwD1Ot4ch2","INSTASAMKA","MONEYKEN LOVE","NaMneCash Music",85,157,12,"7232"
153,"spotify:track:0F4FejjWi3bf5vGOkuQwPS","Darci","On My Own","R&R Digital",153,-1,4,"7231"
154,"spotify:track:0mBP9X2gPCuapvpZ7TGDk3","Charlie Puth, Jung Kook, BTS","Left and Right (Feat. Jung Kook of BTS)","Atlantic Records",21,131,15,"7225"
155,"spotify:track:3Z7CaxQkqbIs1rewKi6v4W","Tiësto, Charli XCX","Hot In It","Atlantic Records",112,175,11,"7195"
156,"spotify:track:5zgkOLH6HfY5w8thZoS2jP","Kinneret","No Wind Resistance!","Tiny Harp Productions",84,140,6,"7193"
157,"spotify:track:4SqWKzw0CbA05TGszDgMlc","The Walters","I Love You So","Warner Records",16,156,50,"7181"
158,"spotify:track:1bgKMxPQU7JIZEhNsM1vFs","Alesso, Zara Larsson","Words (feat. Zara Larsson)","10:22PM",106,133,11,"7166"
159,"spotify:track:7zwn1eykZtZ5LODrf7c0tS","The Neighbourhood","You Get Me So High","Columbia",102,165,24,"7152"
160,"spotify:track:1oGmFrMqitiA38yJZnvWin","Singapūras Satīns, Samanta Tina","Plāksteris","Universal Music Oy",4,142,54,"7135"
161,"spotify:track:3hRV0jL3vUpRrcy398teAU","Lord Huron","The Night We Met","IAMSOUND",34,182,92,"7131"
162,"spotify:track:6ex1Pz3pntgy4NPtxHXN2V","Ed Sheeran","Bad Habits","Atlantic Records UK",4,151,67,"7125"
163,"spotify:track:7LX4aXtvImhdgUHQBlo8Kp","Cigarettes After Sex","K.","PTKF",163,-1,3,"7109"
164,"spotify:track:4xkOaSrkexMciUUogZKVTS","Eminem, Nate Dogg","Till I Collapse","Aftermath",99,162,134,"7109"
165,"spotify:track:2tpWsVSb9UEmDRxAl1zhX1","OneRepublic","Counting Stars","Mosley / Interscope",43,181,71,"7100"
166,"spotify:track:0VO8gYVDSwM1Qdd2GsMoYK","Swedish House Mafia, The Weeknd","Moth To A Flame (with The Weeknd)","Republic Records",10,127,49,"7100"
167,"spotify:track:3GZD6HmiNUhxXYf8Gch723","Frank Ocean","Lost","Red Zone Entertainment / IDJ",24,180,34,"7088"
168,"spotify:track:5pyoxDZ1PX0KxBxiRVxA4U","Beyoncé","BREAK MY SOUL","Parkwood Entertainment/Columbia",21,154,15,"7082"
169,"spotify:track:3oQTUYUbPjUZybgQhS6yfW","GACHO, Justs Sirmais","Mūžam Jauns","Randoms",87,155,16,"7059"
170,"spotify:track:2gcFOhxQOqAx1OABnxvUZ4","Eldzhey, FEDUK","Розовое вино","Warner Music Russia",6,177,174,"7043"
171,"spotify:track:3dYD57lRAUcMHufyqn9GcI","Hozier","Take Me to Church","Columbia",77,171,83,"7029"
172,"spotify:track:2N3U8uTYhjX2KwGT0pf5x0","A$AP Rocky, Rod Stewart, Miguel, Mark Ronson","Everyday (feat. Rod Stewart, Miguel & Mark Ronson)","A$AP Worldwide/Polo Grounds Music/RCA Records",13,178,54,"7023"
173,"spotify:track:6TMetAezlN9nmxYSNDew7A","rolands če","visurgājējs","Universal Music Oy",107,128,4,"7007"
174,"spotify:track:7sA2SKTo1QbTSSYn5YvJC4","Imagine Dragons","Sharks","Kid Ina Korner / Interscope",29,166,15,"6999"
175,"spotify:track:7iL6o9tox1zgHpKUfh9vuC","50 Cent","In Da Club","Shady Records",136,170,27,"6981"
176,"spotify:track:75C98tVaHUtjYZTIcy9U7U","Xcho","Ты и Я","Glass Cage",158,158,2,"6975"
177,"spotify:track:30QR0ndUdiiMQMA9g1PGCm","$uicideboy$","...And to Those I Love, Thanks for Sticking Around","G59 Records",27,193,95,"6918"
178,"spotify:track:2BH3j05ZXWr5PR30sW079d","Isolate.exe","Crystals","Isolate.exe",178,-1,2,"6918"
179,"spotify:track:1v7L65Lzy0j0vdpRjJewt1","Eminem","Lose Yourself - From ""8 Mile"" Soundtrack","Aftermath",96,-1,99,"6898"
180,"spotify:track:3T56drS7FjnZgGcOAHlXzx","Kordhell","Murder In My Mind - Sped Up","Kordhell",132,172,9,"6895"
181,"spotify:track:5P9PnXYb3TrWlGBEMmo1RK","PCK 97","Sip & Kūp","SOHO Music Records",132,173,11,"6880"
182,"spotify:track:4RvWPyQ5RL0ao9LPZeSouE","Tears For Fears","Everybody Wants To Rule The World","UMC (Universal Music Catalogue)",129,159,14,"6863"
183,"spotify:track:3M0lSi5WW79CXQamgSBIjx","Chase Atlantic","Swim","Warner Records",40,199,36,"6862"
184,"spotify:track:3AJwUDP919kvQ9QcozQPxg","Coldplay","Yellow","Parlophone UK",122,163,21,"6856"
185,"spotify:track:11iIikXxC6NP0Ma8vMD27x","Vundabar","Alien Blues","Gawk Records, under exclusive license to Amuseio AB",30,-1,36,"6854"
186,"spotify:track:7MIhUdNJtaOnDmC5nBC1fb","Alok, Ella Eyre, Kenny Dope, Never Dull","Deep Down (feat. Never Dull)","Columbia/B1 Recordings",137,160,11,"6853"
187,"spotify:track:1FqmwkFnvYjX9ss46J426T","$ourJ","Draugs mans","$ourJ",13,185,113,"6843"
188,"spotify:track:2qOm7ukLyHUXWyR4ZWLwxA","Ice Cube","It Was A Good Day","Priority Records",103,186,30,"6842"
189,"spotify:track:63WuQOXohQIxOxIFA2K7bR","Måneskin","SUPERMODEL","Epic",4,164,21,"6807"
190,"spotify:track:4VXIryQMWpIdGgYR4TrjT1","Juice WRLD","All Girls Are The Same","Juice WRLD Mixtape / ISR P&D",41,-1,125,"6806"
191,"spotify:track:0e5UZadoZ5me957hKsxRYh","JVKE","golden hour","JVKE",177,190,3,"6759"
192,"spotify:track:59nOXPmaKlBfGMDeOVGrIK","Future, Drake, Tems","WAIT FOR U (feat. Drake & Tems)","Epic/Freebandz",35,169,20,"6725"
193,"spotify:track:5r43qanLhUCdBj8HN3fa6B","OneRepublic","Sunshine","Mosley Music/Interscope Records",63,-1,20,"6702"
194,"spotify:track:7H0ya83CMmgFcOhw0UB6ow","Beach House","Space Song","Sub Pop Records",132,-1,27,"6617"
195,"spotify:track:13Irp51zj01BZu2XtDrnAg","Lizzo","2 Be Loved (Am I Ready)","Nice Life/Atlantic",188,188,2,"6614"
196,"spotify:track:20on25jryn53hWghthWWW3","ACRAZE, Cherish","Do It To It","Thrive Music, LLC",5,167,49,"6612"
