rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
17,"spotify:track:6Pk9SrYcNROzVANFESonWh","Pashanim","Doppel G","Urban",17,-1,1,"125967"
18,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",1,17,27,"124784"
19,"spotify:track:2EriVX6pX9RcmMsgU8Hsir","Bonez MC, RAF Camora, Gzuz","Taxi","187 Strassenbande",2,12,5,"116062"
20,"spotify:track:1W1N3usYjgI3XGQA0iX9Vq","Miksu / Macloud, t-low","Sehnsucht","FUTURA",1,19,31,"111081"
21,"spotify:track:4tRhRLBxIZ34Iw0eCuiC03","southstar","Miss You","Columbia/B1 Recordings",21,27,10,"110947"
22,"spotify:track:5ucyKDPjLpYLGadsRO1wSB","DJ Robin, Schürze","Layla","Polydor x Island Records & Kontor New Media & Summerfield Records",1,20,19,"106156"
23,"spotify:track:3LtpKP5abr2qqjunvjlX5i","Central Cee","Doja","Central Cee",12,21,11,"104084"
24,"spotify:track:1DIXPcTDzTj8ZMHt3PDt8p","Coolio, L.V.","Gangsta's Paradise","Tommy Boy Music, LLC",24,57,81,"100975"
25,"spotify:track:35DkXhxqTMiQB582tfjowU","Ion Miles, SIRA, BHZ","Powerade","Sony Music/BHZ",3,26,24,"98547"
26,"spotify:track:7fZBQnc0zXwVybgCIrQQil","Imanbek, BYOR","Belly Dancer","Musical Freedom",11,25,26,"98442"
27,"spotify:track:21MlfDYRjL0DuBbiCS9wlB","Bonez MC, RAF Camora","Eine Idee","187 Strassenbande",5,16,4,"96156"
28,"spotify:track:3iYjUEMXpxiXUzKsLFuSNi","Bonez MC, RAF Camora","Diamant","187 Strassenbande",4,18,4,"93464"
29,"spotify:track:38T0tPVZHcPZyhtOcCP7pF","Lil Nas X","STAR WALKIN' (League of Legends Worlds Anthem)","Columbia",23,23,2,"91401"
30,"spotify:track:23EzkJ0gwrAW3mAH1H0vuv","Luciano, RAF Camora","Tattoos (feat. RAF Camora)","URBAN",30,-1,1,"90899"
31,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",31,32,102,"90299"
32,"spotify:track:5IOF2LmEZaGDPOepCRFXTC","Samra","Undercover","Cataleya Edition",32,-1,1,"89318"
33,"spotify:track:5E2JcyolDstvqZ0PNpT3pS","Luciano","SUVs","URBAN",25,88,39,"89155"
34,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",1,30,94,"88108"
35,"spotify:track:1IhwTymQA1QFgQJu4ZjYtW","Pashanim","2019 (justbars rmx)","Urban",35,-1,1,"87629"
36,"spotify:track:0ywXueKGCisfLkyOphGwaZ","twenty4tim","Gönn Dir","Gefaelltmir-Music GmbH",36,-1,1,"87534"
37,"spotify:track:5hnGrTBaEsdukpDF6aZg8a","Dean Lewis","How Do I Say Goodbye","Universal Music Australia Pty. Ltd.",37,49,5,"86390"
38,"spotify:track:1LIvdWNdKmHvU0FJvw2diN","Luude, Mattafix","Big City Life","Warner Records",14,31,16,"85919"
39,"spotify:track:41ZYUGtRGAi3SEx23AZXfB","Bonez MC, RAF Camora","Sommer","187 Strassenbande",2,22,9,"85557"
40,"spotify:track:4UyVCLbNG8yhrqbzeSmdho","Black Eyed Peas, Shakira, David Guetta","DON'T YOU WORRY","Epic",35,35,7,"85098"
41,"spotify:track:2ptG9ihX35aWmz7EnsYXBe","Bonez MC, RAF Camora","Letztes Mal","187 Strassenbande",2,28,12,"84784"
42,"spotify:track:2Oi1IJ6JEUX1aya9VUAA1Z","RAF Camora, Bonez MC","Blaues Licht","Indipendenza",1,34,63,"84518"
43,"spotify:track:2XXpLFPZGxgtohTd79DjZO","Luciano","Drill LUV","URBAN",43,-1,1,"83233"
44,"spotify:track:6hw1Sy9wZ8UCxYGdpKrU6M","Apache 207","Roller","Four Music Local",1,67,163,"81355"
45,"spotify:track:7BaLRoaLSmnOgmMnQzonGq","Luciano, KALIM","Blue Cheese (feat. KALIM)","URBAN",45,-1,1,"79125"
46,"spotify:track:49y9ulK2kgYvVw3yBSdDao","01099, Paul, $OHO BANI","Cider","01099/WM Germany",46,-1,1,"78381"
47,"spotify:track:6Hh6pxNSScePI9zjKBIUg2","OsTEKKe","Another Love","Sony Music CG",29,33,5,"77141"
48,"spotify:track:038awuS65sn5GQxlpJGkqj","Rosc","Sternzeichen Arrogant","Rosc x VENTURA Records",48,-1,1,"76511"
49,"spotify:track:2yjlYDiNiQkdxVqTlaSrlX","Nicki Minaj","Super Freaky Girl","Republic Records",38,38,8,"75552"
50,"spotify:track:2CewvqbfMOcnvYE3yayAJV","KAMRAD","I Believe","Epic Local",28,37,21,"73665"
51,"spotify:track:7wdwIaXUuzlu1grzWMFRJm","Ghost","Mary On A Cross","UME - Global Clearing House",22,36,8,"73377"
52,"spotify:track:7hFw40Ta4n5wwD1Xzdscb5","Luciano","Frozen Tears","URBAN",11,70,10,"72600"
53,"spotify:track:54ipXppHLA8U4yqpOFTUhr","Imagine Dragons","Bones","Kid Ina Korner / Interscope",46,46,21,"70972"
54,"spotify:track:4h4QlmocP3IuwYEj2j14p8","Nicky Youre, dazy","Sunroof","Thirty Knots/Columbia",40,45,25,"69625"
55,"spotify:track:3xWGA8pa0IKFI7IMPri4P0","Ed Sheeran","Shivers","Atlantic Records UK",1,41,56,"69610"
56,"spotify:track:27ZZdyTSQWI7Cug2d2PkqV","Armani White","BILLIE EILISH.","Legendbound, LLC / Def Jam Recordings",37,39,17,"69345"
57,"spotify:track:03ClGz3IWepPxLcVlGSC5Q","badmómzjay","Keine Tränen","Vertigo Berlin",24,24,2,"68333"
58,"spotify:track:7DbdUf8aHSYoliSjO6LZv6","Beach Weather","Sex, Drugs, Etc.","8123 / Arista Records",55,55,16,"67063"
59,"spotify:track:7xTDT7gyIrv0xWpwwXExxU","Ed Sheeran","Celestial","Atlantic Records UK",59,-1,1,"66918"
60,"spotify:track:1DTVCRW8QPPteXXhBlohM2","Kontra K, Sido, Leony","Follow","Letzte Wölfe",10,42,13,"66699"
61,"spotify:track:1xzi1Jcr7mEi9K2RfzLOqS","Beyoncé","CUFF IT","Parkwood Entertainment/Columbia",61,87,4,"63573"
62,"spotify:track:0j1whACQqbHlGzSZaUh6uR","RIN, Schmyt, Miksu / Macloud","Sternenstaub","GOLD LEAGUE/DIVISION",25,40,4,"63538"
63,"spotify:track:75cxFn3oHrwMRDUXsLTvUl","Luciano, Headie One","Life Lessons (feat. Headie One)","URBAN",63,-1,1,"63487"
64,"spotify:track:3JXdzlvJJrKlmfBfoCLsOo","t-low, Miksu / Macloud","We Made It","Spinnup",1,43,24,"63064"
65,"spotify:track:75FEaRjZTKLhTrFGsfMUXR","Kate Bush","Running Up That Hill (A Deal With God) - 2018 Remaster","Rhino",2,44,19,"62881"
66,"spotify:track:3uUuGVFu1V7jTQL60S1r8z","Lost Frequencies, Calum Scott","Where Are You Now","Epic Amsterdam",4,51,62,"62806"
67,"spotify:track:6GomT970rCOkKAyyrwJeZi","Öwnboss, Sevek","Move Your Body","Musical Freedom",29,48,33,"62674"
68,"spotify:track:2DB4DdfCFMw1iaR6JaR03a","Camila Cabello, Ed Sheeran","Bam Bam (feat. Ed Sheeran)","Epic",8,52,31,"61402"
69,"spotify:track:6weT0OACEb3e4KLQJInf4I","Die Zipfelbuben, DJ Cashi","Olivia","Xtreme Sound Recordings",7,47,11,"61375"
70,"spotify:track:1Fid2jjqsHViMX6xNH70hE","Seafret","Atlantis","Sweet Jane Recordings",58,58,7,"61327"
71,"spotify:track:6qyS9qBy0mEk3qYaH8mPss","Kordhell","Murder In My Mind","Kordhell",56,56,10,"61160"
72,"spotify:track:2kx5sQgmjYug0GiDh1a4sU","Cheriimoya, Sierra Kidd","Living Life, In The Night","Arista Records",36,50,31,"60682"
73,"spotify:track:4FXX4P3dxc1JMBx5wVRJ5N","Tream, treamiboii, HBz","LEBENSLANG - HBz Remix","HBzMusic",29,53,31,"59928"
74,"spotify:track:2B4GHvToeLTOBB4QLzW3Ni","Farruko","Pepas","Sony Music Latin",9,54,60,"59515"
75,"spotify:track:22skzmqfdWrjJylampe0kt","Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton","Can't Hold Us (feat. Ray Dalton)","Macklemore",42,71,138,"58866"
76,"spotify:track:0FKw2vfEDxDuRisr4kU8Ok","RAF Camora, Luciano","2CB","Indipendenza",1,74,56,"58301"
77,"spotify:track:464F2a58LTaitVUFKvEm1J","Glockenbach, ÁSDÍS","Dirty Dancing","WEFOR",77,99,4,"58106"
78,"spotify:track:4wXJldkJcvxENCYs5ghbNj","Pashanim","Milano","Urban",78,-1,1,"57669"
79,"spotify:track:5gRXyFtArVXYk8OOSWIXBO","Endzone, TM","61 Grad (Deep House RMX)","2Live Entertainment",45,59,29,"57460"
80,"spotify:track:6A3SB2C4U6JtCavQOXLYNN","Benzz","Je M'appelle","Universal-Island Records Ltd.",12,68,23,"57240"
81,"spotify:track:5TJEBoTCDbJXiKMdCN9pd3","Elton John, Britney Spears","Hold Me Closer","EMI",53,73,6,"56540"
82,"spotify:track:56MDdzieU2dTT3YLpCdpcA","Pashanim","BMW","Urban",82,-1,1,"56511"
83,"spotify:track:39JofJHEtg8I4fSyo7Imft","Eliza Rose, Interplanetary Criminal","B.O.T.A. (Baddest Of Them All) - Edit","Warner Records",66,66,5,"56298"
84,"spotify:track:2H7jZg2HliuQhZjfBblLrZ","Pashanim","Sommergewitter","Urban",2,77,67,"56025"
85,"spotify:track:7lQ8MOhq6IN2w8EYcFNSUk","Eminem","Without Me","Aftermath",27,76,116,"55996"
86,"spotify:track:1ywM9BP8vzh0Pu1zbnGAfY","Nina Chuba, Juju","Wildberry Lillet (Remix feat. Juju)","Jive",48,61,3,"55973"
87,"spotify:track:3tclrcMq55RBexbs0hg77O","Luciano, Sophie Hunger","Everywhere (feat. Sophie Hunger)","URBAN",87,-1,1,"55843"
88,"spotify:track:3iZuI8q4aTMACYxEoq0TaV","Sido","Versager","Urban",29,29,2,"55649"
89,"spotify:track:7vkq044gRCCrEhThIHvbI7","Pashanim","Tourlife.mp3","Urban",89,-1,1,"55367"
90,"spotify:track:18asYwWugKjjsihZ0YvRxO","Tiësto, Ava Max","The Motto","Atlantic Records",11,72,48,"55346"
91,"spotify:track:6q11kvJWt4SYHiNembjnaU","Rowli, Hank, Asterio","Nur ein Wort","Rowli, Hank, Asterio",91,-1,1,"54361"
92,"spotify:track:6nghFixNnWi6Rp3Rm6AfP7","Luciano, Yung Hurn","London (feat. Yung Hurn)","URBAN",92,-1,1,"54183"
93,"spotify:track:1IwYW1AOGriTuAS52gUm2i","Pashanim","Marseille","Urban",93,-1,1,"54045"
94,"spotify:track:01pemiis9ttYA9ZxMaZVg7","Pashanim","Ferragamo","Urban",94,-1,1,"53382"
95,"spotify:track:6JIC3hbC28JZKZ8AlAqX8h","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",4,69,58,"53079"
96,"spotify:track:7nhRvNTtuNPWvJuEnmNJYb","Luciano, Gzuz","Voyage Skit (feat. Gzuz)","URBAN",96,-1,1,"52817"
97,"spotify:track:3ZDXLSUZpKx8pspNBOdVr5","RAF Camora, Ahmad Amin","Vergesse nie die Street","Indipendenza",10,60,64,"52634"
98,"spotify:track:4k6Uh1HXdhtusDW5y8Gbvy","Steve Lacy","Bad Habit","L-M Records/RCA Records",98,100,11,"52569"
99,"spotify:track:2sFsvaMRe8PKo5AFdBE9qC","Montez","Auf & Ab","Vertigo Berlin",3,63,62,"52463"
100,"spotify:track:1xK59OXxi2TAAAbmZK0kBL","d4vd","Romantic Homicide","Darkroom/Interscope Records",98,98,4,"52308"
101,"spotify:track:7yq4Qj7cqayVTp3FF9CWbm","Vance Joy","Riptide","Atlantic Records",55,82,93,"51694"
102,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,86,65,"51617"
103,"spotify:track:0skgJbXMM4sPRwSKXvO2id","YouNotUs, Louis III","Samba","Guesstimate",77,81,7,"50944"
104,"spotify:track:05Mp2UJulSttxQ4E6hQPH3","Bonez MC, RAF Camora, Maxwell","Ohne mein Team","UME - Global Clearing House",36,83,300,"50718"
105,"spotify:track:3a0F2N6rXJSibQTp77xH4f","Domiziana","Ohne Benzin","Four Music Local",5,85,20,"50578"
106,"spotify:track:6xukxpR18uEv9CpNQ0d0ll","Luciano","Magic","URBAN",106,-1,1,"50237"
107,"spotify:track:6sS77FZh2eJfYBsFUW6hjI","Julian Sommer","Dicht im Flieger","Electrola",14,80,23,"50202"
108,"spotify:track:5r43qanLhUCdBj8HN3fa6B","OneRepublic","Sunshine","Mosley Music/Interscope Records",33,96,38,"50067"
109,"spotify:track:2DgdHcjWmO3qd50RzuBLgZ","Panic! At The Disco","House of Memories","Decaydance/Fueled By Ramen",6,95,25,"49440"
110,"spotify:track:6ex1Pz3pntgy4NPtxHXN2V","Ed Sheeran","Bad Habits","Atlantic Records UK",3,89,67,"49151"
111,"spotify:track:1FEiijYPJtyswChfcpv3p0","Lana Del Rey","Summertime Sadness","Urban",87,90,11,"48873"
112,"spotify:track:58HvfVOeJY7lUuCqF0m3ly","Elley Duhé","MIDDLE OF THE NIGHT","Not Fit For Society/RCA Records",18,97,46,"48784"
113,"spotify:track:3rb0tMq42WfggucPm0HHkA","MEDUZA, James Carter, Elley Duhé, FAST BOY","Bad Memories (feat. Elley Duhé & FAST BOY)","Universal-Island Records Ltd.",88,105,9,"48438"
114,"spotify:track:0npHflJzLWZ6svbq5Abnfo","Luciano, Paula Hartmann","Passion (feat. Paula Hartmann)","URBAN",114,-1,1,"48423"
115,"spotify:track:1cKHdTo9u0ZymJdPGSh6nq","The Weeknd, Gesaffelstein","I Was Never There","Universal Republic Records",85,103,12,"48262"
116,"spotify:track:3eJH2nAjvNXdmPfBkALiPZ","Jason Derulo","Acapulco","Atlantic Records",11,91,57,"48231"
117,"spotify:track:7a8GawTVgHZvBLQOh46he7","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",117,123,4,"48118"
118,"spotify:track:2wGSgTmgSF3xjRrHkTc25R","The Game, 50 Cent","Hate It Or Love It","Geffen",118,132,4,"47666"
119,"spotify:track:3Oww84xrmgjyr5J1ilOmAf","Luude, Colin Hay","Down Under (feat. Colin Hay)","Sweat It Out",3,93,40,"47554"
120,"spotify:track:7gRFDGEzF9UkBV233yv2dc","BLACKPINK","Shut Down","YG Entertainment/Interscope Records",32,65,3,"47164"
121,"spotify:track:2USlegnFJLrVLpoVfPimKB","Gabry Ponte, LUM!X, Prezioso","Thunder","Spinnin' Records",28,108,71,"46716"
122,"spotify:track:3yfqSUWxFvZELEM4PmlwIR","Eminem","The Real Slim Shady","Interscope",51,113,79,"46712"
123,"spotify:track:0WtM2NBVQNNJLh6scP13H8","Rema, Selena Gomez","Calm Down (with Selena Gomez)","Mavin Records / Jonzing World",118,118,5,"46622"
124,"spotify:track:6xGruZOHLs39ZbVccQTuPZ","Joji","Glimpse of Us","88rising Music/Warner Records",8,104,17,"46535"
125,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",39,128,171,"46533"
126,"spotify:track:2iQMBtjizpJ6d5bSXb9USL","Pashanim","sme (sei ma ehrlich)","Urban",126,-1,1,"46137"
127,"spotify:track:10R2O2G7E42x3l8GKRf4an","Luciano","Majestic","URBAN",8,-1,8,"46049"
128,"spotify:track:2TktkzfozZifbQhXjT6I33","Omar Apollo","Evergreen (You Didn’t Deserve Me At All)","Warner Records",128,-1,1,"45840"
129,"spotify:track:63WuQOXohQIxOxIFA2K7bR","Måneskin","SUPERMODEL","Epic",29,102,21,"45537"
130,"spotify:track:4N5s8lPTsjI9EGP7K4SXzB","George Ezra","Green Green Grass","Columbia",103,116,10,"45392"
131,"spotify:track:7mykoq6R3BArsSpNDjFQTm","Rosa Walton, Hallie Coggins","I Really Want to Stay at Your House","Lakeshore Records",131,140,2,"45319"
132,"spotify:track:5C3J3C5nzBclrE8xuW5UQ7","Leony","Remedy","Casablanca new/Republic Records",17,107,32,"45210"
133,"spotify:track:5dj7Il9BkdU1gMfIveNrVH","Dhurata Dora, Luciano","Adrenalina","Epic/Ilir Balija",11,134,11,"45202"
134,"spotify:track:1c2hJSwcCfoPEw1su83Sw0","Lady Gaga","Hold My Hand","Interscope Records",79,115,17,"45044"
135,"spotify:track:6a3kNt1UlUOapDKmEr3JzZ","Bausa, Apache 207","Madonna","WM Germany",1,-1,52,"44821"
136,"spotify:track:04EBsGEXJnq4iQtB0W6cUW","Bonez MC, RAF Camora","September","187 Strassenbande",11,62,4,"44762"
137,"spotify:track:2hBkoDhuGk2AtSCprEFDFP","Ray Dalton, Alvaro Soler","Manila","Epic Local",14,101,43,"44727"
138,"spotify:track:3F5CgOj3wFlRv51JsHbxhe","Drake, 21 Savage","Jimmy Cooks (feat. 21 Savage)","OVO",12,112,16,"44691"
139,"spotify:track:0ll8uFnc0nANY35E0Lfxvg","Keane","Somewhere Only We Know","Interscope",131,131,4,"44427"
140,"spotify:track:0sb8ClU3CLoNblxkpmOKzA","Ava Max","Maybe You’re The Problem","Atlantic Records",116,136,13,"44264"
141,"spotify:track:0h14I7cPYi1RZG6GmVpMso","CIVO","Weg von mir","Good Kid Records & VENTURA Records",3,109,36,"44083"
142,"spotify:track:4k6yZRw7M04gZE2uW12Cw6","Makar","Mood","Virgin",22,111,9,"43964"
143,"spotify:track:2PGA1AsJal6cyMNmKyE56q","Apache 207","200 km/h","Four Music Local",7,-1,53,"43788"
144,"spotify:track:0U1W2LZVUX7qTm7dDpqxh6","Shawn Mendes","When You're Gone","Shawn Mendes LP4-5 PS/ Island",22,127,27,"43518"
145,"spotify:track:2WigMwGJysIh9fRnSJvpjn","Oxlade","KU LO SA - A COLORS SHOW","Epic",102,119,4,"43516"
146,"spotify:track:3CIyK1V4JEJkg02E4EJnDl","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","Kid Ina Korner / Interscope",4,121,49,"43382"
147,"spotify:track:7y2CanQNBGTd7EVJy80hLC","Kontra K","Nur für Dich","Letzte Wölfe",117,141,5,"43220"
148,"spotify:track:2e9GFQn2nNXTbnTl02U7YJ","southstar","We Are The People - Southstar Remix","recordJet",144,144,5,"43192"
149,"spotify:track:5QM0SsyzmBM0pbFY52Xj1X","Sam Smith","I'm Not The Only One","Capitol",117,117,6,"42916"
150,"spotify:track:2L6hCTpUlR2p7Su3hiSB0s","CRO","Einmal um die Welt","BMG Rights Management",33,133,46,"42321"
151,"spotify:track:43SgbfsWPm8aqBAQngA1vv","Pashanim","21","Urban",151,-1,1,"42256"
152,"spotify:track:1CceISBSTQIqybOeTwc7dH","O.G.","Jede Träne","Epic/DOPE",120,120,4,"42083"
153,"spotify:track:3kcKlOkQQEPVwxwljbGJ5p","Topic, A7S","Kernkraft 400 (A Better Day)","Virgin",82,114,13,"42059"
154,"spotify:track:7s3VxmIizcDgDTRCA4kDzd","CRO","Traum","BMG Rights Management",27,124,68,"41863"
155,"spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW","XXXTENTACION","Revenge","Bad Vibes Forever / EMPIRE",49,130,31,"41817"
156,"spotify:track:1v7L65Lzy0j0vdpRjJewt1","Eminem","Lose Yourself - From ""8 Mile"" Soundtrack","Aftermath",50,143,132,"41648"
157,"spotify:track:1R0a2iXumgCiFb7HEZ7gUE","Taylor Swift","Don’t Blame Me","Big Machine Records, LLC",38,188,21,"40900"
158,"spotify:track:3tjoq1CMR4YtSUegC5sbU8","RIN","Commitment Issues","GOLD LEAGUE/DIVISION",9,147,12,"40814"
159,"spotify:track:1LYb6PIZO8jcGztOWI6ymM","Kraftklub","Blaues Licht","Vertigo Berlin",64,64,2,"40722"
160,"spotify:track:4xkOaSrkexMciUUogZKVTS","Eminem, Nate Dogg","Till I Collapse","Aftermath",68,150,137,"40480"
161,"spotify:track:5YdnOm5990Kfq1Jodws98B","Felix Jaehn, Ray Dalton","Call It Love","Virgin",161,-1,1,"40466"
162,"spotify:track:6WebNoyy2Z4EvmCCPr7vPM","Julien Bam, ELIF, Jay-C","Bunny Bars (Osterhase)","vincentleemusic.com",63,75,5,"40460"
163,"spotify:track:6clk3RFNYNhqhGdYV3Qon1","Bonez MC, RAF Camora, Bounty Killer","Wer hat Angst","187 Strassenbande",16,79,4,"40426"
164,"spotify:track:4fouWK6XVHhzl78KzQ1UjL","GAYLE","abcdefu","Atlantic/Arthouse Records",1,138,47,"40358"
165,"spotify:track:4KoSb4nqOjLMptbDaTbOJv","CRO, Claudia Valentina","HIGH (feat. Claudia Valentina)","Urban",18,122,16,"40318"
166,"spotify:track:0dRS4EqKNaWgLBXju3eSbJ","Brasco, Lucio101","WWW","biddz records",166,-1,1,"40080"
167,"spotify:track:2tpWsVSb9UEmDRxAl1zhX1","OneRepublic","Counting Stars","Mosley / Interscope",95,179,79,"39970"
168,"spotify:track:2LtD83L2gaZxvAqTaNw7EO","Haftbefehl","RADW","Urban",70,198,3,"39789"
169,"spotify:track:0JzG1wJuB4v9UPkSE7LMXi","Montell Fish","Hotel","Lord’s Child, LLC",62,84,3,"39692"
170,"spotify:track:7vmxzqidBt7y4FxRtsJBVV","AnnenMayKantereit","3 Tage am Meer","AnnenMayKantereit Records",56,110,3,"39682"
171,"spotify:track:0y8lwLPXBsenbF5WAZhlbL","Pashanim","Kleiner Prinz","Urban",5,139,13,"39650"
172,"spotify:track:3BnDvpeuGOj21Ir2aVEtQo","Rema","Calm Down","Mavin Records / Jonzing World",135,137,8,"39592"
173,"spotify:track:2u8AXJyk8pICzj2wyPBL0b","Sido, Apache 207","2002","Urban",8,-1,62,"39517"
174,"spotify:track:1jDJFeK9x3OZboIAHsY9k2","Elton John","I'm Still Standing","EMI",152,154,5,"39240"
175,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,153,149,"39112"
176,"spotify:track:6fuO9uk9wbjCHvQJqk2Qpx","Pashanim, skrilla","paris freestyle - skrilla remix","Urban",11,-1,47,"39078"
177,"spotify:track:3UmaczJpikHgJFyBTAJVoz","Eminem, Dido","Stan","Interscope",105,145,21,"38965"
178,"spotify:track:2K7xn816oNHJZ0aVqdQsha","The Neighbourhood","Softcore","Columbia",18,149,40,"38926"
179,"spotify:track:6sDfeHgrQvvBFdg88Qq8TM","Emilio","AUSMACHT","Jive",3,135,18,"38865"
180,"spotify:track:0zCgWGmDF0aih5qexATyBn","Mr.Kitty","After Dark","Negative Gain Productions",142,162,16,"38717"
181,"spotify:track:7MXVkk9YMctZqd1Srtv4MB","The Weeknd, Daft Punk","Starboy","Universal Republic Records",10,151,32,"38676"
182,"spotify:track:285pBltuF7vW8TeWk8hdRR","Juice WRLD","Lucid Dreams","Juice WRLD Mixtape / ISR P&D",19,157,160,"38534"
183,"spotify:track:2KqVUrATmCbFWODOGJji2n","Luciano, Gazo","Moonlight (feat. Gazo)","URBAN",183,-1,1,"38526"
184,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",4,146,63,"38504"
185,"spotify:track:3RM5RpRDDdST1njqOMG141","Culcha Candela","Monsta","Sony Music/CULCHA SOUND",94,155,34,"38401"
186,"spotify:track:3XQ6iz7mTpwB1NBiB6LSIK","Bonez MC, RAF Camora","Alles umsonst","187 Strassenbande",13,94,4,"38395"
187,"spotify:track:7ef4DlsgrMEH11cDZd32M6","Calvin Harris, Dua Lipa","One Kiss (with Dua Lipa)","Sony Music UK",2,160,61,"38337"
188,"spotify:track:5UFbfXuj4TjirzmcvTFBBy","CRO","Bad Chick","BMG Rights Management",40,161,43,"38223"
189,"spotify:track:3sa06xVNmLLYIxdNNmVQN8","Jax Jones, MNEK","Where Did You Go? (feat. MNEK)","Polydor Records",66,165,27,"38065"
190,"spotify:track:0QjjaCaXE45mvhCnV3C0TA","Apache 207","Fame","Four Music Local",1,-1,45,"37990"
191,"spotify:track:1mea3bSkSGXuIRvnydlB5b","Coldplay","Viva La Vida","Parlophone UK",168,168,7,"37961"
192,"spotify:track:41KH81gnVWhIESbCRYluOQ","102 Boyz, The Cratez, Chapo102, Kkuba102, Stacks102, Addikt102","Tokyo Drift","JINX Music",192,-1,1,"37810"
193,"spotify:track:62ke5zFUJN6RvtXZgVH0F8","Paloma Faith","Only Love Can Hurt Like This","RCA Records Label",80,164,25,"37640"
194,"spotify:track:2WRTnY0slmFgWcrmEr8dPj","Apache 207","Bläulich","Four Music Local",1,-1,46,"37558"
195,"spotify:track:4bHsxqR3GMrXTxEPLuK5ue","Journey","Don't Stop Believin'","Columbia",114,185,177,"37536"
196,"spotify:track:7iL6o9tox1zgHpKUfh9vuC","50 Cent","In Da Club","Shady Records",78,148,21,"37480"
197,"spotify:track:3hRV0jL3vUpRrcy398teAU","Lord Huron","The Night We Met","IAMSOUND",71,175,53,"37449"
198,"spotify:track:0e8nrvls4Qqv5Rfa2UhqmO","Lil Nas X","THATS WHAT I WANT","Columbia",4,171,55,"37445"
199,"spotify:track:5STeQZH1Ahz3h0X9Njaij7","t-low","Crashen","Spinnup",16,152,64,"37435"
