rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
38,"spotify:track:2TdOWHAolNaQx8gyRDVS1N","Luan Santana, Henrique & Juliano","ERRO PLANEJADO - Ao Vivo","Sony Music Entertainment",4,28,25,"2033595"
39,"spotify:track:04vzhKfl5HtPEgrdZJCZ7L","Mc Paiva ZS, Kotim","Bagulho Louco","Love Funk",34,37,21,"2013278"
40,"spotify:track:5PZAbR6JHYYV9xp5gv0XES","Zé Felipe, MC Mari","Bandido","Som Livre",1,36,16,"1980014"
41,"spotify:track:3ITkrUvAA6gzxer2UIom3P","Jorge & Mateus","Molhando o Volante","Som Livre",8,39,43,"1944092"
42,"spotify:track:7qD2vjd3btuOgwpQPEY7ci","Mc Don Juan, MC G15, Mc Davi","EU VOU COM CARINHO ELA QUER COM FORÇA","WM Brazil",4,40,20,"1925386"
43,"spotify:track:0MKd4uZd8Ag8qyReZBTarP","Murilo Huff","Pino da Granada (Ao Vivo em Rio Preto)","Artinvox",35,43,19,"1903676"
44,"spotify:track:3ShKPhFkexrwl7WoyTtNND","MC Rogerinho, Wesley Safadão","Tchuco Nela","AgitoFunk",5,45,25,"1883404"
45,"spotify:track:3sd2p4kE7xQmFH3lPnFl6h","Davi Kneip, Mc Frog, Dj Gabriel do Borel, Luísa Sonza","sentaDONA (Remix) s2","Davi Kneip",1,46,29,"1855893"
46,"spotify:track:3imzmQM2DPPVBLMiBBexRL","Kweller, Enzo Cello","202","Kweller",31,47,8,"1824083"
47,"spotify:track:5mJFh4iRzgmWuEVPG8257V","MC Marks, DJ BOY, Dj GM","Quem Não Conhece Tá Sem Internet","GR6 Music",47,80,4,"1815635"
48,"spotify:track:5A35xC90Nk6tXmcOAOOavi","Luan Santana","ABALO EMOCIONAL - Ao Vivo","Sony Music Entertainment",6,51,35,"1750212"
49,"spotify:track:25rz3D4oroFC0GXm3xFXnG","Nivaldo Marques, NATTAN","Tem Cabaré Essa Noite","SUA Musica/ WK Records",12,48,12,"1740982"
50,"spotify:track:2wSCalnGOnXdAJC0Fn8OUY","George Henrique & Rodrigo, Marília Mendonça","Vai Lá Em Casa Hoje","Worldshow Promoções e Eventos",1,50,50,"1723360"
51,"spotify:track:5TPXcKSOlPaz2pkYbWiWHU","Clayton & Romário","Ai Eu Chorei - Ao Vivo","Virgin Music Label And Artist Services (S&D)",45,49,14,"1711215"
52,"spotify:track:4a0sqvCBo7aRIS4GzBQpnp","MC Braz, MC Tairon, Dj Win","Kikando e Me Olhando","Fun Mídia",14,44,26,"1692257"
53,"spotify:track:3IMLoeLerS7TMpKjxUgAhx","Henrique & Juliano","Arranhão - Ao Vivo","Virgin Music Label And Artist Services (S&D)",1,53,61,"1678376"
54,"spotify:track:11fqunD6qlOCrRd88kMOk6","Henrique & Juliano","Evento Cancelado - Ao Vivo","Virgin Music Label And Artist Services (S&D)",22,56,20,"1655438"
55,"spotify:track:0tM4J8aID6qYZOE3e14sCj","Henrique & Juliano","Acordo - Ao Vivo","Virgin Music Label And Artist Services (S&D)",21,52,50,"1650327"
56,"spotify:track:5IgjP7X4th6nMNDh4akUHb","Chris Brown","Under The Influence","Chris Brown Entertainment/RCA Records",56,63,10,"1583760"
57,"spotify:track:5fstoJBdyj9Yvhe4W5hmEP","Dj GM, Mc Lipi, Oldilla, Mc Piedro, MC Paulin da Capital, MC Lemos, Mc Lele JP, MC Ryan SP, Gabb MC, Mc Paiva ZS, Love Funk","Set Wesley Alemão","Love Funk",55,57,5,"1583308"
58,"spotify:track:2ebFBmle5uXcdbrCAOvPcZ","Guilherme & Benuto","Vagabundo Chora - Ao Vivo","Sony Music Entertainment",20,58,34,"1565616"
59,"spotify:track:3EM71GPnUGJ75uDhkH77pq","LUDMILLA, Marília Mendonça","Insônia - Ao vivo","WM Brazil",46,54,6,"1564474"
60,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",60,61,4,"1534821"
61,"spotify:track:7KWKWJnbGJ3Soag6Oopion","Luísa Sonza","CACHORRINHAS","Sony Music Entertainment",2,62,12,"1531065"
62,"spotify:track:7HdWqZjUmIHK5B8zwPCRds","Leo Santana, Mc Don Juan, Mari Fernandez","Áudio Que Te Entrega - Faixa Bônus","Universal Music Ltda.",19,65,28,"1505990"
63,"spotify:track:6TnCI16uLWhyQCrHva9VWj","Kevi Jonny","Te Love - Ao Vivo","LG Produções",63,76,4,"1485099"
64,"spotify:track:4qsOrxBv09HhNSpsgMRXdC","Marília Mendonça, Maiara & Maraisa","Esqueça-Me Se For Capaz","Som Livre",1,64,51,"1445302"
65,"spotify:track:4pjznsLeoyimnxGlVpmyJI","MC Cabelinho, Victor WAO, Bairro 13","NÉ SEGREDO","MC Cabelinho",65,84,2,"1430198"
66,"spotify:track:6nkoWsFZeFt5dUdNmlIceh","Gusttavo Lima","Bloqueado - Ao Vivo","Sony Music Entertainment",4,66,45,"1428223"
67,"spotify:track:4NFkcqZ3jU2O9rgEbuluVn","Mario Mc, Menor Adr","Bafora o Lança - Remix","Love Funk",21,59,9,"1423843"
68,"spotify:track:4aoZBldNDVYmTwmeoI49ud","Mc Gabzin, DJ TAK VADIÃO, dj sv","O Poder Dessa Garota","Doug Filmes",56,68,23,"1423228"
69,"spotify:track:7afaZ37wJJL6880z1NRgJS","Teto","Fim de Semana no Rio","Sony Music Entertainment",3,69,27,"1387521"
70,"spotify:track:6Lk3kU7JcQ5dZ7jbmhJzQN","Zé Neto & Cristiano","Melhor Ser uma Saudade","Som Livre",13,67,36,"1372100"
71,"spotify:track:0yDMhYTryvQoR634wDgQ1j","MC Hariel, DJ BOY","O Fim é Triste (feat. DJ BOY)","WM Brazil",62,78,15,"1350304"
72,"spotify:track:2VbKpQWIMRelKmEy8rSCAf","MC Joãozinho VT, DJ BOY, Mc Kako, MC Marks, MC Ryan SP, MC GP, MC Erik, Dj GM","Set Tatuapé Conceito 2","Sonar Music",63,70,13,"1339518"
73,"spotify:track:5lCAtKxkZL6tFDyGX9t87j","Wesley Safadão","Eu Já Tava Bem - Ao Vivo","Som Livre",19,60,44,"1334635"
74,"spotify:track:7gRFDGEzF9UkBV233yv2dc","BLACKPINK","Shut Down","YG Entertainment/Interscope Records",30,55,3,"1321772"
75,"spotify:track:1XcmAgREOuJQb91sr68AAD","Dyamante DJ, Mc Gw","Sentadinha Diferente","NWS",51,73,13,"1308488"
76,"spotify:track:1t5dhHyXMwdbAcI3EQRqFV","Diego & Victor Hugo","Meio Fio - Ao Vivo","Sony Music Entertainment",68,75,9,"1296260"
77,"spotify:track:1xzi1Jcr7mEi9K2RfzLOqS","Beyoncé","CUFF IT","Parkwood Entertainment/Columbia",50,124,5,"1286967"
78,"spotify:track:3ZtHHGpAPSWC7Gnios4lmK","Mc Poze do Rodo, Mainstreet, Ajaxx","Metflix","Mainstreet Records",31,83,11,"1284655"
79,"spotify:track:5etfNcFAD9M8uibXpYMxfQ","Wesley Safadão","Tu Tava Na Revoada - Ao Vivo","Som Livre",28,85,20,"1265473"
80,"spotify:track:3lQnTQFBxk1HMsj8aa4syY","Kadu Martins","Virando o Olhinho","Kadu Martins oficial",57,72,13,"1255844"
81,"spotify:track:28m65cMH7QXHzFnZSTtNHY","Marília Mendonça, Maiara & Maraisa","Não Sei o Que Lá","Som Livre",21,81,53,"1244175"
82,"spotify:track:2zpiccjPSl315SqthyDf9j","Mc Livinho, Theus Costa, MC Bruna Alves, Faixa Rosa","Na Movimentação (feat. Faixa Rosa)","MBB Diamond",80,96,6,"1241446"
83,"spotify:track:14JKzKrJbPDflw8XyATMey","Henrique & Juliano","A Maior Saudade - Ao Vivo","Virgin Music Label And Artist Services (S&D)",10,82,57,"1232520"
84,"spotify:track:48LEhRW4gLMCVSYFEZvt8b","João Bosco e Gabriel, Diego & Victor Hugo","Assume a Gente - Ao Vivo","Som Livre",40,74,28,"1226146"
85,"spotify:track:6BF3nZQkAg9qvE0DLVSfyH","Baco Exu do Blues, Luísa Sonza","Hotel Caro","Baco Exu do Blues",4,86,17,"1214821"
86,"spotify:track:7fzgTaVhUxmEzjtcd9NdWo","Tayrone, Marília Mendonça","Cê Tá Preparada - Ao Vivo","Universal Music Ltda.",16,89,64,"1180849"
87,"spotify:track:4can6ssapSsRCEbZZfYL8K","Pineapple StormTv, Filipe Ret, Teto, Luiz Lins, Salve Malak, Borges, Budah, BIN, Marina Sena, Caio Luccas","Poesia Acústica 12 - Pra Sempre","Pineapple StormTV",24,77,32,"1175866"
88,"spotify:track:1RgJ4lexKGNBlKnyxB5SRt","Teto, Mateca","Balazul","Sony Music Entertainment",31,92,18,"1169800"
89,"spotify:track:30rrBGpna63eIJ2BrXlWDC","Henrique & Juliano","Minha Cópia Atual - Ao Vivo","Virgin Music Label And Artist Services (S&D)",58,90,27,"1158158"
90,"spotify:track:35ILpvFvH8u8dVfjG2txtw","Pabllo Vittar, Mc Carol","Descontrolada","Mataderos",71,71,2,"1091932"
91,"spotify:track:2PtpfX7sX870xeOfdTMyx2","Guilherme & Benuto","Meus Vícios - Ao Vivo","Sony Music Entertainment",91,104,2,"1090613"
92,"spotify:track:13Rf6RaZT13TW4xLQR3MQr","Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak, Hunter","Poesia Acústica #6: Era uma Vez","Pineapple StormTV",18,88,173,"1085164"
93,"spotify:track:14uWxelOuAUajP8fDvc0Ct","Thiaguinho","Falta Você","Paz & Bem",87,108,18,"1077417"
94,"spotify:track:76OGwb5RA9h4FxQPT33ekc","Rosa Linn","SNAP","Columbia",92,93,10,"1056889"
95,"spotify:track:5r9CZJMoMmxio2AnJdxuDS","Grupo Menos É Mais, Di Propósito, Vou Zuar","Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo","Som Livre",21,100,122,"1054470"
96,"spotify:track:75fCsUnTiDelE4HMd06t4O","Mc Pepeu, DJ Swat","Gostosinho Tu Cai","Doug Filmes",19,94,24,"1051292"
97,"spotify:track:6JIC3hbC28JZKZ8AlAqX8h","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",52,97,56,"1048732"
98,"spotify:track:5J4QAC3dpP9EfR90MObl62","Paulo e Nathan","Fala Alguma Coisa - Ao Vivo","Sony Music Entertainment",96,117,5,"1048406"
99,"spotify:track:7yYrG1nIPeZdLoA9tfU8LL","Mc Jacaré","Boca de Mel","A Chave",97,101,4,"1043785"
100,"spotify:track:4EVzu5mYyigjyLrryKbZs7","Gloria Groove","VERMELHO","SB Music",9,143,34,"1042020"
101,"spotify:track:7qq40cRIYNKZCDt1STfBqt","Niack","Bruna, Tu Já Parou Pra Pensar","WM Brazil",76,95,14,"1038464"
102,"spotify:track:0roEMqT0P7Z82rJTwcID3Z","Hugo & Guilherme","Felicidade Dela - Ao Vivo","Som Livre",42,102,28,"1034095"
103,"spotify:track:5DhiTYpD599fu3q7fCepgL","BIN, Major RD, Mainstreet","Dior","Mainstreet Records",54,119,16,"1003078"
104,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",30,105,65,"1000720"
105,"spotify:track:2johnzqTeIdgF1kUV4Yaeo","O Tubarão, Treyce","Me Chama de Amor","Tops da Arrochadeira",33,123,23,"998446"
106,"spotify:track:6C1zL1nBK9fVF40mD9fvNd","Fazendinha Sessions, Ana Castela, US Agroboy, Loubet, Luan Pereira, Lucca & Mateus, Lucas Reis & Thácio","Fazendinha Sessions #2: Vai Ser Bão Pra lá","WM Brazil",106,142,2,"998000"
107,"spotify:track:0NBgyml7T0IvUNbXIkcSpH","Xamã, Gustah, Neo Beats, Bagua Records","Malvadão 3","Bagua Records",1,125,44,"993313"
108,"spotify:track:72g37RoelSnovZakG5MwnF","Mari Fernandez, Marcynho Sensação","Parada Louca","Sony Music Entertainment",8,87,47,"978229"
109,"spotify:track:0yL7K9MzC20uBesZTPY81r","DJ Matt D, Menor MC, MC GP, Vulgo FK","Pandora","GREE CASSUA",6,129,44,"976286"
110,"spotify:track:40fRA3sONEHzt20oKvyhRA","Mari Fernandez, Zé Vaqueiro","Só de Imaginar - Ao Vivo","Sony Music Entertainment",106,140,14,"976280"
111,"spotify:track:3AJwUDP919kvQ9QcozQPxg","Coldplay","Yellow","Parlophone UK",50,99,5,"975171"
112,"spotify:track:7HjZD0NPC1hzFpjUjo45GR","Mc Poze do Rodo, Filipe Ret, Mainstreet, Ajaxx","Me Sinto Abençoado","Mainstreet Records",33,110,43,"974433"
113,"spotify:track:4nRa5qkXIfswPbt20rkslI","Felipe Amorim, João Gomes","Debaixo do Cobertor","One Play",69,-1,12,"972247"
114,"spotify:track:4h9wh7iOZ0GGn8QVp4RAOB","OneRepublic","I Ain't Worried","Interscope Records",107,107,5,"972156"
115,"spotify:track:38T0tPVZHcPZyhtOcCP7pF","Lil Nas X","STAR WALKIN' (League of Legends Worlds Anthem)","Columbia",103,103,2,"966318"
116,"spotify:track:4eTtgdIXEy2LvLeg7NNSov","Dallass, Anezzi, Tz da Coronel, Caio Luccas, PJ HOUDINI, MC Maneirinho, NADAMAL, Filipe Ret","Vizão de Cria 2","NadamalRecords",97,121,9,"965992"
117,"spotify:track:6KKT8dzP21J4WwBp9swjob","Filipe Ret, Mc Poze do Rodo, Nagalli","Sonho Dos Cria","Som Livre",48,116,16,"960228"
118,"spotify:track:4AAIAVjSyiq1N7SXKkwXZe","Marília Mendonça","Troca de Calçada","Som Livre",7,122,88,"955403"
119,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Warner Records",2,113,143,"951375"
120,"spotify:track:20yfr4F5QmZ5V3Cu1Rx4Kp","Lauana Prado","Elevador - Ao Vivo","Universal Music Ltda.",103,112,10,"950615"
121,"spotify:track:3xt7v3bMNnQ8ie8RjhmkX2","Matheus & Kauan","Imagina A Sentada - Ao Vivo","Universal Music Ltda.",18,114,43,"948355"
122,"spotify:track:53tfEupEzQRtVFOeZvk7xq","ROSALÍA","DESPECHÁ","Columbia",43,106,10,"946216"
123,"spotify:track:3jrxlhAtoxi83qc76NT9EG","Filipe Ret, MC Cabelinho, MC Maneirinho","7 Meiota","Som Livre",69,127,16,"942051"
124,"spotify:track:130HVxaVe9EYcLJmuOR9Rw","Henrique & Juliano","Até A Próxima Vida - Ao Vivo","Virgin Music Label And Artist Services (S&D)",87,109,32,"933583"
125,"spotify:track:7bh2ybqXcEoIYL8FwiAMou","Mari Fernandez","Intuição - Ao Vivo","Sony Music Entertainment",78,134,16,"930087"
126,"spotify:track:2s8kT1fuBVjxept8bH68Sw","MC Hariel, Mc IG, MC Marks, MC Joãozinho VT, MC Ryan SP, MC Neguinho do Kaxeta, Mc Kanhoto, Mc Don Juan, DJ BOY, Matheuszin DJ","SET MK 2","GR6 Music",96,111,18,"928818"
127,"spotify:track:1TyxXIXVVpHwhKaF73z8nw","Henrique & Juliano","Rasteira - Ao Vivo","Virgin Music Label And Artist Services (S&D)",46,132,55,"919963"
128,"spotify:track:2PTuhsCZhCpvxLfPz58oke","Selton DJ","MEGA DO TIMBALAND","Selton DJ",128,156,2,"919888"
129,"spotify:track:3QxKHcpNt6CWNUYCLLBHeZ","MC CH da Z.O, MC Myres, Danado do Recife, eoo kendy, Deyvinho PL","Escolhe o Bandido","Tão Falando Por ai",64,118,13,"918222"
130,"spotify:track:7woVi4HBuv0rsO98Ox2Fcq","Mc Paiva ZS, Love Funk, Kotim","Doce Veneno","Love Funk",130,158,3,"916205"
131,"spotify:track:3l5VjEAeUTqrlD50iEo8Yn","KayBlack, AMUSIK, Wall Hein","Licor 43","Elenko Music",131,178,3,"915912"
132,"spotify:track:7pvrsbBKUQI2QmA74WCJa5","Zé Neto & Cristiano","Ela e Ela","Som Livre",3,133,58,"915244"
133,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",8,148,63,"914706"
134,"spotify:track:1TFqH3zKOiTZoVe0OQuJte","Grupo Menos É Mais","Até Que Durou / Tu Mandas No Meu Coração / Adorei / Supera","Som Livre",134,164,16,"906048"
135,"spotify:track:2xebCnKCjYWBhJ4Ai8hO5E","Mc Davi, Mc Kevin, Mc Don Juan, MC Hariel, MC Marks, MC G15, Mc Phe Cachorrera, Gaab, MC Menor da VG, MC Ryan SP, MC Kapela","Set dos Casados","GR6 Music",22,126,52,"903839"
136,"spotify:track:68qqVn5kHBv4zc45SDGLnh","Filipe Ret, L7NNON, Chris Beats Zn","Corte Americano","Som Livre",60,141,76,"903002"
137,"spotify:track:71VNsncPcTfQiklVO9uXfB","Felipe & Murillo, Ana Castela","Ô Lá na Roça - Ao Vivo","Felipe & Murillo",137,149,6,"894563"
138,"spotify:track:4grGI2vFnknrfmHT1JOVFU","George Henrique & Rodrigo, Gusttavo Lima","Tesão Da Madrugada - Ao Vivo","World Show Produções",41,135,34,"891278"
139,"spotify:track:1iaPDgTbsKrlznVu13EWIf","MC Cabelinho, Bielzin, Mc Poze do Rodo, Tz da Coronel, Neo Beats","ESSÊNCIA DE CRIA","MC Cabelinho",64,144,41,"889020"
140,"spotify:track:7a8GawTVgHZvBLQOh46he7","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",140,146,4,"889009"
141,"spotify:track:5zNxUkUW9WiV5oyg6gh2wB","PEDRO SAMPAIO, Mc Pedrinho","DANÇARINA","WM Brazil",1,131,35,"886749"
142,"spotify:track:0pZIBIJ253pH9gJtXE0Ouf","KayBlack","Vestido da Fendi","Elenko Music",140,154,19,"882755"
143,"spotify:track:2gkKA2pRAsMzbiGPo9gxsc","Clayton & Romário, Jorge & Mateus","Água Nos Zói - Ao Vivo","Virgin Music Label And Artist Services (S&D)",35,153,51,"879542"
144,"spotify:track:0mBP9X2gPCuapvpZ7TGDk3","Charlie Puth, Jung Kook, BTS","Left and Right (Feat. Jung Kook of BTS)","Atlantic Records",55,98,15,"876743"
145,"spotify:track:0ssgd2ZvDawP0KHGfBYRpv","Filipe Ret, Caio Luccas, Dallass","Good Vibe","Som Livre",67,139,16,"876707"
146,"spotify:track:7v3BTjWrmUYjaGiVHVVhCK","Os Quebradeiras, DJ Zullu, Machadez, Mousik, Thamirys","Na Rebolada","Mousik",75,115,8,"876417"
147,"spotify:track:4NJKCE1TBC653P3dCnto0u","Mc Gabzin","Simplesmente Ela","Doug Filmes",22,120,29,"871430"
148,"spotify:track:2LEV3lTRxKqLBfmt5BWkLj","Gusttavo Lima","Não Pega Ninguém Ainda (Ao Vivo)","Sony Music Entertainment",19,137,18,"867352"
149,"spotify:track:5zwwW9Oq7ubSxoCGyW1nbY","BLACKPINK","Pink Venom","YG Entertainment/Interscope Records",22,91,7,"863153"
150,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",27,130,139,"856558"
151,"spotify:track:4W4tbncuac0neqLbTpByen","Eric Land, Felipe Amorim","Botadão","Eric Land",151,151,6,"854538"
152,"spotify:track:03RidJEGAEqQGaNaYuz3KH","Vitor e Luan, Henrique & Juliano","Meio Mundo de Coração - Ao Vivo","Vitor e Luan",136,136,3,"852822"
153,"spotify:track:3YvE7uo4ffseBoJPh8IhHp","Marília Mendonça, Maiara & Maraisa","Presepada","Som Livre",3,138,48,"846080"
154,"spotify:track:0dLkZwE2Xt4ETtUt5cED2l","Juliette","Diferença Mara","Virgin Music Label And Artist Services (S&D)",26,152,5,"843716"
155,"spotify:track:2AQJRDfQJbfgmTf5e62Czl","Matuê, L7NNON","Sem Dó","Sony Music Entertainment",25,145,40,"843272"
156,"spotify:track:3FkeNbs9Zeiqkr3WkbOiGp","Anitta","Envolver","Warner Records",1,155,47,"839564"
157,"spotify:track:347KmRWwYXcZSUgelz7Cit","Filipe Ret, L7NNON, Nagalli","Konteiner","Som Livre",36,147,16,"835636"
158,"spotify:track:74Le949TrZk4zwDjtWzH23","Bruno & Denner, Gusttavo Lima","Cavalo de Pau","Balada Music",158,173,3,"834768"
159,"spotify:track:2kJRlOyrxsy7Ot3c5TZ8Q6","João Gomes","Meu Pedaço de Pecado","Sua Música",1,161,70,"832231"
160,"spotify:track:6m84TzSTM5nbwZxIxkYHz6","Jorge & Mateus","Namorando Com Saudade","Som Livre",39,167,64,"815649"
161,"spotify:track:3Wrjm47oTz2sjIgck11l5e","Måneskin","Beggin'","RCA Records Label",11,171,53,"814250"
162,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",162,177,37,"811990"
163,"spotify:track:54ipXppHLA8U4yqpOFTUhr","Imagine Dragons","Bones","Kid Ina Korner / Interscope",163,170,7,"809825"
164,"spotify:track:3CIyK1V4JEJkg02E4EJnDl","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","Kid Ina Korner / Interscope",39,172,49,"809599"
165,"spotify:track:7aZusA4cWXz3Wv9e9uhavz","Matuê","Quer Voar","Sony Music Entertainment",2,169,61,"803674"
166,"spotify:track:75FEaRjZTKLhTrFGsfMUXR","Kate Bush","Running Up That Hill (A Deal With God) - 2018 Remaster","Rhino",16,128,19,"797229"
167,"spotify:track:4NWqFtTU1wnvlsU7XjeIGM","Deavele Santos","Mina Sensação","Administração Midias Brasil",167,-1,1,"795081"
168,"spotify:track:5ghSPv2tPkGZN8DESSvKZl","dreko","Ultimamente Speed","FUNDO REC",168,-1,1,"793646"
