rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
57,"spotify:track:3afkJSKX0EAMsJXTZnDXXJ","Troye Sivan","Strawberries & Cigarettes","EMI Recorded Music Australia Pty Ltd",22,57,146,"649759"
58,"spotify:track:3sqrvkNC6IPTIXvvbx9Arw","Taylor Swift","Enchanted","Big Machine Records, LLC",12,59,48,"644978"
59,"spotify:track:3MJhPqL2IgGs7gHEB2M35q","BLACKPINK","Hard to Love","YG Entertainment/Interscope Records",8,34,3,"636145"
60,"spotify:track:5enxwA8aAbwZbf5qCHORXi","Taylor Swift","All Too Well (10 Minute Version) (Taylor's Version) (From The Vault)","Taylor Swift",1,63,47,"616594"
61,"spotify:track:7AdGloF1UHKe1vAZPbqIXH","BLACKPINK","The Happiest Girl","YG Entertainment/Interscope Records",7,36,3,"598328"
62,"spotify:track:2eAvDnpXP5W0cVtiI0PUxV","Ruth B.","Dandelions","Columbia",20,62,67,"597816"
63,"spotify:track:4k6Uh1HXdhtusDW5y8Gbvy","Steve Lacy","Bad Habit","L-M Records/RCA Records",63,65,12,"594612"
64,"spotify:track:5TTXEcfsYLh6fTarLaevTi","NIKI","lowkey","88rising Music",26,76,142,"589308"
65,"spotify:track:3WUEs51GpcvlgU7lehLgLh","Ben&Ben","Kathang Isip","Warner Music Philippines",2,72,251,"585667"
66,"spotify:track:0xaKCWpX4CBSqwh7CQa4EG","Al James","PSG","Al James",9,66,38,"581948"
67,"spotify:track:0HZ3OUVrGHxttD2EuHqRm3","Hale","The Day You Said Goodnight","PolyEast Records",41,68,213,"581406"
68,"spotify:track:6wdCelHrPh7UfliNjwRTUv","Ben&Ben","Leaves","Warner Music Philippines",40,71,245,"575416"
69,"spotify:track:2pIUpMhHL6L9Z5lnKxJJr9","NewJeans","Attention","ADOR",30,64,9,"574179"
70,"spotify:track:1dGr1c8CrMLDpV6mPbImSI","Taylor Swift","Lover","Taylor Swift",1,82,103,"573289"
71,"spotify:track:4h9wh7iOZ0GGn8QVp4RAOB","OneRepublic","I Ain't Worried","Interscope Records",55,69,14,"570454"
72,"spotify:track:5QM0SsyzmBM0pbFY52Xj1X","Sam Smith","I'm Not The Only One","Capitol",72,78,103,"570236"
73,"spotify:track:55RMhrPQYA6vLu5YMgXxFD","Zack Tabudlo","Binibini","Universal Music Philippines Inc.",1,75,79,"568878"
74,"spotify:track:2xCkiGqGMkAIg6fQTag51C","Unique Salonga","Sino","O/C Records",65,74,60,"568125"
75,"spotify:track:4rG3h1QwgjSSWz8EIjCFrm","Ben&Ben","Araw-Araw","Sony Music Entertainment",23,73,160,"561416"
76,"spotify:track:1R0a2iXumgCiFb7HEZ7gUE","Taylor Swift","Don’t Blame Me","Big Machine Records, LLC",51,81,20,"558654"
77,"spotify:track:5y4WmuvFX1t3NdSId0MFOh","BLACKPINK","Yeah Yeah Yeah","YG Entertainment/Interscope Records",9,43,3,"537449"
78,"spotify:track:5yu0lVVW68f5VIzdjIJVQ6","Arthur Miguel, Trisha Macapagal","Ang Wakas (feat. Trisha Macapagal)","Warner Music Philippines",22,77,27,"527625"
79,"spotify:track:0EA8jl8Wje9ALRKC8Qlzyt","Arthur Nery, Jason Dhakal","Happy w u","Viva Records",21,87,64,"526908"
80,"spotify:track:663vZfMh88Uo2bfTx6wiE4","Janine Teñoso, Arthur Nery","Pelikula","Viva Records",32,86,64,"521886"
81,"spotify:track:22bPsP2jCgbLUvh82U0Z3M","Taylor Swift","The Way I Loved You (Taylor’s Version)","Taylor Swift",17,84,19,"518241"
82,"spotify:track:5F1ZmucV0uJY14y2dYKePa","Joji","Sanctuary","88rising Music/Warner Records",17,91,132,"508493"
83,"spotify:track:7a8GawTVgHZvBLQOh46he7","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",83,98,8,"508313"
84,"spotify:track:0ll8uFnc0nANY35E0Lfxvg","Keane","Somewhere Only We Know","Interscope",84,89,9,"506930"
85,"spotify:track:2v5VIWMjZxeiG52KckiXxS","Silent Sanctuary","Ikaw Lamang","Universal Records",48,85,146,"503700"
86,"spotify:track:5CZ40GBx1sQ9agT82CLQCT","Olivia Rodrigo","traitor","Olivia Rodrigo PS",4,79,72,"499549"
87,"spotify:track:0mL82sxCRjrs3br407IdJh","The Weeknd","Is There Someone Else?","XO / Republic Records",52,88,23,"498939"
88,"spotify:track:4SqWKzw0CbA05TGszDgMlc","The Walters","I Love You So","Warner Records",10,94,53,"495987"
89,"spotify:track:5rJ7bdPmr8nfmm2JQ8xHOz","NAYEON","POP!","Republic Records – NAYEON (TWICE)",10,80,15,"492943"
90,"spotify:track:1u8c2t2Cy7UBoG4ArRcF5g","Taylor Swift","Blank Space","Big Machine Records, LLC",69,90,108,"492548"
91,"spotify:track:573EXMFHsEKPRSy08G91Sr","Katharine McPhee, Jason Reeves","Terrified","KATHARINE MCPHEE",91,170,101,"486452"
92,"spotify:track:0ug5NqcwcFR2xrfTkc7k8e","Taylor Swift","Style","Big Machine Records, LLC",80,101,51,"485002"
93,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,93,65,"479733"
94,"spotify:track:1BYZxKSf0aTxp8ZFoeyM3d","girl in red","we fell in love in october","world in red",94,-1,2,"479090"
95,"spotify:track:75FEaRjZTKLhTrFGsfMUXR","Kate Bush","Running Up That Hill (A Deal With God) - 2018 Remaster","Rhino",10,70,19,"478008"
96,"spotify:track:3ueq4reab02CypseErxvwS","South Border","Rainbow","PolyEast Records",53,103,302,"475351"
97,"spotify:track:5O2P9iiztwhomNh8xkR9lJ","One Direction","Night Changes","Syco Music",82,106,68,"474233"
98,"spotify:track:0O6u0VJ46W86TxN9wgyqDj","Post Malone, Doja Cat","I Like You (A Happier Song) (with Doja Cat)","Mercury Records/Republic Records",44,83,18,"469416"
99,"spotify:track:4JSDhJVmo2UqdF7nxbyenn","Hale","Kung Wala Ka","PolyEast Records",47,121,287,"461798"
100,"spotify:track:1xK59OXxi2TAAAbmZK0kBL","d4vd","Romantic Homicide","Darkroom/Interscope Records",100,126,3,"461174"
101,"spotify:track:3OpGUlDmRUXh0NkIYWoIlD","Parokya Ni Edgar","Your Song","Universal Records",34,109,265,"459698"
102,"spotify:track:3pCt2wRdBDa2kCisIdHWgF","Pamungkas","To the Bone","Mas Pam Records",5,99,70,"459335"
103,"spotify:track:6C734SmqoIYuRWo2qSCnpC","NMIXX","DICE","JYP Entertainment",96,96,2,"456525"
104,"spotify:track:1dcNEEtODRVZEevQ20Cgmy","Zack Tabudlo","Nangangamba","Universal Music Philippines Inc.",4,104,79,"456480"
105,"spotify:track:4u8RkgV6P4TLi89SmlUtv8","IV Of Spades","Mundo","Warner Music Philippines",1,105,243,"453482"
106,"spotify:track:3U8MbjNAP56IrzpbEFn1qN","Al James","Pa-umaga","ProducedbyJimP",53,95,75,"453118"
107,"spotify:track:1Wwh6gmMeolwzbRzfZMY5b","BLACKPINK","Ready For Love","YG Entertainment/Interscope Records",14,53,3,"453118"
108,"spotify:track:152sJgmftB46Q6IsDTUDLN","Sam Concepcion","Diwata (Miss Universe Philippines 2021)","Old School Records",7,102,33,"452683"
109,"spotify:track:6FIEuf1JIzmCtach0gXpeG","Up Dharma Down","Tadhana","Viva Records",28,136,290,"439402"
110,"spotify:track:5l9g7py8RCblcvbZgGQgSd","Ben&Ben","Pagtingin","Sony Music Entertainment",2,114,179,"437239"
111,"spotify:track:135ggzbjOogZ75IQ0LQi8r","Eraserheads","Ang Huling El Bimbo","Musiko",43,116,290,"436974"
112,"spotify:track:4AULw1VRyJP17zMvwgTIUs","Calein","Umaasa","O/C Records",112,159,2,"425407"
113,"spotify:track:092cPwFlwBXdB3QF3X469W","Arthur Nery","Binhi","O/C Records",13,113,81,"424872"
114,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",92,92,5,"424765"
115,"spotify:track:6HMtHNpW6YPi1hrw9tgF8P","Lizzo","About Damn Time","Nice Life/Atlantic",18,100,22,"424762"
116,"spotify:track:6HU7h9RYOaPRFeh0R3UeAr","Olivia Rodrigo","deja vu","Olivia Rodrigo PS",3,97,79,"418997"
117,"spotify:track:0e5UZadoZ5me957hKsxRYh","JVKE","golden hour","JVKE",101,107,5,"415587"
118,"spotify:track:4xqrdfXkTW4T0RauPLv3WA","Conan Gray","Heather","Republic Records",13,122,115,"414066"
119,"spotify:track:1cKHdTo9u0ZymJdPGSh6nq","The Weeknd, Gesaffelstein","I Was Never There","Universal Republic Records",108,112,13,"412417"
120,"spotify:track:1zxfRSZcaonV1VXcY0PgY5","NIKI","High School in Jakarta","88rising Music",95,119,8,"411880"
121,"spotify:track:4mzP5mHkRvGxdhdGdAH7EJ","Zack Tabudlo","Give Me Your Forever","Universal Music Philippines Inc.",21,120,49,"403897"
122,"spotify:track:0Q5VnK2DYzRyfqQRJuUtvi","IVE","LOVE DIVE","STARSHIP Entertainment",16,108,27,"401525"
123,"spotify:track:4qu63nuBpdn0qHUHuObEj1","Marshmello, Jonas Brothers","Leave Before You Love Me (with Jonas Brothers)","Republic Records",37,125,43,"394020"
124,"spotify:track:4y5bvROuBDPr5fuwXbIBZR","Taylor Swift","Paper Rings","Taylor Swift",30,132,40,"390007"
125,"spotify:track:24ngpWhBOxKJtIPnzSNX8c","December Avenue","Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack)","Tower of Doom Music",12,123,156,"388609"
126,"spotify:track:1yDiru08Q6omDOGkZMPnei","Ben&Ben","Maybe The Night","Warner Music Philippines",1,137,245,"387730"
127,"spotify:track:2q3LzfknBzye3xXjgiJBjS","Gatton, Brooke Young","When Scars Become Art","Gatton",19,117,36,"387350"
128,"spotify:track:4RVwu0g32PAqgUiJoXsdF8","Billie Eilish","Happier Than Ever","Darkroom/Interscope Records",31,110,62,"386936"
129,"spotify:track:1qEmFfgcLObUfQm0j1W2CK","Harry Styles","Late Night Talking","Columbia",29,124,20,"384575"
130,"spotify:track:0Eqg0CQ7bK3RQIMPw1A7pl","LANY","Malibu Nights","Polydor Records",2,130,209,"382799"
131,"spotify:track:1FxGqFnJkRgJ5LG2NBRTh3","Morissette","Gusto Ko Nang Bumitaw - From ""The Broken Marriage Vow""","Star Music",118,118,3,"378425"
132,"spotify:track:2GThBgzZoZfz0lx1JjBwfe","New West","Those Eyes","199x",132,157,13,"377877"
133,"spotify:track:04qDUASuSfVp6fktfsxVej","Caleb Santos, Viva Music Publishing Inc.","I Need You More Today","Viva Records Corporation",89,154,133,"375073"
134,"spotify:track:267RumTt5KeLBGl2KWxBL0","TJ Monterde","Dating Tayo","PolyEast Records",28,111,109,"374930"
135,"spotify:track:1oFAF1hdPOickyHgbuRjyX","The Weeknd, Ariana Grande","Save Your Tears (Remix) (with Ariana Grande) - Bonus Track","XO / Republic Records",11,147,76,"373591"
136,"spotify:track:1NopgVCMVhCKIm64tF7auX","Eraserheads","With A Smile","Musiko",59,139,97,"368745"
137,"spotify:track:4Yp8lnGcIde2SWAqrMM3v9","The Itchyworms","Akin Ka Na Lang","Universal Records",97,152,34,"366640"
138,"spotify:track:43t6oyPWJ67nifk7JgDgoI","Cliff, Yden","Sunsets With You","Warner Music Philippines",60,128,24,"365283"
139,"spotify:track:6LJ1p1h5EcMK4VPeCLDSoF","Shanti Dope","Nadarang","Universal Records",3,143,135,"363297"
140,"spotify:track:5wANPM4fQCJwkGd4rN57mH","Olivia Rodrigo","drivers license","Olivia Rodrigo PS",1,127,91,"362202"
141,"spotify:track:5aucVLKiumD89mxVCB4zvS","Crush, j-hope","Rush Hour (Feat. j-hope of BTS)","피네이션",138,138,2,"361990"
142,"spotify:track:5Ro6MdZGgce4PEuaFCJYPq","Eraserheads","Ligaya","Musiko",142,176,5,"358722"
143,"spotify:track:3AJwUDP919kvQ9QcozQPxg","Coldplay","Yellow","Parlophone UK",80,131,115,"358522"
144,"spotify:track:2P91MQbaiQOfbiz9VqhqKQ","Lauv","I Like Me Better","Lauv",3,145,280,"357924"
145,"spotify:track:2bOIWTTDL1XmHcaPWaCdek","Ric Segreto","Don't Know What to Say - Don't Know What to Do","Vicor Music Corporation",121,180,19,"356924"
146,"spotify:track:4HBZA5flZLE435QTztThqH","Ariana Grande, Justin Bieber","Stuck with U (with Justin Bieber)","Ariana Grande & Justin Bieber ""Stuck With U""- Charity",1,142,126,"356604"
147,"spotify:track:1RMJOxR6GRPsBHL8qeC2ux","Daniel Caesar, H.E.R.","Best Part (feat. H.E.R.)","Golden Child Recordings",12,149,250,"356446"
148,"spotify:track:3FuZUeJbuejOfpbvuqp8QL","Arthur Miguel","Dito, Sa Ilalim Ng Buwan","Warner Music Philippines",58,153,38,"354904"
149,"spotify:track:6DkK11BIC836tTu3056Kxg","Cookie$","Sabak Daddy","The Bakeshop Studios",116,141,4,"353585"
150,"spotify:track:5uCax9HTNlzGybIStD3vDh","James Arthur","Say You Won't Let Go","Columbia",1,144,302,"353514"
151,"spotify:track:5fFVy5lNikE6Gls8qKLS5L","Akon","Be With You","Konvict/Upfront/SRC/Universal Records",87,115,4,"347155"
152,"spotify:track:3nqqDo8CcCLke3ZoTgiOKf","The Script","The Man Who Can't Be Moved","Epic/Phonogenic",99,134,136,"346932"
153,"spotify:track:5UhpceEr5XmbVwyoIUIRnh","Orange & Lemons","Hanggang Kailan - Umuwi Ka Na Baby","Universal Records",48,169,192,"346898"
154,"spotify:track:46IZ0fSY2mpAiktS3KOqds","Adele","Easy On Me","Columbia",2,148,51,"344001"
155,"spotify:track:20JlaQj9irFjFb8X0SKKS7","Moira Dela Torre","Before It Sinks In","Star Music",80,140,51,"343665"
156,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",13,156,54,"343061"
157,"spotify:track:296nXCOv97WJNRWzIBQnoj","LE SSERAFIM","FEARLESS","SOURCE MUSIC",48,150,23,"342505"
158,"spotify:track:00mBzIWv5gHOYxwuEJXjOG","December Avenue","Sa Ngalan Ng Pag-Ibig","Tower of Doom Music",2,172,241,"341755"
159,"spotify:track:6mQzZ2aRnKSNgckAehBgwD","The Itchyworms","Beer","Universal Records",146,165,6,"340881"
160,"spotify:track:2MJz8BxxMsERULatmBikDH","Pink Sweat$","At My Worst","Atlantic Records",1,151,109,"340208"
161,"spotify:track:0xzI1KAr0Yd9tv8jlIk3sn","benny blanco, BTS, Snoop Dogg","Bad Decisions (with BTS & Snoop Dogg)","Friends Keep Secrets/Interscope Records",19,129,9,"339897"
162,"spotify:track:1RGsWrMclCCgKFsQaj6X5D","Orange & Lemons","Yakap sa Dilim","Universal Records",114,-1,12,"333744"
163,"spotify:track:3311oX5J2qJAyiuuDLpTxP","Nik Makino","KG","Kino Sound",140,-1,4,"332606"
164,"spotify:track:1XGmzt0PVuFgQYYnV2It7A","Maroon 5, Wiz Khalifa","Payphone","Interscope Records*",9,162,48,"331513"
165,"spotify:track:2aTKrdenCq5qBOoJPFdn4P","Jamie Miller","Here's Your Perfect","Atlantic Records",2,164,69,"328977"
166,"spotify:track:1Ov37jtRQ2YNAe8HzfczkL","Taylor Swift","Wildest Dreams (Taylor's Version)","Taylor Swift",12,166,54,"328790"
167,"spotify:track:09mEdoA6zrmBPgTEN5qXmN","The Weeknd","Call Out My Name","Universal Republic Records",16,158,23,"328442"
168,"spotify:track:2BgD4nRyx9EZ5o8YEnjRSV","December Avenue, Moira Dela Torre","Kung 'Di Rin Lang Ikaw","Tower of Doom Music",1,179,220,"327866"
169,"spotify:track:7BqBn9nzAq8spo5e7cZ0dJ","Bruno Mars","Just the Way You Are","Atlantic Records",53,175,249,"327021"
170,"spotify:track:22Nd3GuO7sHopPjdKccRcq","mrld","An Art Gallery Could Never Be As Unique As You","O/C Records",129,163,23,"324447"
171,"spotify:track:5W1v9jC51rDMKevEjqgKZ4","Mayonnaise","Jopay","Yellow Room Music Philippines",103,199,10,"323580"
172,"spotify:track:2tGvwE8GcFKwNdAXMnlbfl","Olivia Rodrigo","happier","Olivia Rodrigo PS",5,133,72,"323541"
173,"spotify:track:1t7AA4xxqEseapeIJCiQ5l","APO Hiking Society","When I Met You","Universal Records",49,194,80,"323421"
174,"spotify:track:1qrpoAMXodY6895hGKoUpA","Taylor Swift","You Belong With Me (Taylor’s Version)","Taylor Swift",11,173,16,"323000"
175,"spotify:track:3H74L29kR0eS6wVhnP4KrE","Hale","Blue Sky","PolyEast Records",142,155,5,"321754"
176,"spotify:track:0VE4kBnHJUgtMf0dy6DRmW","Taylor Swift","Getaway Car","Big Machine Records, LLC",134,178,17,"319928"
177,"spotify:track:6brl7bwOHmGFkNw3MBqssT","Ne-Yo","So Sick","Def Soul",77,-1,258,"318164"
178,"spotify:track:38T0tPVZHcPZyhtOcCP7pF","Lil Nas X","STAR WALKIN' (League of Legends Worlds Anthem)","Columbia",178,195,2,"317370"
179,"spotify:track:7LmPBkCjXKKxUOJRQuvtu1","Moira Dela Torre","Dito Ka Lang - In My Heart Filipino Version - From ""Flower of Evil""","Star Music",179,200,2,"315235"
180,"spotify:track:65sEZZaxTjLMD8vNgPoMz5","Magnus Haven","Imahe","Warner Music Philippines",1,190,160,"312193"
181,"spotify:track:0WOvSEVpUGkNufX0w0M06F","LANY","13","Polydor Records",15,146,191,"312193"
182,"spotify:track:0Ryd8975WihbObpp5cPW1t","Ariana Grande, Social House","boyfriend (with Social House)","Republic Records",13,-1,28,"311670"
183,"spotify:track:5sLGYJOhLP197nmkaRMMEH","Al James","Ngayong Gabi","648622 Records DK",99,160,67,"311128"
184,"spotify:track:5ABJ0rNmVmLsyiPxOEwe9e","Silent Sanctuary","Bumalik Ka Na Sa'kin","Ivory Music & Video, Inc.",112,182,15,"305543"
185,"spotify:track:5nMKJJ5Rl6X1yn58aVeICO","December Avenue","Bulong","Tower of Doom Music",8,-1,136,"304526"
186,"spotify:track:0tr6XR58KBdDYd8qvHVTs8","Taylor Swift","Back To December","Big Machine Records, LLC",140,-1,12,"303766"
187,"spotify:track:1NUw61RX4Wtmxw7CLiP4kP","Moira Dela Torre","Paubaya","Star Music",1,192,88,"302273"
188,"spotify:track:1mXVgsBdtIVeCLJnSnmtdV","Sam Smith","Too Good At Goodbyes","Capitol",1,-1,222,"301153"
189,"spotify:track:1ZY1PqizIl78geGM4xWlEA","Taylor Swift","Gorgeous","Big Machine Records, LLC",11,185,26,"301147"
190,"spotify:track:4cacyP5c3PMlfnyjpg13xW","Yung Gravy","Betty (Get Money)","Republic Records",104,174,11,"300423"
191,"spotify:track:0087fDVeNhuyMtST91RMjv","Silent Sanctuary","Kundiman","Universal Records",80,188,79,"298822"
192,"spotify:track:46HNZY1i7O6jwTA7Slo2PI","Coldplay, BTS","My Universe","Parlophone UK",1,184,54,"298560"
193,"spotify:track:4Yxc55NX3tAXC2mHRAhtcW","Olivia Rodrigo, Disney","All I Want - From ""High School Musical: The Musical: The Series""","Walt Disney Records",113,167,35,"298166"
194,"spotify:track:3vGkyQlCw8LklNip0ZUELC","Join The Club","Nobela","UME - Global Clearing House",31,186,137,"297789"
195,"spotify:track:1i7JnFAxC15AuF1dsosbYM","Zack Tabudlo","Pero","Universal Music Philippines Inc.",159,183,3,"296220"
196,"spotify:track:0dJPIIlTmVM0lambbFgAYq","December Avenue","Eroplanong Papel","Tower of Doom Music",89,187,60,"294885"
197,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",23,135,64,"294567"
198,"spotify:track:062z5ZMd0a0snMBZ75tOco","Up Dharma Down","Oo","Viva Records",186,-1,2,"294066"
199,"spotify:track:7zFXmv6vqI4qOt4yGf3jYZ","Daniel Caesar, Kali Uchis","Get You (feat. Kali Uchis)","Golden Child Recordings",96,-1,53,"293610"
200,"spotify:track:4VoJCUgNmnqG2qF0peDBkw","Stephen Speaks","Out of My League","Rippley Records",72,171,209,"293338"
