rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
73,"spotify:track:2Fv2injs4qAm8mJBGaxVKU","Arijit Singh, Mithoon","Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","T-Series",2,67,175,"1133932"
74,"spotify:track:27nzJVsvXqXyeMIcVxvB54","Sathyaprakash, VM Mahalingam, Nakul Abhyankar","Chola Chola","Tips Industries Ltd.",74,-1,1,"1132863"
75,"spotify:track:3nlAERKIpn3ffgGwYQs0EB","Mitraz","Akhiyaan","Mitraz Records",23,70,23,"1127104"
76,"spotify:track:6FQQiTpYnfc5803p84bQp1","Anirudh Ravichander","Vikram - Title Track","Sony Music Entertainment India Pvt. Ltd.",5,86,21,"1119286"
77,"spotify:track:3gOXq3FPPesm7VLPKmef6j","A.R. Rahman, Arijit Singh, Shashaa Tirupati","Rait Zara Si","T-Series",12,65,44,"1109463"
78,"spotify:track:7sVEoPc5ZUUQerRkgTypUZ","Javed Ali, Devi Sri Prasad","Srivalli (From ""Pushpa The Rise Part - 01"")","T-Series",4,101,37,"1104555"
79,"spotify:track:7k6QR9YHyW258yVN6FHO1T","OAFF, Savera, Lothika, Kausar Munir","Doobey","Sony Music Entertainment India Pvt. Ltd.",2,73,37,"1094571"
80,"spotify:track:0tgVpDi06FyKpA1z0VMD4v","Ed Sheeran","Perfect","Atlantic Records UK",48,90,129,"1092709"
81,"spotify:track:6TClJ8jXi3OBV7gcrU3jx5","AP Dhillon, Gurinder Gill","TERE TE","RUN-UP RECORDS",7,83,46,"1085580"
82,"spotify:track:2NTVtNcpC0i1R7LVGaCZCF","Badshah, Nikhita Gandhi","Jugnu","Universal Music India Pvt Ltd.",5,102,49,"1085199"
83,"spotify:track:5pcmtf1lwrMqmAWWm248fY","AP Dhillon, Gurinder Gill","DESIRES","RUN-UP RECORDS",2,71,46,"1076459"
84,"spotify:track:4hcIkSjuNMYd2bREG38xgH","Ravi Basrur, Ananya Bhat","Mehabooba","MRT Music",4,60,25,"1074252"
85,"spotify:track:7eNSk0grNnO7MqjLZzs6MM","Mithoon, Arijit Singh, Neeti Mohan, Karan Malhotra","Fitoor","YRF Music",12,69,13,"1060482"
86,"spotify:track:7eQl3Yqv35ioqUfveKHitE","Pritam, Mohit Chauhan","Tum Se Hi","T-Series",56,72,133,"1060441"
87,"spotify:track:6KtSNVgCmQEvDgIuHoXAkT","Azaan Sami Khan","Ik Lamha","AZEL RECORDS",36,79,15,"1058716"
88,"spotify:track:4DKv9524rd34cCKFmW7Xsb","Vishal Chandrashekhar, Sai Vignesh","Kurumugil","Sony Music Entertainment India Pvt. Ltd.",80,80,3,"1041625"
89,"spotify:track:4qVStkAhz8A61r7bfLqPvM","Atif Aslam, Jyotica Tangri","O'Meri Laila","Zee Music Company",57,78,6,"1040798"
90,"spotify:track:5WzfGg2ueNoOS5aIkaR9qX","Arijit Singh, Rupali Moghe","Atak Gaya - Arijit Singh","Zee Music Company",29,82,26,"1030911"
91,"spotify:track:3yV2c3cYhkAwSsxAq6nRiv","Gajendra Verma","Mann Mera (From ""Table No. 21"")","Eros Music",42,87,81,"1022293"
92,"spotify:track:7oN0Wo7sCVvXPdpxoio3JM","Madhur Sharma","Kali Kali Zulfon Ke (Lo-Fi)","Madhur Sharma",55,84,5,"1020908"
93,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",4,89,149,"1012202"
94,"spotify:track:3mZLiEDAHIjZ8ms5Lxq33F","Diljit Dosanjh","Peaches","DILJIT DOSANJH",33,94,12,"1009823"
95,"spotify:track:0pqnGHJpmpxLKifKRmU6WP","Imagine Dragons","Believer","Kid Ina Korner / Interscope",25,107,189,"1007355"
96,"spotify:track:3nqQXoyQOWXiESFLlDF1hG","Sam Smith, Kim Petras","Unholy (feat. Kim Petras)","EMI",96,-1,1,"997742"
97,"spotify:track:4bD9z9qa4qg9BhryvYWB7c","Pritam, Tochi Raina, Rekha Bhardwaj","Kabira","T-Series",72,105,160,"995052"
98,"spotify:track:3JkVYvxNoGf2HCWJo61462","Sidhu Moose Wala, Sunny Malton","Never Fold (feat. Sunny Malton)","Sidhu Moose Wala",13,95,24,"991125"
99,"spotify:track:5L70RGPJEdooqtrgR7vd6U","Pritam, Arijit Singh, Tulsi Kumar","Hum Nashe Mein Toh Nahin","T-Series",30,81,21,"989463"
100,"spotify:track:7ef4DlsgrMEH11cDZd32M6","Calvin Harris, Dua Lipa","One Kiss (with Dua Lipa)","Sony Music UK",56,96,19,"976752"
101,"spotify:track:1iZLpuGMr4tn1F5bZu32Kb","Harrdy Sandhu","Bijlee Bijlee","Universal Music India Pvt Ltd.",2,109,49,"966186"
102,"spotify:track:6eYsOcDdB5b6rTO5ubMxeV","Anirudh Ravichander, Jonita Gandhi","Private Party (From ""Don"")","Sony Music Entertainment India Pvt. Ltd.",23,128,23,"952236"
103,"spotify:track:7qiZfU4dY1lWllzX7mPBI3","Ed Sheeran","Shape of You","Atlantic Records UK",63,110,126,"951299"
104,"spotify:track:0lNr0bkRupchqckGeSMSpZ","Yuvan Shankar Raja, Selvaraghavan","Veera Soora (From ""Naane Varuvean"")","Saregama",104,-1,1,"947146"
105,"spotify:track:4OcvkkpF3xmyCGGY5IBlgi","Akhil Sachdeva, Tulsi Kumar","Tera Ban Jaunga (From ""Kabir Singh"")","T-Series",4,92,164,"946455"
106,"spotify:track:5G7pZ8G8NFvS1MQ9H4L7dC","Javed-Mohsin, Arijit Singh, Shreya Ghoshal","Pal","Sony Music Entertainment India Pvt. Ltd.",44,98,187,"938987"
107,"spotify:track:0ZHILXmUaVSLEOCWxPQ1ga","Tanishk Bagchi, Yasser Desai, Asees Kaur","Makhna","Zee Music Company",2,134,157,"929866"
108,"spotify:track:6zAvNLJkdyRApUHnlJjKfO","Ali Zafar","Jhoom - R&B Mix","Lightingale Records",20,112,21,"928480"
109,"spotify:track:0WtM2NBVQNNJLh6scP13H8","Rema, Selena Gomez","Calm Down (with Selena Gomez)","Mavin Records / Jonzing World",109,117,3,"924358"
110,"spotify:track:6v3KW9xbzN5yKLt9YKDYA2","Shawn Mendes, Camila Cabello","Señorita","Island Records",1,126,172,"920722"
111,"spotify:track:5nsET7aVWXu017lsQjRFCV","Stebin Ben, Nilesh Ahuja, Kumaar","Thoda Thoda Pyaar","Zee Music Company",9,104,82,"904910"
112,"spotify:track:4gC6xOiJLHTpIARRdmYMaQ","Lipsika, Aditya Iyengar","Ra Ra Reddy I Am Ready","Aditya Music",53,122,11,"902547"
113,"spotify:track:4iEGv5Ne6HuCkFCjzxdWQK","Neeti Mohan","Meri Jaan","Saregama",11,100,32,"901005"
114,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",23,131,183,"894056"
115,"spotify:track:0NvGVd87SYZnryTcfQPKUO","Madhur Sharma","Kali Kali Zulfon Ke","Madhur Sharma",61,61,18,"893503"
116,"spotify:track:3fwyItGexa88kR8j76dIqv","Pratsofficial","Aziyat 2.0 - Reprise Version","Prats",85,111,17,"892642"
117,"spotify:track:7mNZUnDWUDidWBFaUpVtOC","Vilen","Chidiya","Darks Music Company",4,103,119,"891242"
118,"spotify:track:0aA3jlllhKSEiXTmGPGSWz","Jeetu Sharma, Abhilipsa Panda","Har Har Shambhu Shiv Mahadeva","Jeetu Sharma",15,108,15,"883227"
119,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",6,116,63,"882906"
120,"spotify:track:0tpwqQhdfJXRcUDSNRjb9O","Arijit Singh, Neeti Mohan, Rashmi Virag","Mere Yaaraa (From ""Sooryavanshi"")","T-Series",20,114,49,"879988"
121,"spotify:track:6vo7Y1iWyZvpjvFbf6BiZ5","Pritam, Arijit Singh","Kalank (Title Track)","Zee Music Company",5,113,184,"878439"
122,"spotify:track:4381FmKZc1uT2zzhBiknH7","A.R. Rahman, Vagu Mazan, Thoughtsfornow","Adheeraa (From ""Cobra"")","Sony Music Entertainment India Pvt. Ltd.",61,121,8,"873310"
123,"spotify:track:3eH3HTKPBmxvbT7OgxjNit","Vishal Chandrashekhar, Anurag Kulkarni, Sinduri Vishal","Kaanunna Kalyanam (From ""Sita Ramam (Telugu)"")","Sony Music Entertainment India Pvt. Ltd.",59,106,9,"871152"
124,"spotify:track:0NLkVxf0PyxsXBG3EuZcJf","Anuv Jain","Gul","Anuv Jain",124,178,3,"869623"
125,"spotify:track:209pScL6fUhISxcLWkB6rf","Anirudh Ravichander","Lokiverse - Background Score","Sony Music Entertainment India Pvt. Ltd.",37,143,13,"868832"
126,"spotify:track:0XosgadxA79fBBV6meKDAs","A.R. Rahman, Rakshita Suresh","Sol (From ""Ponniyin Selvan Part-1"")","Tips Industries Ltd.",126,-1,1,"861972"
127,"spotify:track:7ouBSPZKQpm7zQz2leJXta","Arijit Singh","Tum Hi Ho (From ""Aashiqui 2"")","T-Series",78,119,88,"854969"
128,"spotify:track:0dLbrlAVPPjpPqnYfmJsWk","Atif Aslam, Alisha Chinai, Pritam","Tera Hone Laga Hoon","Tips Industries Ltd",83,129,73,"853534"
129,"spotify:track:6fhG2KJgwO7CrNflRaRmvp","Ruth B., slater","Dandelions - slowed + reverb","Columbia",75,118,32,"852613"
130,"spotify:track:0gDwLf7vBAX7470lXfkYpp","Anirudh Ravichander, Vivek","Life of Pazham","Sun Pictures",19,97,8,"847131"
131,"spotify:track:1Hdz67JES35Z4h3Yd4PXvV","Anirudh Ravichander, Ramya Behra, Sahithi Chaganti","Bimbilikki Pilapi","Aditya Music",107,133,5,"844236"
132,"spotify:track:1rDjwexewf4hrdZT7SRNsH","Faridkot, Amar Jalal","Nasha (Equals Sessions)","Anahad Foundation",39,93,8,"843701"
133,"spotify:track:1feANd8EfcDP5UqSvbheM3","Sachet Tandon, Sachet-Parampara","Bekhayali (From ""Kabir Singh"")","T-Series",1,127,164,"838566"
134,"spotify:track:3APdIdF8H0jsxSuGOqXedS","Rashid Ali","Kabhi Kabhi Aditi","T-Series",86,115,51,"837641"
135,"spotify:track:0QzuaeCEEOV40Pn7IvKEny","dhruv","double take","Little Worry/RCA Records",75,125,26,"831375"
136,"spotify:track:4ymPEyiXabTe1NO8q8EFxG","Darshan Raval, Asees Kaur, Lijo George-Dj Chetas","Chogada (From ""Loveyatri"")","T-Series",55,199,51,"829692"
137,"spotify:track:3qrdLVOClRU4yPkcXZ7c5u","Ayushmann Khurrana, Tanishk-Vayu","Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")","T-Series",11,151,138,"828313"
138,"spotify:track:6DefzsWqnwrFrmNVnJxWkS","Asim Azhar","Jo Tu Na Mila","Universal Music India Pvt Ltd.",89,99,15,"826074"
139,"spotify:track:4Jr0O3zgoKEk71sIlABkLp","A.R. Rahman, Thamarai","Marakkuma Nenjam - From ""Vendhu Thanindhathu Kaadu""","Think Music",58,91,3,"823311"
140,"spotify:track:43YkTTlOD203o9E5ZxhUjF","Arijit Singh","Main Dhoondne Ko Zamaane Mein (From ""Heartless"")","T-Series",94,135,60,"820434"
141,"spotify:track:4BoFJMLSO3ZoD48KgnslSe","Yashal Shahid","Mere Humsafar (Original Score) [Female Version]","ARY DIGITAL",92,140,11,"811740"
142,"spotify:track:4wCy7erulqUfFQNVaZBD9b","Anirudh Ravichander","Once Upon a Time","Sony Music Entertainment India Pvt. Ltd.",12,149,20,"811025"
143,"spotify:track:7cWnks0lsRtpAi87COOiXK","Salim–Sulaiman, Rahat Fateh Ali Khan, Jaideep Sahni","O Re Piya","YRF Music",124,124,7,"808678"
144,"spotify:track:3C9kY7XZh6GCEmfazGJ2UB","Serena","Safari","Ultra Records",82,156,87,"808609"
145,"spotify:track:3sqRODOZ1Z6hR4F2tnFAlg","Maninder Buttar","Sakhiyaan","White Hill Music",20,166,179,"808575"
146,"spotify:track:6FjbAnaPRPwiP3sciEYctO","Pritam, Arijit Singh","Raabta","T-Series",138,138,19,"804905"
147,"spotify:track:0loZn1c5heXie7OAtvK6nH","Jubin Nautiyal, Rocky - Shiv","Humnava Mere","T-Series",86,130,83,"802425"
148,"spotify:track:48QmG1dfvMuYLxMPt7KSRA","Sean Paul, Dua Lipa","No Lie","Universal-Island Records Ltd.",19,161,47,"800194"
149,"spotify:track:5uHy68Q7ZWe8Qq9k7EAprS","Karan Aujla","Sheesha","Karan Aujla Music inc",70,120,6,"798335"
150,"spotify:track:6udC4b4jOSnHb9ItnXgKLR","Sachin-Jigar, Shreya Ghoshal, Tochi Raina","Saibo","Sony Music Entertainment India Pvt. Ltd.",65,162,101,"797829"
151,"spotify:track:2zZTXtLqCsICzEcztKjn47","Neeraj Shridhar, Kavita Seth","Tum Hi Ho Bandhu (From ""Cocktail"")","Eros Music",144,144,9,"791257"
152,"spotify:track:5QtQFSdyZEl0w4iDxAyv76","Amit Trivedi","Namo Namo","Zee Music Company",19,123,127,"788695"
153,"spotify:track:2vR23BjIzpLMtzsyKrM6Mb","Kailash Kher, Paresh Kamath, Naresh Kamath","Saiyyan","Sony Music Entertainment India Pvt. Ltd.",146,146,4,"785512"
154,"spotify:track:2PvaburAUlhNHxVhw5lvOq","Arijit Singh","Humdard (From ""Ek Villain"")","T-Series",93,141,116,"783606"
155,"spotify:track:7BKLCZ1jbUBVqRi2FVlTVw","The Chainsmokers, Halsey","Closer","Disruptor Records/Columbia",59,152,189,"778348"
156,"spotify:track:2PcGqmKToUz0s65q1Acg7d","AP Dhillon, Shinda Kahlon, Gminxr","SPACESHIP","RUN-UP RECORDS",15,157,46,"778160"
157,"spotify:track:6XPmY4hIb1RGRyNuq0UBsl","The PropheC","Kina Chir","PropheC Productions",12,136,50,"772513"
158,"spotify:track:5ZhKD46Q7mhsl0awl7ZMJc","Atif Aslam","Jeena Jeena (From ""Badlapur"")","Eros Music",90,165,67,"768787"
159,"spotify:track:2ZRo7axmMPeSVUvDbGkJah","XXXTENTACION","Hope","Bad Vibes Forever, LLC",44,169,71,"767305"
160,"spotify:track:0gPgdRfB4jdGrlyXS0Vx78","Vishal-Shekhar, KK, Shilpa Rao","Khuda Jaane","YRF Music",37,160,18,"766690"
161,"spotify:track:1W1dS4VnIrYnllQJ3CAcZy","Sidhu Moose Wala","So High","Humble Music",38,179,19,"765787"
162,"spotify:track:57jOEZtoLQK4zF2x55bdkp","Rochak Kohli, Arijit Singh, Neha Kakkar","Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","T-Series",8,148,148,"765015"
163,"spotify:track:1J14CdDAvBTE1AJYUOwl6C","Duncan Laurence","Arcade","Universal Music, a division of Universal International Music BV",7,147,85,"763092"
164,"spotify:track:1AzNN19lPYC68iacrbWL8X","Darbuka Siva, Sid Sriram","Mudhal Nee Mudivum Nee Title Track (From ""Mudhal Nee Mudivum Nee"")","Sony Music Entertainment India Pvt. Ltd.",24,173,36,"760829"
165,"spotify:track:70wFZWY6cKFxp3Qcq8uxH4","King","Ektarfa","Warner Music India",51,142,18,"759765"
166,"spotify:track:7Mi0pugIa9VPQm7ykGWIfa","Devi Sri Prasad, Silambarasan TR, Haripriya","Bullet Song","Aditya Music",70,184,20,"751946"
167,"spotify:track:4iFPsNzNV7V9KJgcOX7TEO","Atif Aslam, Pritam","Tu Jaane Na","Tips Industries Ltd",108,145,77,"751759"
168,"spotify:track:0a6zRnrjmaOcqsEIFkXIhw","Akhil","Khaab","Crown Records",101,-1,129,"749982"
169,"spotify:track:3B4etxytImrRKQgV3XHjnR","Katy Perry","Harleys In Hawaii","Capitol Records",32,139,60,"742081"
170,"spotify:track:5EYZZvmNAH5VZCwuzYJqoA","Jatin-Lalit, Shaan, Kailash Kher, Prasoon Joshi","Chand Sifarish","YRF Music",98,155,35,"740299"
