rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
125,"spotify:track:1jDJFeK9x3OZboIAHsY9k2","Elton John","I'm Still Standing","EMI",125,140,26,"6041"
126,"spotify:track:53PYwY9eUAETGgIVlnrx6t","GCD","Sumarið er tíminn","Alda Music",86,182,54,"6040"
127,"spotify:track:37y7iDayfwm3WXn5BiAoRk","Steve Lacy","Dark Red","Three Quarter",73,136,37,"6021"
128,"spotify:track:3kfDamWWa5tQXdS3Kgu0xi","Bubbi Morthens","Aldrei fór ég suður","Alda Music",53,128,150,"5984"
129,"spotify:track:7Edh8xsa1KsjzYpDwyfUHK","Prins Póló","Niðrá Strönd","Skakkapopp",129,-1,1,"5982"
130,"spotify:track:5Auwr1gG48JrSOVUac4F5T","ISSI, Izleifur, Gísli Pálmi, Yung Nigo Drippin'","Vakta Svæðið","Alda Music",5,170,20,"5975"
131,"spotify:track:7ef4DlsgrMEH11cDZd32M6","Calvin Harris, Dua Lipa","One Kiss (with Dua Lipa)","Sony Music UK",4,127,66,"5966"
132,"spotify:track:2HbKqm4o0w5wEeEFXm2sD4","Kendrick Lamar, Jay Rock","Money Trees","Aftermath",56,119,39,"5957"
133,"spotify:track:3kJ6VV0223AMZZRcnJ6L94","Birnir","Baugar","Sony Music Iceland",2,143,50,"5932"
134,"spotify:track:6R3KhcWMLBRMU7jGWVKIUm","Bubbi Morthens","Syneta","Alda Music",111,111,34,"5924"
135,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",13,107,185,"5918"
136,"spotify:track:5zVHOYMqTwLtUIpQwvZUiV","Ásgeir","Dýrð Í Dauðaþögn","One Little Independent",95,95,3,"5917"
137,"spotify:track:54ipXppHLA8U4yqpOFTUhr","Imagine Dragons","Bones","Kid Ina Korner / Interscope",108,176,7,"5812"
138,"spotify:track:3yfqSUWxFvZELEM4PmlwIR","Eminem","The Real Slim Shady","Interscope",66,147,68,"5799"
139,"spotify:track:7fZBQnc0zXwVybgCIrQQil","Imanbek, BYOR","Belly Dancer","Musical Freedom",97,148,18,"5773"
140,"spotify:track:3AJwUDP919kvQ9QcozQPxg","Coldplay","Yellow","Parlophone UK",53,126,11,"5757"
141,"spotify:track:7iL6o9tox1zgHpKUfh9vuC","50 Cent","In Da Club","Shady Records",54,163,34,"5734"
142,"spotify:track:1jDT7cfhm2rs3ZtpkWZwGy","Hjálmar","Leiðin okkar allra","Stjörnusambandsstöðin",43,123,289,"5701"
143,"spotify:track:0wXuerDYiBnERgIpbb3JBR","Childish Gambino","Redbone","Glassnote Entertainment Group LLC",24,135,133,"5681"
144,"spotify:track:3hRV0jL3vUpRrcy398teAU","Lord Huron","The Night We Met","IAMSOUND",58,149,148,"5679"
145,"spotify:track:2oYrLPKLQCEZLd5Lye2kwI","Úlfur Úlfur, Birnir","Dínamít","Alda Music",58,58,2,"5675"
146,"spotify:track:7lQ8MOhq6IN2w8EYcFNSUk","Eminem","Without Me","Aftermath",67,141,38,"5673"
147,"spotify:track:287Fa4maOumSHlDoPiGmv9","Birnir","Vogur","Sony Music Iceland",5,164,51,"5656"
148,"spotify:track:31tf1qEai5o5f4r66Kd0pU","Childish Gambino","Me and Your Mama","Glassnote Entertainment Group LLC",117,156,13,"5651"
149,"spotify:track:6ex1Pz3pntgy4NPtxHXN2V","Ed Sheeran","Bad Habits","Atlantic Records UK",2,142,67,"5632"
150,"spotify:track:4RVwu0g32PAqgUiJoXsdF8","Billie Eilish","Happier Than Ever","Darkroom/Interscope Records",4,139,62,"5615"
151,"spotify:track:0yltFzTFI64tr5aNVc2isX","Mugison","Stingum Af","Mugiboogie",91,171,115,"5609"
152,"spotify:track:7MXVkk9YMctZqd1Srtv4MB","The Weeknd, Daft Punk","Starboy","Universal Republic Records",1,159,61,"5607"
153,"spotify:track:2MuWTIM3b0YEAskbeeFE1i","Metallica","Master of Puppets (Remastered)","Blackened Recordings",18,145,14,"5595"
154,"spotify:track:5gDWsRxpJ2lZAffh5p7K0w","The Weeknd, Lana Del Rey","Stargirl Interlude","Universal Republic Records",99,174,13,"5562"
155,"spotify:track:0wHFktze2PHC5jDt3B17DC","Jack Harlow","First Class","Generation Now/Atlantic",2,117,26,"5553"
156,"spotify:track:0oO1AbL92F6329z13C2qQH","Yeat","Talk","Field Trip Recordings/Geffen Records",43,134,5,"5544"
157,"spotify:track:3UmaczJpikHgJFyBTAJVoz","Eminem, Dido","Stan","Interscope",89,144,31,"5532"
158,"spotify:track:4N5s8lPTsjI9EGP7K4SXzB","George Ezra","Green Green Grass","Columbia",88,172,9,"5517"
159,"spotify:track:79MRngm6Z26a20hEBrJZTP","HLH flokkurinn","Vertu ekki að plata mig","Alda Music",61,-1,55,"5504"
160,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",1,160,100,"5495"
161,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",9,161,141,"5444"
162,"spotify:track:51DYh8jb6FCioarSwgnbiJ","Bubbi Morthens","Við Gróttu","Alda Music",138,138,16,"5433"
163,"spotify:track:215DAsePr8LKyzyF2sScV7","Auður","Fljúgðu burt dúfa","Sony Music Iceland",3,106,39,"5433"
164,"spotify:track:40SBS57su9xLiE1WqkXOVr","LF SYSTEM","Afraid To Feel","Warner Records",71,153,9,"5420"
165,"spotify:track:6H2NiWQ722PNYFGsthtoS1","Sykur","Svefneyjar","Sykur",113,113,14,"5413"
166,"spotify:track:09mEdoA6zrmBPgTEN5qXmN","The Weeknd","Call Out My Name","Universal Republic Records",1,158,30,"5395"
167,"spotify:track:0s6wluanO3gDy0IU5wyQYW","Friðrik Dór","Í síðasta skipti","Alda Music",71,-1,233,"5382"
168,"spotify:track:0B7wvvmu9EISAwZnOpjhNI","Bruno Mars","When I Was Your Man","Atlantic Records",132,183,20,"5376"
169,"spotify:track:7a8GawTVgHZvBLQOh46he7","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",169,177,3,"5372"
170,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",28,200,165,"5362"
171,"spotify:track:7DbdUf8aHSYoliSjO6LZv6","Beach Weather","Sex, Drugs, Etc.","8123 / Arista Records",143,167,6,"5353"
172,"spotify:track:3xZqkHSaEnnSaauDoLPGdN","Prins Póló","Leyndarmál","One Little Independent",172,-1,1,"5348"
173,"spotify:track:3xKsf9qdS1CyvXSMEid6g8","Frank Ocean","Pink + White","Boys Don't Cry",126,168,8,"5333"
174,"spotify:track:4KW1lqgSr8TKrvBII0Brf8","Kanye West","Father Stretch My Hands Pt. 1","Rock The World/IDJ/Kanye LP7",142,179,21,"5315"
175,"spotify:track:5BbdKBZO0TH0GhfxUfyhL9","Lil Baby","Freestyle","Quality Control Music (Caroline)",152,152,4,"5292"
176,"spotify:track:5es8SunmJLwM8Ku8UEBEbG","Aron Can","SVEIF","Sony Music Iceland",3,-1,52,"5276"
177,"spotify:track:4eHVTOPQkFwoCdO9bkWgeK","Friðrik Karlsson","Nýtt líf","Alda Music",147,169,27,"5273"
178,"spotify:track:3W9jnJBPYeihwNSXsr65f9","Lil Mabu, DUSTY LOCANE","NO SNITCHING (with Dusty Locane)","Lil Mabu",106,155,4,"5266"
179,"spotify:track:7wCmS9TTVUcIhRalDYFgPy","Pixies","Where Is My Mind? - Remastered","4AD",126,165,3,"5264"
180,"spotify:track:78nvT4euebtCsEigaNt4aa","KSI","Summer Is Over","Atlantic Records UK",180,-1,1,"5253"
181,"spotify:track:1iKWEGmrKJmgSYKFpSDENN","Jónas Sig","Hafið er svart","Alda Music",104,130,9,"5243"
182,"spotify:track:4VVxGm0ib5PyaRjU1pSk20","Bubbi Morthens","Serbinn","Alda Music",85,184,55,"5223"
183,"spotify:track:4frx9f5aTwWVRpHKNn7Q8O","Birnir, Krabba Mane","Slæmir Ávanar (feat. Krabba Mane)","Sony Music Iceland",2,180,50,"5194"
184,"spotify:track:78WfDuDCfJzUhOiD9vzsIf","Úlfur Úlfur","Ég er farinn","Alda Music",156,166,10,"5193"
185,"spotify:track:62ke5zFUJN6RvtXZgVH0F8","Paloma Faith","Only Love Can Hurt Like This","RCA Records Label",53,198,23,"5182"
186,"spotify:track:1O1U8BS4mWoATqFYGHYLyd","Bjartmar Guðlaugsson","Týnda kynslóðin","Alda Music",98,132,9,"5176"
187,"spotify:track:3Vm9BiZiTiAJJomqGExQbb","GDRN, Floni, Ra:tio","Lætur mig","Alda Music",13,162,160,"5173"
188,"spotify:track:1iEDX7UhOWvuVq0idnZwdi","Valdimar","Yfir Borgina","Sony Music Iceland",93,150,121,"5127"
189,"spotify:track:18asYwWugKjjsihZ0YvRxO","Tiësto, Ava Max","The Motto","Atlantic Records",29,181,41,"5115"
190,"spotify:track:0y1QJc3SJVPKJ1OvFmFqe6","KALEO","Way down We Go","Elektra (NEK)",55,186,222,"5094"
191,"spotify:track:5VrbuzqAjCAFSa7MpGRXWI","Birnir, Páll Óskar","Spurningar (feat. Páll Óskar)","Sony Music Iceland",2,187,89,"5089"
192,"spotify:track:3rhzbPND691i1QSjM6RMXD","Pálmi Gunnarsson","Þorparinn","Alda Music",90,-1,28,"5087"
193,"spotify:track:2C2GcjeIgXHAHD5x0brMtg","Sprengjuhöllin","Verum í sambandi","Alda Music",193,-1,1,"5075"
194,"spotify:track:7fBv7CLKzipRk6EC6TWHOB","The Weeknd","The Hills","Universal Republic Records",56,193,27,"5073"
195,"spotify:track:1FEiijYPJtyswChfcpv3p0","Lana Del Rey","Summertime Sadness","Urban",107,157,9,"5073"
196,"spotify:track:1K7d2QSYW8Km6tImvAq2I9","BRÍET","Flugdreki","Alda Music under exclusive license from Rok Records",15,-1,16,"5066"
197,"spotify:track:7zgREQ8TsEJ3ylhFSzMteJ","BRÍET","Djúp sár gróa hægt","Alda Music",2,-1,61,"5042"
198,"spotify:track:7gpRVOot8N2RSSQEhRqLLw","Egó","Fjöllin hafa vakað","Alda Music",91,-1,53,"5040"
199,"spotify:track:6bMexmPJgSkZyNDV0QZGsI","Sálin hans Jóns míns","Hjá þér","Alda Music",54,-1,162,"5029"
