rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
16,"spotify:track:4oHEJ5KPf9hW1pDyQYIRIw","Aarne, BUSHIDO ZHO, ANIKV","Тесно","AA Team",1,13,9,"45818"
17,"spotify:track:5oDzu4mpi13XnbBteabhYF","V $ X V PRiNCE","Суета","Vernый",3,18,19,"41307"
18,"spotify:track:1P2goYva6Y2MYM9mPMcYKh","Bakr","Статус души","Infinity Music",18,21,24,"40261"
19,"spotify:track:5ra09IpXEagKCe9n1Zcb7x","Qanay, ALI","Lolly","Triple A",19,22,6,"39830"
20,"spotify:track:0wGbyS1tExQSwOYu6UceyE","ONIMXRU, SMITHMANE","SHADOW","ONIMXRU x SMITHMANE",20,26,7,"39535"
21,"spotify:track:2ksyzVfU0WJoBpu8otr4pz","INTERWORLD","METAMORPHOSIS","INTERWORLD",21,30,10,"39240"
22,"spotify:track:3qPi9H4HOdYIl9Lr4WPLJU","Bakr","Очи","Infinity Music",22,25,21,"39152"
23,"spotify:track:4TQfMvGF7yMIspZ0CNLaCu","Hiro","Особа крутая","Media Land",15,19,18,"38731"
24,"spotify:track:0HYAsQwJIO6FLqpyTeD3l6","Fujii Kaze","Shinunoga E-Wa","Universal Music LLC",9,17,6,"38415"
25,"spotify:track:3b1csq4T7y11X9WSAweCB4","Bakr","Эталон красоты","Infinity Music",23,23,7,"38155"
26,"spotify:track:2WzAAerBvZvvFXgUpSwHZ9","PLAYAMANE, Nateki","MIDNIGHT","PLAYAMANE",4,24,20,"37460"
27,"spotify:track:5Sk39LuvdwuvL84jD01Dum","MUPP, Sadfriendd","vendetta!","Sadfriendd x MUPP",10,20,18,"37112"
28,"spotify:track:47vnQjxyQYM30wkZTgTIpO","Duman","Жіберем қалай?","Turan Media",5,27,14,"36876"
29,"spotify:track:1vievxaPscSfHvaduvcSE2","V $ X V PRiNCE, Кисло-Сладкий & Bonah","Дом 50","Студия СОЮЗ",29,29,10,"35254"
30,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",1,28,27,"35111"
31,"spotify:track:75C98tVaHUtjYZTIcy9U7U","Xcho","Ты и Я","Glass Cage",3,34,28,"34016"
32,"spotify:track:3ACYaC2pM4wA1KFIj0Fyk9","ELMAN, MONA","Черная любовь","RAAVA MUSIC",23,31,9,"33629"
33,"spotify:track:1tVJ6OAOSN5D7e0kwrhdqc","Irina Kairatovna, Shiza","Kõk tu","ГОСТ",1,32,29,"33021"
34,"spotify:track:7a8GawTVgHZvBLQOh46he7","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",34,37,22,"32968"
35,"spotify:track:1cKHdTo9u0ZymJdPGSh6nq","The Weeknd, Gesaffelstein","I Was Never There","Universal Republic Records",21,33,19,"31774"
36,"spotify:track:01kfSdF9zfcDLri5sSWEoL","Dxrk ダーク","RAVE","Dxrk",4,35,26,"31156"
37,"spotify:track:6w55jwLKo6JuQqBN672X2K","Qarakesek","Қураған гүл","QARAKESEK",21,39,21,"30385"
38,"spotify:track:41gRAnGJ3hyF0GLMe4Rx4h","Bonapart","Алмата-Семей","Rhymes Music Inc.",38,41,12,"29839"
39,"spotify:track:0zCgWGmDF0aih5qexATyBn","Mr.Kitty","After Dark","Negative Gain Productions",11,45,34,"29618"
40,"spotify:track:1hnMLPOqTMV2gurNxOnsjK","Jakone, A.V.G, Итачи","Курить","GS-Prod.",3,36,11,"29086"
41,"spotify:track:68TlFj0yGyrBRzmgCawiKT","Kenan & Suleyman","Не похожа","Kenan & Suleyman",25,38,8,"29062"
42,"spotify:track:0LdDBjHLVBRzc9BY5wA030","Ulukmanapo","Летали","Infinity Music",29,40,25,"28560"
43,"spotify:track:4m0ELYovhweZYdw4cCqVv0","INSTASAMKA","RARARA","NaMneCash Music",8,42,15,"27982"
44,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",2,43,34,"27565"
45,"spotify:track:0cLyaJBLn7rduVsXhoqzO9","Basta, Andro","Осень - 20.22","Gazgolder",23,52,16,"27491"
46,"spotify:track:4SoNwm8ceBTUWdE5Ua5dxF","Irina Kairatovna","5000","ГОСТ",7,46,34,"27295"
47,"spotify:track:3pzr7iKQpV9QjLGcLcd2ic","uglystephan, Scally Milano","Заберу","Mansion Music",24,48,10,"27002"
48,"spotify:track:7DbdUf8aHSYoliSjO6LZv6","Beach Weather","Sex, Drugs, Etc.","8123 / Arista Records",48,49,16,"26777"
49,"spotify:track:0iUrxveyNUBfj0cqjYEijt","MoonDeity","NEON BLADE","MoonDeity",23,44,18,"26141"
50,"spotify:track:5upoMJ65CgUaxp0HJPQ39V","V $ X V PRiNCE","Точка или запятая","Студия СОЮЗ",22,50,17,"25535"
51,"spotify:track:0EPK3XVvgbe8q0KrS7nEiY","АДЛИН","Dead Inside","Союз Мьюзик",51,100,3,"24556"
52,"spotify:track:58ge6dfP91o9oXMzq3XkIS","Arctic Monkeys","505","Domino/Warner Records",52,54,29,"24490"
53,"spotify:track:05dDasMn9KPsnhNRD9L6W3","Милана Хаметова, Milana Star","ЛП","FARGO MUSIC",53,84,6,"24152"
54,"spotify:track:2LBqCSwhJGcFQeTHMVGwy3","The Weeknd","Die For You","Universal Republic Records",51,51,15,"24140"
55,"spotify:track:5AYJuHpCgVxS9742DWvYUk","coldcore","Revelations","SAVAGE$TATION",55,72,10,"24081"
56,"spotify:track:675AarEBSWDwtxNaiIvNYX","Bakr","За любовь","Infinity Music",56,-1,1,"23610"
57,"spotify:track:1P9oRiZJWnxe2pZmYUZ5eC","Skryptonite","Это любовь","Gazgolder Records",57,57,34,"23579"
58,"spotify:track:43wgyQXc2M9KmTDUqVzugM","MiyaGi & Endspiel, Rem Digga","I Got Love","Hajime Records",23,53,34,"23075"
59,"spotify:track:3XnFWF8iiR2HOzmPCeS3UT","V $ X V PRiNCE","Модная подруга","Студия СОЮЗ",59,60,3,"22570"
60,"spotify:track:54ipXppHLA8U4yqpOFTUhr","Imagine Dragons","Bones","Kid Ina Korner / Interscope",36,56,22,"22505"
61,"spotify:track:5y3ndnhzdlUcCGzMJ5OtV6","Жугунусов Мирас","Зымыран","EXO Music",52,58,34,"22404"
62,"spotify:track:4k6Uh1HXdhtusDW5y8Gbvy","Steve Lacy","Bad Habit","L-M Records/RCA Records",62,71,11,"22314"
63,"spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW","XXXTENTACION","Revenge","Bad Vibes Forever / EMPIRE",28,55,32,"22097"
64,"spotify:track:7wdwIaXUuzlu1grzWMFRJm","Ghost","Mary On A Cross","UME - Global Clearing House",49,59,7,"22024"
65,"spotify:track:33aN03SdPY7SyO7jAWMTwc","INSTASAMKA","BALANCE","NaMneCash Music",47,61,9,"21831"
66,"spotify:track:1hfISzdAwnywAKxaSpfloo","Skryptonite","Положение","Gazgolder Records",29,64,34,"21623"
67,"spotify:track:1aXV8GrmQLvgoFtBPERP7E","Eyedress","Jealous","Lex Records",42,62,34,"21334"
68,"spotify:track:7bhx0XLV99UXH4Mtj0idPg","Kazybek Kuraiysh","Таптым-ау сені","Kazybek Kuraiysh",68,79,4,"20983"
69,"spotify:track:0L8LOav65XwLjCLS11gNPD","BLACKPINK","Typa Girl","YG Entertainment/Interscope Records",14,47,3,"20731"
70,"spotify:track:1BYZxKSf0aTxp8ZFoeyM3d","girl in red","we fell in love in october","world in red",70,170,2,"20475"
71,"spotify:track:0SL5InQfRLwBkhmsBXlCvM","Жугунусов Мирас","Шыда","EXO Music",71,82,18,"20429"
72,"spotify:track:2dMrVtG4WeGZF4Hw97oXOt","Bakr","Нотная слеза","Infinity Music",72,92,5,"20280"
73,"spotify:track:6D9MoUhI2Kdj9T6p6sA8uY","Bakr","Не лей","Infinity Music",70,75,21,"20171"
74,"spotify:track:3NjAwkM75GH3cvfV9zRtv8","BUSHIDO ZHO","vodila","cplus",2,68,14,"19857"
75,"spotify:track:7MXVkk9YMctZqd1Srtv4MB","The Weeknd, Daft Punk","Starboy","Universal Republic Records",62,63,17,"19814"
76,"spotify:track:3CLSHJv5aUROAN2vfOyCOh","DVRST","Close Eyes","DVRST",15,69,34,"19770"
77,"spotify:track:2K7xn816oNHJZ0aVqdQsha","The Neighbourhood","Softcore","Columbia",17,70,34,"19497"
78,"spotify:track:0lp2DZhCtUFxBC9mJ9VJAy","Ninety One","ABUSE","Ninety One",72,89,20,"19455"
79,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",63,77,31,"19377"
80,"spotify:track:3e4Oiy7Cx0QYelNNPdqJoi","V $ X V PRiNCE, De Lacure","Су","Студия СОЮЗ",74,74,10,"19319"
81,"spotify:track:6nqdgUTiWt4JbABDurkxMI","Hensonn","Sahara","Hensonn",46,80,34,"19223"
82,"spotify:track:09mEdoA6zrmBPgTEN5qXmN","The Weeknd","Call Out My Name","Universal Republic Records",60,66,14,"19026"
83,"spotify:track:5hY09NvKjD3gBQS3qhriXD","ssshhhiiittt!","Танцы","ssshhhiiittt!",17,90,34,"18989"
84,"spotify:track:5E30LdtzQTGqRvNd7l6kG5","The Neighbourhood","Daddy Issues","Columbia",32,81,34,"18803"
85,"spotify:track:7ef4DlsgrMEH11cDZd32M6","Calvin Harris, Dua Lipa","One Kiss (with Dua Lipa)","Sony Music UK",11,83,19,"18798"
86,"spotify:track:21LIoC4ZxT3F8xq9gidNbX","xxxmanera","Never Broke Again","CandyFlip Music",28,76,15,"18774"
87,"spotify:track:2t76tKMI4u1kJBtOc9i0Op","Ninety One","Suraqtar","Ninety One",35,67,12,"18751"
88,"spotify:track:2jloOpRyKxdIA5hUDws6Qm","Irina Kairatovna, Junior","NE ÁŃGIME?","ГОСТ",23,78,34,"18746"
89,"spotify:track:58HvfVOeJY7lUuCqF0m3ly","Elley Duhé","MIDDLE OF THE NIGHT","Not Fit For Society/RCA Records",5,85,34,"18706"
90,"spotify:track:6xGruZOHLs39ZbVccQTuPZ","Joji","Glimpse of Us","88rising Music/Warner Records",1,73,17,"18653"
91,"spotify:track:34lfu3S4fIcKZRNXzbdbo7","Kordhell","Live Another Day","Kordhell",57,87,25,"18623"
92,"spotify:track:1xK59OXxi2TAAAbmZK0kBL","d4vd","Romantic Homicide","Darkroom/Interscope Records",92,131,4,"18621"
93,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",41,88,34,"18514"
94,"spotify:track:27sTvQ5qRMwcL1zcdtGlOi","Scally Milano, OG Buda","Большие Бабки","AMC MUSIC",79,97,13,"18497"
95,"spotify:track:3mcw4dkjfzj5B4Ago9NSmN","uniqe, nkeeei, ARTEM SHILOVETS","ТОЛПЫ КРИЧАТ","steezy",12,120,34,"18287"
96,"spotify:track:6BfnNid8w0UyZqzR2mx1HB","Молодой Платон, Poshlaya Molly, Yanix","DON'T PLAY, BAE","ZBV",96,159,2,"18229"
97,"spotify:track:7lQ8MOhq6IN2w8EYcFNSUk","Eminem","Without Me","Aftermath",51,96,34,"18134"
98,"spotify:track:2llEsEEmWyKYouWkGS40S1","The Adresov","Бабочки","Goost Music",65,65,5,"17437"
99,"spotify:track:6ljlpspxptHxDmYfR3NW2O","INSTASAMKA","SHAKE","NaMneCash Music",46,86,28,"17397"
100,"spotify:track:37y7iDayfwm3WXn5BiAoRk","Steve Lacy","Dark Red","Three Quarter",70,94,34,"17191"
101,"spotify:track:0aKl63MnUIVKkXlVtp2vLr","Дайте танк (!)","Утро","Дайте танк (!)",101,136,17,"17188"
102,"spotify:track:5X33A2X2OuQXUOKhawWCMm","Skryptonite, Райда","Baby mama","Musica36",22,93,34,"17148"
103,"spotify:track:4tPB6H0QcK4bDib8iauE28","Alyona Shvets","первое свидание","rainbow flower",7,99,34,"17011"
104,"spotify:track:3F6Tb3mUPNx1QwN8XOpF6Q","Son Pascal","Men Seni Suyemin","ItaKa",61,98,13,"16984"
105,"spotify:track:4jvw60Iw8LpSRJwy1sOmoB","Шайни","Yeyo!","Mansion Music",19,106,34,"16939"
106,"spotify:track:4umjgYILQbHyV41ZmaemQm","Big Baby Tape, kizaru","Million","Sony Music Entertainment",21,121,34,"16935"
107,"spotify:track:41bGn6u78I8eNZg86tx3vp","Skryptonite","Москва любит...","Musica36",39,137,34,"16766"
108,"spotify:track:4B8gtpBuEtU9XUizl6BK2W","MoonDeity","WAKE UP!","MoonDeity",108,114,2,"16728"
109,"spotify:track:3H8huRteGqidGIpxsBU5WB","Sadraddin","ANT","Gakku",89,103,8,"16701"
110,"spotify:track:34ttji2fIHtqipyVsda1E5","Jah Khalib","SnD","SBA Production",95,95,9,"16695"
111,"spotify:track:5e2l2ZAMwHmrkdM4Z6NhAR","Shiloh Dynasty, Timmies","Again","Create Capital",111,116,4,"16403"
112,"spotify:track:5FX30idriKlEIRYTxpNf65","KUTE","AVOID ME","KUTE",78,101,20,"16298"
113,"spotify:track:6Uj1ctrBOjOas8xZXGqKk4","Doja Cat","Woman","Kemosabe Records/RCA Records",19,108,34,"16197"
114,"spotify:track:5GRVQQ0N8yIRSnnFjNObrU","ALTAIR x ABBI","QAZAQ VIBE","Turan Media",110,110,7,"16187"
115,"spotify:track:4oMyggIzClkOcCTvotFLkP","Ghostface Playa","Why Not","Ghostface Playa",47,122,25,"16105"
116,"spotify:track:7mykoq6R3BArsSpNDjFQTm","Rosa Walton, Hallie Coggins","I Really Want to Stay at Your House","Lakeshore Records",102,102,2,"16103"
117,"spotify:track:2z8QxqQ6Kesq4NFfi7A638","Skryptonite, 104","Цепи","Gazgolder Records",46,109,34,"15948"
118,"spotify:track:4h9wh7iOZ0GGn8QVp4RAOB","OneRepublic","I Ain't Worried","Interscope Records",112,113,6,"15941"
119,"spotify:track:2MpprDNfYfuyNoygc8V82g","Skryptonite","Мистер 718","Gazgolder Records",90,115,34,"15891"
120,"spotify:track:2BH3j05ZXWr5PR30sW079d","Isolate.exe","Crystals","Isolate.exe",120,141,4,"15790"
121,"spotify:track:0G17UriYHMjXnZE2OJJSMR","Xantesha","SUNRISE (Slowed + Reverb)","Xantesha",121,140,4,"15711"
122,"spotify:track:4ikCWgaaGLKgb724CUNnqZ","Кореш","глаза не врут","cplus",48,112,19,"15695"
123,"spotify:track:3uCth4TIWyeQDnj3YbAVQB","Miyagi & Andy Panda","Патрон","Hajime Records",40,127,34,"15662"
124,"spotify:track:7EkWXAI1wn8Ii883ecd9xr","Surf Curse","Freaks","Surf Curse",36,126,34,"15587"
125,"spotify:track:54ZhPL5soHKDxg9a5wizPv","INSTASAMKA","LIPSI HA","NaMneCash Music",63,119,34,"15393"
126,"spotify:track:5m5rShfBQk4UpG7vpsEKzf","Miyagi & Andy Panda","Minor","Hajime Records",84,-1,33,"15381"
127,"spotify:track:3tVfeeaDLYRwDVkFZ7bKKw","TEKSIDR","МАМ","AZIMUTZVUK",125,125,6,"14892"
128,"spotify:track:6HXheUbvgpEVEFH51ipUf9","INSTASAMKA","И ЧТОЭ","NaMneCash Music",73,124,30,"14781"
129,"spotify:track:0IjCnXqJTlPElz8HmIiO9p","The Limba, MORGENSHTERN","Известным","Bugatti Music",25,128,15,"14725"
130,"spotify:track:48fzAdCxamFYCHNXXLk6zn","shadowraze","showdown","Союз Мьюзик",1,117,31,"14681"
131,"spotify:track:7biChppM3c8q7qcVl7ceb2","FACE","ЛАБИРИНТ","Face",9,135,33,"14641"
132,"spotify:track:2ZTwEA73OreT35Nm0mjCkj","Jah Khalib","Медина","SBA Production",111,111,3,"14628"
133,"spotify:track:6QG3PhgXcYShWkDwBOkqLz","Jah Khalib","Сжигая дотла","SBA Production",123,123,8,"14610"
134,"spotify:track:2IqHYHsktvX60MSTBzjJ8D","Жугунусов Мирас, 2Rar","Ойлай берем","EXO Music",132,132,17,"14560"
135,"spotify:track:4V6xeXI8PvKDj9y9E6QWJY","Bakr","Ойлорумда","Curltai Music",135,152,3,"14548"
136,"spotify:track:1x8o2E70kQnWm6pHW5ApOw","uglystephan archive","ahh","Mansion Music",27,107,11,"14542"
137,"spotify:track:0iXdfXcMxYcKaiI7MNbEcA","ogat","По уши я в тебя влюблён","3222716 Records DK",69,139,26,"14475"
138,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",138,147,3,"14425"
139,"spotify:track:3yfqSUWxFvZELEM4PmlwIR","Eminem","The Real Slim Shady","Interscope",100,151,34,"14369"
140,"spotify:track:4kPQOlAtcuc6eiZHdulklg","Moldanazar","Mahabbatym","MOLDANAZAR",117,145,24,"14234"
141,"spotify:track:3AVrVz5rK8Hrqo9YGiVGN5","Cigarettes After Sex","Apocalypse","PTKF",130,144,12,"14185"
142,"spotify:track:1eQc0azOMOv6VuqQi9c2Ba","Xcho","Вороны","Glass Cage",18,148,34,"14165"
143,"spotify:track:5I6HwLc0M8fKNahQvvs2vI","МОТ","Любовь как спецэффект","МОТ",143,-1,1,"14091"
144,"spotify:track:16AzcbKli3UQsxj491hJLQ","Big Baby Tape, kizaru","Bandana","Sony Music Entertainment",20,176,34,"14012"
145,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",11,105,34,"13971"
146,"spotify:track:0uo7p6JtXF7U8x0ktN0Vty","Funk Tribu","Phonky Tribu","SpeedMaster Records",146,-1,1,"13879"
147,"spotify:track:0KYvs7DKC7Cl5IHmwpP13f","KSLV Noh","Override","3066940 Records DK",37,134,31,"13783"
148,"spotify:track:7DSoZO8s5HMsaWKBcrWWCx","FEDUK","Хлопья летят наверх","Первое музыкальное Издательство",148,-1,1,"13700"
149,"spotify:track:4B90pWSzl2SnZQpKMITmx4","Ninety One","Bata","Ninety One",91,146,18,"13679"
150,"spotify:track:2vXKRlJBXyOcvZYTdNeckS","Gesaffelstein, The Weeknd","Lost in the Fire (feat. The Weeknd)","Columbia",100,143,34,"13666"
151,"spotify:track:0r9fpWPI6z3V3YZXIiVaNC","Big Baby Tape, kizaru","99 Problems","Sony Music Entertainment",12,164,34,"13621"
152,"spotify:track:01ovvmz6UHFeuCh6pLcBe4","V $ X V PRiNCE, Tony Tonite","Карусель","Студия СОЮЗ",130,130,4,"13573"
153,"spotify:track:1WMUqe3wdl3gYBzOmVpzWJ","INSTASAMKA","СНОВА?","NaMneCash Music",47,149,22,"13456"
154,"spotify:track:48q0vSHcJdhK3IiXH8C5WJ","Arctic Monkeys","Why'd You Only Call Me When You're High?","Domino Recording Co",152,175,28,"13419"
155,"spotify:track:1xzi1Jcr7mEi9K2RfzLOqS","Beyoncé","CUFF IT","Parkwood Entertainment/Columbia",155,-1,1,"13145"
156,"spotify:track:0gW9iaWpQ526EuAP3pMv8f","Pompeya","90","Pompeya",32,129,8,"13124"
157,"spotify:track:3pr2J4VXb5h8WhCu4ljify","The Limba","Секрет","The Limba",17,161,20,"13120"
158,"spotify:track:5TK74MJYRmwU5NIAjGRvRq","Scally Milano, uglystephan","Я хочу тебя трахать","AMC MUSIC",96,155,25,"13076"
159,"spotify:track:0PGAJ37n4O2AslZosr1YGx","KSLV Noh","Disaster","3066940 Records DK",29,154,28,"13063"
160,"spotify:track:3F8ydJz1se1vIxZTRcRjIJ","SHADXWBXRN, ARCHEZ, KXNVRA","PRINCE OF DARKNESS","SHADXWBXRN x ARCHEZ x KXNVRA",86,158,21,"12976"
161,"spotify:track:4qbEaaJ29p32GI8EWQmm6R","mazie","dumb dumb","Good Boy Records",133,133,2,"12967"
162,"spotify:track:3d2GgxInzow4BaPk1lygWu","Ninety One","Mooz","JUZ entertainment",101,153,14,"12942"
163,"spotify:track:0mBP9X2gPCuapvpZ7TGDk3","Charlie Puth, Jung Kook, BTS","Left and Right (Feat. Jung Kook of BTS)","Atlantic Records",9,156,15,"12903"
164,"spotify:track:4h3KlpOEXS6FxIpab6EKlf","MC ORSEN","INCOMING","MC ORSEN",87,157,23,"12857"
165,"spotify:track:3CIyK1V4JEJkg02E4EJnDl","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","Kid Ina Korner / Interscope",4,173,34,"12835"
166,"spotify:track:47iHvzU9Po0e6raFlgLBOF","shadowraze","astral step","Союз Мьюзик",1,150,34,"12817"
167,"spotify:track:4AMCdODHG4ZZ1BiErHt0VI","Egor Kreed","We Gotta Get Love","ЕГОР КРИД",44,-1,7,"12795"
168,"spotify:track:7q8jzypmJPGTsph168wWjt","MACAN","Кино","GOLDEN SOUND",75,174,30,"12788"
169,"spotify:track:0fLampmh4qsOLGitXM171a","PLOHOYPAREN","Таблетка","И.С.Б",70,138,14,"12783"
170,"spotify:track:4R0GSffKN3s7NNmQVz4NM3","EMIN, JONY","Лунная ночь","EMIN, JONY",158,182,7,"12747"
171,"spotify:track:70qbqCW6z92WESMZC1opsd","Nervy","Нервы","Navigator Records",75,-1,25,"12627"
172,"spotify:track:75FEaRjZTKLhTrFGsfMUXR","Kate Bush","Running Up That Hill (A Deal With God) - 2018 Remaster","Rhino",3,142,19,"12599"
173,"spotify:track:1Fid2jjqsHViMX6xNH70hE","Seafret","Atlantis","Sweet Jane Recordings",160,160,4,"12593"
174,"spotify:track:4CK9NEdPWB6rJ8N6BU20pN","ПОЛМАТЕРИ","ярче звёзд","ZVEZDOCHKA",13,179,23,"12547"
175,"spotify:track:5mnpMkzp3Z2RCCbwIEZCbv","PlayaPhonk","Phonky Town","Arista Records",41,172,34,"12526"
176,"spotify:track:4pGEL8mg9JhSbfWq5CgwRt","V $ X V PRiNCE, De Lacure","Жүрегімді","Студия СОЮЗ",120,167,7,"12519"
177,"spotify:track:3ZCTVFBt2Brf31RLEnCkWJ","Billie Eilish","everything i wanted","Darkroom/Interscope Records",124,163,8,"12486"
178,"spotify:track:35LIFNsMZjGJhLvRYAYxTX","Где Фантом?","Я тебя люблю","Студия СОЮЗ",94,195,33,"12472"
179,"spotify:track:7ygS8Vsh9dqFNQA7u6mp7A","Ninety One","Қайтадан","JUZ entertainment",123,162,14,"12449"
180,"spotify:track:1Y5MJnYsIi3Qlifvss4jPI","GRAVECHILL","Twilight","GRAVECHILL",49,-1,24,"12402"
181,"spotify:track:7rvEwAILTqxBpdIyUifkE8","Miyagi & Andy Panda, Mav-d","Marmalade","Hajime Records",7,118,34,"12373"
182,"spotify:track:6ETHJLVy1Zwibk0LdxQQ0p","Andro","Как не любить","RAAVA MUSIC",30,185,11,"12368"
183,"spotify:track:1Zd6LGKFhCp2JCN5OmgzAH","Zhenis","Возле дома (Acoustic Version)","Atlantic Records Russia",142,165,4,"12363"
184,"spotify:track:51BlxnwGHpVayyjgssVXCi","JONY, HammAli","Наверно, ты меня не помнишь","Atlantic Records Russia",32,-1,18,"12347"
185,"spotify:track:7D8k995g6jdie4NF1E7Tpu","WENARO, LXNER","Лёд","SAVAGE$TATION",4,183,34,"12331"
186,"spotify:track:71hUNAiuvPyzaQGVYQtqlF","MiyaGi & Endspiel","Fire Man","Hajime Records",78,178,34,"12330"
187,"spotify:track:4SqWKzw0CbA05TGszDgMlc","The Walters","I Love You So","Warner Records",43,184,34,"12324"
188,"spotify:track:4ExjsnUFdOejQZLk9aysrl","IL'HAN","Арман - Сені күнде көру","AGUGAI",188,-1,1,"12322"
189,"spotify:track:5gDWsRxpJ2lZAffh5p7K0w","The Weeknd, Lana Del Rey","Stargirl Interlude","Universal Republic Records",132,186,13,"12224"
190,"spotify:track:2Y3NszNuyzK3I2fi5O9ha4","MADENIYETT","Beineñ","Gakku",185,194,4,"12194"
191,"spotify:track:1GOiMxQXZUzjzH0Sxpck0B","kizaru","Дежавю","Sony Music Entertainment",75,-1,31,"12165"
192,"spotify:track:2ZRo7axmMPeSVUvDbGkJah","XXXTENTACION","Hope","Bad Vibes Forever, LLC",101,188,33,"12110"
193,"spotify:track:0rA8bDGxxCgoHvtQXzV9PO","104, Truwer","Сафари","Warner Music Russia",131,169,18,"12059"
194,"spotify:track:26yvlxKTtN2u3mpbl6AIeI","FACE","Антидепрессант","Face",194,-1,1,"12047"
195,"spotify:track:7AdGloF1UHKe1vAZPbqIXH","BLACKPINK","The Happiest Girl","YG Entertainment/Interscope Records",24,91,3,"12025"
196,"spotify:track:3M0lSi5WW79CXQamgSBIjx","Chase Atlantic","Swim","Warner Records",67,193,23,"12010"
197,"spotify:track:5RBOcBpJXaNnHCGViJmYhh","Mareux","The Perfect Girl","Revolution Records",185,-1,4,"11942"
198,"spotify:track:32OE5KJSVajgzj5JFqo6cd","abdr.","Из-за тебя","Zion Music",166,168,4,"11889"
199,"spotify:track:5K9tfeoiztw94dyWzF39jq","Vierre Cloud","moment","RCA Records Label",174,-1,7,"11868"
200,"spotify:track:2gYj9lubBorOPIVWsTXugG","IVE","After LIKE","Starship Entertainment",109,192,6,"11856"
