rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
72,"spotify:track:0E92CGQj3E7REEC9TWqYze","Yzomandias, Nik Tendo","Rolls","Universal Music s.r.o. Distributed Labels",1,74,112,"20696"
73,"spotify:track:5MCYkfAfAk1moFtzSoZkgC","Yael","MY","ILLUMINATE",2,64,34,"20691"
74,"spotify:track:6GomT970rCOkKAyyrwJeZi","Öwnboss, Sevek","Move Your Body","Musical Freedom",60,70,35,"20616"
75,"spotify:track:4ERjIDbLvQYSxVT3cRu2LK","Calin","Nad ránem","WM Czech Republic",2,97,30,"20473"
76,"spotify:track:27FjG8BCMk1UjOcBfffHk4","Ben Cristovao, Calin","PRŠÍ, PRŠÍ","Universal Music s.r.o.",69,91,4,"20393"
77,"spotify:track:1BYZxKSf0aTxp8ZFoeyM3d","girl in red","we fell in love in october","world in red",77,-1,2,"20380"
78,"spotify:track:65sTVVVMDnczku5Gt2PTmt","Viktor Sheen","Rozdělený světy","WM Czech Republic",7,82,78,"20251"
79,"spotify:track:2KUTDIXO3sxrR5FJw6AndI","Kontrafakt","Reklama na Rap","Tvoj Tatko Records",1,78,44,"20241"
80,"spotify:track:5Sk39LuvdwuvL84jD01Dum","MUPP, Sadfriendd","vendetta!","Sadfriendd x MUPP",65,65,14,"20234"
81,"spotify:track:3GAD4OTfUu4k5Y3euOFYat","Nerieš, DMS","10 Minút","Nerieš",62,67,268,"20225"
82,"spotify:track:27ZZdyTSQWI7Cug2d2PkqV","Armani White","BILLIE EILISH.","Legendbound, LLC / Def Jam Recordings",71,85,9,"20208"
83,"spotify:track:1Fid2jjqsHViMX6xNH70hE","Seafret","Atlantis","Sweet Jane Recordings",83,86,7,"20038"
84,"spotify:track:3yfqSUWxFvZELEM4PmlwIR","Eminem","The Real Slim Shady","Interscope",56,88,79,"20034"
85,"spotify:track:3xWGA8pa0IKFI7IMPri4P0","Ed Sheeran","Shivers","Atlantic Records UK",5,77,56,"20029"
86,"spotify:track:3Wo8axp5gZsy7N40dvsAHj","Nik Tendo","Bílá & Černá","Universal Music s.r.o. Distributed Labels",28,98,13,"20011"
87,"spotify:track:4h4QlmocP3IuwYEj2j14p8","Nicky Youre, dazy","Sunroof","Thirty Knots/Columbia",74,94,17,"19829"
88,"spotify:track:1bgKMxPQU7JIZEhNsM1vFs","Alesso, Zara Larsson","Words (feat. Zara Larsson)","10:22PM",59,72,12,"19743"
89,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",1,83,63,"19677"
90,"spotify:track:7MXVkk9YMctZqd1Srtv4MB","The Weeknd, Daft Punk","Starboy","Universal Republic Records",1,87,80,"19634"
91,"spotify:track:1qEmFfgcLObUfQm0j1W2CK","Harry Styles","Late Night Talking","Columbia",4,79,20,"19617"
92,"spotify:track:7fvEeoOaFOBiPafnfaRnG0","Calin, fiedlerski","Hot Dropout","WM Czech Republic",16,110,30,"19584"
93,"spotify:track:19hDtYa9xPLr8JlujoCNVO","DMS","Lepšia Pesnička","DMS Records",2,90,198,"19353"
94,"spotify:track:7E8LK4R9gAkSG4CD1kqvsX","Viktor Sheen, Calin","Virtuální drogy","WM Czech Republic",9,107,46,"19279"
95,"spotify:track:3U6V6QdJkUuxrrI6cx3JBs","Gleb, Natalia Hulejova","MC ERIK & BARBARA","Universal Music s.r.o.",3,96,16,"19206"
96,"spotify:track:4KjqlEk1pWvPiW9fLt7t3n","Kali, Peter Pann, Alan Murin, Čis T","Kým ťa mám","Kali Records",25,101,59,"19033"
97,"spotify:track:0WtM2NBVQNNJLh6scP13H8","Rema, Selena Gomez","Calm Down (with Selena Gomez)","Mavin Records / Jonzing World",97,116,5,"18908"
98,"spotify:track:0S4R6vsr5MlIJyOutUjHd3","Cico Band, Rene Rendy","Piatoček","Cico Band",17,99,19,"18887"
99,"spotify:track:6ex1Pz3pntgy4NPtxHXN2V","Ed Sheeran","Bad Habits","Atlantic Records UK",2,93,67,"18852"
100,"spotify:track:2ksyzVfU0WJoBpu8otr4pz","INTERWORLD","METAMORPHOSIS","INTERWORLD",100,133,4,"18796"
101,"spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW","XXXTENTACION","Revenge","Bad Vibes Forever / EMPIRE",51,103,40,"18665"
102,"spotify:track:0l2hgXhJ2qcTT5npzPfu2s","Frayer Flexking, Shimmi","HOLA","Universal Music s.r.o.",102,146,2,"18636"
103,"spotify:track:5TKjAQyTkezAQGz6eRMOL6","Earth","Diamanty","Universal Music s.r.o.",33,81,6,"18610"
104,"spotify:track:7sJNeWTXkZCEC7OnFMpGWL","Luciano, Aitch, BIA","Bamba (feat. Aitch & BIA)","URBAN",104,134,2,"18576"
105,"spotify:track:7xTDT7gyIrv0xWpwwXExxU","Ed Sheeran","Celestial","Atlantic Records UK",105,-1,1,"18516"
106,"spotify:track:7ef4DlsgrMEH11cDZd32M6","Calvin Harris, Dua Lipa","One Kiss (with Dua Lipa)","Sony Music UK",1,100,91,"18315"
107,"spotify:track:1WCEAGGRD066z2Q89ObXTq","David Guetta, Becky Hill, Ella Henderson","Crazy What Love Can Do","Parlophone UK",40,92,26,"18273"
108,"spotify:track:3h3CiDX7NyqRLxLUg5pFbu","Robin Zoot","Česká Floriiida","Universal Music s.r.o. Distributed Labels",108,-1,1,"18266"
109,"spotify:track:7tKl0VtxiEMtgQtYgf4JAZ","crazymarzy","Traktor! (with saymooon)","crazymarzy",68,68,2,"18221"
110,"spotify:track:0N9Fccu5ESGwWPJ3MU9Yt5","Gleb","alibababigbass","Universal Music s.r.o.",1,105,84,"18092"
111,"spotify:track:2TktkzfozZifbQhXjT6I33","Omar Apollo","Evergreen (You Didn’t Deserve Me At All)","Warner Records",111,-1,1,"17977"
112,"spotify:track:58ge6dfP91o9oXMzq3XkIS","Arctic Monkeys","505","Domino/Warner Records",111,115,19,"17976"
113,"spotify:track:3AVrVz5rK8Hrqo9YGiVGN5","Cigarettes After Sex","Apocalypse","PTKF",113,130,9,"17964"
114,"spotify:track:3sa06xVNmLLYIxdNNmVQN8","Jax Jones, MNEK","Where Did You Go? (feat. MNEK)","Polydor Records",35,106,28,"17714"
115,"spotify:track:6HMtHNpW6YPi1hrw9tgF8P","Lizzo","About Damn Time","Nice Life/Atlantic",12,104,23,"17705"
116,"spotify:track:5E30LdtzQTGqRvNd7l6kG5","The Neighbourhood","Daddy Issues","Columbia",89,119,78,"17690"
117,"spotify:track:4woTEX1wYOTGDqNXuavlRC","Eminem, Dina Rae","Superman","Aftermath",108,125,11,"17626"
118,"spotify:track:38mwzF0ib0Wsqcnhy0PbBm","Mairee, Manene","Front 2 Back","Polnoc Records",14,165,7,"17582"
119,"spotify:track:7vChidrSd5frTCwEHtsEck","Pil C, Alan Murin","CARA MIA","Universal Music s.r.o. Distributed Labels",3,95,43,"17559"
120,"spotify:track:21hW3GAslUNLFRwsWKiouC","Alan Murin","SR C","Universal Music s.r.o.",49,57,12,"17551"
121,"spotify:track:0JzG1wJuB4v9UPkSE7LMXi","Montell Fish","Hotel","Lord’s Child, LLC",56,84,3,"17525"
122,"spotify:track:422I38B6wM8mWDUVwCn28f","Calin, Ben Cristovao, KOJO, STEIN27","Asgard","WM Czech Republic",15,127,42,"17472"
123,"spotify:track:2LBqCSwhJGcFQeTHMVGwy3","The Weeknd","Die For You","Universal Republic Records",114,114,15,"17413"
124,"spotify:track:2WzAAerBvZvvFXgUpSwHZ9","PLAYAMANE, Nateki","MIDNIGHT","PLAYAMANE",96,112,13,"17406"
125,"spotify:track:0uo7p6JtXF7U8x0ktN0Vty","Funk Tribu","Phonky Tribu","SpeedMaster Records",125,-1,1,"17371"
126,"spotify:track:24dfvm7yRhR483SCD5X8Tr","Vladis, Monika Bagarova","Tandem","Vladis Music Team s.r.o.",101,139,17,"17332"
127,"spotify:track:1Fb8gCHRkmNAaN8vytd5vg","Luciano, Central Cee","West Connect (feat. Central Cee)","URBAN",127,-1,1,"17039"
128,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,117,149,"17012"
129,"spotify:track:5TJEBoTCDbJXiKMdCN9pd3","Elton John, Britney Spears","Hold Me Closer","EMI",129,129,6,"16990"
130,"spotify:track:36hOCzdZQHvhaqpx9xbI8W","MadSkill, Rytmus","Technotronic Flow","Universal Music s.r.o.",74,113,53,"16896"
131,"spotify:track:7zMcZHrLESbzAsUzKeSILI","Kontrafakt","Nemusíme","Tvoj Tatko Records",15,73,4,"16822"
132,"spotify:track:5xbMnsnvwtSBeQ0S2zXQLq","P T K, Eddie Fresco","Vrátit se zpátky","CE Records",132,-1,1,"16752"
133,"spotify:track:0pqnGHJpmpxLKifKRmU6WP","Imagine Dragons","Believer","Kid Ina Korner / Interscope",4,138,232,"16670"
134,"spotify:track:0e8nrvls4Qqv5Rfa2UhqmO","Lil Nas X","THATS WHAT I WANT","Columbia",12,118,55,"16670"
135,"spotify:track:1FEiijYPJtyswChfcpv3p0","Lana Del Rey","Summertime Sadness","Urban",109,126,11,"16557"
136,"spotify:track:62hR1RlfT269t4wJGOveO1","Gleb","ZNÁMKY ŽIVOTA","Universal Music s.r.o.",5,120,16,"16513"
137,"spotify:track:0hquQWY3xvYqN4qtiquniF","Doja Cat","Vegas (From the Original Motion Picture Soundtrack ELVIS)","Kemosabe Records/RCA Records",65,122,16,"16467"
138,"spotify:track:7Iq00zqgo0uYuDbrDDkdBH","Porsche Boy","b a c k . i n . t h e . d a y z","Universal Music s.r.o.",17,152,26,"16452"
139,"spotify:track:07FyKVdi7YUlJry42sqFKm","Pil C, Ego","VIDÍM JAK SA NA MŇA POZERÁŠ","Universal Music s.r.o. Distributed Labels",2,109,43,"16394"
140,"spotify:track:1dkTyDuDkpgfTyti3REUVE","Samey, Gleb, Natalia Hulejova","breeze","Universal Music s.r.o.",1,123,58,"16330"
141,"spotify:track:4tRhRLBxIZ34Iw0eCuiC03","southstar","Miss You","Columbia/B1 Recordings",141,-1,1,"16327"
142,"spotify:track:22D2cfbPie1SXstcD8yaRe","Peter Pann, Nerieš","Tanec s Diablom","Peter Pann Production",6,142,24,"16288"
143,"spotify:track:302zIkWq3gT9BEorlYcgXU","Nik Tendo","13. komnata","Universal Music s.r.o. Distributed Labels",5,108,62,"16254"
144,"spotify:track:3Z7CaxQkqbIs1rewKi6v4W","Tiësto, Charli XCX","Hot In It","Atlantic Records",84,137,14,"16202"
145,"spotify:track:6QEwZLSXNzlOySwLyN4FbJ","Kali, Peter Pann, Sima","Každé ráno","Kali Records",75,162,20,"16187"
146,"spotify:track:2DgdHcjWmO3qd50RzuBLgZ","Panic! At The Disco","House of Memories","Decaydance/Fueled By Ramen",20,131,25,"16173"
147,"spotify:track:0O6u0VJ46W86TxN9wgyqDj","Post Malone, Doja Cat","I Like You (A Happier Song) (with Doja Cat)","Mercury Records/Republic Records",13,111,18,"16126"
148,"spotify:track:1SOClUWhOi8vHZYMz3GluK","Jaymes Young","Infinity","Atlantic Records",19,128,53,"16100"
149,"spotify:track:7mykoq6R3BArsSpNDjFQTm","Rosa Walton, Hallie Coggins","I Really Want to Stay at Your House","Lakeshore Records",149,163,2,"16066"
150,"spotify:track:3rq5w4bQGigXOfdN30ATJt","Arctic Monkeys","Do I Wanna Know?","Domino Recording Co",116,144,41,"16046"
151,"spotify:track:30bqVoKjX479ab90a8Pafp","Lil Peep","Star Shopping","Lil Peep",85,147,103,"16041"
152,"spotify:track:0SkXruhPA5gTI6AS9NR2aN","Cico Band, Rene Rendy","Pivko","Cico Band",32,136,50,"15967"
153,"spotify:track:09mEdoA6zrmBPgTEN5qXmN","The Weeknd","Call Out My Name","Universal Republic Records",1,124,34,"15954"
154,"spotify:track:23FOWotpgv5laciAjNyZFe","DMS","MDMS","DMS Records",13,135,160,"15947"
155,"spotify:track:1RF02Cf80mTaeNXG2P2boR","Nathan Dawe, Ella Henderson","21 Reasons (feat. Ella Henderson)","Atlantic Records UK",64,132,17,"15930"
156,"spotify:track:5zwwW9Oq7ubSxoCGyW1nbY","BLACKPINK","Pink Venom","YG Entertainment/Interscope Records",23,102,7,"15929"
157,"spotify:track:4xkOaSrkexMciUUogZKVTS","Eminem, Nate Dogg","Till I Collapse","Aftermath",88,158,209,"15826"
158,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",17,178,151,"15753"
159,"spotify:track:2CewvqbfMOcnvYE3yayAJV","KAMRAD","I Believe","Epic Local",146,172,6,"15752"
160,"spotify:track:0z7L3ZNiRZTsJv1vpiSHG0","Puerto, Yael","Vďaka Ti - Acoustic Version","ILLUMINATE",1,164,71,"15744"
161,"spotify:track:10xV5l9nhLvFpR8mqzs0bL","Marshmello, Khalid","Numb","Joytime Collective/RCA Records",96,153,16,"15680"
162,"spotify:track:6qccVBVMufw9uiFGEVLz6R","Separ, Matej Straka","Vyjebala Rešpekt","DMS Records",19,143,77,"15550"
163,"spotify:track:5r43qanLhUCdBj8HN3fa6B","OneRepublic","Sunshine","Mosley Music/Interscope Records",83,157,29,"15549"
164,"spotify:track:5TB7FL9eaJ4fIN3oqJK8rp","Robin Zoot","Everyday","Universal Music s.r.o. Distributed Labels",164,-1,2,"15534"
165,"spotify:track:2uY9r1nXpU6JyePiB32hDV","Porsche Boy","p o z n a . m a . m i n u t u","Universal Music s.r.o.",45,-1,14,"15482"
166,"spotify:track:2wGSgTmgSF3xjRrHkTc25R","The Game, 50 Cent","Hate It Or Love It","Geffen",166,-1,1,"15299"
167,"spotify:track:6VhuP99TE6gYNQRJIlAWFD","Stephen Sanchez","Until I Found You","Republic Records",154,154,7,"15298"
168,"spotify:track:7B0VYDSHupnOUmZOSazkEi","Calin","Perfect Week","WM Czech Republic",68,177,8,"15230"
169,"spotify:track:68Dni7IE4VyPkTOH9mRWHr","J. Cole","No Role Modelz","Roc Nation Records LLC",92,187,23,"15185"
170,"spotify:track:3sKrwPfcjqAxfpv5beQStq","Kali, Peter Pann, Alan Murin, Majself","Srdce ako z kameňa","Kali Records",73,151,16,"15180"
171,"spotify:track:63WuQOXohQIxOxIFA2K7bR","Måneskin","SUPERMODEL","Epic",34,161,21,"15151"
172,"spotify:track:6f3Slt0GbA2bPZlz0aIFXN","Tiësto","The Business","Atlantic Records",1,155,106,"15051"
173,"spotify:track:7vSGKtgahUlShkLWLONbbh","Momo, Hoodini, Rida Radar","Cool brate","Nedám Sa Okoňovať",53,53,2,"15040"
174,"spotify:track:5qaEfEh1AtSdrdrByCP7qR","Imagine Dragons","Demons","Kid Ina Korner / Interscope",106,149,74,"14993"
175,"spotify:track:3F5CgOj3wFlRv51JsHbxhe","Drake, 21 Savage","Jimmy Cooks (feat. 21 Savage)","OVO",52,156,16,"14965"
176,"spotify:track:0SIE2x9fMlZMUaMtYbMD7g","Saul","Včera Mi Zhorel Dom","Universal Music s.r.o. Distributed Labels",8,-1,78,"14945"
177,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",4,169,94,"14940"
178,"spotify:track:4Y87xnbiJJUzUL7m0OfCt9","DMS","Zlatí a Zároveň Kanál","DMS Records",3,159,190,"14875"
179,"spotify:track:3Yn1eOU2fLwJeuBmONmrk2","Rytmus","AKM","Pozor Records",139,141,38,"14824"
180,"spotify:track:25E3P7re561KWj5hZysrYG","Calin","Popstar","WM Czech Republic",10,-1,27,"14821"
181,"spotify:track:79s5XnCN4TJKTVMSmOx8Ep","Pop Smoke","Dior","Victor Victor Worldwide/Republic Records",103,167,95,"14739"
182,"spotify:track:2sNrirJx5Se5MO2tU2lJVL","Viktor Sheen","Blessed","WM Czech Republic",24,200,8,"14734"
183,"spotify:track:4oMyggIzClkOcCTvotFLkP","Ghostface Playa","Why Not","Ghostface Playa",168,185,4,"14732"
184,"spotify:track:3hRV0jL3vUpRrcy398teAU","Lord Huron","The Night We Met","IAMSOUND",31,-1,68,"14716"
185,"spotify:track:3CLSHJv5aUROAN2vfOyCOh","DVRST","Close Eyes","DVRST",99,179,33,"14706"
186,"spotify:track:3Wrjm47oTz2sjIgck11l5e","Måneskin","Beggin'","RCA Records Label",1,-1,69,"14552"
187,"spotify:track:1rWrrEAVMu8E0uP9rBFpWo","Samey","MY","Universal Music s.r.o. Distributed Labels",1,194,88,"14530"
188,"spotify:track:20on25jryn53hWghthWWW3","ACRAZE, Cherish","Do It To It","Thrive Music, LLC",18,140,49,"14501"
189,"spotify:track:6E5SjolY6r9OxIecxuQicY","Calin, Yzomandias","Bounce (feat. Yzomandias)","WM Czech Republic",168,190,11,"14396"
190,"spotify:track:3DrqE4QiUbnHj9GVqTWlvu","Gleb","NA SKALÁCH FREESTYLE","Universal Music s.r.o.",9,173,16,"14392"
191,"spotify:track:2KnTkLoq0MZKIR8GrCdUCH","Pil C, Alan Murin","ŽIVOT JE ZVLÁŠTNY","Universal Music s.r.o. Distributed Labels",10,145,37,"14368"
192,"spotify:track:2ijloBiuZP94dkVULrdf92","Separ","OG","DMS Records",2,182,138,"14313"
193,"spotify:track:37y7iDayfwm3WXn5BiAoRk","Steve Lacy","Dark Red","Three Quarter",133,189,14,"14233"
194,"spotify:track:1v7L65Lzy0j0vdpRjJewt1","Eminem","Lose Yourself - From ""8 Mile"" Soundtrack","Aftermath",101,184,94,"14220"
195,"spotify:track:7yq4Qj7cqayVTp3FF9CWbm","Vance Joy","Riptide","Atlantic Records",102,183,79,"14204"
